,idChiave,DIAM,ist_acc,numTP,CurrentPeak,rpmSetPoint,statorCelsius,spindleRpm,bearingsCelsius,VibromPeak,statoRot,@timestamp,LUNG,UTE
209,2333,40.0,173508,1,20.247,17000.0,10.0,16958.0,11.0,5.0,1,2020-12-30T07:12:57.085Z,215.498,SPIG60
210,2334,12.0,1154378,1,20.212,16000.0,13.0,16011.0,13.0,2.8,1,2020-12-30T09:56:25.875Z,110.08,FOREX12
211,2335,12.0,1198727,1,20.162,18000.0,22.0,18009.0,18.0,1.2,1,2020-12-30T10:03:49.369Z,107.273,NESTING_12_MDF
212,2336,12.0,1213494,1,20.212,16000.0,19.0,15993.0,18.0,0.8,1,2020-12-30T10:06:17.041Z,110.08,FOREX12
213,2337,12.0,1405379,1,20.672,16000.0,19.0,15958.0,20.0,1.2,1,2020-12-30T10:38:15.910Z,113.101,FOREX12
214,2338,300.0,582874,1,20.281,6600.0,17.0,6472.0,17.0,5.1,1,2020-12-30T12:36:56.735Z,97.5,FRESA300
215,2339,300.0,618091,1,20.247,6600.0,17.0,6543.0,17.0,2.8,1,2020-12-30T12:42:48.909Z,97.05,FRESA300
216,2340,300.0,670395,1,20.417,6600.0,18.0,6473.0,19.0,2.5,1,2020-12-30T12:51:31.955Z,97.05,FRESA300
217,2341,300.0,721920,1,20.315,6600.0,19.0,6472.0,20.0,4.2,1,2020-12-30T13:00:07.210Z,97.05,FRESA300
218,2342,300.0,895436,1,20.212,6600.0,18.0,6550.0,19.0,3.5,1,2020-12-30T13:29:02.389Z,97.05,FRESA300
219,2343,300.0,958422,1,20.315,6600.0,19.0,6570.0,19.0,3.8,1,2020-12-30T13:39:32.256Z,97.05,FRESA300
220,2344,12.0,966740,1,20.179,18000.0,20.0,17998.0,20.0,0.9,1,2020-12-30T13:40:55.437Z,107.273,NESTING_12_MDF
221,2345,40.0,969444,1,20.128,17000.0,22.0,17027.0,20.0,7.3,1,2020-12-30T13:41:22.477Z,215.498,SPIG60
222,2346,12.0,1248225,1,20.162,18000.0,10.0,18001.0,10.0,0.8,1,2021-01-07T11:06:22.025Z,107.273,NESTING_12_MDF
223,2347,10.0,1321195,1,20.128,16000.0,24.0,16012.0,19.0,3.8,1,2021-01-07T11:18:31.731Z,113.781,DIA10
224,2348,12.0,1366345,1,20.179,18000.0,24.0,17984.0,20.0,1.4,1,2021-01-07T11:26:03.234Z,107.273,NESTING_12_MDF
225,2349,12.0,43501,1,20.179,18000.0,10.0,18025.0,10.0,0.7,1,2021-01-08T08:47:34.635Z,107.273,NESTING_12_MDF
226,2350,10.0,62081,1,20.179,16000.0,17.0,16001.0,13.0,1.7,1,2021-01-08T08:50:40.437Z,113.781,DIA10
227,2351,100.0,65320,1,20.281,14000.0,17.0,13967.0,13.0,1.4,1,2021-01-08T08:51:12.827Z,111.029,SPIANA_LZ
228,2352,12.0,80030,1,20.162,18000.0,17.0,17993.0,14.0,1.2,1,2021-01-08T08:53:39.929Z,107.273,NESTING_12_MDF
229,2353,12.0,204395,1,20.264,18000.0,17.0,17989.0,17.0,1.2,1,2021-01-08T09:14:23.590Z,107.273,NESTING_12_MDF
230,2354,12.0,354757,1,20.247,18000.0,17.0,17990.0,18.0,1.1,1,2021-01-08T09:39:27.225Z,107.273,NESTING_12_MDF
231,2355,12.0,607499,1,20.212,18000.0,20.0,126.0,22.0,0.5,1,2021-01-08T10:21:34.670Z,107.273,NESTING_12_MDF
232,2356,12.0,718950,1,20.212,18000.0,19.0,17945.0,20.0,1.5,1,2021-01-08T10:40:09.192Z,107.273,NESTING_12_MDF
233,2358,12.0,2030390,1,20.179,18000.0,15.0,17983.0,15.0,3.4,1,2021-01-08T14:18:43.733Z,121.86,FRESA12_PROVA
234,2360,12.0,2079294,1,20.212,18000.0,17.0,17959.0,17.0,3.5,1,2021-01-08T14:26:52.778Z,121.86,FRESA12_PROVA
235,2362,12.0,2135375,1,20.4,18000.0,19.0,18025.0,19.0,3.9,1,2021-01-08T14:36:13.594Z,121.86,FRESA12_PROVA
236,2364,12.0,2151627,1,20.195,18000.0,20.0,17980.0,20.0,3.9,1,2021-01-08T14:38:56.116Z,121.86,FRESA12_PROVA
237,2365,12.0,2326228,1,20.23,18000.0,18.0,17994.0,19.0,1.0,1,2021-01-08T15:08:02.146Z,107.273,NESTING_12_MDF
238,2366,12.0,2354873,1,20.162,18000.0,23.0,18020.0,20.0,1.1,1,2021-01-08T15:12:48.599Z,107.273,NESTING_12_MDF
239,2367,12.0,2384746,1,20.212,18000.0,24.0,18008.0,22.0,1.1,1,2021-01-08T15:17:47.332Z,107.273,NESTING_12_MDF
240,2368,12.0,2411434,1,20.162,18000.0,27.0,18010.0,23.0,1.1,1,2021-01-08T15:22:14.215Z,107.273,NESTING_12_MDF
241,2370,12.0,2518422,1,20.212,18000.0,22.0,17959.0,22.0,2.8,1,2021-01-08T15:40:04.107Z,121.86,FRESA12_PROVA
242,2372,12.0,2568434,1,20.212,18000.0,22.0,17996.0,22.0,3.0,1,2021-01-08T15:48:24.233Z,121.86,FRESA12_PROVA
243,2374,12.0,2659174,1,20.247,18000.0,22.0,17996.0,22.0,3.1,1,2021-01-08T16:03:31.643Z,121.86,FRESA12_PROVA
244,2376,12.0,648120,1,20.417,18000.0,8.0,18013.0,9.0,3.2,1,2021-01-11T09:00:03.355Z,121.86,FRESA12_PROVA
245,2377,12.0,697800,1,20.298,18000.0,22.0,17986.0,15.0,0.8,1,2021-01-11T09:08:20.161Z,107.273,NESTING_12_MDF
246,2379,12.0,1290853,1,20.298,18000.0,12.0,18006.0,13.0,5.1,1,2021-01-11T10:47:10.760Z,121.86,FRESA12_PROVA
247,2381,12.0,1386564,1,20.212,18000.0,13.0,18000.0,14.0,4.9,1,2021-01-11T11:03:07.881Z,121.86,FRESA12_PROVA
248,2384,12.0,3321196,1,20.298,18000.0,12.0,17972.0,12.0,1.6,1,2021-01-11T16:25:34.448Z,107.269,NESTING_12_MDF
249,2387,12.0,201120,1,20.195,18000.0,8.0,18024.0,8.0,1.2,1,2021-01-12T07:45:29.249Z,107.269,NESTING_12_MDF
250,2389,12.0,545242,1,20.298,18000.0,14.0,18000.0,15.0,1.3,1,2021-01-12T08:42:50.502Z,107.269,NESTING_12_MDF
251,2390,12.0,615874,1,20.195,16000.0,15.0,16007.0,15.0,0.8,1,2021-01-12T08:54:36.830Z,113.101,FOREX12
252,2391,12.0,640533,1,20.332,16000.0,15.0,15964.0,15.0,0.7,1,2021-01-12T08:58:43.422Z,113.101,FOREX12
253,2392,100.0,692272,1,20.212,14000.0,17.0,14006.0,17.0,1.0,1,2021-01-12T09:07:20.818Z,111.029,SPIANA_LZ
254,2393,12.0,811852,1,20.212,16000.0,20.0,15989.0,22.0,1.1,1,2021-01-12T09:27:16.631Z,113.101,FOREX12
255,2396,12.0,1025480,1,20.264,18000.0,19.0,18021.0,20.0,0.9,1,2021-01-12T10:02:52.936Z,107.269,NESTING_12_MDF
256,2398,12.0,1076066,1,20.281,18000.0,22.0,18021.0,22.0,1.2,1,2021-01-12T10:11:18.802Z,107.269,NESTING_12_MDF
257,2399,12.0,41058,1,20.111,18000.0,8.0,17973.0,8.0,1.4,1,2021-01-13T07:22:01.736Z,106.053,FRESA12_KRION
258,2401,12.0,53623,1,20.247,18000.0,13.0,18021.0,10.0,2.1,1,2021-01-13T07:24:07.387Z,106.053,FRESA12_KRION
259,2402,12.0,122361,1,20.212,18000.0,12.0,17970.0,12.0,2.7,1,2021-01-13T07:35:34.774Z,106.053,FRESA12_KRION
260,2403,12.0,147069,1,20.247,18000.0,13.0,17998.0,13.0,3.4,1,2021-01-13T07:39:41.856Z,106.053,FRESA12_KRION
261,2404,12.0,176007,1,20.162,18000.0,23.0,17949.0,17.0,1.6,1,2021-01-13T07:44:31.239Z,107.269,NESTING_12_MDF
262,2405,12.0,320781,1,20.315,18000.0,17.0,18023.0,17.0,3.0,1,2021-01-13T08:08:38.993Z,106.053,FRESA12_KRION
263,2406,12.0,345285,1,20.212,18000.0,24.0,18018.0,19.0,1.3,1,2021-01-13T08:12:44.036Z,107.269,NESTING_12_MDF
264,2407,12.0,645161,1,20.212,18000.0,17.0,18007.0,17.0,1.6,1,2021-01-13T09:02:42.830Z,106.053,FRESA12_KRION
265,2408,12.0,730887,1,20.247,18000.0,18.0,17960.0,19.0,0.6,1,2021-01-13T09:17:00.100Z,106.053,FRESA12_KRION
266,2409,12.0,878206,1,20.212,18000.0,22.0,18003.0,23.0,0.7,1,2021-01-13T09:41:33.307Z,106.053,FRESA12_KRION
267,2410,300.0,2751145,1,20.382,6600.0,15.0,6496.0,17.0,1.5,1,2021-01-13T14:53:42.934Z,97.05,FRESA300
268,2411,100.0,2761281,1,20.145,14000.0,19.0,14003.0,17.0,1.7,1,2021-01-13T14:55:24.296Z,111.029,SPIANA_LZ
269,2412,300.0,2805371,1,20.298,6600.0,19.0,6471.0,19.0,2.9,1,2021-01-13T15:02:45.201Z,97.05,FRESA300
270,2413,100.0,2814647,1,20.298,14000.0,22.0,13969.0,19.0,2.0,1,2021-01-13T15:04:17.963Z,111.029,SPIANA_LZ
271,2414,300.0,2857198,1,20.382,6600.0,22.0,6537.0,20.0,2.9,1,2021-01-13T15:11:23.478Z,97.05,FRESA300
272,2415,100.0,2866443,1,20.212,14000.0,24.0,13970.0,20.0,0.8,1,2021-01-13T15:12:55.929Z,111.029,SPIANA_LZ
273,2416,300.0,2923594,1,20.247,6600.0,22.0,6373.0,22.0,2.2,1,2021-01-13T15:22:27.447Z,97.05,FRESA300
274,2417,100.0,2933105,1,20.349,14000.0,25.0,13990.0,22.0,1.3,1,2021-01-13T15:24:02.558Z,111.029,SPIANA_LZ
275,2418,100.0,2980266,1,20.179,14000.0,23.0,13950.0,23.0,0.7,1,2021-01-13T15:31:54.174Z,111.029,SPIANA_LZ
276,2419,12.0,3122132,1,20.212,18000.0,22.0,18021.0,23.0,1.0,1,2021-01-13T15:55:32.853Z,107.269,NESTING_12_MDF
277,2420,100.0,3126572,1,20.281,14000.0,24.0,13981.0,22.0,3.2,1,2021-01-13T15:56:17.253Z,111.029,SPIANA_LZ
278,2421,300.0,3152705,1,20.365,6600.0,25.0,6538.0,22.0,3.0,1,2021-01-13T16:00:38.587Z,97.05,FRESA300
279,2422,12.0,3264703,1,20.23,18000.0,20.0,18038.0,22.0,2.4,1,2021-01-13T16:19:18.581Z,129.55,FRESA12_PROVA
280,2423,12.0,110332,1,20.128,18000.0,10.0,18022.0,10.0,2.6,1,2021-01-14T07:49:40.116Z,129.55,FRESA12_PROVA
281,2424,100.0,116633,1,20.212,14000.0,13.0,13983.0,12.0,3.1,1,2021-01-14T07:50:43.127Z,111.029,SPIANA_LZ
282,2425,12.0,331797,1,20.212,18000.0,15.0,17950.0,15.0,2.3,1,2021-01-14T08:26:34.784Z,129.55,FRESA12_PROVA
283,2426,100.0,339160,1,20.247,14000.0,20.0,631.0,17.0,0.3,1,2021-01-14T08:27:48.415Z,111.029,SPIANA_LZ
284,2427,12.0,369765,1,20.212,18000.0,15.0,17936.0,17.0,0.9,1,2021-01-14T08:32:54.468Z,129.55,FRESA12_PROVA
285,2428,100.0,377504,1,20.315,14000.0,20.0,13969.0,17.0,2.6,1,2021-01-14T08:34:11.858Z,111.029,SPIANA_LZ
286,2429,12.0,436499,1,20.128,18000.0,20.0,18012.0,20.0,1.2,1,2021-01-14T08:44:01.814Z,129.55,FRESA12_PROVA
287,2430,100.0,447229,1,20.212,14000.0,25.0,13936.0,20.0,3.8,1,2021-01-14T08:45:49.115Z,111.029,SPIANA_LZ
288,2431,12.0,1214208,1,20.212,18000.0,17.0,17999.0,17.0,1.4,1,2021-01-14T10:53:38.985Z,129.55,FRESA12_PROVA
289,2432,100.0,1224635,1,20.212,14000.0,22.0,13990.0,18.0,4.4,1,2021-01-14T10:55:23.256Z,111.029,SPIANA_LZ
290,2433,12.0,2116264,1,20.212,16000.0,17.0,15953.0,17.0,3.4,1,2021-01-14T13:23:59.645Z,113.101,FOREX12
291,2435,12.0,291185,1,20.145,5000.0,17.0,4997.0,18.0,0.3,1,2021-01-14T15:58:32.039Z,113.099,FOREX12
292,2436,12.0,383107,1,20.162,18000.0,10.0,18027.0,12.0,1.5,1,2021-01-15T08:39:13.616Z,107.269,NESTING_12_MDF
293,2442,,310092,,7.2,0.0,0.0,0.0,0.0,,1,2021-01-18T08:18:03.171Z,,
294,2443,,324033,,12.202,0.0,0.0,0.0,0.0,,1,2021-01-18T08:20:22.584Z,,
295,2446,,480071,,6.593,0.0,0.0,0.0,0.0,,1,2021-01-18T08:46:22.997Z,,
296,2449,,566826,,12.247,0.0,0.0,0.0,0.0,,1,2021-01-18T09:00:50.566Z,,
297,2452,,683861,,12.165,0.0,0.0,0.0,0.0,,1,2021-01-18T09:20:20.943Z,,
298,2455,,754153,,6.46,0.0,0.0,0.0,0.0,,1,2021-01-18T09:32:03.879Z,,
299,2458,,860881,,12.306,0.0,0.0,0.0,0.0,,1,2021-01-18T09:49:51.183Z,,
300,2461,,947196,,6.134,0.0,0.0,0.0,0.0,,1,2021-01-18T10:04:14.353Z,,
301,2464,,1067775,,6.112,0.0,0.0,0.0,0.0,,1,2021-01-18T10:24:20.171Z,,
302,2481,,2184974,,12.076,0.0,0.0,0.0,0.0,,1,2021-01-19T13:11:11.386Z,,
303,2483,,2260680,,6.082,0.0,0.0,0.0,0.0,,1,2021-01-19T13:23:48.456Z,,
304,2485,,2379130,,6.016,0.0,0.0,0.0,0.0,,1,2021-01-19T13:43:32.971Z,,
305,2486,,2389802,,8.924,0.0,0.0,0.0,0.0,,1,2021-01-19T13:45:19.692Z,,
306,2488,,2456206,,5.638,0.0,0.0,0.0,0.0,,1,2021-01-19T13:56:23.740Z,,
307,2490,,267325,,6.534,0.0,0.0,0.0,0.0,,1,2021-01-20T07:52:36.966Z,,
308,2495,,2190549,,6.134,0.0,0.0,0.0,0.0,,1,2021-01-20T13:13:09.383Z,,
309,2506,,3146898,,5.927,0.0,0.0,0.0,0.0,,1,2021-01-20T15:52:32.969Z,,
310,2507,,2863211,,8.902,0.0,0.0,0.0,0.0,,1,2021-01-21T15:26:11.773Z,,
311,2509,,2953722,,12.091,0.0,0.0,0.0,0.0,,1,2021-01-21T15:41:16.894Z,,
312,2511,,3097673,,5.868,0.0,0.0,0.0,0.0,,1,2021-01-21T16:05:16.423Z,,
313,2513,,94046,,6.119,0.0,0.0,0.0,0.0,,1,2021-01-22T08:20:33.740Z,,
314,2515,,133634,,6.038,0.0,0.0,0.0,0.0,,1,2021-01-22T08:27:09.623Z,,
315,2517,,190471,,5.949,0.0,0.0,0.0,0.0,,1,2021-01-22T08:36:37.997Z,,
316,2519,,308737,,12.21,0.0,0.0,0.0,0.0,,1,2021-01-22T08:56:20.667Z,,
317,2521,,1850198,,12.239,0.0,0.0,0.0,0.0,,1,2021-01-22T13:13:15.425Z,,
318,2523,,1925799,,5.72,0.0,0.0,0.0,0.0,,1,2021-01-22T13:25:51.443Z,,
319,2525,,2062473,,12.173,0.0,0.0,0.0,0.0,,1,2021-01-22T13:48:38.197Z,,
320,2527,,2185270,,5.757,0.0,0.0,0.0,0.0,,1,2021-01-22T14:09:06.179Z,,
321,2529,,2815001,,8.887,0.0,0.0,0.0,0.0,,1,2021-01-22T15:54:03.555Z,,
322,2530,,2884911,,12.054,0.0,0.0,0.0,0.0,,1,2021-01-22T16:05:42.662Z,,
323,2531,,2907384,,12.128,0.0,0.0,0.0,0.0,,1,2021-01-22T16:09:27.394Z,,
324,2532,,2961047,,5.942,0.0,0.0,0.0,0.0,,1,2021-01-22T16:18:24.030Z,,
325,2533,,2971620,,12.21,0.0,0.0,0.0,0.0,,1,2021-01-22T16:20:09.761Z,,
326,2534,,2979225,,5.513,0.0,0.0,0.0,0.0,,1,2021-01-22T16:21:25.812Z,,
327,2535,,3000490,,8.843,0.0,0.0,0.0,0.0,,1,2021-01-22T16:24:58.464Z,,
328,2536,,3018484,,12.106,0.0,0.0,0.0,0.0,,1,2021-01-22T16:27:58.406Z,,
329,2537,,3029813,,5.89,0.0,0.0,0.0,0.0,,1,2021-01-22T16:29:51.697Z,,
330,2538,,148642,,6.623,0.0,0.0,0.0,0.0,,1,2021-01-25T07:29:31.234Z,,
331,2539,,588299,,12.136,0.0,0.0,0.0,0.0,,1,2021-01-25T08:42:47.844Z,,
332,2540,,653050,,6.245,0.0,0.0,0.0,0.0,,1,2021-01-25T08:53:35.360Z,,
333,2541,,670432,,12.091,0.0,0.0,0.0,0.0,,1,2021-01-25T08:56:29.182Z,,
334,2542,,686257,,6.29,0.0,0.0,0.0,0.0,,1,2021-01-25T08:59:07.434Z,,
335,2544,,722567,,6.053,0.0,0.0,0.0,0.0,,1,2021-01-25T09:05:10.537Z,,
336,2545,,810272,,6.134,0.0,0.0,0.0,0.0,,1,2021-01-25T09:19:47.596Z,,
337,2543,,715133,,12.21,0.0,0.0,0.0,0.0,,1,2021-01-25T09:03:56.197Z,,
338,2546,,815727,,12.032,0.0,0.0,0.0,0.0,,1,2021-01-25T09:20:42.147Z,,
339,2547,,826456,,6.053,0.0,0.0,0.0,0.0,,1,2021-01-25T09:22:29.438Z,,
340,2548,,831617,,12.276,0.0,0.0,0.0,0.0,,1,2021-01-25T09:23:21.048Z,,
341,2549,,1042124,,6.023,0.0,0.0,0.0,0.0,,1,2021-01-25T09:58:26.140Z,,
342,2550,,1049263,,5.949,0.0,0.0,0.0,0.0,,1,2021-01-25T09:59:37.531Z,,
343,2551,,1195115,,6.016,0.0,0.0,0.0,0.0,,1,2021-01-25T10:23:56.067Z,,
344,2552,,1210671,,12.113,0.0,0.0,0.0,0.0,,1,2021-01-25T10:26:31.628Z,,
345,2553,,1252143,,6.016,0.0,0.0,0.0,0.0,,1,2021-01-25T10:33:26.353Z,,
346,2554,,1283021,,12.15,0.0,0.0,0.0,0.0,,1,2021-01-25T10:38:35.136Z,,
347,2555,,1297309,,12.091,0.0,0.0,0.0,0.0,,1,2021-01-25T10:40:58.018Z,,
348,2557,,1486078,,6.082,0.0,0.0,0.0,0.0,,1,2021-01-25T11:12:25.729Z,,
349,2558,,1516692,,5.942,0.0,0.0,0.0,0.0,,1,2021-01-25T11:17:31.872Z,,
350,2559,,1533899,,5.964,0.0,0.0,0.0,0.0,,1,2021-01-25T11:20:23.944Z,,
351,2561,,1553840,,12.21,0.0,0.0,0.0,0.0,,1,2021-01-25T11:23:43.356Z,,
352,2560,,1540824,,5.831,0.0,0.0,0.0,0.0,,1,2021-01-25T11:21:33.195Z,,
353,2562,,1560136,,12.335,0.0,0.0,0.0,0.0,,1,2021-01-25T11:24:46.317Z,,
354,2563,,1565701,,6.119,0.0,0.0,0.0,0.0,,1,2021-01-25T11:25:41.968Z,,
355,2564,,1571225,,6.038,0.0,0.0,0.0,0.0,,1,2021-01-25T11:26:37.208Z,,
356,2565,,1585377,,12.306,0.0,0.0,0.0,0.0,,1,2021-01-25T11:28:58.730Z,,
357,2567,,2159109,,9.013,0.0,0.0,0.0,0.0,,1,2021-01-25T13:04:36.115Z,,
358,2566,,2154502,,6.038,0.0,0.0,0.0,0.0,,1,2021-01-25T13:03:50.045Z,,
359,2570,,2175326,,6.001,0.0,0.0,0.0,0.0,,1,2021-01-25T13:07:18.287Z,,
360,2568,,2164821,,6.06,0.0,0.0,0.0,0.0,,1,2021-01-25T13:05:33.236Z,,
361,2569,,2170578,,12.069,0.0,0.0,0.0,0.0,,1,2021-01-25T13:06:30.807Z,,
362,2571,,2179875,,6.171,0.0,0.0,0.0,0.0,,1,2021-01-25T13:08:03.778Z,,
363,2572,,2184182,,12.224,0.0,0.0,0.0,0.0,,1,2021-01-25T13:08:46.848Z,,
364,2573,,2188564,,6.119,0.0,0.0,0.0,0.0,,1,2021-01-25T13:09:30.669Z,,
365,2575,,2268126,,11.921,0.0,0.0,0.0,0.0,,1,2021-01-25T13:22:46.298Z,,
366,2574,,2245065,,6.134,0.0,0.0,0.0,0.0,,1,2021-01-25T13:18:55.685Z,,
367,2576,,2336124,,5.942,0.0,0.0,0.0,0.0,,1,2021-01-25T13:34:06.286Z,,
368,2577,,2343678,,12.091,0.0,0.0,0.0,0.0,,1,2021-01-25T13:35:21.826Z,,
369,2578,,2356888,,5.927,0.0,0.0,0.0,0.0,,1,2021-01-25T13:37:33.928Z,,
370,2579,,2364511,,12.069,0.0,0.0,0.0,0.0,,1,2021-01-25T13:38:50.159Z,,
371,2580,,2463950,,12.187,0.0,0.0,0.0,0.0,,1,2021-01-25T13:55:24.560Z,,
372,2581,,2470277,,6.023,0.0,0.0,0.0,0.0,,1,2021-01-25T13:56:27.831Z,,
373,2589,,360557,,12.173,0.0,0.0,0.0,0.0,,1,2021-01-26T08:33:03.196Z,,
374,2590,,386799,,12.15,0.0,0.0,0.0,0.0,,1,2021-01-26T08:37:25.619Z,,
375,2591,,397149,,12.039,0.0,0.0,0.0,0.0,,1,2021-01-26T08:39:09.120Z,,
376,2592,,420347,,12.15,0.0,0.0,0.0,0.0,,1,2021-01-26T08:43:01.102Z,,
377,2593,,430092,,12.136,0.0,0.0,0.0,0.0,,1,2021-01-26T08:44:38.553Z,,
378,2594,,450071,,5.89,0.0,0.0,0.0,0.0,,1,2021-01-26T08:47:58.345Z,,
379,2595,,461861,,12.091,0.0,0.0,0.0,0.0,,1,2021-01-26T08:49:56.246Z,,
380,2596,,471496,,5.905,0.0,0.0,0.0,0.0,,1,2021-01-26T08:51:32.597Z,,
381,2597,,483096,,12.106,0.0,0.0,0.0,0.0,,1,2021-01-26T08:53:28.598Z,,
382,2598,,501946,,8.939,0.0,0.0,0.0,0.0,,1,2021-01-26T08:56:37.100Z,,
383,2599,,516406,,5.905,0.0,0.0,0.0,0.0,,1,2021-01-26T08:59:01.702Z,,
384,2600,,541848,,12.173,0.0,0.0,0.0,0.0,,1,2021-01-26T09:03:16.124Z,,
385,2601,,552838,,12.173,0.0,0.0,0.0,0.0,,1,2021-01-26T09:05:06.025Z,,
386,2602,,565117,,12.054,0.0,0.0,0.0,0.0,,1,2021-01-26T09:07:08.816Z,,
387,2603,,578329,,5.646,0.0,0.0,0.0,0.0,,1,2021-01-26T09:09:20.938Z,,
388,2604,,621927,,12.261,0.0,0.0,0.0,0.0,,1,2021-01-26T09:16:36.922Z,,
389,2605,,648055,,6.06,0.0,0.0,0.0,0.0,,1,2021-01-26T09:20:58.205Z,,
390,2606,,655716,,12.15,0.0,0.0,0.0,0.0,,1,2021-01-26T09:22:14.816Z,,
391,2607,,713976,,8.828,0.0,0.0,0.0,0.0,,1,2021-01-26T09:31:57.422Z,,
392,2608,,724813,,5.72,0.0,0.0,0.0,0.0,,1,2021-01-26T09:33:45.793Z,,
393,2609,,739690,,12.039,0.0,0.0,0.0,0.0,,1,2021-01-26T09:36:14.565Z,,
394,2610,,749021,,5.587,0.0,0.0,0.0,0.0,,1,2021-01-26T09:37:47.876Z,,
395,2612,,801544,,5.749,0.0,0.0,0.0,0.0,,1,2021-01-26T09:46:33.111Z,,
396,2611,,791971,,5.853,0.0,0.0,0.0,0.0,,1,2021-01-26T09:44:57.380Z,,
397,2613,,828449,,12.298,0.0,0.0,0.0,0.0,,1,2021-01-26T09:51:02.164Z,,
398,2614,,858645,,5.624,0.0,0.0,0.0,0.0,,1,2021-01-26T09:56:04.127Z,,
399,2615,,871771,,5.942,0.0,0.0,0.0,0.0,,1,2021-01-26T09:58:15.389Z,,
400,2616,,882586,,12.136,0.0,0.0,0.0,0.0,,1,2021-01-26T10:00:03.540Z,,
401,2617,,890973,,5.601,0.0,0.0,0.0,0.0,,1,2021-01-26T10:01:27.411Z,,
402,2618,,910329,,12.113,0.0,0.0,0.0,0.0,,1,2021-01-26T10:04:40.973Z,,
403,2619,,931315,,12.069,0.0,0.0,0.0,0.0,,1,2021-01-26T10:08:10.835Z,,
404,2620,,954034,,12.173,0.0,0.0,0.0,0.0,,1,2021-01-26T10:11:58.027Z,,
405,2621,,967493,,5.513,0.0,0.0,0.0,0.0,,1,2021-01-26T10:14:12.619Z,,
406,2622,,979004,,5.683,0.0,0.0,0.0,0.0,,1,2021-01-26T10:16:07.730Z,,
407,2623,,989659,,12.136,0.0,0.0,0.0,0.0,,1,2021-01-26T10:17:54.281Z,,
408,2624,,1006108,,5.49,0.0,0.0,0.0,0.0,,1,2021-01-26T10:20:38.773Z,,
409,2625,,1013449,,5.661,0.0,0.0,0.0,0.0,,1,2021-01-26T10:21:52.184Z,,
410,2626,,1029697,,5.564,0.0,0.0,0.0,0.0,,1,2021-01-26T10:24:34.666Z,,
411,2627,,1037022,,5.379,0.0,0.0,0.0,0.0,,1,2021-01-26T10:25:47.917Z,,
412,2628,,1079147,,5.89,0.0,0.0,0.0,0.0,,1,2021-01-26T10:32:49.171Z,,
413,2629,,1101009,,5.794,0.0,0.0,0.0,0.0,,1,2021-01-26T10:36:27.794Z,,
414,2630,,1129735,,5.624,0.0,0.0,0.0,0.0,,1,2021-01-26T10:41:15.057Z,,
415,2631,,1136399,,5.468,0.0,0.0,0.0,0.0,,1,2021-01-26T10:42:21.698Z,,
416,2632,,1142702,,12.128,0.0,0.0,0.0,0.0,,1,2021-01-26T10:43:24.728Z,,
417,2633,,1149384,,5.379,0.0,0.0,0.0,0.0,,1,2021-01-26T10:44:31.549Z,,
418,2635,,2068529,,12.15,0.0,0.0,0.0,0.0,,1,2021-01-26T13:17:43.104Z,,
419,2636,,2087637,,12.21,0.0,0.0,0.0,0.0,,1,2021-01-26T13:20:54.186Z,,
420,2637,,2111686,,5.816,0.0,0.0,0.0,0.0,,1,2021-01-26T13:24:54.679Z,,
421,2638,,2147858,,5.735,0.0,0.0,0.0,0.0,,1,2021-01-26T13:30:56.403Z,,
422,2639,,2201706,,12.091,0.0,0.0,0.0,0.0,,1,2021-01-26T13:39:54.889Z,,
423,2641,,2282897,,12.032,0.0,0.0,0.0,0.0,,1,2021-01-26T13:53:26.808Z,,
424,2640,,2256300,,6.038,0.0,0.0,0.0,0.0,,1,2021-01-26T13:49:00.835Z,,
425,2642,,2308474,,12.21,0.0,0.0,0.0,0.0,,1,2021-01-26T13:57:42.581Z,,
426,2643,,2320284,,12.128,0.0,0.0,0.0,0.0,,1,2021-01-26T13:59:40.682Z,,
427,2650,,1288684,,6.438,0.0,0.0,0.0,0.0,,1,2021-01-27T10:42:04.774Z,,
428,2652,,1364179,,5.883,0.0,0.0,0.0,0.0,,1,2021-01-27T10:54:39.732Z,,
429,2653,,1379045,,12.091,0.0,0.0,0.0,0.0,,1,2021-01-27T10:57:08.394Z,,
430,2655,,1488791,,6.053,0.0,0.0,0.0,0.0,,1,2021-01-27T11:15:25.866Z,,
431,2657,,2194414,,6.038,0.0,0.0,0.0,0.0,,1,2021-01-27T13:13:02.178Z,,
432,2658,,2231307,,5.905,0.0,0.0,0.0,0.0,,1,2021-01-27T13:19:11.113Z,,
433,2659,,2249940,,5.89,0.0,0.0,0.0,0.0,,1,2021-01-27T13:22:17.445Z,,
434,2660,,2281435,,12.15,0.0,0.0,0.0,0.0,,1,2021-01-27T13:27:32.399Z,,
435,2661,,2291245,,5.675,0.0,0.0,0.0,0.0,,1,2021-01-27T13:29:10.500Z,,
436,2662,,2378925,,12.187,0.0,0.0,0.0,0.0,,1,2021-01-27T13:43:47.310Z,,
437,2663,,2523336,,12.039,0.0,0.0,0.0,0.0,,1,2021-01-27T14:07:51.438Z,,
438,2664,,2861945,,12.261,0.0,0.0,0.0,0.0,,1,2021-01-27T15:04:17.568Z,,
439,2665,,2875461,,12.202,0.0,0.0,0.0,0.0,,1,2021-01-27T15:06:32.730Z,,
440,2671,,2263446,,12.039,0.0,0.0,0.0,0.0,,1,2021-01-28T13:27:05.596Z,,
