,rpmSetPoint,statoRot,bearingsCelsius,UTE,VibromPeak,numTP,idChiave,DIAM,CurrentPeak,ist_acc,@timestamp,LUNG,spindleRpm,statorCelsius
19162,10000.0,1,25.0,D4X43X70_FORARE,0.8,11,17163,4.0,32.705,1318436,2022-05-20T08:28:44.223Z,111.339,10070.0,25.0
19163,18000.0,1,27.0,D8X22_LISCIA_Z3,1.8,1,17164,7.2,13.183,1326340,2022-05-20T08:30:03.264Z,103.458,17994.0,28.0
19164,18000.0,1,28.0,D8X22_LISCIA_Z3,1.8,1,17165,7.2,14.386,1352249,2022-05-20T08:34:22.358Z,103.458,18002.0,35.0
19165,18000.0,1,26.0,D6X22_LISCIA_Z2,0.4,1,17166,5.48,18.316,1443637,2022-05-20T08:49:36.251Z,103.97,18000.0,26.0
19166,10000.0,1,25.0,D4X43X70_FORARE,0.7,11,17167,4.0,25.079,1446690,2022-05-20T08:50:06.781Z,111.339,10056.0,25.0
19167,18000.0,1,26.0,D8X22_LISCIA_Z3,1.4,1,17168,7.2,13.275,1454570,2022-05-20T08:51:25.582Z,103.458,18004.0,27.0
19168,18000.0,1,28.0,D8X22_LISCIA_Z3,2.1,1,17169,7.2,14.5,1480504,2022-05-20T08:55:44.926Z,103.458,17982.0,35.0
19169,18000.0,1,29.0,D6X22_LISCIA_Z2,0.4,1,17170,5.48,18.514,1511736,2022-05-20T09:00:57.250Z,103.97,17997.0,35.0
19170,18000.0,1,27.0,D6X22_LISCIA_Z2,0.6,1,17171,5.48,18.712,1529337,2022-05-20T09:03:53.262Z,103.97,17992.0,29.0
19171,18000.0,1,27.0,CONICA_BEB,0.9,1,17172,3.0,13.133,1533363,2022-05-20T09:04:33.523Z,107.589,17982.0,30.0
19172,18000.0,1,28.0,D8X22_LISCIA_Z3,1.5,1,17173,7.2,13.303,1543739,2022-05-20T09:06:17.284Z,103.458,17997.0,33.0
19173,18000.0,1,30.0,D8X22_LISCIA_Z3,1.8,1,17174,7.2,14.754,1573595,2022-05-20T09:11:15.849Z,103.458,17988.0,38.0
19174,18000.0,1,30.0,D8X22_LISCIA_Z3,1.5,1,17175,7.2,14.662,1592206,2022-05-20T09:14:21.961Z,103.458,18004.0,38.0
19175,18000.0,1,30.0,D6X22_LISCIA_Z2,0.5,1,17176,5.48,18.988,1606230,2022-05-20T09:16:42.203Z,103.97,18010.0,35.0
19176,18000.0,1,30.0,CONICA_BEB,0.6,1,17177,3.0,13.119,1610026,2022-05-20T09:17:20.164Z,107.589,17985.0,35.0
19177,18000.0,1,30.0,D8X22_LISCIA_Z3,1.0,1,17178,7.2,13.246,1620344,2022-05-20T09:19:03.345Z,103.458,18007.0,36.0
19178,18000.0,1,30.0,D8X22_LISCIA_Z3,0.8,1,17179,7.2,14.542,1650212,2022-05-20T09:24:02.029Z,103.458,17999.0,38.0
19179,18000.0,1,30.0,D8X22_LISCIA_Z3,0.9,1,17180,7.2,14.464,1668826,2022-05-20T09:27:08.172Z,103.458,18009.0,39.0
19180,10000.0,1,25.0,D4X43X70_FORARE,0.9,11,17181,4.0,15.128,1680446,2022-05-20T09:29:04.373Z,111.339,10050.0,25.0
19181,18000.0,1,30.0,D8X22_LISCIA_Z3,1.0,1,17182,7.2,13.317,1684915,2022-05-20T09:29:49.064Z,103.458,17997.0,35.0
19182,18000.0,1,30.0,D8X22_LISCIA_Z3,0.9,1,17183,7.2,14.769,1713599,2022-05-20T09:34:35.908Z,103.458,17995.0,38.0
19183,18000.0,1,25.0,D4X15_LISCIA_Z2,1.6,11,17184,3.98,27.683,1745943,2022-05-20T09:39:59.353Z,102.183,18075.0,25.0
19184,18000.0,1,31.0,CONICA_BEB,1.8,1,17185,3.0,13.246,1747372,2022-05-20T09:40:13.643Z,107.589,18004.0,36.0
19185,18000.0,1,30.0,D8X22_LISCIA_Z3,1.9,1,17186,7.2,13.133,1751734,2022-05-20T09:40:57.264Z,103.458,18027.0,35.0
19186,18000.0,1,30.0,D8X22_LISCIA_Z3,2.1,1,17187,7.2,14.712,1777396,2022-05-20T09:45:13.887Z,103.458,18001.0,38.0
19187,18000.0,1,31.0,D6X22_LISCIA_Z2,0.7,1,17188,5.48,18.471,1807830,2022-05-20T09:50:18.231Z,103.97,18001.0,37.0
19188,18000.0,1,31.0,D8X22_LISCIA_Z3,0.4,1,17189,7.2,13.168,1821153,2022-05-20T09:52:31.463Z,103.458,17997.0,37.0
19189,18000.0,1,31.0,D8X22_LISCIA_Z3,0.5,1,17190,7.2,14.556,1849527,2022-05-20T09:57:15.207Z,103.458,17990.0,39.0
19190,18000.0,1,31.0,D8X22_LISCIA_Z3,0.5,1,17191,7.2,14.606,1868943,2022-05-20T10:00:29.370Z,103.458,18009.0,39.0
19191,18000.0,1,31.0,D6X22_LISCIA_Z2,0.7,1,17192,5.48,18.025,1882417,2022-05-20T10:02:44.112Z,103.97,17989.0,36.0
19192,18000.0,1,26.0,D12X12_DIA_Z3,1.4,1,17193,11.95,13.119,2253787,2022-05-20T11:04:37.863Z,93.459,18004.0,26.0
19193,18000.0,1,26.0,D6X22_LISCIA_Z2,0.9,1,17194,5.48,18.394,2282375,2022-05-20T11:09:23.747Z,103.97,17999.0,25.0
19194,18000.0,1,25.0,D4X15_LISCIA_Z2,1.7,11,17195,3.98,27.249,2290693,2022-05-20T11:10:46.929Z,102.183,18120.0,24.0
19195,18000.0,1,26.0,CONICA_BEB,1.9,1,17196,3.0,13.183,2293028,2022-05-20T11:11:10.279Z,107.589,18007.0,28.0
19196,18000.0,1,27.0,D8X22_LISCIA_Z3,1.3,1,17197,7.2,13.154,2300016,2022-05-20T11:12:20.160Z,103.458,17990.0,30.0
19197,18000.0,1,29.0,D8X22_LISCIA_Z3,1.2,1,17198,7.2,14.57,2329815,2022-05-20T11:17:18.154Z,103.458,18000.0,37.0
19198,18000.0,1,30.0,D8X22_LISCIA_Z3,1.2,1,17199,7.2,14.726,2339897,2022-05-20T11:18:58.975Z,103.458,17979.0,37.0
19199,18000.0,1,30.0,D6X22_LISCIA_Z2,0.5,1,17200,5.48,18.408,2366663,2022-05-20T11:23:26.639Z,103.97,18000.0,33.0
19200,18000.0,1,25.0,D4X15_LISCIA_Z2,1.8,11,17201,3.98,29.605,2374909,2022-05-20T11:24:49.100Z,102.183,18026.0,25.0
19201,18000.0,1,30.0,CONICA_BEB,1.0,1,17202,3.0,13.062,2377220,2022-05-20T11:25:12.211Z,107.589,18000.0,34.0
19202,18000.0,1,30.0,D8X22_LISCIA_Z3,1.2,1,17203,7.2,13.105,2384188,2022-05-20T11:26:21.892Z,103.458,17980.0,35.0
19203,18000.0,1,31.0,D8X22_LISCIA_Z3,1.6,1,17204,7.2,14.698,2413972,2022-05-20T11:31:19.736Z,103.458,18012.0,38.0
19204,18000.0,1,31.0,D8X22_LISCIA_Z3,1.3,1,17205,7.2,14.634,2424160,2022-05-20T11:33:01.617Z,103.458,17992.0,39.0
19205,18000.0,1,31.0,D6X22_LISCIA_Z2,0.5,1,17206,5.48,18.011,2447456,2022-05-20T11:36:54.580Z,103.97,18009.0,37.0
19206,18000.0,1,25.0,D4X15_LISCIA_Z2,1.7,11,17207,3.98,29.945,2455710,2022-05-20T11:38:17.122Z,102.183,18071.0,25.0
19207,18000.0,1,31.0,CONICA_BEB,1.2,1,17208,3.0,13.041,2458039,2022-05-20T11:38:40.412Z,107.589,18001.0,37.0
19208,18000.0,1,31.0,D8X22_LISCIA_Z3,1.6,1,17209,7.2,13.091,2465019,2022-05-20T11:39:50.213Z,103.458,17997.0,37.0
19209,18000.0,1,31.0,D8X22_LISCIA_Z3,1.6,1,17210,7.2,14.542,2494967,2022-05-20T11:44:49.697Z,103.458,18005.0,39.0
19210,18000.0,1,31.0,D6X22_LISCIA_Z2,0.8,1,17212,5.48,18.181,2528390,2022-05-20T11:50:23.932Z,103.97,17999.0,37.0
19211,18000.0,1,26.0,D6X22_LISCIA_Z2,1.3,1,17213,5.48,18.634,2624089,2022-05-20T12:06:20.935Z,103.97,17991.0,26.0
19212,18000.0,1,25.0,D4X15_LISCIA_Z2,1.7,11,17214,3.98,30.752,2650039,2022-05-20T12:10:40.439Z,102.183,18080.0,25.0
19213,18000.0,1,30.0,CONICA_BEB,1.1,1,17215,3.0,13.246,2651482,2022-05-20T12:10:54.869Z,107.589,17987.0,34.0
19214,18000.0,1,30.0,D8X22_LISCIA_Z3,1.4,1,17216,7.2,13.289,2655756,2022-05-20T12:11:37.610Z,103.458,18007.0,35.0
19215,18000.0,1,31.0,D8X22_LISCIA_Z3,1.7,1,17217,7.2,14.45,2685708,2022-05-20T12:16:37.134Z,103.458,17992.0,38.0
19216,18000.0,1,31.0,D8X22_LISCIA_Z3,1.7,1,17218,7.2,14.542,2702064,2022-05-20T12:19:20.696Z,103.458,17995.0,38.0
19217,18000.0,1,31.0,D6X22_LISCIA_Z2,0.3,1,17219,5.48,18.471,2717333,2022-05-20T12:21:53.388Z,103.97,18002.0,37.0
19218,18000.0,1,31.0,D8X22_LISCIA_Z3,1.0,1,17220,7.2,13.013,2730977,2022-05-20T12:24:09.830Z,103.458,18001.0,37.0
19219,18000.0,1,32.0,D8X22_LISCIA_Z3,1.0,1,17221,7.2,14.832,2762281,2022-05-20T12:29:22.875Z,103.458,17992.0,39.0
19220,18000.0,1,32.0,D8X22_LISCIA_Z3,1.1,1,17222,7.2,14.542,2769211,2022-05-20T12:30:32.176Z,103.458,17993.0,40.0
19221,18000.0,1,31.0,D6X22_LISCIA_Z2,0.8,1,17223,5.48,18.776,2798809,2022-05-20T12:35:28.160Z,103.97,17997.0,37.0
19222,18000.0,1,31.0,D8X22_LISCIA_Z3,1.2,1,17224,7.2,13.211,2809824,2022-05-20T12:37:18.311Z,103.458,18009.0,37.0
19223,18000.0,1,32.0,D8X22_LISCIA_Z3,1.1,1,17225,7.2,13.246,2835826,2022-05-20T12:41:38.335Z,103.458,17999.0,39.0
19224,18000.0,1,31.0,D8X22_LISCIA_Z3,1.0,1,17226,7.2,13.367,2847702,2022-05-20T12:43:37.097Z,103.458,17999.0,39.0
19225,18000.0,1,26.0,D8X22_LISCIA_Z3,3.0,1,17227,7.2,13.154,3075303,2022-05-20T13:21:33.138Z,103.458,18009.0,26.0
19226,18000.0,1,27.0,D8X22_LISCIA_Z3,1.2,1,17228,7.2,14.542,3082433,2022-05-20T13:22:44.439Z,103.458,17989.0,28.0
19227,18000.0,1,27.0,D8X22_LISCIA_Z3,1.8,1,17229,7.2,13.501,3105331,2022-05-20T13:26:33.423Z,103.458,17997.0,26.0
19228,18000.0,1,27.0,D8X22_LISCIA_Z3,1.4,1,17230,7.2,14.804,3107053,2022-05-20T13:26:50.643Z,103.458,17997.0,28.0
19229,18000.0,1,27.0,D8X22_LISCIA_Z3,1.7,1,17231,7.2,13.289,3118531,2022-05-20T13:28:45.424Z,103.458,17987.0,27.0
19230,18000.0,1,27.0,D8X22_LISCIA_Z3,1.0,1,17232,7.2,15.031,3120459,2022-05-20T13:29:04.705Z,103.458,17995.0,28.0
19231,18000.0,1,27.0,D8X22_LISCIA_Z3,1.4,1,17233,7.2,13.317,3128925,2022-05-20T13:30:29.366Z,103.458,18010.0,28.0
19232,18000.0,1,27.0,D8X22_LISCIA_Z3,1.1,1,17234,7.2,14.174,3130982,2022-05-20T13:30:49.936Z,103.458,18007.0,29.0
19233,18000.0,1,27.0,D8X22_LISCIA_Z3,1.1,1,17235,7.2,13.197,3139070,2022-05-20T13:32:10.817Z,103.458,18001.0,29.0
19234,18000.0,1,27.0,D8X22_LISCIA_Z3,1.0,1,17236,7.2,15.016,3141038,2022-05-20T13:32:30.498Z,103.458,17994.0,30.0
19235,18000.0,1,28.0,D8X22_LISCIA_Z3,1.4,1,17237,7.2,13.197,3150154,2022-05-20T13:34:01.659Z,103.458,17993.0,29.0
19236,18000.0,1,27.0,D8X22_LISCIA_Z3,1.3,1,17238,7.2,14.62,3152142,2022-05-20T13:34:21.539Z,103.458,17977.0,30.0
19237,18000.0,1,27.0,D8X22_LISCIA_Z3,1.2,1,17239,7.2,13.289,3160667,2022-05-20T13:35:46.790Z,103.458,18002.0,29.0
19238,18000.0,1,27.0,D8X22_LISCIA_Z3,1.2,1,17240,7.2,14.953,3162558,2022-05-20T13:36:05.701Z,103.458,17994.0,30.0
19239,18000.0,1,27.0,D8X22_LISCIA_Z3,1.2,1,17241,7.2,13.183,3170242,2022-05-20T13:37:22.542Z,103.458,18002.0,29.0
19240,18000.0,1,27.0,D8X22_LISCIA_Z3,1.2,1,17242,7.2,13.26,3172202,2022-05-20T13:37:42.142Z,103.458,17999.0,30.0
19241,18000.0,1,27.0,D8X22_LISCIA_Z3,1.9,1,17243,7.2,13.331,3180762,2022-05-20T13:39:07.743Z,103.458,18017.0,29.0
19242,18000.0,1,27.0,D8X22_LISCIA_Z3,1.4,1,17244,7.2,14.726,3182820,2022-05-20T13:39:28.323Z,103.458,17992.0,30.0
19243,18000.0,1,27.0,D8X22_LISCIA_Z3,1.9,1,17245,7.2,13.246,3221855,2022-05-20T13:45:58.679Z,103.458,17994.0,27.0
19244,18000.0,1,27.0,D8X22_LISCIA_Z3,1.0,1,17246,7.2,14.967,3224251,2022-05-20T13:46:22.639Z,103.458,18011.0,28.0
19245,14000.0,1,25.0,FRESA_MOOD_OK,0.3,1,17247,8.0,13.133,406324,2022-05-21T05:03:09.618Z,129.428,14016.0,25.0
19246,18000.0,1,25.0,D20X22_DIA_Z2,1.0,11,17248,16.75,28.83,633652,2022-05-21T05:41:02.931Z,108.25,18093.0,25.0
19247,18000.0,1,28.0,D8X22_LISCIA_Z3,2.4,1,17249,7.7,13.183,673015,2022-05-21T05:47:36.566Z,105.392,17987.0,29.0
19248,18000.0,1,28.0,D8X22_LISCIA_Z3,1.6,1,17250,7.7,14.79,678464,2022-05-21T05:48:31.057Z,105.392,17992.0,31.0
19249,18000.0,1,28.0,D8X22_LISCIA_Z3,2.3,1,17251,7.7,14.698,717460,2022-05-21T05:55:01.023Z,105.392,17965.0,37.0
19250,18000.0,1,27.0,CONICA_45_D44,3.3,11,17252,0.1,32.705,725731,2022-05-21T05:56:23.734Z,115.349,18065.0,25.0
19251,14000.0,1,26.0,FRESA_MOOD_OK,1.4,1,17253,8.0,13.027,922682,2022-05-21T06:29:13.272Z,129.428,14000.0,25.0
19252,18000.0,1,25.0,D20X22_DIA_Z2,2.4,11,17254,19.98,23.157,1140611,2022-05-21T07:05:32.593Z,113.135,18038.0,24.0
19253,18000.0,1,28.0,D8X22_LISCIA_Z3,2.3,1,17255,7.7,13.183,1175312,2022-05-21T07:11:19.608Z,105.392,17995.0,30.0
19254,18000.0,1,29.0,D8X22_LISCIA_Z3,3.1,1,17256,7.7,14.91,1198966,2022-05-21T07:15:16.151Z,105.392,18009.0,37.0
19255,18000.0,1,28.0,CONICA_45_D44,3.1,11,17257,0.1,23.157,1206385,2022-05-21T07:16:30.342Z,115.349,18040.0,27.0
19256,14000.0,1,28.0,FRESA_MOOD_OK,1.7,1,17258,8.0,13.317,1231685,2022-05-21T07:20:43.346Z,129.428,14004.0,29.0
19257,18000.0,1,25.0,D20X22_DIA_Z2,2.3,11,17259,19.98,28.117,1377792,2022-05-21T07:45:04.437Z,113.135,18073.0,24.0
19258,18000.0,1,28.0,D8X22_LISCIA_Z3,2.3,1,17260,7.7,13.246,1433509,2022-05-21T07:54:21.615Z,105.392,18005.0,29.0
19259,18000.0,1,28.0,D8X22_LISCIA_Z3,3.4,1,17261,7.7,14.662,1436605,2022-05-21T07:54:52.575Z,105.392,18010.0,30.0
19260,18000.0,1,27.0,CONICA_45_D44,3.8,11,17262,0.1,23.591,1506635,2022-05-21T08:06:32.885Z,115.349,18065.0,27.0
19261,18000.0,1,30.0,D8X22_LISCIA_Z3,2.8,1,17263,7.7,13.353,1509084,2022-05-21T08:06:57.376Z,105.392,18009.0,38.0
19262,14000.0,1,24.0,FRESA_MOOD_OK,1.8,1,17264,8.0,13.076,90735,2022-05-23T05:15:07.169Z,129.428,14006.0,25.0
19263,18000.0,1,25.0,D20X22_DIA_Z2,3.0,11,17265,19.98,15.221,263873,2022-05-23T05:43:58.588Z,113.135,18091.0,25.0
19264,18000.0,1,28.0,D8X22_LISCIA_Z3,0.7,1,17266,7.7,13.041,299010,2022-05-23T05:49:49.962Z,105.392,17994.0,30.0
19265,18000.0,1,28.0,D8X22_LISCIA_Z3,0.7,1,17267,7.7,14.5,304498,2022-05-23T05:50:44.843Z,105.392,18014.0,32.0
19266,18000.0,1,30.0,D8X22_LISCIA_Z3,1.3,1,17268,7.7,14.436,353745,2022-05-23T05:58:57.319Z,105.392,18005.0,38.0
19267,18000.0,1,27.0,CONICA_45_D44,3.4,11,17269,0.1,34.626,362594,2022-05-23T06:00:25.810Z,115.349,18072.0,25.0
19268,18000.0,1,27.0,D6X22_LISCIA_Z2,1.2,1,17270,5.48,17.749,422510,2022-05-23T06:10:24.978Z,103.97,18002.0,26.0
19269,18000.0,1,27.0,D8X22_LISCIA_Z3,0.6,1,17271,7.7,13.225,429930,2022-05-23T06:11:39.179Z,105.392,17999.0,29.0
19270,18000.0,1,28.0,D8X22_LISCIA_Z3,0.7,1,17272,7.7,14.924,445168,2022-05-23T06:14:11.560Z,105.392,18007.0,35.0
19271,14000.0,1,27.0,FRESA_MOOD_OK,1.9,1,17273,8.0,13.013,503618,2022-05-23T06:23:56.068Z,129.428,14001.0,26.0
19272,18000.0,1,25.0,D20X22_DIA_Z2,2.8,11,17274,19.98,28.117,730607,2022-05-23T07:01:45.987Z,113.135,18067.0,25.0
19273,18000.0,1,29.0,D8X22_LISCIA_Z3,2.0,1,17275,7.7,13.225,761907,2022-05-23T07:06:58.991Z,105.392,18021.0,30.0
19274,18000.0,1,29.0,D8X22_LISCIA_Z3,2.2,1,17276,7.7,14.938,771909,2022-05-23T07:08:39.012Z,105.392,17997.0,35.0
19275,18000.0,1,29.0,CONICA_45_D44,3.4,11,17277,0.1,33.387,781989,2022-05-23T07:10:19.813Z,115.349,18046.0,27.0
19276,14000.0,1,28.0,FRESA_MOOD_OK,1.8,1,17278,8.0,13.119,816526,2022-05-23T07:16:05.188Z,129.428,13999.0,28.0
19277,18000.0,1,25.0,D20X22_DIA_Z2,3.5,11,17279,19.98,24.707,1002257,2022-05-23T07:47:02.521Z,113.135,18091.0,25.0
19278,18000.0,1,29.0,D8X22_LISCIA_Z3,1.2,1,17280,7.7,13.197,1046859,2022-05-23T07:54:28.547Z,105.392,17997.0,29.0
19279,18000.0,1,31.0,D8X22_LISCIA_Z3,1.1,1,17281,7.7,14.62,1097745,2022-05-23T08:02:57.413Z,105.392,18016.0,38.0
19280,18000.0,1,27.0,CONICA_45_D44,3.6,11,17282,0.1,24.614,1106583,2022-05-23T08:04:25.794Z,115.349,17980.0,25.0
19281,18000.0,1,25.0,D20X22_DIA_Z2,3.0,11,17283,19.98,29.976,1462542,2022-05-23T09:03:45.430Z,113.135,18070.0,24.0
19282,18000.0,1,26.0,D8X22_LISCIA_Z3,1.2,1,17284,7.7,13.26,1466042,2022-05-23T09:04:20.430Z,105.392,18014.0,25.0
19283,18000.0,1,31.0,D8X22_LISCIA_Z3,2.4,1,17285,7.7,13.303,1537597,2022-05-23T09:16:15.989Z,105.392,17997.0,37.0
19284,18000.0,1,27.0,D6X22_LISCIA_Z2,1.0,1,17286,5.48,19.031,1719322,2022-05-23T09:46:33.262Z,103.97,18007.0,26.0
19285,18000.0,1,27.0,D8X22_LISCIA_Z3,0.8,1,17287,7.7,13.105,1723602,2022-05-23T09:47:16.063Z,105.392,17997.0,27.0
19286,18000.0,1,25.0,D20X20_LISCIA_N,0.8,11,17288,17.15,28.24,1730441,2022-05-23T09:48:24.454Z,135.47,18110.0,24.0
19287,18000.0,1,28.0,D2X12_LISCIA_Z2,1.9,1,17289,1.9,13.409,1742267,2022-05-23T09:50:22.715Z,97.153,17980.0,28.0
19288,18000.0,1,29.0,D20X20_LISCIA_N,0.9,11,17290,17.15,34.688,1744903,2022-05-23T09:50:49.076Z,135.47,18107.0,32.0
19289,10000.0,1,28.0,D4_5X43X70_FORI,1.7,1,17291,4.5,12.814,1763378,2022-05-23T09:53:53.828Z,122.4,4766.0,28.0
19290,18000.0,1,28.0,D6X22_LISCIA_Z2,0.9,1,17292,5.48,18.273,1781765,2022-05-23T09:56:57.700Z,103.97,17995.0,27.0
19291,18000.0,1,27.0,D8X22_LISCIA_Z3,1.8,1,17293,7.7,13.353,1785701,2022-05-23T09:57:37.061Z,105.392,18009.0,28.0
19292,18000.0,1,28.0,D20X20_LISCIA_N,0.9,11,17294,17.15,15.159,1791706,2022-05-23T09:58:37.112Z,135.47,18086.0,25.0
19293,18000.0,1,28.0,D2X12_LISCIA_Z2,1.5,1,17295,1.9,13.409,1803474,2022-05-23T10:00:34.793Z,97.153,18002.0,29.0
19294,18000.0,1,30.0,D20X20_LISCIA_N,0.9,11,17296,17.15,36.611,1806106,2022-05-23T10:01:01.114Z,135.47,18069.0,33.0
19295,18000.0,1,26.0,D6X22_LISCIA_Z2,0.6,1,17297,5.48,17.183,2156788,2022-05-23T10:59:27.979Z,103.97,17989.0,25.0
19296,18000.0,1,26.0,D8X22_LISCIA_Z3,1.1,1,17298,7.7,13.197,2160694,2022-05-23T11:00:07.039Z,105.392,17996.0,26.0
19297,18000.0,1,25.0,D20X20_LISCIA_N,0.8,11,17299,17.15,33.79,2166697,2022-05-23T11:01:07.070Z,135.47,18101.0,25.0
19298,18000.0,1,27.0,D2X12_LISCIA_Z2,1.0,1,17300,1.9,13.197,2178465,2022-05-23T11:03:04.751Z,97.153,17993.0,28.0
19299,18000.0,1,30.0,D20X20_LISCIA_N,0.8,11,17301,17.15,32.581,2181094,2022-05-23T11:03:31.042Z,135.47,18069.0,33.0
19300,10000.0,1,27.0,D4_5X43X70_FORI,1.0,1,17302,4.5,12.864,2199773,2022-05-23T11:06:37.834Z,122.4,9996.0,27.0
19301,10000.0,1,27.0,D6_2X43X70_FORI,0.3,1,17303,6.2,12.814,2203269,2022-05-23T11:07:12.795Z,98.001,9993.0,28.0
19302,18000.0,1,27.0,D2X12_LISCIA_Z2,1.4,1,17304,1.9,13.303,2206879,2022-05-23T11:07:48.895Z,97.153,17996.0,29.0
19303,18000.0,1,27.0,CONICA_45_D16_7,0.3,1,17305,16.7,13.076,2210023,2022-05-23T11:08:20.336Z,108.199,18007.0,30.0
19304,18000.0,1,28.0,D6X22_LISCIA_Z2,0.5,1,17306,5.48,18.854,2241634,2022-05-23T11:13:36.450Z,103.97,17988.0,29.0
19305,18000.0,1,28.0,D8X22_LISCIA_Z3,1.1,1,17307,7.7,13.395,2245374,2022-05-23T11:14:13.850Z,105.392,18016.0,30.0
19306,18000.0,1,27.0,D20X20_LISCIA_N,0.9,11,17308,17.15,33.696,2259191,2022-05-23T11:16:32.022Z,135.47,18088.0,25.0
19307,10000.0,1,28.0,D4_5X43X70_FORI,1.0,1,17309,4.5,12.935,2319697,2022-05-23T11:26:37.090Z,122.4,10007.0,28.0
19308,10000.0,1,28.0,D6_2X43X70_FORI,0.4,1,17310,6.2,12.921,2325533,2022-05-23T11:27:35.450Z,98.001,10004.0,30.0
19309,10000.0,1,28.0,D6X43X70_FORARE,1.0,1,17311,6.0,13.091,2331313,2022-05-23T11:28:33.251Z,109.5,9994.0,32.0
19310,18000.0,1,28.0,D2X12_LISCIA_Z2,0.9,1,17312,1.9,13.211,2333961,2022-05-23T11:28:59.732Z,97.153,18005.0,32.0
19311,18000.0,1,30.0,CONICA_45_D16_7,0.7,1,17313,16.7,13.225,2350295,2022-05-23T11:31:43.073Z,108.199,17997.0,35.0
19312,18000.0,1,26.0,D12X12_DIA_Z3,1.3,1,17314,11.95,13.211,2689024,2022-05-23T12:28:10.407Z,93.459,17999.0,25.0
19313,18000.0,1,25.0,D20X22_DIA_Z2,3.9,11,17315,19.98,15.159,2711317,2022-05-23T12:31:53.340Z,113.135,18035.0,24.0
19314,18000.0,1,29.0,D8X22_LISCIA_Z3,1.3,1,17316,7.15,13.119,2718358,2022-05-23T12:33:03.751Z,103.559,17995.0,31.0
19315,18000.0,1,32.0,D8X22_LISCIA_Z3,1.4,1,17317,7.15,14.861,2771963,2022-05-23T12:41:59.808Z,103.559,17997.0,38.0
19316,18000.0,1,32.0,D8X22_LISCIA_Z3,1.6,1,17318,7.15,14.953,2803639,2022-05-23T12:47:16.572Z,103.559,18009.0,39.0
19317,18000.0,1,32.0,D12X12_DIA_Z3,1.1,1,17319,11.95,13.105,2820039,2022-05-23T12:50:00.574Z,93.459,17997.0,37.0
19318,18000.0,1,27.0,D20X22_DIA_Z2,4.2,11,17320,19.98,28.055,2836142,2022-05-23T12:52:41.606Z,113.135,18055.0,25.0
19319,18000.0,1,27.0,CONICA_45_D44,2.1,11,17321,0.1,33.634,2842188,2022-05-23T12:53:42.067Z,115.349,18056.0,30.0
19320,18000.0,1,32.0,D8X22_LISCIA_Z3,1.1,1,17322,7.15,13.076,2843625,2022-05-23T12:53:56.437Z,103.559,18004.0,35.0
19321,18000.0,1,32.0,D8X22_LISCIA_Z3,1.1,1,17323,7.15,14.938,2883303,2022-05-23T13:00:33.222Z,103.559,18004.0,40.0
19322,18000.0,1,32.0,D8X22_LISCIA_Z3,1.1,1,17324,7.15,14.662,2896809,2022-05-23T13:02:48.284Z,103.559,18005.0,40.0
19323,18000.0,1,32.0,D12X12_DIA_Z3,0.7,1,17325,11.95,13.211,2927319,2022-05-23T13:07:53.388Z,93.459,17995.0,37.0
19324,18000.0,1,25.0,D20X22_DIA_Z2,2.9,11,17326,19.98,23.063,2953979,2022-05-23T13:12:19.992Z,113.135,18062.0,24.0
19325,18000.0,1,32.0,D12X12_DIA_Z3,0.8,1,17327,11.95,13.275,2958987,2022-05-23T13:13:10.072Z,93.459,17990.0,37.0
19326,18000.0,1,32.0,D8X22_LISCIA_Z3,0.9,1,17328,7.15,13.091,2963405,2022-05-23T13:13:54.253Z,103.559,17997.0,37.0
19327,18000.0,1,32.0,D8X22_LISCIA_Z3,1.1,1,17329,7.15,14.832,3024733,2022-05-23T13:24:07.541Z,103.559,17988.0,40.0
19328,18000.0,1,33.0,D8X22_LISCIA_Z3,1.3,1,17330,7.15,14.91,3040121,2022-05-23T13:26:41.423Z,103.559,18005.0,41.0
19329,18000.0,1,27.0,D20X22_DIA_Z2,2.9,11,17331,19.98,28.458,3088035,2022-05-23T13:34:40.569Z,113.135,18071.0,25.0
19330,18000.0,1,32.0,D12X12_DIA_Z3,1.5,1,17332,11.95,13.225,3095226,2022-05-23T13:35:52.480Z,93.459,18007.0,35.0
19331,18000.0,1,27.0,D4X15_LISCIA_Z2,1.9,11,17333,3.98,30.318,3128984,2022-05-23T13:41:30.064Z,102.183,18093.0,25.0
19332,18000.0,1,28.0,D3X12_LISCIA_Z2,0.9,11,17334,2.85,33.325,3134218,2022-05-23T13:42:22.405Z,97.614,18056.0,30.0
19333,18000.0,1,32.0,D8X22_LISCIA_Z3,1.2,1,17335,7.15,13.353,3137278,2022-05-23T13:42:53.005Z,103.559,18024.0,36.0
19334,18000.0,1,32.0,D8X22_LISCIA_Z3,1.1,1,17336,7.15,15.031,3214838,2022-05-23T13:55:48.615Z,103.559,17987.0,40.0
19335,18000.0,1,33.0,D8X22_LISCIA_Z3,0.9,1,17337,7.15,14.754,3240584,2022-05-23T14:00:06.079Z,103.559,18006.0,41.0
19336,18000.0,1,27.0,D20X22_DIA_Z2,3.0,11,17338,19.98,31.775,3299068,2022-05-23T14:09:50.926Z,113.135,18078.0,25.0
19337,18000.0,1,31.0,D12X12_DIA_Z3,1.3,1,17339,11.95,12.984,3306401,2022-05-23T14:11:04.257Z,93.459,17990.0,34.0
