,VibromPeak,UTE,idChiave,rpmSetPoint,LUNG,spindleRpm,ist_acc,@timestamp,numTP,DIAM,statoRot,bearingsCelsius,statorCelsius,CurrentPeak
1879,4.0,NR-316:1,23961,24000.0,124.459,24000.0,7420895,2021-04-27T07:46:12.072Z,1,14.5,1,30.0,33.0,14.57
1880,1.1,NR-316:2,23962,24000.0,124.15,24000.0,7420925,2021-04-27T07:46:12.372Z,11,14.5,1,25.0,40.0,13.133
1881,1.0,NR-316:2,23963,24000.0,124.15,23985.0,7424270,2021-04-27T07:46:45.825Z,11,14.5,1,25.0,39.0,13.013
1882,2.2,NR-317:1,23964,24000.0,105.849,23997.0,7428435,2021-04-27T07:47:27.478Z,1,11.5,1,30.0,33.0,12.574
1883,1.2,NR-317:2,23965,24000.0,105.839,23982.0,7428465,2021-04-27T07:47:27.778Z,11,11.5,1,25.0,38.0,12.906
1884,1.3,NR-317:2,23966,24000.0,105.839,24000.0,7432136,2021-04-27T07:48:04.492Z,11,11.5,1,25.0,38.0,14.514
1885,2.0,NR-303:1,23967,22000.0,125.379,22013.0,7436604,2021-04-27T07:48:49.175Z,1,12.5,1,30.0,33.0,12.007
1886,1.0,NR-303:2,23968,22000.0,125.41,22030.0,7436634,2021-04-27T07:48:49.475Z,11,12.5,1,26.0,37.0,12.999
1887,1.1,NR-303:2,23969,22000.0,125.41,22013.0,7442850,2021-04-27T07:49:51.641Z,11,12.5,1,25.0,37.0,14.436
1888,4.0,NR-304:2,23970,24000.0,119.699,24006.0,7535248,2021-04-27T08:05:15.700Z,11,15.0,1,22.0,23.0,18.238
1889,4.9,NR-304:2,23971,24000.0,119.699,23994.0,7538433,2021-04-27T08:05:47.553Z,11,15.0,1,22.0,24.0,18.103
1890,1.2,NR-304:1,23972,24000.0,119.779,23967.0,7542568,2021-04-27T08:06:28.907Z,1,15.0,1,27.0,26.0,18.514
1891,5.7,NR-304:2,23973,24000.0,119.699,23985.0,7542598,2021-04-27T08:06:29.207Z,11,15.0,1,22.0,26.0,19.293
1892,6.9,NR-304:2,23974,24000.0,119.699,23991.0,7553352,2021-04-27T08:08:16.756Z,11,15.0,1,23.0,26.0,19.583
1893,1.1,NR-304:1,23975,24000.0,119.779,23958.0,7557508,2021-04-27T08:08:58.320Z,1,15.0,1,28.0,27.0,18.04
1894,5.2,NR-304:2,23976,24000.0,119.699,23970.0,7557524,2021-04-27T08:08:58.480Z,11,15.0,1,23.0,27.0,18.379
1895,4.3,NR-304:2,23977,24000.0,119.699,23964.0,7565620,2021-04-27T08:10:19.447Z,11,15.0,1,24.0,34.0,17.601
1896,2.0,NR-316:1,23978,24000.0,124.459,23997.0,7574148,2021-04-27T08:11:44.734Z,1,14.5,1,29.0,32.0,13.119
1897,0.9,NR-316:2,23979,24000.0,124.15,24024.0,7574178,2021-04-27T08:11:45.034Z,11,14.5,1,24.0,37.0,13.395
1898,1.0,NR-316:2,23980,24000.0,124.15,24006.0,7577523,2021-04-27T08:12:18.487Z,11,14.5,1,24.0,36.0,13.933
1899,1.7,NR-317:1,23981,24000.0,105.849,24009.0,7581637,2021-04-27T08:12:59.630Z,1,11.5,1,29.0,31.0,13.749
1900,1.2,NR-317:2,23982,24000.0,105.839,24024.0,7581667,2021-04-27T08:12:59.930Z,11,11.5,1,24.0,35.0,13.197
1901,1.3,NR-317:2,23983,24000.0,105.839,24021.0,7585337,2021-04-27T08:13:36.634Z,11,11.5,1,24.0,35.0,14.712
1902,0.7,NR-303:1,23984,22000.0,125.379,21975.0,7589854,2021-04-27T08:14:21.807Z,1,12.5,1,29.0,31.0,12.128
1903,1.1,NR-303:2,23985,22000.0,125.41,21988.0,7589884,2021-04-27T08:14:22.107Z,11,12.5,1,25.0,34.0,13.119
1904,1.1,NR-303:2,23986,22000.0,125.41,22003.0,7596098,2021-04-27T08:15:24.253Z,11,12.5,1,25.0,34.0,14.754
1905,3.3,NR-304:2,23987,24000.0,119.699,23979.0,7619702,2021-04-27T08:19:20.313Z,11,15.0,1,24.0,27.0,18.486
1906,2.4,NR-304:1,23988,24000.0,119.779,23898.0,7623840,2021-04-27T08:20:01.697Z,1,15.0,1,29.0,28.0,18.726
1907,3.8,NR-304:2,23989,24000.0,119.699,23958.0,7623870,2021-04-27T08:20:01.997Z,11,15.0,1,24.0,29.0,19.555
1908,3.3,NR-304:2,23990,24000.0,119.699,23988.0,7631975,2021-04-27T08:21:23.054Z,11,15.0,1,25.0,37.0,17.933
1909,2.0,NR-316:1,23991,24000.0,124.459,23991.0,7640523,2021-04-27T08:22:48.541Z,1,14.5,1,30.0,33.0,13.607
1910,1.3,NR-316:2,23992,24000.0,124.15,23973.0,7640539,2021-04-27T08:22:48.701Z,11,14.5,1,25.0,38.0,14.62
1911,1.3,NR-316:2,23993,24000.0,124.15,24003.0,7643887,2021-04-27T08:23:22.184Z,11,14.5,1,25.0,38.0,13.487
1912,1.5,NR-317:1,23994,24000.0,105.849,24000.0,7648010,2021-04-27T08:24:03.418Z,1,11.5,1,30.0,33.0,13.855
1913,1.1,NR-317:2,23995,24000.0,105.839,24036.0,7648026,2021-04-27T08:24:03.578Z,11,11.5,1,25.0,37.0,13.565
1914,1.2,NR-317:2,23996,24000.0,105.839,24018.0,7651694,2021-04-27T08:24:40.261Z,11,11.5,1,25.0,36.0,14.542
1915,0.8,NR-303:1,23997,22000.0,125.379,21988.0,7656259,2021-04-27T08:25:25.915Z,1,12.5,1,30.0,32.0,12.722
1916,1.2,NR-303:2,23998,22000.0,125.41,21995.0,7656289,2021-04-27T08:25:26.215Z,11,12.5,1,25.0,36.0,13.119
1917,1.3,NR-303:2,23999,22000.0,125.41,22010.0,7662503,2021-04-27T08:26:28.360Z,11,12.5,1,25.0,36.0,14.62
1918,2.8,NR-304:2,24000,24000.0,119.699,23949.0,7672925,2021-04-27T08:28:12.589Z,11,15.0,1,25.0,34.0,19.201
1919,1.7,NR-304:1,24001,24000.0,119.779,23949.0,7677063,2021-04-27T08:28:53.973Z,1,15.0,1,30.0,30.0,18.91
1920,3.8,NR-304:2,24002,24000.0,119.699,23964.0,7677093,2021-04-27T08:28:54.273Z,11,15.0,1,25.0,34.0,19.385
1921,3.8,NR-304:2,24003,24000.0,119.699,23958.0,7685205,2021-04-27T08:30:15.400Z,11,15.0,1,26.0,40.0,18.379
1922,0.7,NR-316:1,24004,24000.0,124.459,24000.0,7693734,2021-04-27T08:31:40.697Z,1,14.5,1,32.0,35.0,13.976
1923,1.1,NR-316:2,24005,24000.0,124.15,23988.0,7693764,2021-04-27T08:31:40.997Z,11,14.5,1,26.0,42.0,14.514
1924,1.0,NR-316:2,24006,24000.0,124.15,23976.0,7697108,2021-04-27T08:32:14.440Z,11,14.5,1,26.0,40.0,13.381
1925,2.2,NR-317:1,24007,24000.0,105.849,23979.0,7701223,2021-04-27T08:32:55.593Z,1,11.5,1,31.0,34.0,13.105
1926,1.2,NR-317:2,24008,24000.0,105.839,23988.0,7701253,2021-04-27T08:32:55.893Z,11,11.5,1,26.0,38.0,13.041
1927,1.2,NR-317:2,24009,24000.0,105.839,24000.0,7704922,2021-04-27T08:33:32.586Z,11,11.5,1,26.0,38.0,14.514
1928,1.3,NR-303:1,24010,22000.0,125.379,21954.0,7709391,2021-04-27T08:34:17.280Z,1,12.5,1,31.0,33.0,12.262
1929,1.2,NR-303:2,24011,22000.0,125.41,22008.0,7709407,2021-04-27T08:34:17.440Z,11,12.5,1,26.0,37.0,13.076
1930,1.4,NR-303:2,24012,22000.0,125.41,22013.0,7715622,2021-04-27T08:35:19.596Z,11,12.5,1,26.0,36.0,14.62
1931,2.8,NR-304:2,24013,24000.0,119.699,23985.0,7726000,2021-04-27T08:37:03.385Z,11,15.0,1,26.0,34.0,18.054
1932,3.0,NR-304:1,24014,24000.0,119.779,23943.0,7730135,2021-04-27T08:37:44.738Z,1,15.0,1,31.0,31.0,18.606
1933,3.4,NR-304:2,24015,24000.0,119.699,23961.0,7730165,2021-04-27T08:37:45.038Z,11,15.0,1,26.0,35.0,19.264
1934,3.6,NR-304:2,24016,24000.0,119.699,23961.0,7738049,2021-04-27T08:39:03.885Z,11,15.0,1,26.0,40.0,19.002
1935,2.5,NR-316:1,24017,24000.0,124.459,24000.0,7746575,2021-04-27T08:40:29.152Z,1,14.5,1,32.0,36.0,13.105
1936,1.3,NR-316:2,24018,24000.0,124.15,23997.0,7746605,2021-04-27T08:40:29.452Z,11,14.5,1,26.0,42.0,12.935
1937,1.3,NR-316:2,24019,24000.0,124.15,24000.0,7749948,2021-04-27T08:41:02.885Z,11,14.5,1,26.0,41.0,13.699
1938,2.4,NR-317:1,24020,24000.0,105.849,23982.0,7754072,2021-04-27T08:41:44.129Z,1,11.5,1,32.0,35.0,13.565
1939,1.2,NR-317:2,24021,24000.0,105.839,23991.0,7754088,2021-04-27T08:41:44.289Z,11,11.5,1,26.0,39.0,13.013
1940,1.2,NR-317:2,24022,24000.0,105.839,24015.0,7757756,2021-04-27T08:42:20.972Z,11,11.5,1,26.0,39.0,14.57
1941,2.1,NR-303:1,24023,22000.0,125.379,21990.0,7762262,2021-04-27T08:43:06.036Z,1,12.5,1,32.0,34.0,12.588
1942,1.1,NR-303:2,24024,22000.0,125.41,22008.0,7762292,2021-04-27T08:43:06.336Z,11,12.5,1,26.0,38.0,13.013
1943,1.2,NR-303:2,24025,22000.0,125.41,21998.0,7768504,2021-04-27T08:44:08.461Z,11,12.5,1,26.0,37.0,14.556
1944,3.8,NR-304:2,24026,24000.0,119.699,23937.0,7778877,2021-04-27T08:45:52.200Z,11,15.0,1,26.0,35.0,18.273
1945,4.8,NR-304:2,24028,24000.0,119.699,23979.0,7783044,2021-04-27T08:46:33.874Z,11,15.0,1,26.0,35.0,19.031
1946,3.3,NR-304:1,24027,24000.0,119.779,23994.0,7783014,2021-04-27T08:46:33.574Z,1,15.0,1,31.0,31.0,19.526
1947,4.2,NR-304:2,24029,24000.0,119.699,23967.0,7790928,2021-04-27T08:47:52.721Z,11,15.0,1,26.0,41.0,18.974
1948,2.5,NR-316:1,24030,24000.0,124.459,23985.0,7799457,2021-04-27T08:49:18.018Z,1,14.5,1,32.0,36.0,14.096
1949,1.2,NR-316:2,24031,24000.0,124.15,24012.0,7799487,2021-04-27T08:49:18.318Z,11,14.5,1,27.0,43.0,14.16
1950,1.2,NR-316:2,24032,24000.0,124.15,24015.0,7802852,2021-04-27T08:49:51.971Z,11,14.5,1,27.0,42.0,13.423
1951,2.5,NR-317:1,24033,24000.0,105.849,24012.0,7806958,2021-04-27T08:50:33.034Z,1,11.5,1,32.0,35.0,12.63
1952,1.2,NR-317:2,24034,24000.0,105.839,23976.0,7806988,2021-04-27T08:50:33.334Z,11,11.5,1,26.0,40.0,12.921
1953,1.2,NR-317:2,24035,24000.0,105.839,23931.0,7810704,2021-04-27T08:51:10.498Z,11,11.5,1,26.0,39.0,13.487
1954,1.8,NR-303:1,24036,22000.0,125.379,22000.0,7815214,2021-04-27T08:51:55.602Z,1,12.5,1,32.0,34.0,12.722
1955,1.2,NR-303:2,24037,22000.0,125.41,22007.0,7815244,2021-04-27T08:51:55.901Z,11,12.5,1,26.0,38.0,12.878
1956,1.3,NR-303:2,24038,22000.0,125.41,22028.0,7821457,2021-04-27T08:52:58.037Z,11,12.5,1,26.0,37.0,14.677
1957,4.2,NR-304:2,24039,24000.0,119.699,23949.0,7831848,2021-04-27T08:54:41.956Z,11,15.0,1,26.0,35.0,19.002
1958,3.6,NR-304:1,24040,24000.0,119.779,23988.0,7835996,2021-04-27T08:55:23.439Z,1,15.0,1,31.0,31.0,18.833
1959,5.2,NR-304:2,24041,24000.0,119.699,23958.0,7836012,2021-04-27T08:55:23.599Z,11,15.0,1,26.0,35.0,17.891
1960,5.2,NR-304:2,24042,24000.0,119.699,23937.0,7843897,2021-04-27T08:56:42.456Z,11,15.0,1,26.0,40.0,18.854
1961,3.4,NR-316:1,24043,24000.0,124.459,24015.0,7852441,2021-04-27T08:58:07.904Z,1,14.5,1,33.0,36.0,14.082
1962,1.2,NR-316:2,24044,24000.0,124.15,24012.0,7852457,2021-04-27T08:58:08.064Z,11,14.5,1,27.0,42.0,13.501
1963,1.3,NR-316:2,24045,24000.0,124.15,24009.0,7855854,2021-04-27T08:58:42.036Z,11,14.5,1,27.0,41.0,13.013
1964,1.8,NR-317:1,24046,24000.0,105.849,24003.0,7859965,2021-04-27T08:59:23.150Z,1,11.5,1,32.0,35.0,13.303
1965,1.2,NR-317:2,24047,24000.0,105.839,24039.0,7859995,2021-04-27T08:59:23.450Z,11,11.5,1,27.0,40.0,12.921
1966,1.2,NR-317:2,24048,24000.0,105.839,24015.0,7863665,2021-04-27T09:00:00.153Z,11,11.5,1,26.0,39.0,14.726
1967,1.6,NR-303:1,24049,22000.0,125.379,21977.0,7868136,2021-04-27T09:00:44.867Z,1,12.5,1,32.0,35.0,12.588
1968,1.3,NR-303:2,24050,22000.0,125.41,22003.0,7868166,2021-04-27T09:00:45.167Z,11,12.5,1,26.0,38.0,13.041
1969,1.4,NR-303:2,24051,22000.0,125.41,22000.0,7874378,2021-04-27T09:01:47.293Z,11,12.5,1,26.0,37.0,14.584
1970,4.0,NR-304:2,24052,24000.0,119.699,23973.0,7893123,2021-04-27T09:04:54.759Z,11,15.0,1,25.0,30.0,18.528
1971,2.2,NR-304:1,24053,24000.0,119.779,23964.0,7897272,2021-04-27T09:05:36.252Z,1,15.0,1,31.0,29.0,19.229
1972,5.0,NR-304:2,24054,24000.0,119.699,23958.0,7897288,2021-04-27T09:05:36.412Z,11,15.0,1,25.0,31.0,19.647
1973,5.0,NR-304:2,24055,24000.0,119.699,23949.0,7905175,2021-04-27T09:06:55.289Z,11,15.0,1,26.0,38.0,18.563
1974,2.3,NR-316:1,24056,24000.0,124.459,24006.0,7913705,2021-04-27T09:08:20.596Z,1,14.5,1,32.0,35.0,14.053
1975,0.9,NR-316:2,24057,24000.0,124.15,24030.0,7913735,2021-04-27T09:08:20.896Z,11,14.5,1,26.0,41.0,14.004
1976,1.1,NR-316:2,24058,24000.0,124.15,24003.0,7917080,2021-04-27T09:08:54.349Z,11,14.5,1,26.0,40.0,12.956
1977,2.3,NR-317:1,24059,24000.0,105.849,23985.0,7921248,2021-04-27T09:09:36.033Z,1,11.5,1,32.0,35.0,12.05
1978,1.2,NR-317:2,24060,24000.0,105.839,24009.0,7921264,2021-04-27T09:09:36.193Z,11,11.5,1,26.0,39.0,13.168
1979,1.3,NR-317:2,24061,24000.0,105.839,24021.0,7924931,2021-04-27T09:10:12.866Z,11,11.5,1,26.0,39.0,14.542
1980,1.7,NR-303:1,24062,22000.0,125.379,22008.0,7929445,2021-04-27T09:10:58.010Z,1,12.5,1,32.0,34.0,12.829
1981,1.3,NR-303:2,24063,22000.0,125.41,22043.0,7929461,2021-04-27T09:10:58.170Z,11,12.5,1,26.0,38.0,12.97
1982,1.4,NR-303:2,24064,22000.0,125.41,22008.0,7935676,2021-04-27T09:12:00.325Z,11,12.5,1,26.0,36.0,14.436
1983,3.3,NR-304:2,24065,24000.0,119.699,23976.0,7946054,2021-04-27T09:13:44.114Z,11,15.0,1,26.0,34.0,19.066
1984,2.8,NR-304:1,24066,24000.0,119.779,23943.0,7950189,2021-04-27T09:14:25.468Z,1,15.0,1,31.0,31.0,19.611
1985,4.3,NR-304:2,24067,24000.0,119.699,23982.0,7950219,2021-04-27T09:14:25.768Z,11,15.0,1,26.0,35.0,19.633
1986,3.7,NR-304:2,24068,24000.0,119.699,23976.0,7958103,2021-04-27T09:15:44.615Z,11,15.0,1,26.0,40.0,19.385
1987,3.4,NR-304:2,24069,24000.0,119.699,23982.0,30728,2021-04-27T09:27:26.558Z,11,15.0,1,22.0,23.0,17.997
1988,3.5,NR-304:2,24071,24000.0,119.699,23976.0,35064,2021-04-27T09:28:09.918Z,11,15.0,1,22.0,26.0,18.117
1989,2.8,NR-304:1,24070,24000.0,119.779,23943.0,35033,2021-04-27T09:28:09.608Z,1,15.0,1,28.0,26.0,19.689
1990,4.1,NR-304:2,24072,24000.0,119.699,23979.0,43180,2021-04-27T09:29:31.079Z,11,15.0,1,23.0,29.0,18.698
1991,1.6,NR-316:1,24073,24000.0,124.459,23991.0,51706,2021-04-27T09:30:56.340Z,1,14.5,1,30.0,30.0,13.367
1992,1.1,NR-316:2,24074,24000.0,124.15,24018.0,51736,2021-04-27T09:30:56.640Z,11,14.5,1,25.0,37.0,14.188
1993,1.1,NR-316:2,24075,24000.0,124.15,24000.0,55098,2021-04-27T09:31:30.260Z,11,14.5,1,25.0,37.0,13.041
1994,1.8,NR-317:1,24076,24000.0,105.849,23985.0,59206,2021-04-27T09:32:11.341Z,1,11.5,1,30.0,31.0,13.133
1995,1.2,NR-317:2,24077,24000.0,105.839,24024.0,59236,2021-04-27T09:32:11.641Z,11,11.5,1,25.0,36.0,13.367
1996,1.2,NR-317:2,24078,24000.0,105.839,24036.0,62904,2021-04-27T09:32:48.321Z,11,11.5,1,25.0,36.0,14.62
1997,1.5,NR-303:1,24079,22000.0,125.379,21998.0,67370,2021-04-27T09:33:32.981Z,1,12.5,1,31.0,32.0,12.482
1998,1.2,NR-303:2,24080,22000.0,125.41,21977.0,67386,2021-04-27T09:33:33.141Z,11,12.5,1,26.0,36.0,12.892
1999,1.2,NR-303:2,24081,22000.0,125.41,22010.0,73600,2021-04-27T09:34:35.282Z,11,12.5,1,26.0,36.0,14.662
2000,3.4,NR-304:2,24082,24000.0,119.699,23976.0,106592,2021-04-27T09:40:05.205Z,11,15.0,1,23.0,25.0,19.703
2001,1.0,NR-304:1,24083,24000.0,119.779,23946.0,110729,2021-04-27T09:40:46.576Z,1,15.0,1,28.0,26.0,19.187
2002,3.7,NR-304:2,24084,24000.0,119.699,23982.0,110759,2021-04-27T09:40:46.876Z,11,15.0,1,23.0,27.0,17.983
2003,3.8,NR-304:2,24085,24000.0,119.699,23964.0,118643,2021-04-27T09:42:05.717Z,11,15.0,1,25.0,38.0,18.804
2004,2.8,NR-316:1,24086,24000.0,124.459,24021.0,127184,2021-04-27T09:43:31.127Z,1,14.5,1,31.0,33.0,14.252
2005,1.1,NR-316:2,24087,24000.0,124.15,24021.0,127200,2021-04-27T09:43:31.287Z,11,14.5,1,26.0,43.0,13.947
2006,1.1,NR-316:2,24088,24000.0,124.15,23985.0,130575,2021-04-27T09:44:05.038Z,11,14.5,1,26.0,42.0,14.266
2007,3.1,NR-317:1,24089,24000.0,105.849,24021.0,134687,2021-04-27T09:44:46.158Z,1,11.5,1,31.0,33.0,12.588
2008,1.1,NR-317:2,24090,24000.0,105.839,24012.0,134717,2021-04-27T09:44:46.458Z,11,11.5,1,26.0,40.0,13.409
2009,1.1,NR-317:2,24091,24000.0,105.839,24000.0,138386,2021-04-27T09:45:23.149Z,11,11.5,1,26.0,40.0,14.514
2010,2.0,NR-303:1,24092,22000.0,125.379,21995.0,142856,2021-04-27T09:46:07.849Z,1,12.5,1,31.0,33.0,12.206
2011,1.1,NR-303:2,24093,22000.0,125.41,22000.0,142886,2021-04-27T09:46:08.149Z,11,12.5,1,26.0,38.0,12.956
2012,1.2,NR-303:2,24094,22000.0,125.41,21995.0,149099,2021-04-27T09:47:10.280Z,11,12.5,1,26.0,37.0,14.542
2013,3.1,NR-304:2,24095,24000.0,119.699,23991.0,159487,2021-04-27T09:48:54.161Z,11,15.0,1,26.0,34.0,18.287
2014,3.8,NR-304:1,24096,24000.0,119.779,23976.0,163622,2021-04-27T09:49:35.511Z,1,15.0,1,30.0,30.0,19.661
2015,3.6,NR-304:2,24097,24000.0,119.699,23964.0,163652,2021-04-27T09:49:35.811Z,11,15.0,1,26.0,35.0,18.471
2016,1.3,NR-304:2,24098,24000.0,119.539,23985.0,701914,2021-04-27T11:19:18.484Z,11,14.0,1,20.0,22.0,18.238
2017,2.8,NR-304:1,24099,24000.0,119.379,23967.0,706180,2021-04-27T11:20:01.145Z,1,14.0,1,26.0,26.0,19.399
2018,0.6,NR-304:2,24100,24000.0,119.539,23949.0,706196,2021-04-27T11:20:01.305Z,11,14.0,1,20.0,24.0,18.974
2019,0.6,NR-304:2,24101,24000.0,119.539,23961.0,713925,2021-04-27T11:21:18.595Z,11,14.0,1,22.0,29.0,19.902
2020,0.9,NR-316:1,24102,24000.0,124.459,24015.0,722456,2021-04-27T11:22:43.906Z,1,14.5,1,28.0,29.0,12.864
2021,0.9,NR-316:2,24103,24000.0,124.15,24021.0,722486,2021-04-27T11:22:44.206Z,11,14.5,1,24.0,34.0,14.464
2022,1.0,NR-316:2,24104,24000.0,124.15,24003.0,725867,2021-04-27T11:23:18.017Z,11,14.5,1,24.0,34.0,13.912
2023,0.6,NR-317:1,24105,24000.0,105.849,24009.0,729978,2021-04-27T11:23:59.127Z,1,11.5,1,28.0,30.0,13.168
2024,1.2,NR-317:2,24106,24000.0,105.839,24003.0,730008,2021-04-27T11:23:59.427Z,11,11.5,1,24.0,33.0,13.076
2025,1.2,NR-317:2,24107,24000.0,105.839,24000.0,733736,2021-04-27T11:24:36.707Z,11,11.5,1,24.0,34.0,13.445
2026,0.7,NR-303:1,24108,22000.0,125.379,21998.0,738206,2021-04-27T11:25:21.408Z,1,12.5,1,29.0,31.0,12.326
2027,1.3,NR-303:2,24109,22000.0,125.41,22003.0,738236,2021-04-27T11:25:21.708Z,11,12.5,1,25.0,33.0,13.197
2028,1.3,NR-303:2,24110,22000.0,125.41,22033.0,744450,2021-04-27T11:26:23.848Z,11,12.5,1,25.0,33.0,14.677
2029,1.6,NR-304:2,24111,24000.0,119.539,23976.0,754859,2021-04-27T11:28:07.939Z,11,14.0,1,25.0,31.0,20.086
2030,2.2,NR-304:1,24112,24000.0,119.379,23979.0,758998,2021-04-27T11:28:49.330Z,1,14.0,1,29.0,28.0,19.526
2031,1.5,NR-304:2,24113,24000.0,119.539,23982.0,759028,2021-04-27T11:28:49.630Z,11,14.0,1,25.0,32.0,19.887
2032,1.5,NR-304:2,24114,24000.0,119.539,23970.0,766773,2021-04-27T11:30:07.080Z,11,14.0,1,25.0,37.0,19.201
2033,0.5,NR-316:1,24115,24000.0,124.459,23994.0,775318,2021-04-27T11:31:32.531Z,1,14.5,1,31.0,33.0,14.202
2034,0.9,NR-316:2,24116,24000.0,124.15,24000.0,775334,2021-04-27T11:31:32.691Z,11,14.5,1,26.0,40.0,14.294
2035,0.9,NR-316:2,24117,24000.0,124.15,24006.0,778681,2021-04-27T11:32:06.162Z,11,14.5,1,26.0,39.0,12.751
2036,3.2,NR-317:1,24118,24000.0,105.849,24006.0,782839,2021-04-27T11:32:47.742Z,1,11.5,1,31.0,33.0,13.423
2037,1.1,NR-317:2,24119,24000.0,105.839,23988.0,782869,2021-04-27T11:32:48.042Z,11,11.5,1,26.0,38.0,12.843
2038,1.1,NR-317:2,24120,24000.0,105.839,24027.0,786554,2021-04-27T11:33:24.892Z,11,11.5,1,26.0,38.0,14.407
2039,1.1,NR-303:2,24122,22000.0,125.41,21952.0,791039,2021-04-27T11:34:09.743Z,11,12.5,1,26.0,37.0,12.97
2040,2.3,NR-303:1,24121,22000.0,125.379,22000.0,791023,2021-04-27T11:34:09.583Z,1,12.5,1,31.0,33.0,12.39
2041,1.1,NR-303:2,24123,22000.0,125.41,22018.0,797252,2021-04-27T11:35:11.873Z,11,12.5,1,26.0,37.0,14.606
2042,2.1,NR-304:2,24124,24000.0,119.539,23967.0,811973,2021-04-27T11:37:39.085Z,11,14.0,1,26.0,31.0,18.62
2043,1.9,NR-304:2,24125,24000.0,119.54,23964.0,822825,2021-04-27T11:39:27.606Z,11,13.8,1,25.0,27.0,18.486
2044,1.4,NR-304:1,24126,24000.0,119.379,24015.0,826975,2021-04-27T11:40:09.106Z,1,13.8,1,29.0,28.0,18.054
2045,2.3,NR-304:2,24127,24000.0,119.54,23976.0,826991,2021-04-27T11:40:09.266Z,11,13.8,1,25.0,29.0,18.578
2046,1.9,NR-304:2,24128,24000.0,119.54,23976.0,834718,2021-04-27T11:41:26.537Z,11,13.8,1,26.0,37.0,18.606
2047,2.4,NR-316:1,24129,24000.0,124.459,24000.0,843248,2021-04-27T11:42:51.838Z,1,14.5,1,31.0,33.0,13.027
2048,1.0,NR-316:2,24130,24000.0,124.15,24015.0,843278,2021-04-27T11:42:52.138Z,11,14.5,1,26.0,40.0,13.643
2049,1.1,NR-316:2,24131,24000.0,124.15,24048.0,846621,2021-04-27T11:43:25.568Z,11,14.5,1,26.0,40.0,13.041
2050,2.9,NR-317:1,24132,24000.0,105.849,24015.0,850745,2021-04-27T11:44:06.808Z,1,11.5,1,32.0,33.0,13.211
2051,1.1,NR-317:2,24133,24000.0,105.839,24000.0,850761,2021-04-27T11:44:06.968Z,11,11.5,1,27.0,39.0,13.041
2052,1.2,NR-317:2,24134,24000.0,105.839,24018.0,854429,2021-04-27T11:44:43.649Z,11,11.5,1,26.0,39.0,14.514
2053,1.2,NR-303:1,24135,22000.0,125.379,21959.0,858943,2021-04-27T11:45:28.789Z,1,12.5,1,32.0,34.0,12.878
2054,1.1,NR-303:2,24136,22000.0,125.41,21993.0,858959,2021-04-27T11:45:28.949Z,11,12.5,1,26.0,38.0,12.906
2055,1.1,NR-303:2,24137,22000.0,125.41,21954.0,865175,2021-04-27T11:46:31.110Z,11,12.5,1,26.0,37.0,14.754
2056,2.0,NR-304:2,24138,24000.0,119.54,23991.0,1047344,2021-04-27T12:16:52.818Z,11,13.8,1,21.0,22.0,18.471
2057,2.1,NR-304:1,24139,24000.0,119.379,23979.0,1051492,2021-04-27T12:17:34.298Z,1,13.8,1,27.0,26.0,19.031
2058,2.2,NR-304:2,24140,24000.0,119.54,23952.0,1051508,2021-04-27T12:17:34.458Z,11,13.8,1,21.0,25.0,18.854
2059,2.0,NR-304:2,24141,24000.0,119.54,23952.0,1059236,2021-04-27T12:18:51.739Z,11,13.8,1,23.0,31.0,18.67
2060,1.9,NR-316:1,24142,24000.0,124.459,24003.0,1067767,2021-04-27T12:20:17.050Z,1,14.5,1,29.0,30.0,14.068
2061,1.1,NR-316:2,24143,24000.0,124.15,23994.0,1067797,2021-04-27T12:20:17.350Z,11,14.5,1,24.0,35.0,13.827
2062,1.2,NR-316:2,24144,24000.0,124.15,24009.0,1071143,2021-04-27T12:20:50.810Z,11,14.5,1,25.0,35.0,14.344
2063,2.2,NR-317:1,24145,24000.0,105.849,23982.0,1075310,2021-04-27T12:21:32.481Z,1,11.5,1,29.0,30.0,12.956
2064,1.1,NR-317:2,24146,24000.0,105.839,24009.0,1075326,2021-04-27T12:21:32.641Z,11,11.5,1,25.0,34.0,12.984
2065,1.2,NR-317:2,24147,24000.0,105.839,24006.0,1078996,2021-04-27T12:22:09.341Z,11,11.5,1,25.0,34.0,14.514
2066,1.0,NR-303:2,24149,22000.0,125.41,21990.0,1083495,2021-04-27T12:22:54.331Z,11,12.5,1,25.0,34.0,13.027
2067,3.6,NR-303:1,24148,22000.0,125.379,21987.0,1083465,2021-04-27T12:22:54.031Z,1,12.5,1,30.0,31.0,12.114
2068,1.0,NR-303:2,24150,22000.0,125.41,22003.0,1089709,2021-04-27T12:23:56.472Z,11,12.5,1,25.0,34.0,14.386
2069,1.1,NR-304:2,24151,24000.0,119.54,23943.0,1109238,2021-04-27T12:27:11.764Z,11,13.8,1,25.0,28.0,19.583
2070,1.8,NR-304:1,24152,24000.0,119.379,23961.0,1113374,2021-04-27T12:27:53.124Z,1,13.8,1,30.0,28.0,18.684
2071,1.4,NR-304:2,24153,24000.0,119.54,23952.0,1113404,2021-04-27T12:27:53.424Z,11,13.8,1,25.0,30.0,19.505
2072,1.3,NR-304:2,24154,24000.0,119.54,23967.0,1121148,2021-04-27T12:29:10.865Z,11,13.8,1,25.0,36.0,19.477
