,rpmSetPoint,ist_acc,bearingsCelsius,VibromPeak,statoRot,numTP,@timestamp,UTE,statorCelsius,spindleRpm,LUNG,CurrentPeak,idChiave,DIAM
5931,7000.0,513506,23.0,1.9,1,1,2022-03-23T07:06:24.880Z,SPIGOLATORE,24.0,6989.0,214.0,33.882,49658,60.0
5932,12000.0,516456,23.0,3.2,1,1,2022-03-23T07:06:54.380Z,MULTI_A_R2-1-ET01_MULTI_A_R2,24.0,12075.0,0.01,33.914,49659,4.0
5933,7500.0,520887,23.0,1.6,1,1,2022-03-23T07:07:38.691Z,AGGRE44-1-SAEGE200,24.0,7503.299,1.55,32.519,49660,197.475
5934,18000.0,524806,23.0,1.9,1,1,2022-03-23T07:08:17.882Z,HM10_MM,25.0,18080.0,122.508,34.596,49662,9.932
5935,7500.0,629839,25.0,1.7,1,1,2022-03-23T07:25:48.227Z,AGGRE44-1-SAEGE200,27.0,7535.5,1.55,36.27,49687,197.475
5936,12000.0,632702,25.0,2.3,1,1,2022-03-23T07:26:16.857Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12081.0,0.01,30.194,49688,4.0
5937,18000.0,638173,25.0,1.2,1,1,2022-03-23T07:27:11.568Z,HM10_MM,27.0,18059.0,122.508,36.456,49689,9.932
5938,7500.0,643419,25.0,3.5,1,1,2022-03-23T07:28:04.029Z,AGGRE44-1-SAEGE200,27.0,7508.199,1.55,26.474,49690,197.475
5939,7000.0,645773,25.0,1.9,1,1,2022-03-23T07:28:27.569Z,SPIGOLATORE,27.0,7012.0,214.0,34.193,49691,60.0
5940,12000.0,648715,25.0,2.9,1,1,2022-03-23T07:28:56.990Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12044.0,0.01,28.117,49692,4.0
5941,7500.0,653148,25.0,1.2,1,1,2022-03-23T07:29:41.320Z,AGGRE44-1-SAEGE200,27.0,7516.6,1.55,15.19,49693,197.475
5942,18000.0,657066,25.0,1.2,1,1,2022-03-23T07:30:20.501Z,HM10_MM,27.0,18077.0,122.508,31.899,49695,9.932
5943,7500.0,666014,27.0,1.2,1,1,2022-03-23T07:31:49.982Z,AGGRE44-1-SAEGE200,29.0,7462.699,1.55,31.837,49696,197.475
5944,0.0,669104,27.0,2.3,1,1,2022-03-23T07:32:20.883Z,SPIGOLATORE,28.0,0.0,214.0,34.596,49697,60.0
5945,7500.0,671348,25.0,1.1,1,1,2022-03-23T07:32:43.323Z,AGGRE44-1-SAEGE200,27.0,7532.699,1.55,25.327,49698,197.475
5946,12000.0,674206,25.0,2.2,1,1,2022-03-23T07:33:11.903Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12073.0,0.01,33.201,49699,4.0
5947,18000.0,679679,25.0,1.1,1,1,2022-03-23T07:34:06.634Z,HM10_MM,27.0,18097.0,122.508,30.318,49700,9.932
5948,7500.0,684924,25.0,1.6,1,1,2022-03-23T07:34:59.085Z,AGGRE44-1-SAEGE200,28.0,7469.0,1.55,27.745,49701,197.475
5949,7000.0,687288,25.0,1.5,1,1,2022-03-23T07:35:22.725Z,SPIGOLATORE,27.0,6986.0,214.0,25.636,49702,60.0
5950,12000.0,690225,25.0,2.7,1,1,2022-03-23T07:35:52.096Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12040.0,0.01,35.061,49703,4.0
5951,7500.0,694662,25.0,1.6,1,1,2022-03-23T07:36:36.466Z,AGGRE44-1-SAEGE200,27.0,7529.199,1.55,34.41,49704,197.475
5952,18000.0,698572,25.0,1.0,1,1,2022-03-23T07:37:15.567Z,HM10_MM,27.0,18071.0,122.508,26.969,49706,9.932
5953,7500.0,747362,24.0,1.0,1,1,2022-03-23T07:45:23.474Z,AGGRE44-1-SAEGE200,25.0,7477.399,1.55,27.745,49707,197.475
5954,0.0,750447,24.0,2.6,1,1,2022-03-23T07:45:54.325Z,SPIGOLATORE,25.0,0.0,214.0,33.201,49708,60.0
5955,7500.0,752689,24.0,1.7,1,1,2022-03-23T07:46:16.745Z,AGGRE44-1-SAEGE200,25.0,7515.199,1.55,32.178,49709,197.475
5956,12000.0,755488,24.0,2.0,1,1,2022-03-23T07:46:44.735Z,MULTI_A_R2-1-ET01_MULTI_A_R2,25.0,12078.0,0.01,22.072,49710,4.0
5957,18000.0,760965,25.0,1.2,1,1,2022-03-23T07:47:39.506Z,HM10_MM,27.0,18086.0,122.508,15.345,49711,9.932
5958,7500.0,766200,25.0,2.9,1,1,2022-03-23T07:48:31.857Z,AGGRE44-1-SAEGE200,27.0,7468.299,1.55,30.132,49712,197.475
5959,7000.0,768580,25.0,2.1,1,1,2022-03-23T07:48:55.657Z,SPIGOLATORE,27.0,7015.0,214.0,27.434,49713,60.0
5960,12000.0,771535,25.0,2.7,1,1,2022-03-23T07:49:25.208Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12084.0,0.01,30.07,49714,4.0
5961,7500.0,775956,25.0,2.8,1,1,2022-03-23T07:50:09.418Z,AGGRE44-1-SAEGE200,27.0,7504.699,1.55,20.615,49715,197.475
5962,18000.0,816199,24.0,2.0,1,1,2022-03-23T07:56:51.854Z,HM10_MM,24.0,18086.0,122.508,27.434,49717,9.932
5963,7500.0,829150,25.0,1.2,1,1,2022-03-23T07:59:01.366Z,AGGRE44-1-SAEGE200,27.0,7484.399,1.55,34.813,49718,197.475
5964,0.0,832231,25.0,2.1,1,1,2022-03-23T07:59:32.177Z,SPIGOLATORE,27.0,0.0,214.0,25.42,49719,60.0
5965,7500.0,834460,25.0,1.6,1,1,2022-03-23T07:59:54.467Z,AGGRE44-1-SAEGE200,27.0,7487.899,1.55,22.94,49720,197.475
5966,12000.0,837308,25.0,2.3,1,1,2022-03-23T08:00:22.948Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12084.0,0.01,15.035,49721,4.0
5967,18000.0,842809,25.0,1.2,1,1,2022-03-23T08:01:17.958Z,HM10_MM,27.0,18067.0,122.508,33.914,49722,9.932
5968,7500.0,848066,25.0,3.5,1,1,2022-03-23T08:02:10.529Z,AGGRE44-1-SAEGE200,27.0,7533.399,1.55,29.139,49723,197.475
5969,7000.0,850421,25.0,1.6,1,1,2022-03-23T08:02:34.080Z,SPIGOLATORE,27.0,7008.0,214.0,23.839,49724,60.0
5970,12000.0,853395,25.0,3.0,1,1,2022-03-23T08:03:03.820Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12088.0,0.01,15.159,49725,4.0
5971,7500.0,857829,25.0,1.3,1,1,2022-03-23T08:03:48.161Z,AGGRE44-1-SAEGE200,27.0,7499.1,1.55,29.016,49726,197.475
5972,18000.0,903728,24.0,1.9,1,1,2022-03-23T08:11:27.158Z,HM10_MM,24.0,18080.0,122.278,36.021,49728,9.782
5973,7500.0,913811,25.0,1.3,1,1,2022-03-23T08:13:07.989Z,AGGRE44-1-SAEGE200,27.0,7478.799,1.55,35.867,49729,197.475
5974,0.0,916909,25.0,2.3,1,1,2022-03-23T08:13:38.969Z,SPIGOLATORE,27.0,0.0,214.0,28.613,49730,60.0
5975,7500.0,919153,25.0,1.7,1,1,2022-03-23T08:14:01.410Z,AGGRE44-1-SAEGE200,27.0,7500.5,1.55,30.039,49731,197.475
5976,12000.0,922041,25.0,2.4,1,1,2022-03-23T08:14:30.290Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12068.0,0.01,32.24,49732,4.0
5977,18000.0,927546,25.0,1.0,1,1,2022-03-23T08:15:25.341Z,HM10_MM,27.0,18091.0,122.278,15.159,49733,9.782
5978,7500.0,932849,25.0,2.7,1,1,2022-03-23T08:16:18.372Z,AGGRE44-1-SAEGE200,27.0,7464.799,1.55,27.745,49734,197.475
5979,7000.0,935231,25.0,1.7,1,1,2022-03-23T08:16:42.192Z,SPIGOLATORE,27.0,6995.0,214.0,34.813,49735,60.0
5980,12000.0,938175,25.0,3.1,1,1,2022-03-23T08:17:11.633Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12042.0,0.01,26.195,49736,4.0
5981,7500.0,942607,25.0,1.1,1,1,2022-03-23T08:17:55.953Z,AGGRE44-1-SAEGE200,27.0,7479.5,1.55,30.256,49737,197.475
5982,18000.0,1130737,23.0,1.5,1,1,2022-03-23T08:49:17.282Z,HM10_MM,23.0,18084.0,122.278,34.999,49739,9.782
5983,7500.0,1164213,23.0,0.9,1,1,2022-03-23T08:54:52.047Z,AGGRE44-1-SAEGE200,24.0,7521.5,1.55,32.549,49740,197.475
5984,0.0,1167294,23.0,2.0,1,1,2022-03-23T08:55:22.858Z,SPIGOLATORE,25.0,0.0,214.0,27.156,49741,60.0
5985,7500.0,1169550,23.0,1.5,1,1,2022-03-23T08:55:45.418Z,AGGRE44-1-SAEGE200,25.0,7536.199,1.55,32.178,49742,197.475
5986,12000.0,1172403,23.0,2.4,1,1,2022-03-23T08:56:13.949Z,MULTI_A_R2-1-ET01_MULTI_A_R2,25.0,12076.0,0.01,15.128,49743,4.0
5987,18000.0,1177893,24.0,1.1,1,1,2022-03-23T08:57:08.849Z,HM10_MM,25.0,18076.0,122.278,33.758,49744,9.782
5988,7500.0,1183203,24.0,2.9,1,1,2022-03-23T08:58:01.950Z,AGGRE44-1-SAEGE200,27.0,7480.899,1.55,22.878,49745,197.475
5989,7000.0,1185555,24.0,1.7,1,1,2022-03-23T08:58:25.470Z,SPIGOLATORE,27.0,6990.0,214.0,28.861,49746,60.0
5990,12000.0,1188504,24.0,2.9,1,1,2022-03-23T08:58:54.961Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12061.0,0.01,35.308,49747,4.0
5991,7500.0,1192935,24.0,1.1,1,1,2022-03-23T08:59:39.272Z,AGGRE44-1-SAEGE200,27.0,7536.899,1.55,15.128,49748,197.475
5992,18000.0,2429697,23.0,0.8,1,1,2022-03-23T12:25:47.085Z,HM12_MM,24.0,18078.0,118.438,32.674,49749,11.976
5993,18000.0,2432996,24.0,1.1,1,1,2022-03-23T12:26:20.075Z,HM10_MM,25.0,18080.0,122.278,15.128,49750,9.782
5994,7500.0,2440743,25.0,1.5,1,1,2022-03-23T12:27:37.547Z,AGGRE44-1-SAEGE200,29.0,7476.699,1.55,15.407,49751,197.475
5995,12000.0,2444036,25.0,2.1,1,1,2022-03-23T12:28:10.477Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12090.0,0.01,35.835,49752,4.0
5996,18000.0,2448471,25.0,0.9,1,1,2022-03-23T12:28:54.828Z,HM12_MM,27.0,18080.0,118.438,30.69,49753,11.976
5997,18000.0,2451786,25.0,0.9,1,1,2022-03-23T12:29:27.978Z,HM10_MM,28.0,18085.0,122.278,29.481,49754,9.782
5998,7500.0,2459539,27.0,2.3,1,1,2022-03-23T12:30:45.510Z,AGGRE44-1-SAEGE200,30.0,7484.399,1.55,22.382,49755,197.475
5999,12000.0,2462820,27.0,2.3,1,1,2022-03-23T12:31:18.320Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12076.0,0.01,36.735,49756,4.0
6000,18000.0,2467256,25.0,1.2,1,1,2022-03-23T12:32:02.681Z,HM12_MM,28.0,18074.0,118.438,29.171,49757,11.976
6001,18000.0,2470576,27.0,1.0,1,1,2022-03-23T12:32:35.881Z,HM10_MM,30.0,18090.0,122.278,32.363,49758,9.782
6002,7500.0,2478342,27.0,1.6,1,1,2022-03-23T12:33:53.543Z,AGGRE44-1-SAEGE200,32.0,7526.399,1.55,33.758,49759,197.475
6003,18000.0,2486055,27.0,0.9,1,1,2022-03-23T12:35:10.674Z,HM12_MM,29.0,18077.0,118.438,29.108,49761,11.976
6004,18000.0,2489381,27.0,1.0,1,1,2022-03-23T12:35:43.934Z,HM10_MM,30.0,18081.0,122.278,25.698,49762,9.782
6005,7500.0,2497138,28.0,1.9,1,1,2022-03-23T12:37:01.505Z,AGGRE44-1-SAEGE200,32.0,7489.299,1.55,33.696,49763,197.475
6006,12000.0,2500410,27.0,2.4,1,1,2022-03-23T12:37:34.226Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12084.0,0.01,15.128,49764,4.0
6007,18000.0,2504866,27.0,1.3,1,1,2022-03-23T12:38:18.787Z,HM12_MM,30.0,18068.0,118.438,33.634,49765,11.976
6008,18000.0,2508171,27.0,1.2,1,1,2022-03-23T12:38:51.837Z,HM10_MM,30.0,18081.0,122.278,23.219,49766,9.782
6009,7500.0,2515929,28.0,1.9,1,1,2022-03-23T12:40:09.418Z,AGGRE44-1-SAEGE200,32.0,7455.699,1.55,27.403,49767,197.475
6010,12000.0,2519189,27.0,2.1,1,1,2022-03-23T12:40:42.019Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12057.0,0.01,29.419,49768,4.0
6011,18000.0,2523624,27.0,1.0,1,1,2022-03-23T12:41:26.370Z,HM12_MM,29.0,18097.0,118.438,34.564,49769,11.976
6012,18000.0,2526941,27.0,1.1,1,1,2022-03-23T12:41:59.540Z,HM10_MM,30.0,18062.0,122.278,29.139,49770,9.782
6013,7500.0,2534701,28.0,1.8,1,1,2022-03-23T12:43:17.141Z,AGGRE44-1-SAEGE200,32.0,7532.0,1.55,36.58,49771,197.475
6014,12000.0,2537972,27.0,2.4,1,1,2022-03-23T12:43:49.852Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12054.0,0.01,27.249,49772,4.0
6015,18000.0,2542406,27.0,1.0,1,1,2022-03-23T12:44:34.193Z,HM12_MM,29.0,18057.0,118.438,32.674,49773,11.976
6016,18000.0,2545734,27.0,1.0,1,1,2022-03-23T12:45:07.473Z,HM10_MM,30.0,18088.0,122.278,30.256,49774,9.782
6017,7500.0,2553475,28.0,2.2,1,1,2022-03-23T12:46:24.884Z,AGGRE44-1-SAEGE200,32.0,7488.6,1.55,15.345,49775,197.475
6018,12000.0,2556782,28.0,2.4,1,1,2022-03-23T12:46:57.955Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12083.0,0.01,34.596,49776,4.0
6019,18000.0,2561224,27.0,1.3,1,1,2022-03-23T12:47:42.376Z,HM12_MM,30.0,18058.0,118.438,32.674,49777,11.976
6020,18000.0,2564539,27.0,1.0,1,1,2022-03-23T12:48:15.526Z,HM10_MM,30.0,18061.0,122.278,35.712,49778,9.782
6021,7500.0,2572285,29.0,1.2,1,1,2022-03-23T12:49:32.987Z,AGGRE44-1-SAEGE200,32.0,7479.5,1.55,33.48,49779,197.475
6022,12000.0,2575540,28.0,2.3,1,1,2022-03-23T12:50:05.538Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12071.0,0.01,27.775,49780,4.0
6023,18000.0,2579979,27.0,1.0,1,1,2022-03-23T12:50:49.929Z,HM12_MM,30.0,18090.0,118.438,33.696,49781,11.976
6024,7500.0,2591058,29.0,2.2,1,1,2022-03-23T12:52:40.720Z,AGGRE44-1-SAEGE200,32.0,7458.5,1.55,37.076,49783,197.475
6025,12000.0,2594350,29.0,2.4,1,1,2022-03-23T12:53:13.641Z,MULTI_A_R2-1-ET01_MULTI_A_R2,32.0,12065.0,0.01,34.688,49784,4.0
6026,18000.0,2598789,28.0,1.3,1,1,2022-03-23T12:53:58.031Z,HM12_MM,30.0,18095.0,118.438,27.125,49785,11.976
6027,18000.0,2602093,28.0,1.1,1,1,2022-03-23T12:54:31.072Z,HM10_MM,30.0,18059.0,122.278,22.413,49786,9.782
6028,7500.0,2609847,30.0,1.5,1,1,2022-03-23T12:55:48.613Z,AGGRE44-1-SAEGE200,33.0,7464.799,1.55,33.666,49787,197.475
6029,12000.0,2613104,29.0,2.5,1,1,2022-03-23T12:56:21.184Z,MULTI_A_R2-1-ET01_MULTI_A_R2,32.0,12077.0,0.01,27.837,49788,4.0
6030,18000.0,2617543,28.0,0.9,1,1,2022-03-23T12:57:05.574Z,HM12_MM,30.0,18084.0,118.438,27.311,49789,11.976
6031,18000.0,2620869,28.0,1.0,1,1,2022-03-23T12:57:38.835Z,HM10_MM,32.0,18089.0,122.278,35.247,49790,9.782
6032,7500.0,2628630,30.0,2.1,1,1,2022-03-23T12:58:56.446Z,AGGRE44-1-SAEGE200,32.0,7510.299,1.55,29.76,49791,197.475
6033,12000.0,2631926,29.0,2.3,1,1,2022-03-23T12:59:29.407Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12081.0,0.01,35.556,49792,4.0
6034,18000.0,2636365,28.0,1.1,1,1,2022-03-23T13:00:13.797Z,HM12_MM,30.0,18079.0,118.438,32.054,49793,11.976
6035,18000.0,2639691,28.0,1.0,1,1,2022-03-23T13:00:47.058Z,HM10_MM,30.0,18072.0,122.278,24.365,49794,9.782
6036,7500.0,2647443,29.0,1.1,1,1,2022-03-23T13:02:04.579Z,AGGRE44-1-SAEGE200,32.0,7522.199,1.55,32.922,49795,197.475
6037,12000.0,2650728,28.0,2.6,1,1,2022-03-23T13:02:37.430Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12083.0,0.01,30.907,49796,4.0
6038,18000.0,2655173,27.0,0.9,1,1,2022-03-23T13:03:21.880Z,HM12_MM,30.0,18062.0,118.438,38.192,49797,11.976
6039,18000.0,2658484,28.0,1.1,1,1,2022-03-23T13:03:54.991Z,HM10_MM,30.0,18079.0,122.278,24.924,49798,9.782
6040,7500.0,2666243,29.0,1.8,1,1,2022-03-23T13:05:12.582Z,AGGRE44-1-SAEGE200,32.0,7534.1,1.55,15.159,49799,197.475
6041,12000.0,2669517,28.0,2.6,1,1,2022-03-23T13:05:45.323Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12086.0,0.01,33.48,49800,4.0
6042,18000.0,2676007,27.0,0.9,1,1,2022-03-23T13:06:50.224Z,HM12_MM,29.0,18080.0,118.438,31.992,49801,11.976
6043,18000.0,2679322,27.0,1.1,1,1,2022-03-23T13:07:23.374Z,HM10_MM,30.0,18082.0,122.278,33.139,49802,9.782
6044,7500.0,2687078,29.0,1.7,1,1,2022-03-23T13:08:40.935Z,AGGRE44-1-SAEGE200,32.0,7530.6,1.55,35.216,49803,197.475
6045,12000.0,2690323,29.0,2.4,1,1,2022-03-23T13:09:13.386Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12085.0,0.01,27.466,49804,4.0
6046,18000.0,2694769,28.0,1.2,1,1,2022-03-23T13:09:57.847Z,HM12_MM,30.0,18047.0,118.438,28.458,49805,11.976
6047,18000.0,2698083,28.0,1.2,1,1,2022-03-23T13:10:30.987Z,HM10_MM,30.0,18084.0,122.278,33.696,49806,9.782
6048,7500.0,2705845,30.0,2.0,1,1,2022-03-23T13:11:48.608Z,AGGRE44-1-SAEGE200,33.0,7527.1,1.55,36.3,49807,197.475
6049,12000.0,2709092,29.0,2.4,1,1,2022-03-23T13:12:21.079Z,MULTI_A_R2-1-ET01_MULTI_A_R2,32.0,12078.0,0.01,30.101,49808,4.0
6050,18000.0,2713537,28.0,1.2,1,1,2022-03-23T13:13:05.530Z,HM12_MM,30.0,18074.0,118.438,31.93,49809,11.976
6051,18000.0,2716827,28.0,1.2,1,1,2022-03-23T13:13:38.430Z,HM10_MM,32.0,18061.0,122.278,15.283,49810,9.782
6052,7500.0,2724587,30.0,1.5,1,1,2022-03-23T13:14:56.031Z,AGGRE44-1-SAEGE200,33.0,7518.699,1.55,29.357,49811,197.475
6053,12000.0,2727876,29.0,2.5,1,1,2022-03-23T13:15:28.922Z,MULTI_A_R2-1-ET01_MULTI_A_R2,32.0,12087.0,0.01,36.889,49812,4.0
6054,18000.0,2732320,28.0,1.3,1,1,2022-03-23T13:16:13.363Z,HM12_MM,30.0,18064.0,118.438,33.79,49813,11.976
6055,18000.0,2735639,28.0,1.2,1,1,2022-03-23T13:16:46.553Z,HM10_MM,30.0,18078.0,122.278,32.487,49814,9.782
6056,7500.0,2743391,29.0,1.4,1,1,2022-03-23T13:18:04.074Z,AGGRE44-1-SAEGE200,32.0,7506.1,1.55,29.171,49815,197.475
6057,12000.0,2746640,28.0,2.5,1,1,2022-03-23T13:18:36.565Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12069.0,0.01,29.139,49816,4.0
6058,0.0,1621367,0.0,,1,,2022-03-24T12:16:04.661Z,,0.0,0.0,,12.298,49984,
6059,0.0,1657511,0.0,,1,,2022-03-24T12:22:06.108Z,,0.0,0.0,,6.534,49993,
6060,0.0,1690335,0.0,,1,,2022-03-24T12:27:34.354Z,,0.0,0.0,,12.298,50001,
6061,0.0,1749858,0.0,,1,,2022-03-24T12:37:29.595Z,,0.0,0.0,,12.565,50010,
6062,0.0,1775510,0.0,,1,,2022-03-24T12:41:46.120Z,,0.0,0.0,,6.556,50018,
6063,18000.0,1807564,27.0,,1,1,2022-03-24T12:47:06.667Z,HM12_MM,30.0,0.0,118.438,6.822,50027,11.976
6064,0.0,1833686,0.0,,1,,2022-03-24T12:51:27.891Z,,0.0,0.0,,12.483,50035,
6065,0.0,1865721,0.0,,1,,2022-03-24T12:56:48.248Z,,0.0,0.0,,12.387,50044,
6066,0.0,1891891,0.0,,1,,2022-03-24T13:01:09.953Z,,0.0,0.0,,6.6,50052,
6067,0.0,1923865,0.0,,1,,2022-03-24T13:06:29.699Z,,0.0,0.0,,6.623,50061,
6068,0.0,1949983,0.0,,1,,2022-03-24T13:10:50.884Z,,0.0,0.0,,6.623,50069,
6069,0.0,1981998,0.0,,1,,2022-03-24T13:16:11.040Z,,0.0,0.0,,6.356,50078,
6070,0.0,2008076,0.0,,1,,2022-03-24T13:20:31.825Z,,0.0,0.0,,6.534,50086,
6071,0.0,2040151,0.0,,1,,2022-03-24T13:25:52.581Z,,0.0,0.0,,12.239,50095,
6072,0.0,2066306,0.0,,1,,2022-03-24T13:30:14.136Z,,0.0,0.0,,12.039,50103,
6073,18000.0,61646,20.0,1.0,1,1,2022-03-24T07:56:07.159Z,HM12_MM,20.0,18082.0,118.438,29.357,49817,11.976
6074,18000.0,64966,22.0,1.0,1,1,2022-03-24T07:56:40.359Z,HM10_MM,23.0,18067.0,122.278,32.425,49818,9.782
6075,7500.0,72741,23.0,1.3,1,1,2022-03-24T07:57:58.111Z,AGGRE44-1-SAEGE200,27.0,7503.299,1.55,33.263,49819,197.475
6076,12000.0,75987,23.0,2.0,1,1,2022-03-24T07:58:30.571Z,MULTI_A_R2-1-ET01_MULTI_A_R2,25.0,12073.0,0.01,30.039,49820,4.0
6077,18000.0,89206,22.0,1.1,1,1,2022-03-24T08:00:42.763Z,HM12_MM,23.0,18057.0,118.438,28.117,49821,11.976
6078,18000.0,92544,22.0,1.0,1,1,2022-03-24T08:01:16.144Z,HM10_MM,25.0,18064.0,122.278,29.202,49822,9.782
6079,18000.0,294883,24.0,1.1,1,1,2022-03-24T08:34:59.570Z,HM12_MM,24.0,18058.0,118.438,34.875,49845,11.976
6080,18000.0,298208,24.0,1.0,1,1,2022-03-24T08:35:32.820Z,HM10_MM,27.0,18065.0,122.278,33.573,49846,9.782
6081,7500.0,305975,27.0,2.1,1,1,2022-03-24T08:36:50.492Z,AGGRE44-1-SAEGE200,30.0,7535.5,1.55,24.583,49847,197.475
6082,12000.0,309263,25.0,2.6,1,1,2022-03-24T08:37:23.372Z,MULTI_A_R2-1-ET01_MULTI_A_R2,28.0,12069.0,0.01,35.185,49848,4.0
6083,18000.0,313714,25.0,1.3,1,1,2022-03-24T08:38:07.883Z,HM12_MM,27.0,18067.0,118.438,25.73,49849,11.976
6084,18000.0,317048,25.0,1.1,1,1,2022-03-24T08:38:41.224Z,HM10_MM,29.0,18063.0,122.278,27.094,49850,9.782
6085,7500.0,324807,27.0,1.4,1,1,2022-03-24T08:39:58.815Z,AGGRE44-1-SAEGE200,30.0,7532.0,1.55,15.128,49851,197.475
6086,12000.0,328091,27.0,2.2,1,1,2022-03-24T08:40:31.656Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12085.0,0.01,29.171,49852,4.0
6087,18000.0,332539,27.0,1.1,1,1,2022-03-24T08:41:16.137Z,HM12_MM,29.0,18088.0,118.438,30.07,49853,11.976
6088,18000.0,335861,27.0,1.0,1,1,2022-03-24T08:41:49.357Z,HM10_MM,30.0,18090.0,122.278,22.909,49854,9.782
6089,7500.0,343635,27.0,1.9,1,1,2022-03-24T08:43:07.099Z,AGGRE44-1-SAEGE200,32.0,7539.699,1.55,15.221,49855,197.475
6090,12000.0,346938,27.0,2.0,1,1,2022-03-24T08:43:40.129Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12081.0,0.01,32.612,49856,4.0
6091,18000.0,351380,27.0,1.2,1,1,2022-03-24T08:44:24.550Z,HM12_MM,30.0,18083.0,118.438,26.566,49857,11.976
6092,18000.0,354682,27.0,1.1,1,1,2022-03-24T08:44:57.571Z,HM10_MM,30.0,18084.0,122.278,28.768,49858,9.782
6093,7500.0,362434,28.0,1.1,1,1,2022-03-24T08:46:15.092Z,AGGRE44-1-SAEGE200,32.0,7506.1,1.55,32.425,49859,197.475
6094,12000.0,365686,28.0,2.3,1,1,2022-03-24T08:46:47.613Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12084.0,0.01,36.735,49860,4.0
6095,18000.0,370129,27.0,1.1,1,1,2022-03-24T08:47:32.043Z,HM12_MM,30.0,18084.0,118.438,30.907,49861,11.976
6096,18000.0,373454,27.0,1.2,1,1,2022-03-24T08:48:05.294Z,HM10_MM,30.0,18069.0,122.278,15.097,49862,9.782
6097,7500.0,381219,29.0,2.2,1,1,2022-03-24T08:49:22.945Z,AGGRE44-1-SAEGE200,32.0,7503.299,1.55,34.131,49863,197.475
6098,12000.0,384463,28.0,2.1,1,1,2022-03-24T08:49:55.386Z,MULTI_A_R2-1-ET01_MULTI_A_R2,32.0,12084.0,0.01,34.348,49864,4.0
6099,18000.0,388903,27.0,1.1,1,1,2022-03-24T08:50:39.787Z,HM12_MM,30.0,18088.0,118.438,30.194,49865,11.976
6100,18000.0,392223,27.0,1.1,1,1,2022-03-24T08:51:12.987Z,HM10_MM,30.0,18074.0,122.278,36.611,49866,9.782
6101,7500.0,399984,29.0,1.7,1,1,2022-03-24T08:52:30.599Z,AGGRE44-1-SAEGE200,32.0,7501.199,1.55,30.504,49867,197.475
6102,12000.0,403233,28.0,2.4,1,1,2022-03-24T08:53:03.089Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12085.0,0.01,30.783,49868,4.0
6103,18000.0,407448,27.0,0.5,1,1,2022-03-24T08:53:45.240Z,HM12_MM,30.0,2011.0,118.438,33.325,49869,11.976
6104,18000.0,495280,23.0,1.0,1,1,2022-03-24T09:08:23.576Z,HM12_MM,24.0,18071.0,118.438,36.611,49870,11.976
6105,18000.0,498761,24.0,1.1,1,1,2022-03-24T09:08:58.387Z,HM10_MM,25.0,18061.0,122.278,27.559,49871,9.782
6106,18000.0,522555,24.0,1.2,1,1,2022-03-24T09:12:56.332Z,HM12_MM,25.0,18086.0,118.438,35.185,49872,11.976
6107,18000.0,525874,25.0,1.1,1,1,2022-03-24T09:13:29.522Z,HM10_MM,27.0,18093.0,122.278,27.434,49873,9.782
6108,7500.0,533637,27.0,1.5,1,1,2022-03-24T09:14:47.154Z,AGGRE44-1-SAEGE200,30.0,7511.699,1.55,15.128,49874,197.475
6109,12000.0,536926,27.0,2.1,1,1,2022-03-24T09:15:20.044Z,MULTI_A_R2-1-ET01_MULTI_A_R2,29.0,12066.0,0.01,27.403,49875,4.0
6110,18000.0,541364,25.0,1.3,1,1,2022-03-24T09:16:04.425Z,HM12_MM,28.0,18073.0,118.438,31.775,49876,11.976
6111,18000.0,544672,27.0,1.1,1,1,2022-03-24T09:16:37.506Z,HM10_MM,29.0,18067.0,122.278,29.047,49877,9.782
