,ist_acc,DIAM,statorCelsius,CurrentPeak,UTE,numTP,statoRot,@timestamp,spindleRpm,idChiave,rpmSetPoint,LUNG,VibromPeak,bearingsCelsius
198,56710,300.0,25.0,20.451,FRESA300,1,1,2020-10-01T13:25:35.564Z,5405.0,2452,5500.0,58.799,1.5,25.0
199,67856,20.0,28.0,20.179,CANDELA_20,1,1,2020-10-01T13:27:27.026Z,9932.0,2453,10000.0,188.0,0.3,25.0
200,119499,16.0,32.0,20.298,CANDELA_16,1,1,2020-10-01T13:36:03.466Z,9917.0,2454,10000.0,145.319,0.3,27.0
201,145330,300.0,25.0,20.535,FRESA300,1,1,2020-10-01T13:40:21.781Z,5447.0,2455,5500.0,58.799,1.4,25.0
202,156479,20.0,29.0,20.179,CANDELA_20,1,1,2020-10-01T13:42:13.273Z,9922.0,2456,10000.0,188.0,0.5,25.0
203,208115,16.0,32.0,20.179,CANDELA_16,1,1,2020-10-01T13:50:49.643Z,9957.0,2457,10000.0,145.319,0.3,27.0
204,372367,300.0,27.0,20.162,FRESA300,1,1,2020-10-01T14:18:12.196Z,5437.0,2458,5500.0,58.799,1.4,25.0
205,382655,20.0,30.0,20.365,CANDELA_20,1,1,2020-10-01T14:19:55.078Z,9917.0,2459,10000.0,188.0,0.4,25.0
206,417239,16.0,30.0,20.281,CANDELA_16,1,1,2020-10-01T14:25:40.925Z,9971.0,2460,10000.0,145.319,0.3,25.0
207,811284,16.0,25.0,20.247,CANDELA_16,1,1,2020-10-01T15:31:21.454Z,9943.0,2461,10000.0,145.319,0.3,24.0
208,912680,6.0,27.0,20.212,FRESA_6,1,1,2020-10-01T15:48:15.434Z,5451.0,2462,5500.0,106.699,0.5,25.0
209,1194253,6.0,25.0,20.315,FRESA_6,1,1,2020-10-01T16:35:11.220Z,5485.0,2463,5500.0,106.699,0.4,24.0
210,194554,6.0,20.0,20.247,FRESA_6,1,1,2020-10-02T06:46:45.238Z,5474.0,2464,5500.0,106.699,0.3,20.0
211,241905,6.0,22.0,20.212,FRESA_6,1,1,2020-10-02T06:54:38.758Z,5493.0,2465,5500.0,106.699,0.2,20.0
212,265886,300.0,25.0,20.212,FRESA300,1,1,2020-10-02T06:58:38.573Z,5426.0,2466,5500.0,58.799,1.4,20.0
213,439629,6.0,24.0,20.212,FRESA_6,1,1,2020-10-02T07:27:36.042Z,5482.0,2467,5500.0,106.699,0.3,22.0
214,459982,300.0,27.0,20.212,FRESA300,1,1,2020-10-02T07:30:59.577Z,5479.0,2468,5500.0,58.799,2.6,23.0
215,494129,6.0,25.0,20.298,FRESA_6,1,1,2020-10-02T07:36:41.054Z,5470.0,2469,5500.0,106.699,0.4,23.0
216,516376,300.0,27.0,20.468,FRESA300,1,1,2020-10-02T07:40:23.530Z,5451.0,2470,5500.0,58.799,1.4,24.0
217,536373,6.0,25.0,20.179,FRESA_6,1,1,2020-10-02T07:43:43.504Z,5429.0,2471,5500.0,106.699,0.5,24.0
218,560398,300.0,28.0,20.451,FRESA300,1,1,2020-10-02T07:47:43.760Z,5485.0,2472,5500.0,58.799,1.5,24.0
219,595423,6.0,25.0,20.179,FRESA_6,1,1,2020-10-02T07:53:34.018Z,5414.0,2473,5500.0,106.699,0.4,25.0
220,619442,300.0,29.0,20.434,FRESA300,1,1,2020-10-02T07:57:34.214Z,5442.0,2474,5500.0,58.799,1.4,25.0
221,682605,6.0,27.0,20.212,FRESA_6,1,1,2020-10-02T08:08:05.859Z,5473.0,2475,5500.0,106.699,0.4,25.0
222,706631,300.0,27.0,20.468,FRESA300,1,1,2020-10-02T08:12:06.124Z,5491.0,2476,5500.0,58.799,1.5,24.0
223,762082,6.0,25.0,20.212,FRESA_6,1,1,2020-10-02T08:21:20.648Z,5484.0,2477,5500.0,106.699,0.4,24.0
224,786096,300.0,28.0,20.382,FRESA300,1,1,2020-10-02T08:25:20.794Z,5466.0,2478,5500.0,58.799,1.4,25.0
225,807600,6.0,27.0,20.212,FRESA_6,1,1,2020-10-02T08:28:55.839Z,5465.0,2479,5500.0,106.699,0.4,25.0
226,831621,300.0,29.0,20.552,FRESA300,1,1,2020-10-02T08:32:56.055Z,5436.0,2480,5500.0,58.799,1.4,25.0
227,854516,6.0,27.0,20.417,FRESA_6,1,1,2020-10-02T08:36:45.010Z,5443.0,2481,5500.0,106.699,0.4,25.0
228,878527,300.0,30.0,20.587,FRESA300,1,1,2020-10-02T08:40:45.126Z,5430.0,2482,5500.0,58.799,1.4,25.0
229,898662,6.0,25.0,20.298,FRESA_6,1,1,2020-10-02T08:44:06.481Z,5487.0,2483,5500.0,106.699,0.4,25.0
230,922655,300.0,28.0,21.521,FRESA300,1,1,2020-10-02T08:48:06.417Z,5454.0,2484,5500.0,58.799,1.5,25.0
231,1050771,6.0,27.0,20.4,FRESA_6,1,1,2020-10-02T09:09:27.609Z,5488.0,2485,5500.0,106.699,0.5,25.0
232,1075226,20.0,30.0,20.365,CANDELA_20,1,1,2020-10-02T09:13:32.165Z,9947.0,2486,10000.0,188.0,0.4,25.0
233,1251713,6.0,25.0,20.332,FRESA_6,1,1,2020-10-02T09:42:57.079Z,5469.0,2487,5500.0,106.699,0.3,25.0
234,1272285,20.0,29.0,20.281,CANDELA_20,1,1,2020-10-02T09:46:22.804Z,9910.0,2488,10000.0,188.0,0.3,25.0
235,1288384,6.0,29.0,20.264,FRESA_6,1,1,2020-10-02T09:49:03.798Z,5460.0,2489,5500.0,106.699,0.3,25.0
236,1309079,20.0,30.0,20.247,CANDELA_20,1,1,2020-10-02T09:52:30.753Z,9953.0,2490,10000.0,188.0,0.5,25.0
237,1326622,6.0,27.0,20.298,FRESA_6,1,1,2020-10-02T09:55:26.187Z,5458.0,2491,5500.0,106.699,0.3,25.0
238,1349426,20.0,29.0,20.332,CANDELA_20,1,1,2020-10-02T09:59:14.233Z,9974.0,2492,10000.0,188.0,0.3,25.0
239,1364779,6.0,29.0,20.179,FRESA_6,1,1,2020-10-02T10:01:47.767Z,5436.0,2493,5500.0,106.699,0.3,25.0
240,1385301,20.0,30.0,20.212,CANDELA_20,1,1,2020-10-02T10:05:12.992Z,9930.0,2494,10000.0,188.0,0.4,25.0
241,1397360,6.0,30.0,20.298,FRESA_6,1,1,2020-10-02T10:07:13.585Z,5482.0,2495,5500.0,106.699,0.3,25.0
242,1417884,20.0,30.0,20.212,CANDELA_20,1,1,2020-10-02T10:10:38.830Z,9957.0,2496,10000.0,188.0,0.3,27.0
243,1432355,6.0,28.0,20.247,FRESA_6,1,1,2020-10-02T10:13:03.544Z,5492.0,2497,5500.0,106.699,0.3,25.0
244,1452880,20.0,29.0,20.162,CANDELA_20,1,1,2020-10-02T10:16:28.799Z,9926.0,2498,10000.0,188.0,0.3,25.0
245,1468428,6.0,28.0,20.212,FRESA_6,1,1,2020-10-02T10:19:04.283Z,5474.0,2499,5500.0,106.699,0.3,25.0
246,1488966,20.0,30.0,20.349,CANDELA_20,1,1,2020-10-02T10:22:29.668Z,9979.0,2500,10000.0,188.0,0.3,25.0
247,1504200,6.0,28.0,20.162,FRESA_6,1,1,2020-10-02T10:25:02.012Z,5410.0,2501,5500.0,106.699,0.3,25.0
248,1524728,20.0,30.0,20.298,CANDELA_20,1,1,2020-10-02T10:28:27.297Z,9991.0,2502,10000.0,188.0,0.3,27.0
249,1539202,6.0,29.0,20.145,FRESA_6,1,1,2020-10-02T10:30:52.041Z,5445.0,2503,5500.0,106.699,0.3,27.0
250,1559722,20.0,29.0,20.332,CANDELA_20,1,1,2020-10-02T10:34:17.246Z,9925.0,2504,10000.0,188.0,0.3,25.0
251,1574918,6.0,27.0,20.349,FRESA_6,1,1,2020-10-02T10:36:49.210Z,5483.0,2505,5500.0,106.699,0.3,25.0
252,1595430,20.0,30.0,20.212,CANDELA_20,1,1,2020-10-02T10:40:14.335Z,9926.0,2506,10000.0,188.0,0.3,25.0
253,2996441,16.0,27.0,20.298,CANDELA_16_H100,1,1,2020-10-02T14:33:44.797Z,9970.0,2507,10000.0,178.0,0.3,25.0
254,3000093,12.0,28.0,20.434,CANDELA_12,1,1,2020-10-02T14:34:21.318Z,9974.0,2508,10000.0,136.5,0.4,25.0
255,346127,6.0,22.0,20.332,FRESA_6,1,1,2020-10-03T07:51:11.098Z,5427.0,2509,5500.0,106.699,0.3,22.0
256,366131,300.0,25.0,20.247,FRESA300,1,1,2020-10-03T07:54:31.142Z,5425.0,2510,5500.0,58.799,1.9,22.0
257,424144,6.0,24.0,20.332,FRESA_6,1,1,2020-10-03T08:04:11.283Z,5438.0,2511,5500.0,106.699,0.3,22.0
258,444144,300.0,27.0,20.382,FRESA300,1,1,2020-10-03T08:07:31.287Z,5431.0,2512,5500.0,58.799,2.1,23.0
259,500125,6.0,25.0,20.315,FRESA_6,1,1,2020-10-03T08:16:51.107Z,5479.0,2513,5500.0,106.699,0.3,23.0
260,520651,20.0,28.0,20.247,CANDELA_20,1,1,2020-10-03T08:20:16.371Z,9938.0,2514,10000.0,188.0,0.3,24.0
261,624078,6.0,25.0,20.382,FRESA_6,1,1,2020-10-03T08:37:30.662Z,5385.0,2515,5500.0,106.699,0.3,25.0
262,644760,20.0,29.0,20.332,CANDELA_20,1,1,2020-10-03T08:40:57.486Z,9938.0,2516,10000.0,188.0,0.4,25.0
263,792228,6.0,25.0,20.179,FRESA_6,1,1,2020-10-03T09:05:32.195Z,5449.0,2517,5500.0,106.699,0.3,25.0
264,812231,300.0,28.0,20.621,FRESA300,1,1,2020-10-03T09:08:52.229Z,5448.0,2518,5500.0,58.799,2.3,25.0
265,890520,6.0,27.0,20.212,FRESA_6,1,1,2020-10-03T09:21:55.136Z,5482.0,2519,5500.0,106.699,0.3,25.0
266,910525,300.0,30.0,20.162,FRESA300,1,1,2020-10-03T09:25:15.190Z,5487.0,2520,5500.0,58.799,2.3,25.0
267,967881,6.0,25.0,20.349,FRESA_6,1,1,2020-10-03T09:34:48.761Z,5491.0,2521,5500.0,106.699,0.3,24.0
268,987891,300.0,28.0,20.535,FRESA300,1,1,2020-10-03T09:38:08.866Z,5509.0,2522,5500.0,58.799,2.2,24.0
269,1030415,6.0,25.0,20.247,FRESA_6,1,1,2020-10-03T09:45:14.114Z,5469.0,2523,5500.0,106.699,0.3,24.0
270,1050434,300.0,29.0,20.195,FRESA300,1,1,2020-10-03T09:48:34.309Z,5397.0,2524,5500.0,58.799,2.3,25.0
271,760536,20.0,23.0,20.298,CANDELA_20,1,1,2020-10-05T08:45:57.490Z,9987.0,2525,10000.0,188.0,0.4,22.0
272,771593,10.0,27.0,20.23,FORA_10,1,1,2020-10-05T08:47:48.062Z,9917.0,2526,10000.0,143.5,0.3,22.0
273,1027024,47.79,25.0,20.212,CONO_45,1,1,2020-10-05T09:30:22.420Z,9964.0,2527,10000.0,132.399,0.3,24.0
274,1053443,47.79,25.0,20.179,CONO_45,1,1,2020-10-05T09:34:46.614Z,9929.0,2528,10000.0,132.399,0.4,24.0
275,1367079,16.0,25.0,20.179,CANDELA_16_H100,1,1,2020-10-05T10:27:03.035Z,9975.0,2529,10000.0,178.3,0.5,24.0
276,1374220,10.0,27.0,20.247,FORA_10,1,1,2020-10-05T10:28:14.446Z,9978.0,2530,10000.0,143.5,1.0,24.0
277,1379268,47.79,28.0,20.247,CONO_45,1,1,2020-10-05T10:29:04.927Z,9957.0,2531,10000.0,132.399,0.5,24.0
278,1398995,16.0,27.0,20.349,CANDELA_16_H100,1,1,2020-10-05T10:32:22.201Z,9981.0,2532,10000.0,178.3,0.4,24.0
279,1405055,10.0,29.0,20.298,FORA_10,1,1,2020-10-05T10:33:22.802Z,9977.0,2533,10000.0,143.5,1.8,24.0
280,1409428,47.79,29.0,20.247,CONO_45,1,1,2020-10-05T10:34:06.533Z,9976.0,2534,10000.0,132.399,0.4,24.0
281,1825676,20.0,27.0,20.247,CANDELA_20,1,1,2020-10-06T12:19:41.681Z,9962.0,2535,10000.0,188.0,0.4,25.0
282,1831195,300.0,28.0,20.485,FRESA300,1,1,2020-10-06T12:20:36.872Z,5494.0,2536,5500.0,58.799,2.8,25.0
283,1836882,10.0,28.0,20.247,FORA_10,1,1,2020-10-06T12:21:33.742Z,9941.0,2537,10000.0,143.5,0.3,24.0
284,1965833,20.0,25.0,20.332,CANDELA_20,1,1,2020-10-06T12:43:03.264Z,9997.0,2538,10000.0,188.0,0.4,25.0
285,1969742,300.0,27.0,20.468,FRESA300,1,1,2020-10-06T12:43:42.354Z,5428.0,2539,5500.0,58.799,4.1,25.0
286,1973668,10.0,29.0,20.179,FORA_10,1,1,2020-10-06T12:44:21.615Z,9906.0,2540,10000.0,143.5,0.3,25.0
287,2055520,20.0,25.0,20.212,CANDELA_20,1,1,2020-10-06T12:58:00.142Z,9947.0,2541,10000.0,188.0,0.6,24.0
288,2059591,300.0,27.0,20.145,FRESA300,1,1,2020-10-06T12:58:40.853Z,5477.0,2542,5500.0,58.799,2.4,24.0
289,2063542,10.0,28.0,20.212,FORA_10,1,1,2020-10-06T12:59:20.363Z,9965.0,2543,10000.0,143.5,0.3,24.0
290,2098962,20.0,25.0,20.315,CANDELA_20,1,1,2020-10-06T13:05:14.566Z,9974.0,2544,10000.0,188.0,0.4,24.0
291,2102742,300.0,27.0,20.382,FRESA300,1,1,2020-10-06T13:05:52.367Z,5458.0,2545,5500.0,58.799,3.8,24.0
292,2106648,10.0,28.0,20.247,FORA_10,1,1,2020-10-06T13:06:31.427Z,9979.0,2546,10000.0,143.5,0.3,24.0
293,2160957,20.0,25.0,20.247,CANDELA_20,1,1,2020-10-06T13:15:34.522Z,9981.0,2547,10000.0,188.0,0.5,24.0
294,2164980,300.0,27.0,20.552,FRESA300,1,1,2020-10-06T13:16:14.753Z,5505.0,2548,5500.0,58.799,4.0,24.0
295,2168880,10.0,28.0,20.315,FORA_10,1,1,2020-10-06T13:16:53.753Z,9924.0,2549,10000.0,143.5,0.3,24.0
296,2265278,20.0,27.0,20.281,CANDELA_20,1,1,2020-10-06T13:32:57.742Z,9942.0,2550,10000.0,188.0,0.5,25.0
297,2273395,300.0,30.0,20.485,FRESA300,1,1,2020-10-06T13:34:18.913Z,5452.0,2551,5500.0,58.799,2.3,25.0
298,2278724,10.0,30.0,20.162,FORA_10,1,1,2020-10-06T13:35:12.203Z,9954.0,2552,10000.0,143.5,0.3,25.0
299,2375593,20.0,25.0,20.212,CANDELA_20,1,1,2020-10-06T13:51:20.902Z,9926.0,2553,10000.0,188.0,0.7,24.0
300,2381878,300.0,28.0,20.552,FRESA300,1,1,2020-10-06T13:52:23.753Z,5434.0,2554,5500.0,58.799,2.4,24.0
301,2386659,10.0,29.0,20.298,FORA_10,1,1,2020-10-06T13:53:11.563Z,9950.0,2555,10000.0,143.5,0.3,24.0
302,505175,6.0,22.0,20.195,FRESA_6,1,1,2020-10-11T09:28:56.301Z,5449.0,2556,5500.0,106.699,0.3,22.0
303,667699,47.79,29.0,20.281,CONO_45,1,1,2020-10-11T09:56:01.571Z,9918.0,2557,10000.0,132.399,0.3,25.0
304,688956,47.79,27.0,20.247,CONO_45,1,1,2020-10-11T09:59:34.145Z,9925.0,2558,10000.0,132.399,0.2,25.0
305,2336604,47.79,27.0,20.23,CONO_45,1,1,2020-10-11T14:34:10.951Z,9930.0,2559,10000.0,132.399,0.2,25.0
306,33057,47.79,25.0,20.212,CONO_45,1,1,2020-10-11T16:00:55.839Z,9942.0,2560,10000.0,132.399,0.3,24.0
307,831689,47.79,24.0,20.247,CONO_45,1,1,2020-10-12T09:09:40.598Z,9942.0,2561,10000.0,132.399,0.2,22.0
308,1005481,47.79,25.0,20.128,CONO_45,1,1,2020-10-12T09:38:38.548Z,9938.0,2562,10000.0,132.399,0.2,24.0
309,1155449,47.79,27.0,20.485,CONO_45,1,1,2020-10-12T10:03:38.255Z,9979.0,2563,10000.0,132.399,0.2,25.0
310,3564421,300.0,25.0,20.518,FRESA300,1,1,2020-10-12T16:45:08.439Z,5461.0,2564,5500.0,58.799,3.1,24.0
311,3572743,300.0,27.0,20.332,FRESA300,1,1,2020-10-12T16:46:31.661Z,5489.0,2565,5500.0,58.799,1.4,24.0
312,3597728,300.0,25.0,20.587,FRESA300,1,1,2020-10-12T16:50:41.516Z,5418.0,2566,5500.0,58.799,1.9,24.0
313,3617029,10.0,32.0,20.179,FORA_10,1,1,2020-10-12T16:53:54.530Z,9972.0,2567,10000.0,143.5,1.6,24.0
314,3637810,90.0,30.0,20.417,TELAIO_1,1,1,2020-10-12T16:57:22.344Z,6929.0,2568,7000.0,147.0,0.3,25.0
315,3644115,90.0,30.0,20.518,TELAIO_2,1,1,2020-10-12T16:58:25.395Z,6994.0,2569,7000.0,147.0,0.3,25.0
316,3651981,90.099,30.0,20.451,TELAIO_4,1,1,2020-10-12T16:59:44.056Z,6935.0,2570,7000.0,147.0,0.5,25.0
317,3670939,90.0,32.0,20.535,TELAIO_5,1,1,2020-10-12T17:02:53.640Z,6980.0,2571,7000.0,147.0,0.3,25.0
318,3744493,300.0,25.0,20.417,FRESA300,1,1,2020-10-12T17:15:09.195Z,5496.0,2572,5500.0,58.799,2.2,24.0
319,3764758,10.0,32.0,20.281,FORA_10,1,1,2020-10-12T17:18:31.849Z,9962.0,2573,10000.0,143.5,1.7,24.0
320,3774778,90.0,30.0,20.518,TELAIO_1,1,1,2020-10-12T17:20:12.051Z,6950.0,2574,7000.0,147.0,0.3,24.0
321,3781891,93.199,30.0,20.382,TELAIO_3,1,1,2020-10-12T17:21:23.182Z,6862.0,2575,7000.0,147.0,0.4,24.0
322,3789369,90.099,30.0,20.451,TELAIO_4,1,1,2020-10-12T17:22:37.963Z,7002.0,2576,7000.0,147.0,0.4,24.0
323,3966706,16.0,25.0,20.212,CANDELA_16_H100,1,1,2020-10-12T17:52:11.369Z,9923.0,2577,10000.0,178.3,0.3,24.0
324,3978430,20.0,30.0,20.451,CANDELA_20,1,1,2020-10-12T17:54:08.611Z,9940.0,2578,10000.0,188.0,1.0,25.0
325,997807,10.0,24.0,20.315,FORA_10,1,1,2020-10-13T07:56:54.246Z,9914.0,2579,10000.0,143.5,1.2,23.0
326,2468375,300.0,27.0,20.621,FRESA300,1,1,2020-10-13T12:01:59.936Z,5425.0,2580,5500.0,58.799,2.4,25.0
327,2500294,10.0,27.0,20.247,FORA_10,1,1,2020-10-13T12:07:19.126Z,9966.0,2581,10000.0,143.5,1.7,25.0
328,2509902,90.0,30.0,20.468,TELAIO_1,1,1,2020-10-13T12:08:55.206Z,6936.0,2582,7000.0,147.0,0.6,25.0
329,2516152,90.0,30.0,20.502,TELAIO_2,1,1,2020-10-13T12:09:57.706Z,6900.0,2583,7000.0,147.0,0.3,25.0
330,2524012,90.099,29.0,20.451,TELAIO_4,1,1,2020-10-13T12:11:16.307Z,6993.0,2584,7000.0,147.0,0.5,24.0
331,2542673,90.0,29.0,20.4,TELAIO_5,1,1,2020-10-13T12:14:22.917Z,6949.0,2585,7000.0,147.0,0.3,24.0
332,2665493,300.0,27.0,20.552,FRESA300,1,1,2020-10-13T12:34:51.119Z,5408.0,2586,5500.0,58.799,2.6,25.0
333,2671810,10.0,28.0,20.23,FORA_10,1,1,2020-10-13T12:35:54.289Z,9946.0,2587,10000.0,143.5,1.8,25.0
334,2678119,90.0,29.0,20.332,TELAIO_1,1,1,2020-10-13T12:36:57.379Z,6914.0,2588,7000.0,147.0,0.3,25.0
335,2685928,93.199,30.0,20.451,TELAIO_3,1,1,2020-10-13T12:38:15.469Z,6870.0,2589,7000.0,147.0,0.4,25.0
336,2693382,90.099,28.0,20.587,TELAIO_4,1,1,2020-10-13T12:39:30.009Z,6894.0,2590,7000.0,147.0,0.4,24.0
337,2707575,90.099,29.0,9.996,TELAIO_4,1,1,2020-10-13T12:41:51.939Z,6943.0,2590,7000.0,147.0,0.3,24.0
338,2707392,90.099,29.0,4.352,TELAIO_4,1,1,2020-10-13T12:41:50.109Z,6992.0,2590,7000.0,147.0,0.3,24.0
339,2707440,90.099,29.0,6.307,TELAIO_4,1,1,2020-10-13T12:41:50.590Z,6707.0,2590,7000.0,147.0,0.3,24.0
340,2707482,90.099,29.0,6.324,TELAIO_4,1,1,2020-10-13T12:41:51.009Z,6574.0,2590,7000.0,147.0,0.3,24.0
341,3117638,300.0,25.0,20.247,FRESA300,1,1,2020-10-13T13:50:12.577Z,5459.0,2591,5500.0,58.799,2.1,24.0
342,3135514,10.0,32.0,20.247,FORA_10,1,1,2020-10-13T13:53:11.338Z,9896.0,2592,10000.0,143.5,1.7,24.0
343,3153789,90.0,30.0,20.672,TELAIO_1,1,1,2020-10-13T13:56:14.088Z,6983.0,2593,7000.0,147.0,0.3,25.0
344,3160857,90.0,30.0,20.23,TELAIO_2,1,1,2020-10-13T13:57:24.768Z,6991.0,2594,7000.0,147.0,0.3,25.0
345,3168697,90.099,30.0,20.365,TELAIO_4,1,1,2020-10-13T13:58:43.169Z,6936.0,2595,7000.0,147.0,0.4,25.0
346,3187631,90.0,32.0,20.281,TELAIO_5,1,1,2020-10-13T14:01:52.509Z,6936.0,2596,7000.0,147.0,0.2,25.0
347,3271861,10.0,27.0,20.179,FORA_10,1,1,2020-10-13T14:15:54.811Z,9895.0,2597,10000.0,143.5,1.8,25.0
348,3318017,300.0,27.0,20.485,FRESA300,1,1,2020-10-13T14:23:36.372Z,5502.0,2598,5500.0,58.799,2.5,25.0
349,3326495,10.0,27.0,20.212,FORA_10,1,1,2020-10-13T14:25:01.152Z,9960.0,2599,10000.0,143.5,1.7,25.0
350,3332795,90.0,27.0,20.468,TELAIO_1,1,1,2020-10-13T14:26:04.152Z,6974.0,2600,7000.0,147.0,0.4,24.0
351,3340594,93.199,29.0,20.587,TELAIO_3,1,1,2020-10-13T14:27:22.142Z,6960.0,2601,7000.0,147.0,0.4,24.0
352,3403627,16.0,27.0,20.349,CANDELA_16_H100,1,1,2020-10-13T14:37:52.474Z,9960.0,2602,10000.0,178.3,0.3,25.0
353,3417115,20.0,30.0,20.212,CANDELA_20,1,1,2020-10-13T14:40:07.354Z,9950.0,2603,10000.0,188.0,1.5,25.0
354,3566902,16.0,27.0,20.382,CANDELA_16_H100,1,1,2020-10-13T15:05:05.228Z,9968.0,2604,10000.0,178.3,0.3,25.0
355,2335618,300.0,27.0,20.349,FRESA300,1,1,2020-10-14T11:41:10.082Z,5480.0,2605,5500.0,58.799,2.7,25.0
356,2358677,300.0,25.0,20.552,FRESA300,1,1,2020-10-14T11:45:00.677Z,5459.0,2606,5500.0,58.799,2.5,24.0
357,2378953,10.0,32.0,20.23,FORA_10,1,1,2020-10-14T11:48:23.441Z,9938.0,2607,10000.0,143.5,1.7,24.0
358,2390927,90.0,30.0,20.535,TELAIO_1,1,1,2020-10-14T11:50:23.183Z,6957.0,2608,7000.0,147.0,0.3,24.0
359,2398844,93.199,30.0,20.281,TELAIO_3,1,1,2020-10-14T11:51:42.355Z,6969.0,2609,7000.0,147.0,0.5,24.0
360,2406298,90.099,30.0,20.552,TELAIO_4,1,1,2020-10-14T11:52:56.896Z,6894.0,2610,7000.0,147.0,0.5,24.0
361,2431664,20.0,32.0,20.298,CANDELA_20,1,1,2020-10-14T11:57:10.561Z,9987.0,2611,10000.0,188.0,0.5,25.0
362,129154,20.0,17.0,20.162,CANDELA_20,1,1,2020-10-15T06:00:32.191Z,9963.0,2612,10000.0,188.0,0.4,15.0
363,209087,20.0,18.0,20.247,CANDELA_20,1,1,2020-10-15T06:13:51.533Z,9973.0,2613,10000.0,188.0,0.3,17.0
364,575395,300.0,22.0,20.195,FRESA300,1,1,2020-10-15T07:14:54.676Z,5458.0,2614,5500.0,58.799,3.5,22.0
365,1045216,,0.0,5.757,,,1,2020-10-15T08:33:12.973Z,0.0,2637,0.0,,,0.0
366,3399424,,0.0,12.173,,,1,2020-10-15T15:05:35.518Z,0.0,2688,0.0,,,0.0
367,1554431,,0.0,12.173,,,1,2020-10-26T14:05:59.966Z,0.0,2800,0.0,,,0.0
368,1561426,,0.0,5.831,,,1,2020-10-26T14:07:09.918Z,0.0,2802,0.0,,,0.0
369,1890925,,0.0,5.446,,,1,2020-10-26T15:02:04.972Z,0.0,2805,0.0,,,0.0
370,2573924,,0.0,5.661,,,1,2020-10-26T16:55:55.094Z,0.0,2814,0.0,,,0.0
371,2579622,,0.0,6.023,,,1,2020-10-26T16:56:52.075Z,0.0,2816,0.0,,,0.0
372,2615904,,0.0,5.446,,,1,2020-10-26T17:02:54.902Z,0.0,2819,0.0,,,0.0
373,2621782,,0.0,12.091,,,1,2020-10-26T17:03:53.683Z,0.0,2821,0.0,,,0.0
374,84385,,0.0,5.624,,,1,2020-10-27T06:50:18.449Z,0.0,2823,0.0,,,0.0
375,1036935,,0.0,12.091,,,1,2020-10-27T09:29:03.966Z,0.0,2828,0.0,,,0.0
376,587415,90.0,25.0,20.281,ANTA_7,1,1,2020-10-15T07:16:54.878Z,6955.0,2615,7000.0,147.0,0.4,20.0
377,595551,90.0,27.0,20.705,ANTA_6,1,1,2020-10-15T07:18:16.239Z,6881.0,2616,7000.0,147.0,0.5,20.0
378,604269,66.0,27.0,20.417,ANTA_9,1,1,2020-10-15T07:19:43.421Z,6969.0,2617,7000.0,168.0,0.6,20.0
379,609073,99.989,27.0,20.332,ANTA_1,1,1,2020-10-15T07:20:31.462Z,6870.0,2618,7000.0,147.0,0.5,20.0
380,618403,153.5,27.0,20.247,ANTA_2,1,1,2020-10-15T07:22:04.764Z,6983.0,2619,7000.0,88.0,1.7,20.0
381,626819,16.0,27.0,20.162,CANDELA_16_H100,1,1,2020-10-15T07:23:28.925Z,9924.0,2620,10000.0,178.3,0.4,20.0
382,638296,106.0,27.0,20.247,ANTA_3,1,1,2020-10-15T07:25:23.697Z,6898.0,2621,7000.0,147.0,0.4,22.0
383,861431,300.0,24.0,20.552,FRESA300,1,1,2020-10-15T08:02:35.089Z,5478.0,2622,5500.0,58.799,2.9,23.0
384,873461,90.0,27.0,20.382,ANTA_7,1,1,2020-10-15T08:04:35.391Z,6984.0,2623,7000.0,147.0,0.6,22.0
385,879983,90.0,27.0,20.57,ANTA_6,1,1,2020-10-15T08:05:40.612Z,6919.0,2624,7000.0,147.0,0.6,22.0
386,889522,90.0,28.0,20.468,ANTA_7,1,1,2020-10-15T08:07:16.004Z,6935.0,2625,7000.0,147.0,0.4,22.0
387,920590,90.0,25.0,20.382,ANTA_7,1,1,2020-10-15T08:12:26.690Z,6956.0,2626,7000.0,147.0,0.3,23.0
388,927072,90.0,27.0,20.518,ANTA_6,1,1,2020-10-15T08:13:31.511Z,7004.0,2627,7000.0,147.0,0.6,23.0
389,936521,90.0,28.0,20.332,ANTA_7,1,1,2020-10-15T08:15:06.003Z,6882.0,2628,7000.0,147.0,0.3,22.0
390,941201,66.0,28.0,20.417,ANTA_9,1,1,2020-10-15T08:15:52.804Z,6936.0,2629,7000.0,168.0,0.5,22.0
391,945966,99.989,29.0,20.587,ANTA_1,1,1,2020-10-15T08:16:40.454Z,6865.0,2630,7000.0,147.0,0.5,22.0
392,955271,153.5,29.0,20.162,ANTA_2,1,1,2020-10-15T08:18:13.506Z,6939.0,2631,7000.0,88.0,1.6,22.0
393,963679,16.0,29.0,20.281,CANDELA_16_H100,1,1,2020-10-15T08:19:37.588Z,9901.0,2632,10000.0,178.3,0.4,22.0
394,975138,106.0,29.0,20.332,ANTA_3,1,1,2020-10-15T08:21:32.180Z,6907.0,2633,7000.0,147.0,0.4,23.0
395,996076,300.0,28.0,20.587,FRESA300,1,1,2020-10-15T08:25:01.564Z,5462.0,2634,5500.0,58.799,2.3,23.0
396,1010073,100.089,27.0,20.468,ANTA_4,1,1,2020-10-15T08:27:21.537Z,6999.0,2635,7000.0,147.0,0.3,23.0
