,numTP,rpmSetPoint,spindleRpm,idChiave,VibromPeak,LUNG,statorCelsius,statoRot,CurrentPeak,UTE,DIAM,ist_acc,bearingsCelsius,@timestamp
672,1,6000.0,5898.0,5155,0.6,97.9,29.0,1,20.264,FRESA300,300.0,2405276,22.0,2020-12-15T12:50:03.634Z
673,1,18000.0,17956.0,5157,1.7,195.0,29.0,1,20.247,MORT14,14.0,2411340,22.0,2020-12-15T12:51:04.275Z
674,1,6000.0,5867.0,5158,2.0,97.9,30.0,1,20.298,FRESA300,300.0,2416790,22.0,2020-12-15T12:51:58.776Z
675,1,6000.0,6005.0,5158,2.1,97.9,30.0,1,5.695,FRESA300,300.0,2418288,22.0,2020-12-15T12:52:13.756Z
676,1,6000.0,5999.0,5158,0.6,97.9,29.0,1,5.321,FRESA300,300.0,2421814,22.0,2020-12-15T12:52:49.017Z
677,1,18000.0,18008.0,5159,1.7,195.0,30.0,1,20.247,MORT14,14.0,2424648,22.0,2020-12-15T12:53:17.358Z
678,1,6000.0,5857.0,5160,2.0,97.9,32.0,1,20.247,FRESA300,300.0,2430066,22.0,2020-12-15T12:54:11.539Z
679,1,6000.0,5999.0,5160,2.2,97.9,32.0,1,6.069,FRESA300,300.0,2431575,22.0,2020-12-15T12:54:26.629Z
680,1,6000.0,5998.0,5160,0.6,97.9,30.0,1,6.647,FRESA300,300.0,2435106,22.0,2020-12-15T12:55:01.940Z
681,1,18000.0,17990.0,5161,1.6,195.0,30.0,1,20.264,MORT14,14.0,2437941,22.0,2020-12-15T12:55:30.290Z
682,1,6000.0,5913.0,5162,2.0,97.9,30.0,1,20.212,FRESA300,300.0,2443364,23.0,2020-12-15T12:56:24.521Z
683,1,6000.0,5999.0,5162,1.8,97.9,32.0,1,5.814,FRESA300,300.0,2444860,23.0,2020-12-15T12:56:39.482Z
684,1,6000.0,6000.0,5162,0.6,97.9,30.0,1,6.001,FRESA300,300.0,2448333,23.0,2020-12-15T12:57:14.212Z
685,1,18000.0,17996.0,5163,1.6,195.0,30.0,1,20.179,MORT14,14.0,2451169,23.0,2020-12-15T12:57:42.573Z
686,1,6000.0,5926.0,5164,2.0,97.9,32.0,1,20.315,FRESA300,300.0,2456600,24.0,2020-12-15T12:58:36.884Z
687,1,6000.0,6003.0,5164,2.1,97.9,33.0,1,4.93,FRESA300,300.0,2458098,24.0,2020-12-15T12:58:51.864Z
688,1,6000.0,65535.0,5164,0.6,97.9,32.0,1,5.253,FRESA300,300.0,2461642,24.0,2020-12-15T12:59:27.305Z
689,1,18000.0,18038.0,5165,1.5,195.0,32.0,1,20.247,MORT14,14.0,2464472,24.0,2020-12-15T12:59:55.606Z
690,1,6000.0,5925.0,5166,2.0,97.9,32.0,1,20.382,FRESA300,300.0,2469903,24.0,2020-12-15T13:00:49.917Z
691,1,6000.0,6001.0,5166,2.3,97.9,33.0,1,5.661,FRESA300,300.0,2471411,24.0,2020-12-15T13:01:04.997Z
692,1,6000.0,6004.0,5166,0.6,97.9,32.0,1,1.921,FRESA300,300.0,2474871,24.0,2020-12-15T13:01:39.598Z
693,1,18000.0,17941.0,5167,1.5,195.0,32.0,1,20.315,MORT14,14.0,2477701,24.0,2020-12-15T13:02:07.898Z
694,1,6000.0,5895.0,5168,2.0,97.9,33.0,1,20.298,FRESA300,300.0,2483125,24.0,2020-12-15T13:03:02.139Z
695,1,6000.0,6010.0,5168,1.9,97.9,33.0,1,6.919,FRESA300,300.0,2484617,24.0,2020-12-15T13:03:17.060Z
696,1,6000.0,65535.0,5168,0.7,97.9,32.0,1,6.885,FRESA300,300.0,2488167,24.0,2020-12-15T13:03:52.560Z
697,1,18000.0,18011.0,5169,1.5,195.0,32.0,1,20.281,MORT14,14.0,2490999,24.0,2020-12-15T13:04:20.881Z
698,1,6000.0,5897.0,5170,2.0,97.9,32.0,1,20.247,FRESA300,300.0,2496424,24.0,2020-12-15T13:05:15.132Z
699,1,6000.0,6002.0,5170,1.9,97.9,33.0,1,4.216,FRESA300,300.0,2497910,24.0,2020-12-15T13:05:29.992Z
700,1,6000.0,5998.0,5170,0.6,97.9,32.0,1,4.76,FRESA300,300.0,2501382,24.0,2020-12-15T13:06:04.713Z
701,1,18000.0,17980.0,5171,1.5,195.0,32.0,1,20.247,MORT14,14.0,2504215,24.0,2020-12-15T13:06:33.044Z
702,1,6000.0,5952.0,5172,2.0,97.9,33.0,1,20.705,FRESA300,300.0,2509649,24.0,2020-12-15T13:07:27.385Z
703,1,6000.0,6004.0,5172,2.1,97.9,33.0,1,6.001,FRESA300,300.0,2511134,24.0,2020-12-15T13:07:42.235Z
704,1,6000.0,6000.0,5172,0.5,97.9,32.0,1,5.814,FRESA300,300.0,2514707,24.0,2020-12-15T13:08:17.966Z
705,1,18000.0,18013.0,5173,1.5,195.0,32.0,1,20.247,MORT14,14.0,2517535,24.0,2020-12-15T13:08:46.246Z
706,,0.0,0.0,5267,,,0.0,1,12.091,,,3830233,0.0,2020-12-15T16:47:33.493Z
707,,0.0,0.0,5268,,,0.0,1,6.926,,,59880,0.0,2020-12-16T06:16:02.688Z
708,,0.0,0.0,5268,,,0.0,1,5.853,,,71943,0.0,2020-12-16T06:18:03.319Z
709,,0.0,0.0,5268,,,0.0,1,5.92,,,83933,0.0,2020-12-16T06:20:03.221Z
710,,0.0,0.0,5271,,,0.0,1,6.586,,,299075,0.0,2020-12-16T06:55:54.669Z
711,,0.0,0.0,5272,,,0.0,1,8.961,,,323137,0.0,2020-12-16T06:59:55.293Z
712,,0.0,0.0,5273,,,0.0,1,6.082,,,335698,0.0,2020-12-16T07:02:00.905Z
713,,0.0,0.0,5274,,,0.0,1,6.29,,,555618,0.0,2020-12-16T07:38:40.140Z
714,,0.0,0.0,5275,,,0.0,1,6.097,,,571879,0.0,2020-12-16T07:41:22.753Z
715,,0.0,0.0,5276,,,0.0,1,6.216,,,651030,0.0,2020-12-16T07:54:34.276Z
716,,0.0,0.0,5277,,,0.0,1,6.29,,,701802,0.0,2020-12-16T08:03:02.004Z
717,,0.0,0.0,5278,,,0.0,1,12.247,,,724555,0.0,2020-12-16T08:06:49.538Z
718,,0.0,0.0,5279,,,0.0,1,6.023,,,738549,0.0,2020-12-16T08:09:09.481Z
719,,0.0,0.0,5280,,,0.0,1,12.173,,,813191,0.0,2020-12-16T08:21:35.913Z
720,,0.0,0.0,5458,,,0.0,1,12.284,,,76248,0.0,2020-12-17T06:20:06.699Z
721,,0.0,0.0,5458,,,0.0,1,5.905,,,88313,0.0,2020-12-17T06:22:07.350Z
722,,0.0,0.0,5458,,,0.0,1,5.698,,,100305,0.0,2020-12-17T06:24:07.271Z
723,,0.0,0.0,5460,,,0.0,1,6.341,,,216728,0.0,2020-12-17T06:43:31.517Z
724,,0.0,0.0,5462,,,0.0,1,12.187,,,379813,0.0,2020-12-17T07:10:42.392Z
725,,0.0,0.0,5466,,,0.0,1,6.549,,,231109,0.0,2020-12-17T09:41:59.999Z
726,,0.0,0.0,5467,,,0.0,1,8.806,,,246165,0.0,2020-12-17T09:44:30.561Z
727,,0.0,0.0,5468,,,0.0,1,9.035,,,261364,0.0,2020-12-17T09:47:02.554Z
728,,0.0,0.0,5469,,,0.0,1,5.942,,,270221,0.0,2020-12-17T09:48:31.125Z
729,1,6000.0,6006.0,5174,1.8,97.9,33.0,1,6.239,FRESA300,300.0,2524466,25.0,2020-12-15T13:09:55.558Z
730,1,6000.0,5971.0,5174,2.0,97.9,33.0,1,20.247,FRESA300,300.0,2522974,25.0,2020-12-15T13:09:40.638Z
731,1,6000.0,6005.0,5174,0.5,97.9,32.0,1,6.239,FRESA300,300.0,2527945,24.0,2020-12-15T13:10:30.348Z
732,1,18000.0,17964.0,5175,1.4,195.0,32.0,1,20.23,MORT14,14.0,2530773,24.0,2020-12-15T13:10:58.629Z
733,1,6000.0,5951.0,5176,1.9,97.9,33.0,1,20.485,FRESA300,300.0,2536204,24.0,2020-12-15T13:11:52.940Z
734,1,6000.0,5999.0,5176,2.2,97.9,33.0,1,6.528,FRESA300,300.0,2537714,24.0,2020-12-15T13:12:08.040Z
735,1,6000.0,65535.0,5176,0.6,97.9,32.0,1,5.78,FRESA300,300.0,2541247,24.0,2020-12-15T13:12:43.371Z
736,1,18000.0,17951.0,5177,1.4,195.0,32.0,1,20.247,MORT14,14.0,2544061,24.0,2020-12-15T13:13:11.512Z
737,1,6000.0,5952.0,5178,2.0,97.9,33.0,1,20.315,FRESA300,300.0,2549497,25.0,2020-12-15T13:14:05.873Z
738,1,6000.0,6009.0,5178,1.9,97.9,34.0,1,6.715,FRESA300,300.0,2550993,25.0,2020-12-15T13:14:20.833Z
739,1,6000.0,5999.0,5178,0.6,97.9,32.0,1,5.967,FRESA300,300.0,2554521,24.0,2020-12-15T13:14:56.114Z
740,1,18000.0,17988.0,5179,1.4,195.0,32.0,1,20.23,MORT14,14.0,2557358,24.0,2020-12-15T13:15:24.485Z
741,1,6000.0,5952.0,5180,1.9,97.9,33.0,1,20.365,FRESA300,300.0,2562792,25.0,2020-12-15T13:16:18.826Z
742,1,6000.0,6006.0,5180,1.9,97.9,33.0,1,2.737,FRESA300,300.0,2564277,25.0,2020-12-15T13:16:33.676Z
743,1,6000.0,6001.0,5180,0.6,97.9,32.0,1,1.989,FRESA300,300.0,2567927,24.0,2020-12-15T13:17:10.177Z
744,1,18000.0,18019.0,5181,1.4,195.0,32.0,1,20.195,MORT14,14.0,2570755,24.0,2020-12-15T13:17:38.457Z
745,1,6000.0,5928.0,5182,2.0,97.9,33.0,1,20.349,FRESA300,300.0,2576183,25.0,2020-12-15T13:18:32.738Z
746,1,6000.0,6003.0,5182,1.9,97.9,33.0,1,3.043,FRESA300,300.0,2577667,25.0,2020-12-15T13:18:47.579Z
747,1,6000.0,6002.0,5182,0.6,97.9,32.0,1,1.479,FRESA300,300.0,2581138,24.0,2020-12-15T13:19:22.289Z
748,1,18000.0,17988.0,5183,1.4,195.0,32.0,1,20.264,MORT14,14.0,2583973,24.0,2020-12-15T13:19:50.640Z
749,1,6000.0,5911.0,5184,1.9,97.9,33.0,1,20.298,FRESA300,300.0,2589398,25.0,2020-12-15T13:20:44.891Z
750,1,6000.0,6003.0,5184,2.1,97.9,34.0,1,4.862,FRESA300,300.0,2590896,25.0,2020-12-15T13:20:59.871Z
751,1,6000.0,6001.0,5184,0.6,97.9,32.0,1,7.208,FRESA300,300.0,2594454,24.0,2020-12-15T13:21:35.452Z
752,1,18000.0,17971.0,5185,1.4,195.0,32.0,1,20.315,MORT14,14.0,2597268,24.0,2020-12-15T13:22:03.593Z
753,1,6000.0,5856.0,5186,1.9,97.9,33.0,1,20.247,FRESA300,300.0,2602687,25.0,2020-12-15T13:22:57.784Z
754,1,6000.0,6006.0,5186,0.6,97.9,32.0,1,6.885,FRESA300,300.0,2607653,24.0,2020-12-15T13:23:47.445Z
755,1,6000.0,6003.0,5186,1.5,97.9,33.0,1,5.525,FRESA300,300.0,2604180,25.0,2020-12-15T13:23:12.714Z
756,1,18000.0,17978.0,5187,1.4,195.0,32.0,1,20.298,MORT14,14.0,2610487,24.0,2020-12-15T13:24:15.785Z
757,1,6000.0,6010.0,5188,1.6,97.9,33.0,1,2.975,FRESA300,300.0,2617413,25.0,2020-12-15T13:25:25.047Z
758,1,6000.0,5975.0,5188,1.9,97.9,33.0,1,20.315,FRESA300,300.0,2615924,25.0,2020-12-15T13:25:10.156Z
759,1,6000.0,5998.0,5188,0.6,97.9,32.0,1,0.51,FRESA300,300.0,2620959,24.0,2020-12-15T13:26:00.507Z
760,1,18000.0,17929.0,5189,1.5,195.0,32.0,1,20.382,MORT14,14.0,2623787,24.0,2020-12-15T13:26:28.788Z
761,1,6000.0,5962.0,5190,1.9,97.9,33.0,1,20.4,FRESA300,300.0,2629221,25.0,2020-12-15T13:27:23.129Z
762,1,6000.0,6009.0,5190,1.7,97.9,33.0,1,5.236,FRESA300,300.0,2630715,25.0,2020-12-15T13:27:38.069Z
763,1,6000.0,5999.0,5190,0.6,97.9,32.0,1,5.015,FRESA300,300.0,2634190,25.0,2020-12-15T13:28:12.820Z
764,1,18000.0,17973.0,5191,1.4,195.0,32.0,1,20.332,MORT14,14.0,2637022,24.0,2020-12-15T13:28:41.141Z
765,1,6000.0,6004.0,5192,2.1,97.9,34.0,1,5.729,FRESA300,300.0,2643960,25.0,2020-12-15T13:29:50.522Z
766,1,6000.0,5965.0,5192,1.9,97.9,33.0,1,20.247,FRESA300,300.0,2642461,25.0,2020-12-15T13:29:35.532Z
767,1,6000.0,6001.0,5192,0.5,97.9,32.0,1,6.086,FRESA300,300.0,2647518,24.0,2020-12-15T13:30:26.103Z
768,1,18000.0,17971.0,5193,1.4,195.0,32.0,1,20.212,MORT14,14.0,2650338,24.0,2020-12-15T13:30:54.303Z
769,1,6000.0,5917.0,5194,1.9,97.9,33.0,1,20.349,FRESA300,300.0,2655762,25.0,2020-12-15T13:31:48.544Z
770,1,6000.0,6005.0,5194,0.6,97.9,32.0,1,5.44,FRESA300,300.0,2660787,25.0,2020-12-15T13:32:38.796Z
771,1,6000.0,6006.0,5194,1.9,97.9,33.0,1,6.035,FRESA300,300.0,2657259,25.0,2020-12-15T13:32:03.515Z
772,1,18000.0,17955.0,5195,1.4,195.0,32.0,1,20.264,MORT14,14.0,2663611,24.0,2020-12-15T13:33:07.036Z
773,1,6000.0,5834.0,5196,2.0,97.9,33.0,1,20.382,FRESA300,300.0,2669024,25.0,2020-12-15T13:34:01.167Z
774,1,6000.0,5999.0,5196,2.0,97.9,33.0,1,1.649,FRESA300,300.0,2670521,25.0,2020-12-15T13:34:16.137Z
775,1,6000.0,5998.0,5196,0.6,97.9,32.0,1,1.343,FRESA300,300.0,2674065,25.0,2020-12-15T13:34:51.578Z
776,1,18000.0,17992.0,5197,1.4,195.0,32.0,1,20.247,MORT14,14.0,2676898,24.0,2020-12-15T13:35:19.909Z
777,1,6000.0,5834.0,5198,2.0,97.9,33.0,1,20.332,FRESA300,300.0,2682314,25.0,2020-12-15T13:36:14.070Z
778,1,6000.0,6002.0,5198,2.0,97.9,33.0,1,4.913,FRESA300,300.0,2683811,25.0,2020-12-15T13:36:29.040Z
779,1,6000.0,6003.0,5198,0.6,97.9,32.0,1,6.715,FRESA300,300.0,2687286,25.0,2020-12-15T13:37:03.791Z
780,1,18000.0,17954.0,5199,1.4,195.0,32.0,1,20.162,MORT14,14.0,2690115,24.0,2020-12-15T13:37:32.081Z
781,1,6000.0,5899.0,5200,1.9,97.9,33.0,1,20.23,FRESA300,300.0,2695538,25.0,2020-12-15T13:38:26.313Z
782,1,6000.0,6008.0,5200,1.8,97.9,33.0,1,6.545,FRESA300,300.0,2697035,25.0,2020-12-15T13:38:41.283Z
783,1,6000.0,65535.0,5200,0.7,97.9,32.0,1,6.341,FRESA300,300.0,2700581,25.0,2020-12-15T13:39:16.744Z
784,1,18000.0,17968.0,5201,1.4,195.0,32.0,1,20.179,MORT14,14.0,2703408,24.0,2020-12-15T13:39:45.014Z
785,1,6000.0,5862.0,5202,1.9,97.9,33.0,1,20.4,FRESA300,300.0,2708826,25.0,2020-12-15T13:40:39.195Z
786,1,6000.0,6003.0,5202,1.9,97.9,33.0,1,6.766,FRESA300,300.0,2710320,25.0,2020-12-15T13:40:54.136Z
787,1,6000.0,6004.0,5202,0.7,97.9,32.0,1,3.383,FRESA300,300.0,2713795,25.0,2020-12-15T13:41:28.886Z
788,1,18000.0,17881.0,5203,1.3,195.0,32.0,1,20.212,MORT14,14.0,2716615,25.0,2020-12-15T13:41:57.087Z
789,1,6000.0,5890.0,5204,1.9,97.9,33.0,1,20.332,FRESA300,300.0,2722039,25.0,2020-12-15T13:42:51.328Z
790,1,6000.0,6004.0,5204,1.8,97.9,33.0,1,6.409,FRESA300,300.0,2723534,25.0,2020-12-15T13:43:06.278Z
791,1,6000.0,6001.0,5204,0.6,97.9,32.0,1,6.63,FRESA300,300.0,2727079,24.0,2020-12-15T13:43:41.729Z
792,1,18000.0,17985.0,5205,1.4,195.0,32.0,1,20.247,MORT14,14.0,2729890,24.0,2020-12-15T13:44:09.839Z
793,1,6000.0,5940.0,5206,1.9,97.9,33.0,1,20.298,FRESA300,300.0,2735318,25.0,2020-12-15T13:45:04.121Z
794,1,6000.0,6001.0,5206,1.6,97.9,34.0,1,5.236,FRESA300,300.0,2736802,25.0,2020-12-15T13:45:18.961Z
795,1,6000.0,6006.0,5206,0.6,97.9,32.0,1,5.117,FRESA300,300.0,2740327,25.0,2020-12-15T13:45:54.212Z
796,1,18000.0,17973.0,5207,1.3,195.0,32.0,1,20.247,MORT14,14.0,2743168,24.0,2020-12-15T13:46:22.622Z
797,1,6000.0,5865.0,5208,1.9,97.9,34.0,1,20.247,FRESA300,300.0,2748573,25.0,2020-12-15T13:47:16.673Z
798,1,6000.0,6002.0,5208,2.0,97.9,33.0,1,5.457,FRESA300,300.0,2750074,25.0,2020-12-15T13:47:31.684Z
799,1,6000.0,5998.0,5208,0.6,97.9,32.0,1,2.737,FRESA300,300.0,2753713,25.0,2020-12-15T13:48:08.074Z
800,1,18000.0,17935.0,5209,1.4,195.0,32.0,1,20.212,MORT14,14.0,2756540,24.0,2020-12-15T13:48:36.345Z
801,1,6000.0,5817.0,5210,1.9,97.9,33.0,1,20.264,FRESA300,300.0,2761953,25.0,2020-12-15T13:49:30.476Z
802,1,6000.0,6004.0,5210,1.5,97.9,34.0,1,0.697,FRESA300,300.0,2763436,25.0,2020-12-15T13:49:45.306Z
803,1,6000.0,6000.0,5210,0.6,97.9,32.0,1,5.525,FRESA300,300.0,2766964,24.0,2020-12-15T13:50:20.587Z
804,1,18000.0,17971.0,5211,1.4,195.0,32.0,1,20.179,MORT14,14.0,2769778,24.0,2020-12-15T13:50:48.727Z
805,1,6000.0,5943.0,5212,1.9,97.9,33.0,1,20.247,FRESA300,300.0,2775210,25.0,2020-12-15T13:51:43.049Z
806,1,6000.0,6005.0,5212,1.7,97.9,33.0,1,4.386,FRESA300,300.0,2776706,25.0,2020-12-15T13:51:58.009Z
807,1,6000.0,6007.0,5212,0.6,97.9,32.0,1,7.055,FRESA300,300.0,2780351,25.0,2020-12-15T13:52:34.460Z
808,1,18000.0,17973.0,5213,1.4,195.0,32.0,1,20.247,MORT14,14.0,2783165,24.0,2020-12-15T13:53:02.600Z
809,1,6000.0,5937.0,5214,1.9,97.9,33.0,1,20.281,FRESA300,300.0,2788593,25.0,2020-12-15T13:53:56.881Z
810,1,6000.0,6002.0,5214,2.0,97.9,33.0,1,4.216,FRESA300,300.0,2790098,25.0,2020-12-15T13:54:11.932Z
811,1,6000.0,6001.0,5214,0.6,97.9,32.0,1,4.437,FRESA300,300.0,2793565,25.0,2020-12-15T13:54:46.602Z
812,1,18000.0,17977.0,5215,1.3,195.0,32.0,1,20.212,MORT14,14.0,2796389,24.0,2020-12-15T13:55:14.843Z
813,1,6000.0,5928.0,5216,2.0,97.9,33.0,1,20.417,FRESA300,300.0,2801817,25.0,2020-12-15T13:56:09.124Z
814,1,6000.0,6001.0,5216,2.0,97.9,33.0,1,6.579,FRESA300,300.0,2803328,25.0,2020-12-15T13:56:24.234Z
815,1,6000.0,5998.0,5216,0.6,97.9,32.0,1,6.902,FRESA300,300.0,2806961,25.0,2020-12-15T13:57:00.565Z
816,1,18000.0,18006.0,5217,1.4,195.0,32.0,1,20.212,MORT14,14.0,2809788,24.0,2020-12-15T13:57:28.836Z
817,1,6000.0,5890.0,5218,2.0,97.9,33.0,1,20.212,FRESA300,300.0,2815210,25.0,2020-12-15T13:58:23.057Z
818,1,6000.0,6005.0,5218,1.7,97.9,33.0,1,3.247,FRESA300,300.0,2816693,25.0,2020-12-15T13:58:37.887Z
819,1,6000.0,6005.0,5218,0.6,97.9,32.0,1,2.941,FRESA300,300.0,2820167,25.0,2020-12-15T13:59:12.628Z
820,1,18000.0,18013.0,5219,1.4,195.0,32.0,1,20.179,MORT14,14.0,2822998,24.0,2020-12-15T13:59:40.938Z
821,1,6000.0,5889.0,5220,1.9,97.9,33.0,1,20.281,FRESA300,300.0,2828451,25.0,2020-12-15T14:00:35.469Z
822,1,6000.0,6009.0,5220,1.7,97.9,34.0,1,3.264,FRESA300,300.0,2829948,25.0,2020-12-15T14:00:50.440Z
823,1,6000.0,65535.0,5220,0.6,97.9,32.0,1,3.043,FRESA300,300.0,2833496,25.0,2020-12-15T14:01:25.920Z
824,1,18000.0,17920.0,5221,1.3,195.0,32.0,1,20.212,MORT14,14.0,2836318,24.0,2020-12-15T14:01:54.141Z
825,1,6000.0,6000.0,5222,2.3,97.9,34.0,1,6.8,FRESA300,300.0,2843252,25.0,2020-12-15T14:03:03.482Z
826,1,6000.0,5945.0,5222,1.9,97.9,33.0,1,20.298,FRESA300,300.0,2841749,25.0,2020-12-15T14:02:48.452Z
827,1,6000.0,6003.0,5222,0.6,97.9,32.0,1,5.831,FRESA300,300.0,2846771,25.0,2020-12-15T14:03:38.673Z
828,1,18000.0,17982.0,5223,1.3,195.0,32.0,1,20.179,MORT14,14.0,2849610,24.0,2020-12-15T14:04:07.064Z
829,1,6000.0,6009.0,5224,1.7,97.9,33.0,1,5.695,FRESA300,300.0,2856530,25.0,2020-12-15T14:05:16.265Z
830,1,6000.0,5934.0,5224,1.9,97.9,33.0,1,20.212,FRESA300,300.0,2855038,25.0,2020-12-15T14:05:01.345Z
831,1,6000.0,5997.0,5224,0.5,97.9,32.0,1,6.426,FRESA300,300.0,2860194,25.0,2020-12-15T14:05:52.906Z
832,1,18000.0,17969.0,5225,1.3,195.0,32.0,1,20.247,MORT14,14.0,2863008,24.0,2020-12-15T14:06:21.046Z
833,1,6000.0,5973.0,5226,1.9,97.9,33.0,1,20.332,FRESA300,300.0,2868445,25.0,2020-12-15T14:07:15.417Z
834,1,6000.0,6007.0,5226,1.5,97.9,33.0,1,6.171,FRESA300,300.0,2869939,25.0,2020-12-15T14:07:30.358Z
835,1,6000.0,6006.0,5226,0.7,97.9,32.0,1,4.012,FRESA300,300.0,2873417,25.0,2020-12-15T14:08:05.139Z
836,1,18000.0,18017.0,5227,1.4,195.0,32.0,1,20.162,MORT14,14.0,2876249,24.0,2020-12-15T14:08:33.459Z
837,1,6000.0,5924.0,5228,1.9,97.9,33.0,1,20.298,FRESA300,300.0,2881680,25.0,2020-12-15T14:09:27.770Z
838,1,6000.0,6002.0,5228,1.8,97.9,33.0,1,1.343,FRESA300,300.0,2883172,25.0,2020-12-15T14:09:42.691Z
839,1,6000.0,65535.0,5228,0.6,97.9,32.0,1,6.8,FRESA300,300.0,2886726,25.0,2020-12-15T14:10:18.231Z
840,1,18000.0,17927.0,5229,1.3,195.0,32.0,1,20.281,MORT14,14.0,2889544,24.0,2020-12-15T14:10:46.412Z
841,1,6000.0,5815.0,5230,1.9,97.9,33.0,1,20.247,FRESA300,300.0,2894942,25.0,2020-12-15T14:11:40.393Z
842,1,6000.0,5993.0,5230,2.1,97.9,33.0,1,4.08,FRESA300,300.0,2896450,25.0,2020-12-15T14:11:55.473Z
843,1,6000.0,6004.0,5230,0.6,97.9,32.0,1,3.213,FRESA300,300.0,2899911,25.0,2020-12-15T14:12:30.084Z
844,1,18000.0,17981.0,5231,1.4,195.0,32.0,1,20.315,MORT14,14.0,2902741,24.0,2020-12-15T14:12:58.384Z
845,1,6000.0,5884.0,5232,2.0,97.9,33.0,1,20.332,FRESA300,300.0,2908165,25.0,2020-12-15T14:13:52.626Z
846,1,6000.0,6004.0,5232,2.1,97.9,33.0,1,3.281,FRESA300,300.0,2909661,25.0,2020-12-15T14:14:07.586Z
847,1,6000.0,5995.0,5232,0.6,97.9,32.0,1,6.63,FRESA300,300.0,2913217,24.0,2020-12-15T14:14:43.147Z
848,1,18000.0,17938.0,5233,1.4,195.0,32.0,1,20.23,MORT14,14.0,2916026,24.0,2020-12-15T14:15:11.237Z
849,1,6000.0,5948.0,5234,1.9,97.9,32.0,1,20.365,FRESA300,300.0,2921460,25.0,2020-12-15T14:16:05.578Z
850,1,6000.0,6003.0,5234,1.9,97.9,33.0,1,4.76,FRESA300,300.0,2922954,25.0,2020-12-15T14:16:20.519Z
851,1,6000.0,6004.0,5234,0.7,97.9,32.0,1,6.205,FRESA300,300.0,2926429,25.0,2020-12-15T14:16:55.269Z
852,1,18000.0,17937.0,5235,1.4,195.0,32.0,1,20.23,MORT14,14.0,2929254,24.0,2020-12-15T14:17:23.520Z
853,1,6000.0,5951.0,5236,2.0,97.9,33.0,1,20.212,FRESA300,300.0,2934677,25.0,2020-12-15T14:18:17.751Z
854,1,6000.0,6001.0,5236,2.0,97.9,33.0,1,5.423,FRESA300,300.0,2936169,25.0,2020-12-15T14:18:32.671Z
855,1,6000.0,6005.0,5236,0.7,97.9,32.0,1,6.069,FRESA300,300.0,2939819,25.0,2020-12-15T14:19:09.172Z
856,1,18000.0,17914.0,5237,1.4,195.0,32.0,1,20.281,MORT14,14.0,2942641,24.0,2020-12-15T14:19:37.393Z
857,1,6000.0,5922.0,5238,2.0,97.9,33.0,1,20.247,FRESA300,300.0,2948058,25.0,2020-12-15T14:20:31.564Z
858,1,6000.0,6009.0,5238,1.8,97.9,33.0,1,0.918,FRESA300,300.0,2949539,25.0,2020-12-15T14:20:46.374Z
859,1,6000.0,5998.0,5238,0.6,97.9,32.0,1,4.403,FRESA300,300.0,2953073,25.0,2020-12-15T14:21:21.715Z
860,1,18000.0,17998.0,5239,1.4,195.0,32.0,1,20.264,MORT14,14.0,2955894,24.0,2020-12-15T14:21:49.925Z
861,1,6000.0,5920.0,5240,2.0,97.9,33.0,1,20.298,FRESA300,300.0,2961325,25.0,2020-12-15T14:22:44.236Z
862,1,6000.0,6006.0,5240,2.2,97.9,34.0,1,3.111,FRESA300,300.0,2962821,25.0,2020-12-15T14:22:59.197Z
863,1,6000.0,6002.0,5240,0.7,97.9,32.0,1,1.479,FRESA300,300.0,2966365,25.0,2020-12-15T14:23:34.637Z
864,1,18000.0,17979.0,5241,1.4,195.0,32.0,1,20.212,MORT14,14.0,2969185,24.0,2020-12-15T14:24:02.838Z
865,1,6000.0,5933.0,5242,2.1,97.9,33.0,1,20.298,FRESA300,300.0,2974618,25.0,2020-12-15T14:24:57.169Z
866,1,6000.0,6009.0,5242,1.8,97.9,33.0,1,3.162,FRESA300,300.0,2976114,25.0,2020-12-15T14:25:12.129Z
867,1,6000.0,5998.0,5242,0.6,97.9,32.0,1,6.001,FRESA300,300.0,2979588,25.0,2020-12-15T14:25:46.870Z
868,1,18000.0,17915.0,5243,1.3,195.0,32.0,1,20.298,MORT14,14.0,2982408,25.0,2020-12-15T14:26:15.071Z
869,1,6000.0,5876.0,5244,2.0,97.9,33.0,1,20.382,FRESA300,300.0,2987832,25.0,2020-12-15T14:27:09.312Z
870,1,6000.0,6011.0,5244,2.1,97.9,33.0,1,3.4,FRESA300,300.0,2989319,25.0,2020-12-15T14:27:24.182Z
871,1,6000.0,6005.0,5244,0.6,97.9,32.0,1,3.315,FRESA300,300.0,2992979,25.0,2020-12-15T14:28:00.783Z
872,1,18000.0,17995.0,5245,1.4,195.0,32.0,1,20.195,MORT14,14.0,2995779,24.0,2020-12-15T14:28:28.783Z
873,1,6000.0,5868.0,5246,2.0,97.9,33.0,1,20.247,FRESA300,300.0,3001199,25.0,2020-12-15T14:29:22.984Z
874,1,6000.0,6006.0,5246,1.8,97.9,33.0,1,5.44,FRESA300,300.0,3002693,25.0,2020-12-15T14:29:37.925Z
875,1,6000.0,5998.0,5246,0.8,97.9,32.0,1,2.652,FRESA300,300.0,3006221,25.0,2020-12-15T14:30:13.206Z
876,1,18000.0,17987.0,5247,1.4,195.0,32.0,1,20.212,MORT14,14.0,3009047,24.0,2020-12-15T14:30:41.466Z
