,rpmSetPoint,statoRot,@timestamp,bearingsCelsius,idChiave,LUNG,UTE,spindleRpm,DIAM,VibromPeak,statorCelsius,ist_acc,CurrentPeak,numTP
5541,12000.0,1,2022-04-25T07:08:25.703Z,32.0,13013,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12003.0,4.0,1.8,32.0,2564785,13.816,1
5542,0.0,1,2022-04-25T07:14:53.809Z,0.0,13015,1.0,LAINTEST,0.0,50.0,,0.0,2603595,20.235,19
5543,0.0,1,2022-04-25T07:19:59.495Z,0.0,13016,1.0,LAINTEST,0.0,50.0,,0.0,2634163,20.235,19
5544,0.0,1,2022-04-25T07:26:43.722Z,0.0,13019,1.0,LAINTEST,0.0,50.0,,0.0,2674585,20.28,19
5545,0.0,1,2022-04-25T07:31:49.497Z,0.0,13020,1.0,LAINTEST,0.0,50.0,,0.0,2705162,20.25,19
5546,0.0,1,2022-04-25T07:40:13.586Z,0.0,13023,1.0,LAINTEST,0.0,50.0,,0.0,2755570,20.295,19
5547,0.0,1,2022-04-25T07:45:19.201Z,0.0,13024,1.0,LAINTEST,0.0,50.0,,0.0,2786131,20.174,19
5548,0.0,1,2022-04-25T07:51:30.067Z,0.0,13027,1.0,LAINTEST,0.0,50.0,,0.0,2823217,20.174,19
5549,0.0,1,2022-04-25T07:56:37.583Z,0.0,13028,1.0,LAINTEST,0.0,50.0,,0.0,2853968,20.355,19
5550,0.0,1,2022-04-25T08:01:32.648Z,0.0,13031,1.0,LAINTEST,0.0,50.0,,0.0,2883474,20.295,19
5551,0.0,1,2022-04-25T08:06:40.243Z,0.0,13032,1.0,LAINTEST,0.0,50.0,,0.0,2914233,20.34,19
5552,0.0,1,2022-04-25T08:21:09.398Z,0.0,13034,1.0,LAINTEST,0.0,50.0,,0.0,3001147,20.235,19
5553,0.0,1,2022-04-25T08:26:16.923Z,0.0,13035,1.0,LAINTEST,0.0,50.0,,0.0,3031899,20.25,19
5554,0.0,1,2022-04-25T08:32:54.350Z,0.0,13038,1.0,LAINTEST,0.0,50.0,,0.0,3071641,20.174,19
5555,0.0,1,2022-04-25T08:38:02.015Z,0.0,13039,1.0,LAINTEST,0.0,50.0,,0.0,3102407,20.235,19
5556,0.0,1,2022-04-25T09:58:52.979Z,0.0,13061,1.0,LAINTEST,0.0,50.0,,0.0,3587495,20.145,19
5557,0.0,1,2022-04-25T10:04:01.104Z,0.0,13062,1.0,LAINTEST,0.0,50.0,,0.0,3618307,20.205,19
5558,0.0,1,2022-04-25T10:09:43.190Z,0.0,13065,1.0,LAINTEST,0.0,50.0,,0.0,3652515,20.174,19
5559,0.0,1,2022-04-25T10:14:51.196Z,0.0,13066,1.0,LAINTEST,0.0,50.0,,0.0,3683315,20.145,19
5560,0.0,1,2022-04-25T10:19:32.840Z,0.0,13069,1.0,LAINTEST,0.0,50.0,,0.0,3711479,20.385,19
5561,0.0,1,2022-04-25T10:24:40.716Z,0.0,13070,1.0,LAINTEST,0.0,50.0,,0.0,3742266,20.28,19
5562,0.0,1,2022-04-25T10:33:32.235Z,0.0,13073,1.0,LAINTEST,0.0,50.0,,0.0,3795417,20.16,19
5563,0.0,1,2022-04-25T10:38:40.220Z,0.0,13074,1.0,LAINTEST,0.0,50.0,,0.0,3826215,20.16,19
5564,0.0,1,2022-04-25T10:42:52.175Z,0.0,13077,1.0,LAINTEST,0.0,50.0,,0.0,3851410,20.219,19
5565,0.0,1,2022-04-25T10:48:00.210Z,0.0,13078,1.0,LAINTEST,0.0,50.0,,0.0,3882213,20.16,19
5566,0.0,1,2022-04-25T10:53:21.035Z,0.0,13081,1.0,LAINTEST,0.0,50.0,,0.0,3914295,20.16,19
5567,0.0,1,2022-04-25T10:58:29.051Z,0.0,13082,1.0,LAINTEST,0.0,50.0,,0.0,3945096,20.174,19
5568,0.0,1,2022-04-25T11:05:40.108Z,0.0,13085,1.0,LAINTEST,0.0,50.0,,0.0,3988201,20.129,19
5569,0.0,1,2022-04-25T11:10:48.143Z,0.0,13086,1.0,LAINTEST,0.0,50.0,,0.0,4019004,20.205,19
5570,0.0,1,2022-04-25T12:03:35.518Z,0.0,13089,1.0,LAINTEST,0.0,50.0,,0.0,4335736,20.145,19
5571,0.0,1,2022-04-25T12:08:43.583Z,0.0,13090,1.0,LAINTEST,0.0,50.0,,0.0,4366542,20.28,19
5572,0.0,1,2022-04-25T12:13:20.028Z,0.0,13093,1.0,LAINTEST,0.0,50.0,,0.0,4394186,20.205,19
5573,0.0,1,2022-04-25T12:18:28.134Z,0.0,13094,1.0,LAINTEST,0.0,50.0,,0.0,4424996,20.264,19
5574,0.0,1,2022-04-25T12:23:04.228Z,0.0,13097,1.0,LAINTEST,0.0,50.0,,0.0,4452605,20.174,19
