,LUNG,bearingsCelsius,spindleRpm,idChiave,statoRot,ist_acc,@timestamp,DIAM,UTE,VibromPeak,statorCelsius,numTP,CurrentPeak,rpmSetPoint
5389,147.154,27.0,18993.0,6970,1,9832618,2021-10-01T09:18:44.146Z,10.0,TEST10SGROSS,2.3,25.0,1,20.247,19000.0
5390,152.41,30.0,7961.0,6971,1,9896537,2021-10-01T09:29:23.347Z,20.0,CAN19APK,0.7,38.0,1,20.247,8000.0
5391,152.377,29.0,19008.0,6972,1,9927982,2021-10-01T09:34:37.802Z,10.0,TEST10,1.2,32.0,1,20.247,19000.0
5392,157.805,33.0,12007.0,6973,1,9965666,2021-10-01T09:40:54.648Z,6.0,FRESA6SMUSS,3.5,38.0,1,20.212,12000.0
5393,134.054,30.0,2466.0,6974,1,9979181,2021-10-01T09:43:09.800Z,6.0,TEST6,0.6,34.0,1,20.162,2500.0
5394,105.031,28.0,18984.0,6975,1,9997409,2021-10-01T09:46:12.083Z,5.0,5TAGLI90G,1.9,30.0,1,20.179,19000.0
5395,109.787,25.0,11954.0,6976,1,10196538,2021-10-01T10:19:23.406Z,80.0,SPIANAD80,1.1,25.0,1,20.179,12000.0
5396,109.787,28.0,2939.0,6976,1,10226098,2021-10-01T10:24:19.011Z,80.0,SPIANAD80,2.7,33.0,1,10.727,3000.0
5397,109.787,27.0,11946.0,6977,1,10340900,2021-10-01T10:43:27.050Z,80.0,SPIANAD80,1.3,27.0,1,20.212,12000.0
5398,109.787,29.0,2941.0,6977,1,10381633,2021-10-01T10:50:14.387Z,80.0,SPIANAD80,2.8,33.0,1,9.401,3000.0
5399,152.41,27.0,7944.0,6978,1,10655635,2021-10-01T11:35:54.452Z,20.0,CAN19APK,0.6,25.0,1,20.281,8000.0
5400,147.154,28.0,19010.0,6979,1,10889785,2021-10-01T12:14:55.991Z,10.0,TEST10SGROSS,2.1,30.0,1,20.212,19000.0
5401,152.377,34.0,18984.0,6980,1,11284287,2021-10-01T13:20:41.076Z,10.0,TEST10,1.3,40.0,1,20.212,19000.0
5402,157.805,34.0,11939.0,6981,1,11498947,2021-10-01T13:56:27.711Z,6.0,FRESA6SMUSS,1.8,40.0,1,20.162,12000.0
5403,142.729,30.0,2500.0,6982,1,11641398,2021-10-01T14:20:12.245Z,4.5,CAN4_5XFOR,0.5,34.0,1,20.212,2500.0
5404,105.031,27.0,19010.0,6983,1,11721085,2021-10-01T14:33:29.128Z,5.0,5TAGLI90G,5.2,29.0,1,20.247,19000.0
5405,109.787,25.0,12012.0,6984,1,352437,2021-10-04T07:02:19.914Z,80.0,SPIANAD80,11.4,24.0,1,20.179,12000.0
5406,109.787,25.0,11973.0,6985,1,365005,2021-10-04T07:04:25.596Z,80.0,SPIANAD80,0.8,25.0,1,20.162,12000.0
5407,109.787,27.0,2963.0,6985,1,391033,2021-10-04T07:08:45.879Z,80.0,SPIANAD80,0.8,33.0,1,10.608,3000.0
5408,109.787,25.0,4404.0,6986,1,485723,2021-10-04T07:24:32.792Z,80.0,SPIANAD80,0.4,24.0,1,20.179,4500.0
5409,147.154,25.0,19010.0,6987,1,515708,2021-10-04T07:29:32.646Z,10.0,TEST10SGROSS,1.9,28.0,1,20.212,19000.0
5410,152.41,30.0,7940.0,6988,1,568711,2021-10-04T07:38:22.684Z,20.0,CAN19APK,0.8,39.0,1,20.212,8000.0
5411,145.143,28.0,6987.0,6989,1,616199,2021-10-04T07:46:17.571Z,50.0,SPIANA50,0.5,30.0,1,20.247,7000.0
5412,152.377,28.0,18964.0,6990,1,631715,2021-10-04T07:48:52.733Z,10.0,TEST10,0.9,32.0,1,20.247,19000.0
5413,134.054,33.0,18954.0,6991,1,674162,2021-10-04T07:55:57.209Z,6.0,TEST6,1.8,40.0,1,20.128,19000.0
5414,157.805,33.0,11999.0,6992,1,702976,2021-10-04T08:00:45.353Z,6.0,FRESA6SMUSS,1.1,40.0,1,20.212,12000.0
5415,145.143,29.0,6964.0,6993,1,744216,2021-10-04T08:07:37.759Z,50.0,SPIANA50,0.7,33.0,1,20.179,7000.0
5416,147.154,28.0,19005.0,6994,1,756759,2021-10-04T08:09:43.191Z,10.0,TEST10SGROSS,0.8,32.0,1,20.128,19000.0
