,bearingsCelsius,idChiave,UTE,statoRot,spindleRpm,statorCelsius,LUNG,CurrentPeak,@timestamp,VibromPeak,rpmSetPoint,ist_acc,DIAM,numTP
12790,32.0,12989,R25_110,1,16229.0,37.0,214.479,28.768,2022-03-01T02:14:43.341Z,1.7,18000.0,5707027,24.299,21
12791,27.0,12990,R25_110,1,16250.0,28.0,214.479,30.132,2022-03-01T02:18:26.449Z,2.0,18000.0,5818580,24.299,21
12792,33.0,12991,F20_110,1,16312.0,40.0,209.979,26.381,2022-03-01T02:23:17.435Z,2.9,18000.0,5964072,19.299,21
12793,35.0,12992,S350_L,1,4545.0,41.0,98.15,31.093,2022-03-01T02:28:08.756Z,1.2,5000.0,6109731,350.899,21
12794,32.0,12993,R25_110,1,16285.0,37.0,214.479,27.28,2022-03-01T02:29:07.668Z,2.6,18000.0,6139187,24.299,21
12795,25.0,12994,R25_110,1,16250.0,27.0,214.479,26.598,2022-03-01T02:34:19.955Z,2.2,18000.0,6295329,24.299,21
12796,32.0,12995,F20_110,1,16276.0,38.0,209.979,26.66,2022-03-01T02:39:10.945Z,3.0,18000.0,6440823,19.299,21
12797,34.0,12996,S350_L,1,4556.0,40.0,98.15,26.722,2022-03-01T02:44:02.317Z,1.6,5000.0,6586508,350.899,21
12798,32.0,12997,R25_110,1,16393.0,35.0,214.479,28.954,2022-03-01T02:45:01.398Z,1.6,18000.0,6616048,24.299,21
12799,28.0,12998,R25_110,1,16476.0,29.0,214.479,30.535,2022-03-01T02:47:56.853Z,1.9,18000.0,6703775,24.299,21
12800,33.0,12999,F20_110,1,16374.0,40.0,209.979,26.969,2022-03-01T02:52:47.864Z,2.9,18000.0,6849279,19.299,21
12801,35.0,13000,S350_L,1,4541.0,40.0,98.15,31.031,2022-03-01T02:57:39.236Z,1.5,5000.0,6994964,350.899,21
12802,32.0,13001,R25_110,1,16259.0,37.0,214.479,26.908,2022-03-01T02:58:38.285Z,1.3,18000.0,7024488,24.299,21
12803,22.0,13002,R25_110,1,16294.0,22.0,214.479,28.643,2022-03-01T04:04:04.617Z,1.5,18000.0,8987638,24.299,21
12804,28.0,13003,F20_110,1,16303.0,35.0,209.979,26.598,2022-03-01T04:08:55.572Z,3.0,18000.0,9133114,19.299,21
12805,32.0,13004,S350_L,1,4507.0,37.0,98.15,30.69,2022-03-01T04:13:46.892Z,1.1,5000.0,9278773,350.899,21
12806,29.0,13005,R25_110,1,16322.0,33.0,214.479,28.985,2022-03-01T04:14:45.817Z,1.7,18000.0,9308235,24.299,21
12807,25.0,13006,R25_110,1,16277.0,25.0,214.479,31.093,2022-03-01T04:19:27.011Z,1.8,18000.0,9448831,24.299,21
12808,32.0,13007,F20_110,1,16223.0,38.0,209.979,26.753,2022-03-01T04:24:17.998Z,2.7,18000.0,9594323,19.299,21
12809,33.0,13008,S350_L,1,4573.0,39.0,98.15,29.729,2022-03-01T04:29:09.562Z,1.2,5000.0,9740104,350.899,21
12810,30.0,13009,R25_110,1,16236.0,35.0,214.479,29.976,2022-03-01T04:30:08.399Z,1.5,18000.0,9769522,24.299,21
12811,27.0,13010,R25_110,1,16364.0,27.0,214.479,30.504,2022-03-01T04:33:42.184Z,1.7,18000.0,9876414,24.299,21
12812,33.0,13011,F20_110,1,16244.0,40.0,209.979,31.65,2022-03-01T04:38:33.175Z,3.2,18000.0,10021908,19.299,21
12813,34.0,13012,S350_L,1,4539.0,40.0,98.15,26.815,2022-03-01T04:43:24.641Z,1.7,5000.0,10167640,350.899,21
12814,32.0,13013,R25_110,1,16323.0,37.0,214.479,32.054,2022-03-01T04:44:23.654Z,1.8,18000.0,10197146,24.299,21
12815,24.0,13014,R25_110,1,16227.0,24.0,214.479,26.722,2022-03-01T04:53:32.502Z,2.1,18000.0,10471568,24.299,21
12816,32.0,13015,F20_110,1,16227.0,37.0,209.979,28.861,2022-03-01T04:58:23.471Z,3.4,18000.0,10617051,19.299,21
12817,33.0,13016,S350_L,1,4493.0,38.0,98.15,31.899,2022-03-01T05:03:14.897Z,1.2,5000.0,10762763,350.899,21
12818,30.0,13017,R25_110,1,16322.0,35.0,214.479,28.209,2022-03-01T05:04:13.950Z,1.2,18000.0,10792289,24.299,21
12819,27.0,13018,R25_110,1,16298.0,27.0,214.479,31.65,2022-03-01T05:07:52.633Z,1.1,18000.0,10901630,24.299,21
12820,33.0,13019,F20_110,1,16239.0,39.0,209.979,26.474,2022-03-01T05:12:43.634Z,3.0,18000.0,11047129,19.299,21
12821,34.0,13020,S350_L,1,4614.0,40.0,98.15,26.412,2022-03-01T05:17:34.960Z,2.1,5000.0,11192791,350.899,21
12822,32.0,13021,R25_110,1,16242.0,37.0,214.479,26.846,2022-03-01T05:18:33.957Z,1.4,18000.0,11222289,24.299,21
12823,23.0,13022,R25_110,1,16398.0,24.0,214.479,26.566,2022-03-01T05:40:41.416Z,1.7,18000.0,11886013,24.299,21
12824,30.0,13023,F20_110,1,16249.0,37.0,209.979,26.784,2022-03-01T05:45:32.418Z,2.2,18000.0,12031513,19.299,21
12825,33.0,13024,S350_L,1,4524.0,38.0,98.15,32.146,2022-03-01T05:50:23.725Z,1.0,5000.0,12177165,350.899,21
12826,30.0,13025,R25_110,1,16312.0,35.0,214.479,26.535,2022-03-01T05:51:22.703Z,1.8,18000.0,12206654,24.299,21
12827,22.0,13026,R25_110,1,16329.0,23.0,214.479,30.504,2022-03-01T06:18:20.351Z,2.2,18000.0,13015471,24.299,21
12828,30.0,13027,F20_110,1,16341.0,35.0,209.979,26.753,2022-03-01T06:23:11.358Z,2.5,18000.0,13160973,19.299,21
12829,32.0,13028,S350_L,1,4525.0,38.0,98.15,26.784,2022-03-01T06:28:02.468Z,1.2,5000.0,13306527,350.899,21
12830,30.0,13029,R25_110,1,16211.0,35.0,214.479,27.28,2022-03-01T06:29:01.459Z,1.8,18000.0,13336022,24.299,21
12831,27.0,13030,R25_110,1,16313.0,27.0,214.479,26.101,2022-03-01T06:32:34.326Z,1.9,18000.0,13442455,24.299,21
12832,33.0,13031,F20_110,1,16315.0,38.0,209.979,26.412,2022-03-01T06:37:25.149Z,2.3,18000.0,13587865,19.299,21
12833,34.0,13032,S350_L,1,4539.0,40.0,98.15,26.443,2022-03-01T06:42:16.633Z,1.6,5000.0,13733606,350.899,21
12834,32.0,13033,R25_110,1,16311.0,36.0,214.479,29.264,2022-03-01T06:43:15.610Z,2.0,18000.0,13763094,24.299,21
12835,27.0,13034,R25_110,1,16272.0,27.0,214.479,26.07,2022-03-01T06:49:34.053Z,2.2,18000.0,13952314,24.299,21
12836,33.0,13035,F20_110,1,16281.0,39.0,209.979,30.41,2022-03-01T06:54:24.940Z,3.2,18000.0,14097756,19.299,21
12837,35.0,13036,S350_L,1,4537.0,40.0,98.15,27.125,2022-03-01T06:59:16.484Z,1.6,5000.0,14243527,350.899,21
12838,32.0,13037,R25_110,1,16317.0,35.0,214.479,31.62,2022-03-01T07:00:15.469Z,1.5,18000.0,14273019,24.299,21
12839,27.0,13038,R25_110,1,16264.0,27.0,214.479,27.868,2022-03-01T07:05:19.959Z,1.5,18000.0,14425263,24.299,21
12840,33.0,13039,F20_110,1,16328.0,38.0,209.979,30.504,2022-03-01T07:10:10.966Z,2.9,18000.0,14570765,19.299,21
12841,34.0,13040,S350_L,1,4618.0,40.0,98.15,31.868,2022-03-01T07:15:02.452Z,1.8,5000.0,14716507,350.899,21
12842,32.0,13041,R25_110,1,16245.0,36.0,214.479,26.381,2022-03-01T07:16:01.429Z,1.2,18000.0,14745995,24.299,21
12843,25.0,13042,R25_110,1,16216.0,27.0,214.479,26.443,2022-03-01T07:23:39.535Z,1.3,18000.0,14975046,24.299,21
12844,33.0,13043,F20_110,1,16237.0,38.0,209.979,30.69,2022-03-01T07:28:30.541Z,2.7,18000.0,15120548,19.299,21
12845,35.0,13044,S350_L,1,4548.0,40.0,98.15,31.278,2022-03-01T07:33:21.904Z,1.1,5000.0,15266228,350.899,21
12846,32.0,13045,R25_110,1,16479.0,37.0,214.479,32.178,2022-03-01T07:34:20.911Z,1.2,18000.0,15295731,24.299,21
12847,22.0,13046,R25_110,1,16285.0,23.0,214.479,31.216,2022-03-01T07:54:29.505Z,1.2,18000.0,15900023,24.299,21
12848,30.0,13047,F20_110,1,16232.0,36.0,209.979,31.527,2022-03-01T07:59:20.486Z,2.6,18000.0,16045512,19.299,21
12849,32.0,13048,S350_L,1,4499.0,38.0,98.15,26.815,2022-03-01T08:04:11.890Z,1.3,5000.0,16191213,350.899,21
12850,30.0,13049,R25_110,1,16470.0,35.0,214.479,27.094,2022-03-01T08:05:10.921Z,1.7,18000.0,16220728,24.299,21
12851,25.0,13050,R25_110,1,16346.0,25.0,214.479,29.636,2022-03-01T08:10:18.267Z,1.9,18000.0,16374400,24.299,21
12852,32.0,13051,F20_110,1,16309.0,38.0,209.979,29.139,2022-03-01T08:15:09.126Z,2.4,18000.0,16519828,19.299,21
12853,34.0,13052,S350_L,1,4552.0,40.0,98.15,26.938,2022-03-01T08:20:00.736Z,1.4,5000.0,16665632,350.899,21
12854,32.0,13053,R25_110,1,16212.0,35.0,214.479,31.527,2022-03-01T08:20:59.713Z,1.4,18000.0,16695120,24.299,21
12855,24.0,13054,R25_110,1,16321.0,25.0,214.479,31.837,2022-03-01T08:34:28.616Z,1.8,18000.0,17099568,24.299,21
12856,32.0,13055,F20_110,1,16346.0,37.0,209.979,31.278,2022-03-01T08:39:19.634Z,2.2,18000.0,17245076,19.299,21
12857,33.0,13056,S350_L,1,4563.0,40.0,98.15,26.784,2022-03-01T08:44:10.917Z,1.9,5000.0,17390716,350.899,21
12858,30.0,13057,R25_110,1,16322.0,35.0,214.479,27.993,2022-03-01T08:45:09.885Z,1.5,18000.0,17420200,24.299,21
12859,27.0,13058,R25_110,1,16324.0,27.0,214.479,27.9,2022-03-01T08:49:48.748Z,1.7,18000.0,17559630,24.299,21
12860,33.0,13059,F20_110,1,16393.0,40.0,209.979,31.65,2022-03-01T08:54:38.810Z,2.5,18000.0,17704660,19.299,21
12861,35.0,13060,S350_L,1,4517.0,40.0,98.15,29.139,2022-03-01T08:59:30.037Z,1.9,5000.0,17850272,350.899,21
12862,32.0,13061,R25_110,1,16389.0,37.0,214.479,31.341,2022-03-01T09:00:29.067Z,1.1,18000.0,17879787,24.299,21
12863,27.0,13062,R25_110,1,16363.0,27.0,214.479,29.698,2022-03-01T09:04:08.371Z,1.2,18000.0,17989438,24.299,21
12864,33.0,13063,F20_110,1,16328.0,39.0,209.979,28.923,2022-03-01T09:08:58.462Z,3.3,18000.0,18134482,19.299,21
12865,34.0,13064,S350_L,1,4524.0,40.0,98.15,28.83,2022-03-01T09:13:49.848Z,1.3,5000.0,18280174,350.899,21
12866,32.0,13065,R25_110,1,16216.0,36.0,214.479,30.07,2022-03-01T09:14:48.833Z,1.2,18000.0,18309666,24.299,21
12867,28.0,13066,R25_110,1,16221.0,28.0,214.479,27.434,2022-03-01T09:18:29.219Z,1.1,18000.0,18419858,24.299,21
12868,34.0,13067,F20_110,1,16428.0,40.0,209.979,30.504,2022-03-01T09:23:19.201Z,2.9,18000.0,18564848,19.299,21
12869,35.0,13068,S350_L,1,4516.0,40.0,98.15,31.093,2022-03-01T09:28:10.504Z,1.8,5000.0,18710498,350.899,21
12870,32.0,13069,R25_110,1,16245.0,37.0,214.479,30.813,2022-03-01T09:29:09.452Z,1.3,18000.0,18739972,24.299,21
12871,9.0,13070,R25_110,1,16215.0,10.0,214.479,29.233,2022-03-01T23:18:20.025Z,1.2,18000.0,311598,24.299,21
12872,19.0,13071,F20_110,1,16319.0,24.0,209.979,27.372,2022-03-01T23:23:10.012Z,3.3,18000.0,456590,19.299,21
12873,23.0,13072,S350_L,1,4533.0,27.0,98.15,30.813,2022-03-01T23:28:01.317Z,1.9,5000.0,602241,350.899,21
12874,20.0,13073,R25_110,1,16339.0,24.0,214.479,27.094,2022-03-01T23:29:00.281Z,1.8,18000.0,631723,24.299,21
12875,15.0,13074,R25_110,1,16330.0,15.0,214.479,31.155,2022-03-01T23:34:41.425Z,1.5,18000.0,802293,24.299,21
12876,24.0,13075,F20_110,1,16382.0,29.0,209.979,31.558,2022-03-01T23:39:31.350Z,3.6,18000.0,947254,19.299,21
12877,27.0,13076,S350_L,1,4589.0,32.0,98.15,29.915,2022-03-01T23:44:22.793Z,1.9,5000.0,1092974,350.899,21
12878,24.0,13077,R25_110,1,16278.0,27.0,214.479,27.094,2022-03-01T23:45:21.902Z,1.4,18000.0,1122528,24.299,21
12879,20.0,13078,R25_110,1,16339.0,20.0,214.479,31.899,2022-03-01T23:49:13.953Z,1.5,18000.0,1238552,24.299,21
12880,27.0,13079,F20_110,1,16316.0,32.0,209.979,27.311,2022-03-01T23:54:04.020Z,2.6,18000.0,1383584,19.299,21
12881,29.0,13080,S350_L,1,4491.0,34.0,98.15,27.094,2022-03-01T23:58:55.122Z,1.9,5000.0,1529133,350.899,21
12882,27.0,13081,R25_110,1,16317.0,30.0,214.479,27.156,2022-03-01T23:59:53.835Z,1.5,18000.0,1558489,24.299,21
12883,20.0,13082,R25_110,1,16297.0,20.0,214.479,31.093,2022-03-02T00:10:23.465Z,1.6,18000.0,1873300,24.299,21
12884,27.0,13083,F20_110,1,16277.0,33.0,209.979,31.712,2022-03-02T00:15:13.319Z,2.8,18000.0,2018225,19.299,21
12885,30.0,13084,S350_L,1,4571.0,35.0,98.15,31.216,2022-03-02T00:20:04.742Z,2.0,5000.0,2163935,350.899,21
12886,27.0,13085,R25_110,1,16349.0,32.0,214.479,26.132,2022-03-02T00:21:03.831Z,1.8,18000.0,2193479,24.299,21
12887,23.0,13086,R25_110,1,16330.0,22.0,214.479,26.753,2022-03-02T00:25:56.173Z,2.1,18000.0,2339648,24.299,21
12888,30.0,13087,F20_110,1,16312.0,35.0,209.979,26.257,2022-03-02T00:30:46.189Z,2.8,18000.0,2484654,19.299,21
12889,32.0,13088,S350_L,1,4496.0,37.0,98.15,29.853,2022-03-02T00:35:37.493Z,0.9,5000.0,2630304,350.899,21
12890,30.0,13089,R25_110,1,16250.0,33.0,214.479,30.783,2022-03-02T00:36:36.532Z,1.3,18000.0,2659823,24.299,21
12891,25.0,13090,R25_110,1,16288.0,25.0,214.479,30.379,2022-03-02T00:40:25.559Z,1.5,18000.0,2774335,24.299,21
12892,32.0,13091,F20_110,1,16522.0,37.0,209.979,29.698,2022-03-02T00:45:15.603Z,3.3,18000.0,2919355,19.299,21
12893,33.0,13092,S350_L,1,4581.0,38.0,98.15,30.039,2022-03-02T00:50:06.827Z,1.4,5000.0,3064965,350.899,21
12894,30.0,13093,R25_110,1,16215.0,35.0,214.479,30.844,2022-03-02T00:51:05.848Z,1.3,18000.0,3094475,24.299,21
12895,22.0,13094,R25_110,1,16349.0,22.0,214.479,28.799,2022-03-02T01:16:31.018Z,1.8,18000.0,3857049,24.299,21
12896,29.0,13095,F20_110,1,16313.0,35.0,209.979,29.729,2022-03-02T01:21:21.006Z,2.0,18000.0,4002041,19.299,21
12897,32.0,13096,S350_L,1,4543.0,37.0,98.15,31.465,2022-03-02T01:26:12.256Z,1.1,5000.0,4147664,350.899,21
12898,30.0,13097,R25_110,1,16344.0,34.0,214.479,29.791,2022-03-02T01:27:11.133Z,1.7,18000.0,4177102,24.299,21
12899,25.0,13098,R25_110,1,16295.0,25.0,214.479,29.698,2022-03-02T01:31:18.597Z,2.0,18000.0,4300832,24.299,21
12900,32.0,13099,F20_110,1,16376.0,38.0,209.979,30.007,2022-03-02T01:36:08.501Z,2.2,18000.0,4445782,19.299,21
12901,34.0,13100,S350_L,1,4601.0,39.0,98.15,31.216,2022-03-02T01:41:00.070Z,1.8,5000.0,4591564,350.899,21
12902,32.0,13101,R25_110,1,16231.0,35.0,214.479,26.784,2022-03-02T01:41:59.057Z,1.5,18000.0,4621057,24.299,21
12903,25.0,13102,R25_110,1,16480.0,27.0,214.479,31.062,2022-03-02T01:49:13.089Z,2.0,18000.0,4838070,24.299,21
12904,33.0,13103,F20_110,1,16255.0,38.0,209.979,30.101,2022-03-02T01:54:03.117Z,2.4,18000.0,4983082,19.299,21
12905,35.0,13104,S350_L,1,4524.0,40.0,98.15,27.559,2022-03-02T01:58:54.390Z,1.8,5000.0,5128716,350.899,21
12906,32.0,13105,R25_110,1,16221.0,36.0,214.479,26.443,2022-03-02T01:59:52.817Z,1.4,18000.0,5157929,24.299,21
12907,25.0,13106,R25_110,1,16277.0,25.0,214.479,31.062,2022-03-02T02:07:22.245Z,1.3,18000.0,5382640,24.299,21
12908,32.0,13107,F20_110,1,16322.0,37.0,209.979,31.465,2022-03-02T02:12:12.290Z,2.2,18000.0,5527660,19.299,21
12909,34.0,13108,S350_L,1,4534.0,40.0,98.15,26.753,2022-03-02T02:17:03.614Z,2.0,5000.0,5673320,350.899,21
12910,32.0,13109,R25_110,1,16295.0,35.0,214.479,31.093,2022-03-02T02:18:02.573Z,1.3,18000.0,5702799,24.299,21
12911,27.0,13110,R25_110,1,16246.0,27.0,214.479,26.598,2022-03-02T02:22:07.279Z,1.2,18000.0,5825150,24.299,21
12912,34.0,13111,F20_110,1,16260.0,40.0,209.979,29.853,2022-03-02T02:26:57.125Z,2.0,18000.0,5970071,19.299,21
12913,35.0,13112,S350_L,1,4511.0,41.0,98.15,30.41,2022-03-02T02:31:48.672Z,1.5,5000.0,6115842,350.899,21
12914,32.0,13113,R25_110,1,16226.0,37.0,214.479,31.186,2022-03-02T02:32:47.579Z,1.7,18000.0,6145295,24.299,21
12915,27.0,13114,R25_110,1,16521.0,27.0,214.479,26.784,2022-03-02T02:37:19.207Z,2.1,18000.0,6281107,24.299,21
12916,33.0,13115,F20_110,1,16323.0,39.0,209.979,30.349,2022-03-02T02:42:09.168Z,2.4,18000.0,6426085,19.299,21
12917,35.0,13116,S350_L,1,4537.0,40.0,98.15,26.164,2022-03-02T02:47:00.516Z,1.3,5000.0,6571757,350.899,21
12918,33.0,13117,R25_110,1,16494.0,37.0,214.479,30.813,2022-03-02T02:47:59.513Z,1.3,18000.0,6601255,24.299,21
12919,22.0,13118,R25_110,1,16396.0,23.0,214.479,31.341,2022-03-02T04:05:35.747Z,1.7,18000.0,8929336,24.299,21
12920,30.0,13119,F20_110,1,16324.0,36.0,209.979,30.566,2022-03-02T04:10:25.732Z,2.2,18000.0,9074326,19.299,21
12921,33.0,13120,S350_L,1,4491.0,39.0,98.15,30.907,2022-03-02T04:15:17.100Z,1.6,5000.0,9220008,350.899,21
12922,30.0,13121,R25_110,1,16257.0,35.0,214.479,29.822,2022-03-02T04:16:15.545Z,1.9,18000.0,9249230,24.299,21
12923,27.0,13122,R25_110,1,16402.0,28.0,214.479,27.094,2022-03-02T04:20:13.753Z,2.0,18000.0,9368332,24.299,21
12924,34.0,13123,F20_110,1,16304.0,40.0,209.979,31.558,2022-03-02T04:25:03.762Z,2.7,18000.0,9513334,19.299,21
12925,35.0,13124,S350_L,1,4487.0,40.0,98.15,26.381,2022-03-02T04:29:55.010Z,2.0,5000.0,9658956,350.899,21
12926,32.0,13125,R25_110,1,16241.0,36.0,214.479,26.598,2022-03-02T04:30:53.509Z,1.7,18000.0,9688205,24.299,21
12927,27.0,13126,R25_110,1,16193.0,27.0,214.479,29.233,2022-03-02T04:37:27.169Z,1.8,18000.0,9885032,24.299,21
12928,33.0,13127,F20_110,1,16282.0,40.0,209.979,31.465,2022-03-02T04:42:17.006Z,2.5,18000.0,10029948,19.299,21
12929,35.0,13128,S350_L,1,4526.0,40.0,98.15,29.698,2022-03-02T04:47:08.450Z,1.5,5000.0,10175668,350.899,21
12930,33.0,13129,R25_110,1,16317.0,37.0,214.479,26.629,2022-03-02T04:48:06.967Z,1.6,18000.0,10204926,24.299,21
12931,27.0,13130,R25_110,1,16465.0,27.0,214.479,30.473,2022-03-02T04:52:04.223Z,1.8,18000.0,10323552,24.299,21
12932,34.0,13131,F20_110,1,16205.0,40.0,209.979,31.216,2022-03-02T04:56:54.191Z,2.2,18000.0,10468534,19.299,21
12933,35.0,13132,S350_L,1,4483.0,41.0,98.15,27.063,2022-03-02T05:01:45.440Z,0.9,5000.0,10614156,350.899,21
12934,33.0,13133,R25_110,1,16326.0,37.0,214.479,26.753,2022-03-02T05:02:43.969Z,1.7,18000.0,10643420,24.299,21
12935,27.0,13134,R25_110,1,16253.0,27.0,214.479,26.784,2022-03-02T05:09:03.557Z,1.8,18000.0,10833211,24.299,21
12936,33.0,13135,F20_110,1,16320.0,38.0,209.979,29.698,2022-03-02T05:13:53.593Z,2.6,18000.0,10978227,19.299,21
12937,35.0,13136,S350_L,1,4556.0,40.0,98.15,29.76,2022-03-02T05:18:44.862Z,1.1,5000.0,11123859,350.899,21
12938,32.0,13137,R25_110,1,16315.0,37.0,214.479,26.474,2022-03-02T05:19:43.739Z,1.4,18000.0,11153297,24.299,21
12939,27.0,13138,R25_110,1,16482.0,27.0,214.479,26.257,2022-03-02T05:26:43.555Z,1.7,18000.0,11363202,24.299,21
12940,34.0,13139,F20_110,1,16319.0,40.0,209.979,29.822,2022-03-02T05:31:33.520Z,2.9,18000.0,11508182,19.299,21
12941,35.0,13140,S350_L,1,4521.0,40.0,98.15,29.729,2022-03-02T05:36:24.889Z,2.0,5000.0,11653864,350.899,21
12942,32.0,13141,R25_110,1,16316.0,36.0,214.479,30.194,2022-03-02T05:37:23.402Z,1.4,18000.0,11683120,24.299,21
12943,27.0,13142,R25_110,1,16375.0,27.0,214.479,30.721,2022-03-02T05:45:16.205Z,1.5,18000.0,11919518,24.299,21
12944,33.0,13143,F20_110,1,16419.0,40.0,209.979,30.256,2022-03-02T05:50:06.228Z,2.9,18000.0,12064527,19.299,21
12945,35.0,13144,S350_L,1,4494.0,40.0,98.15,31.309,2022-03-02T05:54:57.516Z,1.0,5000.0,12210169,350.899,21
12946,32.0,13145,R25_110,1,16464.0,37.0,214.479,31.558,2022-03-02T05:55:56.447Z,1.3,18000.0,12239634,24.299,21
12947,24.0,13146,R25_110,1,16253.0,24.0,214.479,31.372,2022-03-02T06:18:48.839Z,1.3,18000.0,12925819,24.299,21
12948,30.0,13147,F20_110,1,16234.0,37.0,209.979,29.605,2022-03-02T06:23:38.812Z,2.1,18000.0,13070803,19.299,21
12949,34.0,13148,S350_L,1,4522.0,40.0,98.15,30.225,2022-03-02T06:28:30.036Z,2.1,5000.0,13216413,350.899,21
12950,32.0,13149,R25_110,1,16234.0,35.0,214.479,25.823,2022-03-02T06:29:28.949Z,1.3,18000.0,13245869,24.299,21
12951,27.0,13150,R25_110,1,16226.0,27.0,214.479,30.535,2022-03-02T06:35:06.654Z,1.5,18000.0,13414719,24.299,21
12952,34.0,13151,F20_110,1,16334.0,40.0,209.979,31.712,2022-03-02T06:39:56.683Z,2.2,18000.0,13559731,19.299,21
12953,35.0,13152,S350_L,1,4601.0,40.0,98.15,26.412,2022-03-02T06:44:48.048Z,1.1,5000.0,13705411,350.899,21
12954,32.0,13153,R25_110,1,16233.0,36.0,214.479,29.853,2022-03-02T06:45:46.959Z,1.3,18000.0,13734866,24.299,21
12955,25.0,13154,R25_110,1,16241.0,25.0,214.479,31.216,2022-03-02T07:01:58.434Z,1.5,18000.0,14220596,24.299,21
12956,32.0,13155,F20_110,1,16289.0,38.0,209.979,31.062,2022-03-02T07:06:48.459Z,3.0,18000.0,14365606,19.299,21
12957,35.0,13156,S350_L,1,4534.0,40.0,98.15,26.474,2022-03-02T07:11:39.715Z,2.0,5000.0,14511232,350.899,21
12958,32.0,13157,R25_110,1,16447.0,37.0,214.479,30.349,2022-03-02T07:12:38.526Z,2.2,18000.0,14540637,24.299,21
12959,25.0,13158,R25_110,1,16416.0,25.0,214.479,27.434,2022-03-02T07:24:48.514Z,2.2,18000.0,14905625,24.299,21
12960,32.0,13159,F20_110,1,16261.0,38.0,209.979,26.474,2022-03-02T07:29:38.558Z,2.8,18000.0,15050645,19.299,21
12961,35.0,13160,S350_L,1,4534.0,40.0,98.15,29.791,2022-03-02T07:34:29.963Z,1.7,5000.0,15196345,350.899,21
12962,32.0,13161,R25_110,1,16307.0,36.0,214.479,30.318,2022-03-02T07:35:28.834Z,1.8,18000.0,15225780,24.299,21
12963,27.0,13162,R25_110,1,16312.0,25.0,214.479,27.341,2022-03-02T07:42:23.468Z,2.1,18000.0,15433094,24.299,21
12964,33.0,13163,F20_110,1,16331.0,38.0,209.979,26.598,2022-03-02T07:47:13.477Z,2.1,18000.0,15578096,19.299,21
12965,35.0,13164,S350_L,1,4523.0,40.0,98.15,31.278,2022-03-02T07:52:04.782Z,2.1,5000.0,15723746,350.899,21
12966,32.0,13165,R25_110,1,16288.0,37.0,214.479,29.357,2022-03-02T07:53:03.155Z,2.2,18000.0,15752932,24.299,21
12967,25.0,13166,R25_110,1,16225.0,25.0,214.479,30.07,2022-03-02T08:10:22.265Z,1.7,18000.0,16272479,24.299,21
12968,32.0,13167,F20_110,1,16196.0,38.0,209.979,29.667,2022-03-02T08:15:12.134Z,2.9,18000.0,16417411,19.299,21
12969,34.0,13168,S350_L,1,4549.0,40.0,98.15,31.403,2022-03-02T08:20:03.722Z,1.5,5000.0,16563203,350.899,21
12970,32.0,13169,R25_110,1,16485.0,37.0,214.479,26.908,2022-03-02T08:21:02.251Z,1.2,18000.0,16592467,24.299,21
12971,22.0,13170,R25_110,1,16397.0,23.0,214.479,31.0,2022-03-02T09:04:45.601Z,1.3,18000.0,17904121,24.299,21
12972,30.0,13171,F20_110,1,16238.0,35.0,209.979,29.171,2022-03-02T09:09:35.450Z,2.1,18000.0,18049043,19.299,21
12973,33.0,13172,S350_L,1,4606.0,38.0,98.15,31.309,2022-03-02T09:14:27.060Z,1.4,5000.0,18194846,350.899,21
12974,30.0,13173,R25_110,1,16372.0,35.0,214.479,30.875,2022-03-02T09:15:26.001Z,1.9,18000.0,18224316,24.299,21
12975,10.0,13174,R25_110,1,16207.0,10.0,214.479,26.877,2022-03-02T23:15:46.706Z,2.1,18000.0,401458,24.299,21
12976,19.0,13175,F20_110,1,16297.0,24.0,209.979,31.712,2022-03-02T23:20:36.751Z,2.9,18000.0,546480,19.299,21
12977,23.0,13176,S350_L,1,4537.0,28.0,98.15,29.605,2022-03-02T23:25:28.010Z,1.8,5000.0,692109,350.899,21
12978,22.0,13177,R25_110,1,16222.0,24.0,214.479,31.093,2022-03-02T23:26:27.102Z,1.8,18000.0,721655,24.299,21
12979,17.0,13178,R25_110,1,16317.0,15.0,214.479,31.155,2022-03-02T23:32:11.210Z,2.0,18000.0,893708,24.299,21
12980,25.0,13179,F20_110,1,16337.0,30.0,209.979,29.853,2022-03-02T23:37:01.315Z,2.6,18000.0,1038760,19.299,21
12981,27.0,13180,S350_L,1,4597.0,32.0,98.15,29.605,2022-03-02T23:41:52.681Z,1.9,5000.0,1184442,350.899,21
12982,25.0,13181,R25_110,1,16402.0,28.0,214.479,30.318,2022-03-02T23:42:51.745Z,1.3,18000.0,1213974,24.299,21
12983,19.0,13182,R25_110,1,16255.0,18.0,214.479,30.07,2022-03-02T23:50:40.848Z,1.6,18000.0,1448524,24.299,21
12984,27.0,13183,F20_110,1,16236.0,32.0,209.979,30.101,2022-03-02T23:55:30.892Z,3.3,18000.0,1593545,19.299,21
12985,29.0,13184,S350_L,1,4557.0,34.0,98.15,29.264,2022-03-03T00:00:22.213Z,2.1,5000.0,1739205,350.899,21
12986,27.0,13185,R25_110,1,16323.0,30.0,214.479,26.66,2022-03-03T00:01:21.274Z,1.9,18000.0,1768735,24.299,21
12987,22.0,13186,R25_110,1,16279.0,22.0,214.479,32.24,2022-03-03T00:05:03.703Z,1.9,18000.0,1879949,24.299,21
