,statorCelsius,LUNG,VibromPeak,spindleRpm,@timestamp,DIAM,ist_acc,idChiave,rpmSetPoint,numTP,bearingsCelsius,CurrentPeak,UTE,statoRot
190,29.0,259.7,0.4,1994.0,2021-07-23T07:59:06.768Z,16.0,3104044,7250,2000.0,1,0.0,27.434,TH_16MM_182,1
191,30.0,98.349,3.0,3948.0,2021-07-23T08:06:53.536Z,351.0,3150720,7251,4000.0,1,0.0,24.614,FRESA350,1
192,30.0,98.349,4.8,4006.0,2021-07-23T08:09:40.489Z,351.0,3167415,7251,4000.0,1,0.0,6.82,FRESA350,1
193,30.0,98.349,2.7,3999.0,2021-07-23T08:10:11.699Z,351.0,3170536,7251,4000.0,1,0.0,6.262,FRESA350,1
194,35.0,118.0,1.6,17982.0,2021-07-23T08:13:34.883Z,8.9,3190854,7252,18000.0,1,0.0,15.128,R9MM_25,1
195,32.0,98.349,3.0,3958.0,2021-07-23T08:16:29.156Z,351.0,3208281,7253,4000.0,1,0.0,27.559,FRESA350,1
196,32.0,127.8,0.4,5020.0,2021-07-23T08:16:55.786Z,8.0,3210944,7254,5000.0,1,0.0,24.459,R0MM_53,1
197,28.0,259.7,0.4,1923.0,2021-07-23T08:19:07.058Z,16.0,3224071,7255,2000.0,1,0.0,31.65,TH_16MM_182,1
198,30.0,98.349,2.3,3916.0,2021-07-23T08:27:55.017Z,351.0,3276866,7256,4000.0,1,0.0,29.542,FRESA350,1
199,30.0,98.349,2.2,3999.0,2021-07-23T08:31:09.930Z,351.0,3296357,7256,4000.0,1,0.0,3.534,FRESA350,1
200,30.0,98.349,4.1,4001.0,2021-07-23T08:30:38.770Z,351.0,3293241,7256,4000.0,1,0.0,6.448,FRESA350,1
201,35.0,118.0,1.1,18045.0,2021-07-23T08:34:33.303Z,8.9,3316694,7257,18000.0,1,0.0,36.362,R9MM_25,1
202,29.0,98.349,2.7,3979.0,2021-07-23T08:38:58.668Z,351.0,3343230,7258,4000.0,1,0.0,30.039,FRESA350,1
203,27.0,98.349,2.2,3899.0,2021-07-23T08:40:59.070Z,351.0,3355270,7259,4000.0,1,0.0,27.621,FRESA350,1
204,28.0,127.8,0.4,4971.0,2021-07-23T08:41:27.390Z,8.0,3358102,7260,5000.0,1,0.0,25.606,R0MM_53,1
205,27.0,259.7,0.3,2015.0,2021-07-23T08:44:05.013Z,16.0,3373864,7261,2000.0,1,0.0,22.754,TH_16MM_182,1
206,28.0,98.349,2.8,3956.0,2021-07-23T08:52:53.321Z,351.0,3426694,7262,4000.0,1,0.0,31.186,FRESA350,1
207,30.0,98.349,2.4,4002.0,2021-07-23T08:56:08.595Z,351.0,3446221,7262,4000.0,1,0.0,3.906,FRESA350,1
208,30.0,98.349,4.2,4000.0,2021-07-23T08:55:37.094Z,351.0,3443071,7262,4000.0,1,0.0,3.596,FRESA350,1
209,36.0,118.0,1.0,18032.0,2021-07-23T08:59:32.208Z,8.9,3466582,7263,18000.0,1,0.0,29.791,R9MM_25,1
210,25.0,98.349,2.6,3975.0,2021-07-26T00:12:50.749Z,351.0,117218,7264,4000.0,1,0.0,30.844,FRESA350,1
211,27.0,127.8,0.5,5005.0,2021-07-26T00:13:16.799Z,8.0,119823,7265,5000.0,1,0.0,32.674,R0MM_53,1
212,25.0,98.349,2.8,3900.0,2021-07-26T00:37:48.545Z,351.0,266995,7266,4000.0,1,0.0,27.868,FRESA350,1
213,27.0,127.8,0.4,5019.0,2021-07-26T00:38:15.266Z,8.0,269667,7267,5000.0,1,0.0,33.696,R0MM_53,1
214,27.0,259.7,0.4,1979.0,2021-07-26T00:40:53.729Z,16.0,285513,7268,2000.0,1,0.0,26.35,TH_16MM_182,1
215,28.0,98.349,2.8,3913.0,2021-07-26T00:47:37.177Z,351.0,325857,7269,4000.0,1,0.0,27.9,FRESA350,1
216,30.0,98.349,4.8,4001.0,2021-07-26T00:50:23.730Z,351.0,342512,7269,4000.0,1,0.0,7.254,FRESA350,1
217,30.0,98.349,2.5,3998.0,2021-07-26T00:51:08.790Z,351.0,347018,7269,4000.0,1,0.0,5.456,FRESA350,1
218,33.0,98.349,3.8,3937.0,2021-07-26T00:51:56.901Z,351.0,351829,7270,4000.0,1,0.0,15.345,FRESA350,1
219,35.0,118.0,1.1,18026.0,2021-07-26T00:54:48.975Z,8.9,369036,7271,18000.0,1,0.0,38.377,R9MM_25,1
220,28.0,98.349,2.4,3957.0,2021-07-26T00:59:45.010Z,351.0,398639,7272,4000.0,1,0.0,27.931,FRESA350,1
221,28.0,127.8,0.5,5002.0,2021-07-26T01:00:11.601Z,8.0,401298,7273,5000.0,1,0.0,27.434,R0MM_53,1
222,27.0,259.7,0.5,1993.0,2021-07-26T01:03:10.854Z,16.0,419223,7274,2000.0,1,0.0,34.905,TH_16MM_182,1
223,29.0,98.349,2.6,3951.0,2021-07-26T01:09:54.282Z,351.0,459565,7275,4000.0,1,0.0,28.334,FRESA350,1
224,30.0,98.349,4.4,3995.0,2021-07-26T01:12:35.385Z,351.0,475675,7275,4000.0,1,0.0,1.178,FRESA350,1
225,30.0,98.349,2.6,3998.0,2021-07-26T01:13:07.186Z,351.0,478855,7275,4000.0,1,0.0,2.325,FRESA350,1
226,35.0,118.0,1.4,18030.0,2021-07-26T01:16:30.310Z,8.9,499167,7276,18000.0,1,0.0,20.924,R9MM_25,1
227,30.0,98.349,2.7,3965.0,2021-07-26T01:20:23.045Z,351.0,522440,7277,4000.0,1,0.0,34.596,FRESA350,1
228,30.0,127.8,0.5,5008.0,2021-07-26T01:20:49.695Z,8.0,525105,7278,5000.0,1,0.0,35.588,R0MM_53,1
229,27.0,259.7,0.5,2000.0,2021-07-26T01:23:34.888Z,16.0,541624,7279,2000.0,1,0.0,22.599,TH_16MM_182,1
230,28.0,98.349,2.5,3902.0,2021-07-26T01:32:18.009Z,351.0,593935,7280,4000.0,1,0.0,37.851,FRESA350,1
231,30.0,98.349,3.7,3999.0,2021-07-26T01:33:37.040Z,351.0,601838,7280,4000.0,1,0.0,2.511,FRESA350,1
232,30.0,98.349,2.2,3999.0,2021-07-26T01:34:08.261Z,351.0,604960,7280,4000.0,1,0.0,1.953,FRESA350,1
233,35.0,118.0,1.4,18057.0,2021-07-26T01:37:31.485Z,8.9,625282,7281,18000.0,1,0.0,26.753,R9MM_25,1
234,30.0,98.349,2.7,3906.0,2021-07-26T01:41:28.620Z,351.0,648995,7282,4000.0,1,0.0,22.599,FRESA350,1
235,30.0,127.8,0.4,4958.0,2021-07-26T01:41:55.290Z,8.0,651662,7283,5000.0,1,0.0,36.889,R0MM_53,1
236,27.0,259.7,0.4,2019.0,2021-07-26T01:44:17.163Z,16.0,665849,7284,2000.0,1,0.0,33.573,TH_16MM_182,1
237,29.0,98.349,2.8,3934.0,2021-07-26T01:53:00.123Z,351.0,718144,7285,4000.0,1,0.0,31.496,FRESA350,1
238,27.0,98.349,1.6,3906.0,2021-07-26T01:54:53.435Z,351.0,729475,7286,4000.0,1,0.0,30.504,FRESA350,1
239,30.0,98.349,1.5,3930.0,2021-07-26T01:56:05.687Z,351.0,736700,7287,4000.0,1,0.0,29.171,FRESA350,1
240,30.0,98.349,2.1,3999.0,2021-07-26T01:56:35.947Z,351.0,739726,7287,4000.0,1,0.0,5.208,FRESA350,1
241,35.0,118.0,1.0,18038.0,2021-07-26T01:59:59.182Z,8.9,760049,7288,18000.0,1,0.0,31.465,R9MM_25,1
242,30.0,98.349,3.1,3934.0,2021-07-26T02:02:59.055Z,351.0,778036,7289,4000.0,1,0.0,37.138,FRESA350,1
243,30.0,127.8,0.4,4996.0,2021-07-26T02:03:25.716Z,8.0,780702,7290,5000.0,1,0.0,34.348,R0MM_53,1
244,28.0,259.7,0.4,1998.0,2021-07-26T02:05:20.158Z,16.0,792146,7291,2000.0,1,0.0,33.634,TH_16MM_182,1
245,28.0,98.349,3.2,3912.0,2021-07-26T02:14:03.208Z,351.0,844450,7292,4000.0,1,0.0,30.938,FRESA350,1
246,30.0,98.349,4.4,4001.0,2021-07-26T02:15:22.340Z,351.0,852363,7292,4000.0,1,0.0,3.41,FRESA350,1
247,30.0,98.349,2.9,4001.0,2021-07-26T02:15:53.531Z,351.0,855482,7292,4000.0,1,0.0,3.41,FRESA350,1
248,37.0,118.0,1.4,18069.0,2021-07-26T02:19:23.135Z,8.9,876442,7293,18000.0,1,0.0,27.434,R9MM_25,1
249,28.0,98.349,3.0,3915.0,2021-07-26T02:24:12.260Z,351.0,905354,7294,4000.0,1,0.0,26.815,FRESA350,1
250,29.0,127.8,0.3,5013.0,2021-07-26T02:24:39.011Z,8.0,908029,7295,5000.0,1,0.0,33.882,R0MM_53,1
251,28.0,259.7,0.3,2016.0,2021-07-26T02:28:03.115Z,16.0,928439,7296,2000.0,1,0.0,34.472,TH_16MM_182,1
252,29.0,98.349,3.5,3957.0,2021-07-26T02:36:46.086Z,351.0,980735,7297,4000.0,1,0.0,35.712,FRESA350,1
253,30.0,98.349,4.3,3997.0,2021-07-26T02:38:05.117Z,351.0,988638,7297,4000.0,1,0.0,3.007,FRESA350,1
254,30.0,98.349,2.7,3999.0,2021-07-26T02:38:36.308Z,351.0,991757,7297,4000.0,1,0.0,6.851,FRESA350,1
255,35.0,118.0,1.2,18082.0,2021-07-26T02:41:58.902Z,8.9,1012016,7298,18000.0,1,0.0,30.194,R9MM_25,1
256,30.0,98.349,3.0,3914.0,2021-07-26T02:45:08.856Z,351.0,1031011,7299,4000.0,1,0.0,36.3,FRESA350,1
257,30.0,127.8,0.4,4968.0,2021-07-26T02:45:35.356Z,8.0,1033661,7300,5000.0,1,0.0,28.582,R0MM_53,1
258,29.0,259.7,0.4,1969.0,2021-07-26T02:49:04.440Z,16.0,1054569,7301,2000.0,1,0.0,32.643,TH_16MM_182,1
259,30.0,98.349,2.6,3994.0,2021-07-26T02:57:47.511Z,351.0,1106875,7302,4000.0,1,0.0,34.75,FRESA350,1
260,30.0,98.349,3.9,4001.0,2021-07-26T03:01:14.535Z,351.0,1127577,7302,4000.0,1,0.0,3.813,FRESA350,1
261,30.0,98.349,2.3,4000.0,2021-07-26T03:01:45.836Z,351.0,1130707,7302,4000.0,1,0.0,3.627,FRESA350,1
262,35.0,118.0,1.0,18016.0,2021-07-26T03:05:08.880Z,8.9,1151011,7303,18000.0,1,0.0,27.372,R9MM_25,1
263,30.0,98.349,2.6,3967.0,2021-07-26T03:08:28.884Z,351.0,1171011,7304,4000.0,1,0.0,36.053,FRESA350,1
264,30.0,127.8,0.3,5000.0,2021-07-26T03:08:55.354Z,8.0,1173658,7305,5000.0,1,0.0,15.19,R0MM_53,1
265,27.0,259.7,0.3,2019.0,2021-07-26T03:11:44.548Z,16.0,1190577,7306,2000.0,1,0.0,33.82,TH_16MM_182,1
266,29.0,98.349,2.2,3943.0,2021-07-26T03:20:27.298Z,351.0,1242851,7307,4000.0,1,0.0,38.036,FRESA350,1
267,30.0,98.349,3.6,3999.0,2021-07-26T03:23:10.551Z,351.0,1259176,7307,4000.0,1,0.0,1.24,FRESA350,1
268,30.0,98.349,2.1,4000.0,2021-07-26T03:23:41.672Z,351.0,1262288,7307,4000.0,1,0.0,3.317,FRESA350,1
269,37.0,118.0,1.2,18048.0,2021-07-26T03:27:04.736Z,8.9,1282594,7308,18000.0,1,0.0,23.497,R9MM_25,1
270,32.0,98.349,2.8,3932.0,2021-07-26T03:29:44.859Z,351.0,1298606,7309,4000.0,1,0.0,30.41,FRESA350,1
271,32.0,127.8,0.3,5015.0,2021-07-26T03:30:11.510Z,8.0,1301271,7310,5000.0,1,0.0,34.379,R0MM_53,1
272,27.0,259.7,0.3,2015.0,2021-07-26T03:33:22.044Z,16.0,1320324,7311,2000.0,1,0.0,36.115,TH_16MM_182,1
273,28.0,98.349,1.0,3981.0,2021-07-26T03:42:04.994Z,351.0,1372618,7312,4000.0,1,0.0,28.768,FRESA350,1
274,30.0,98.349,4.1,4003.0,2021-07-26T03:45:26.498Z,351.0,1392768,7312,4000.0,1,0.0,2.79,FRESA350,1
275,32.0,98.349,2.4,4000.0,2021-07-26T03:45:57.629Z,351.0,1395881,7312,4000.0,1,0.0,5.456,FRESA350,1
276,36.0,118.0,1.6,18017.0,2021-07-26T03:49:20.683Z,8.9,1416186,7313,18000.0,1,0.0,34.564,R9MM_25,1
277,30.0,98.349,2.9,3938.0,2021-07-26T03:52:00.206Z,351.0,1432138,7314,4000.0,1,0.0,30.628,FRESA350,1
278,30.0,127.8,0.3,4979.0,2021-07-26T03:52:26.767Z,8.0,1434794,7315,5000.0,1,0.0,28.52,R0MM_53,1
279,29.0,259.7,0.3,1999.0,2021-07-26T03:54:27.019Z,16.0,1446819,7316,2000.0,1,0.0,15.128,TH_16MM_182,1
280,29.0,98.349,2.9,3937.0,2021-07-26T04:03:09.930Z,351.0,1499109,7317,4000.0,1,0.0,29.853,FRESA350,1
281,32.0,98.349,4.7,4000.0,2021-07-26T04:05:50.873Z,351.0,1515203,7317,4000.0,1,0.0,3.596,FRESA350,1
282,32.0,98.349,2.9,4000.0,2021-07-26T04:06:21.964Z,351.0,1518312,7317,4000.0,1,0.0,2.542,FRESA350,1
283,35.0,118.0,0.9,18069.0,2021-07-26T04:09:45.248Z,8.9,1538640,7318,18000.0,1,0.0,28.055,R9MM_25,1
284,27.0,98.349,2.5,3948.0,2021-07-26T05:04:37.805Z,351.0,1867889,7319,4000.0,1,0.0,15.345,FRESA350,1
285,27.0,127.8,0.3,4988.0,2021-07-26T05:05:04.425Z,8.0,1870551,7320,5000.0,1,0.0,31.372,R0MM_53,1
286,27.0,259.7,0.3,2014.0,2021-07-26T05:07:17.488Z,16.0,1883857,7321,2000.0,1,0.0,29.139,TH_16MM_182,1
287,29.0,98.349,2.7,3932.0,2021-07-26T05:16:00.339Z,351.0,1936141,7322,4000.0,1,0.0,19.653,FRESA350,1
288,30.0,98.349,3.9,3999.0,2021-07-26T05:18:41.352Z,351.0,1952242,7322,4000.0,1,0.0,3.038,FRESA350,1
289,30.0,98.349,2.3,4001.0,2021-07-26T05:19:12.463Z,351.0,1955353,7322,4000.0,1,0.0,4.619,FRESA350,1
290,35.0,118.0,1.6,18050.0,2021-07-26T05:22:35.587Z,8.9,1975665,7323,18000.0,1,0.0,15.128,R9MM_25,1
291,30.0,98.349,2.4,3953.0,2021-07-26T05:25:47.971Z,351.0,1994903,7324,4000.0,1,0.0,33.976,FRESA350,1
292,30.0,127.8,0.3,5009.0,2021-07-26T05:26:14.511Z,8.0,1997557,7325,5000.0,1,0.0,35.494,R0MM_53,1
293,29.0,259.7,0.3,2018.0,2021-07-26T05:28:30.714Z,16.0,2011177,7326,2000.0,1,0.0,29.481,TH_16MM_182,1
294,30.0,98.349,3.2,3962.0,2021-07-26T05:34:25.851Z,351.0,2046690,7327,4000.0,1,0.0,33.852,FRESA350,1
295,32.0,98.349,3.8,3997.0,2021-07-26T05:35:44.913Z,351.0,2054596,7327,4000.0,1,0.0,1.674,FRESA350,1
296,32.0,98.349,2.4,3999.0,2021-07-26T05:36:16.194Z,351.0,2057724,7327,4000.0,1,0.0,4.96,FRESA350,1
297,35.0,118.0,1.2,18019.0,2021-07-26T05:39:02.437Z,8.9,2074348,7328,18000.0,1,0.0,36.797,R9MM_25,1
298,30.0,98.349,2.6,3966.0,2021-07-26T05:41:50.160Z,351.0,2091120,7329,4000.0,1,0.0,37.355,FRESA350,1
299,30.0,127.8,0.4,4972.0,2021-07-26T05:42:16.461Z,8.0,2093750,7330,5000.0,1,0.0,15.283,R0MM_53,1
300,29.0,259.7,0.3,1982.0,2021-07-26T05:44:51.014Z,16.0,2109205,7331,2000.0,1,0.0,33.077,TH_16MM_182,1
301,30.0,98.349,2.4,3951.0,2021-07-26T05:53:33.995Z,351.0,2161502,7332,4000.0,1,0.0,28.334,FRESA350,1
302,30.0,98.349,3.6,3999.0,2021-07-26T05:56:14.958Z,351.0,2177598,7332,4000.0,1,0.0,1.054,FRESA350,1
303,30.0,98.349,2.2,4003.0,2021-07-26T05:56:46.249Z,351.0,2180727,7332,4000.0,1,0.0,3.906,FRESA350,1
304,36.0,118.0,1.1,18053.0,2021-07-26T06:00:09.643Z,8.9,2201066,7333,18000.0,1,0.0,28.551,R9MM_25,1
305,32.0,98.349,3.0,3978.0,2021-07-26T06:02:51.986Z,351.0,2217300,7334,4000.0,1,0.0,27.559,FRESA350,1
306,32.0,127.8,0.3,5019.0,2021-07-26T06:03:18.577Z,8.0,2219959,7335,5000.0,1,0.0,27.775,R0MM_53,1
307,29.0,259.7,0.3,2013.0,2021-07-26T06:05:37.919Z,16.0,2233893,7336,2000.0,1,0.0,30.101,TH_16MM_182,1
308,30.0,98.349,2.9,3942.0,2021-07-26T06:14:20.820Z,351.0,2286182,7337,4000.0,1,0.0,29.419,FRESA350,1
309,30.0,98.349,4.5,3998.0,2021-07-26T06:17:07.563Z,351.0,2302856,7337,4000.0,1,0.0,1.953,FRESA350,1
310,30.0,98.349,2.8,3997.0,2021-07-26T06:17:38.664Z,351.0,2305966,7337,4000.0,1,0.0,7.254,FRESA350,1
311,37.0,118.0,1.1,17993.0,2021-07-26T06:21:01.968Z,8.9,2326296,7338,18000.0,1,0.0,31.309,R9MM_25,1
312,32.0,98.349,2.8,3963.0,2021-07-26T06:23:55.152Z,351.0,2343614,7339,4000.0,1,0.0,32.425,FRESA350,1
313,32.0,127.8,0.3,5010.0,2021-07-26T06:24:21.722Z,8.0,2346271,7340,5000.0,1,0.0,28.117,R0MM_53,1
314,27.0,259.7,0.3,2017.0,2021-07-26T06:27:19.986Z,16.0,2364097,7341,2000.0,1,0.0,27.434,TH_16MM_182,1
315,29.0,98.349,2.5,3935.0,2021-07-26T06:36:02.877Z,351.0,2416385,7342,4000.0,1,0.0,31.372,FRESA350,1
316,30.0,98.349,3.8,4000.0,2021-07-26T06:38:46.720Z,351.0,2432769,7342,4000.0,1,0.0,4.96,FRESA350,1
317,32.0,98.349,2.3,4000.0,2021-07-26T06:39:17.831Z,351.0,2435880,7342,4000.0,1,0.0,4.96,FRESA350,1
318,37.0,118.0,1.6,17994.0,2021-07-26T06:42:40.865Z,8.9,2456183,7343,18000.0,1,0.0,29.264,R9MM_25,1
319,30.0,98.349,2.3,3979.0,2021-07-26T06:45:20.758Z,351.0,2472172,7344,4000.0,1,0.0,33.728,FRESA350,1
320,30.0,127.8,0.3,5021.0,2021-07-26T06:45:47.289Z,8.0,2474825,7345,5000.0,1,0.0,31.527,R0MM_53,1
321,29.0,259.7,0.3,2001.0,2021-07-26T06:48:03.801Z,16.0,2488476,7346,2000.0,1,0.0,33.325,TH_16MM_182,1
322,29.0,98.349,2.6,3960.0,2021-07-26T06:56:46.742Z,351.0,2540769,7347,4000.0,1,0.0,30.907,FRESA350,1
323,32.0,98.349,4.5,4000.0,2021-07-26T06:59:28.595Z,351.0,2556954,7347,4000.0,1,0.0,3.038,FRESA350,1
324,32.0,98.349,2.7,3999.0,2021-07-26T06:59:59.676Z,351.0,2560062,7347,4000.0,1,0.0,6.665,FRESA350,1
325,37.0,118.0,1.6,18080.0,2021-07-26T07:03:28.930Z,8.9,2580987,7348,18000.0,1,0.0,26.381,R9MM_25,1
326,27.0,98.349,3.0,3979.0,2021-07-26T07:13:54.753Z,351.0,2643568,7349,4000.0,1,0.0,31.992,FRESA350,1
327,28.0,127.8,0.3,4997.0,2021-07-26T07:14:21.024Z,8.0,2646195,7350,5000.0,1,0.0,21.886,R0MM_53,1
328,28.0,259.7,0.3,1973.0,2021-07-26T07:16:18.816Z,16.0,2657974,7351,2000.0,1,0.0,28.737,TH_16MM_182,1
329,29.0,98.349,2.5,3973.0,2021-07-26T07:25:01.917Z,351.0,2710283,7352,4000.0,1,0.0,36.208,FRESA350,1
330,32.0,98.349,3.9,4002.0,2021-07-26T07:27:42.830Z,351.0,2726374,7352,4000.0,1,0.0,1.302,FRESA350,1
331,32.0,98.349,2.4,4001.0,2021-07-26T07:28:13.961Z,351.0,2729487,7352,4000.0,1,0.0,6.913,FRESA350,1
332,36.0,118.0,1.6,18073.0,2021-07-26T07:31:37.065Z,8.9,2749797,7353,18000.0,1,0.0,34.007,R9MM_25,1
333,30.0,98.349,2.3,3896.0,2021-07-26T07:36:08.561Z,351.0,2776946,7354,4000.0,1,0.0,29.76,FRESA350,1
334,30.0,127.8,0.3,5006.0,2021-07-26T07:36:35.181Z,8.0,2779608,7355,5000.0,1,0.0,27.868,R0MM_53,1
335,28.0,259.7,0.2,1982.0,2021-07-26T07:38:40.424Z,16.0,2792132,7356,2000.0,1,0.0,27.434,TH_16MM_182,1
336,30.0,98.349,2.5,3925.0,2021-07-26T07:47:23.314Z,351.0,2844420,7357,4000.0,1,0.0,36.952,FRESA350,1
337,30.0,98.349,3.9,3999.0,2021-07-26T07:50:04.308Z,351.0,2860519,7357,4000.0,1,0.0,6.882,FRESA350,1
338,30.0,98.349,2.3,4000.0,2021-07-26T07:50:35.588Z,351.0,2863647,7357,4000.0,1,0.0,6.51,FRESA350,1
339,37.0,118.0,0.8,18044.0,2021-07-26T07:53:58.672Z,8.9,2883955,7358,18000.0,1,0.0,27.434,R9MM_25,1
340,30.0,98.349,3.1,3979.0,2021-07-26T07:57:25.277Z,351.0,2904615,7359,4000.0,1,0.0,36.611,FRESA350,1
341,30.0,127.8,0.3,5020.0,2021-07-26T07:57:51.787Z,8.0,2907266,7360,5000.0,1,0.0,29.791,R0MM_53,1
342,28.0,259.7,0.3,1989.0,2021-07-26T08:01:05.711Z,16.0,2926658,7361,2000.0,1,0.0,27.775,TH_16MM_182,1
343,29.0,98.349,2.9,3954.0,2021-07-26T08:09:48.762Z,351.0,2978962,7362,4000.0,1,0.0,25.048,FRESA350,1
344,32.0,98.349,4.3,4000.0,2021-07-26T08:12:29.625Z,351.0,2995048,7362,4000.0,1,0.0,3.286,FRESA350,1
345,32.0,98.349,2.6,4000.0,2021-07-26T08:13:00.736Z,351.0,2998159,7362,4000.0,1,0.0,3.999,FRESA350,1
346,37.0,118.0,1.6,17989.0,2021-07-26T08:16:30.460Z,8.9,3019131,7363,18000.0,1,0.0,33.542,R9MM_25,1
347,30.0,98.349,2.6,3958.0,2021-07-26T08:19:52.134Z,351.0,3039298,7364,4000.0,1,0.0,35.805,FRESA350,1
348,30.0,127.8,0.3,4994.0,2021-07-26T08:20:18.525Z,8.0,3041937,7365,5000.0,1,0.0,15.128,R0MM_53,1
349,29.0,259.7,0.3,1991.0,2021-07-26T08:22:56.678Z,16.0,3057752,7366,2000.0,1,0.0,27.032,TH_16MM_182,1
350,30.0,98.349,2.9,3935.0,2021-07-26T08:31:39.629Z,351.0,3110046,7367,4000.0,1,0.0,29.388,FRESA350,1
351,30.0,98.349,4.6,4002.0,2021-07-26T08:34:20.542Z,351.0,3126137,7367,4000.0,1,0.0,3.596,FRESA350,1
352,30.0,98.349,2.8,4000.0,2021-07-26T08:34:51.653Z,351.0,3129248,7367,4000.0,1,0.0,3.224,FRESA350,1
353,36.0,118.0,1.6,18036.0,2021-07-26T08:38:19.527Z,8.9,3150035,7368,18000.0,1,0.0,31.186,R9MM_25,1
354,30.0,98.349,2.9,3944.0,2021-07-26T08:41:56.891Z,351.0,3171771,7369,4000.0,1,0.0,25.048,FRESA350,1
355,30.0,127.8,0.3,4940.0,2021-07-26T08:42:23.402Z,8.0,3174422,7370,5000.0,1,0.0,29.047,R0MM_53,1
356,27.0,259.7,0.3,2002.0,2021-07-26T08:45:29.996Z,16.0,3193081,7371,2000.0,1,0.0,15.128,TH_16MM_182,1
357,29.0,98.349,2.4,3914.0,2021-07-26T08:54:13.066Z,351.0,3245387,7372,4000.0,1,0.0,33.387,FRESA350,1
358,30.0,98.349,4.0,3999.0,2021-07-26T08:57:02.580Z,351.0,3262338,7372,4000.0,1,0.0,1.395,FRESA350,1
359,30.0,98.349,2.6,3999.0,2021-07-26T08:57:33.710Z,351.0,3265451,7372,4000.0,1,0.0,3.627,FRESA350,1
360,37.0,118.0,1.5,18073.0,2021-07-26T09:00:56.955Z,8.9,3285775,7373,18000.0,1,0.0,33.201,R9MM_25,1
361,27.0,98.349,2.5,3987.0,2021-07-27T00:06:32.286Z,351.0,241278,7374,4000.0,1,0.0,30.07,FRESA350,1
362,27.0,127.8,0.4,4987.0,2021-07-27T00:06:58.227Z,8.0,243872,7375,5000.0,1,0.0,34.626,R0MM_53,1
363,25.0,259.7,0.4,2010.0,2021-07-27T00:09:11.119Z,16.0,257161,7376,2000.0,1,0.0,29.171,TH_16MM_182,1
364,29.0,98.349,2.5,3934.0,2021-07-27T00:17:59.517Z,351.0,310000,7377,4000.0,1,0.0,27.434,FRESA350,1
365,30.0,98.349,3.8,3999.0,2021-07-27T00:20:47.020Z,351.0,326750,7377,4000.0,1,0.0,6.944,FRESA350,1
366,30.0,98.349,2.2,4000.0,2021-07-27T00:21:18.160Z,351.0,329864,7377,4000.0,1,0.0,3.534,FRESA350,1
367,35.0,118.0,1.4,18032.0,2021-07-27T00:24:41.363Z,8.9,350184,7378,18000.0,1,0.0,15.159,R9MM_25,1
368,32.0,98.349,2.8,3898.0,2021-07-27T00:27:15.426Z,351.0,365590,7379,4000.0,1,0.0,28.117,FRESA350,1
369,32.0,127.8,0.5,5006.0,2021-07-27T00:27:43.166Z,8.0,368364,7380,5000.0,1,0.0,28.768,R0MM_53,1
370,29.0,259.7,0.5,1987.0,2021-07-27T00:29:35.418Z,16.0,379589,7381,2000.0,1,0.0,31.681,TH_16MM_182,1
371,30.0,98.349,2.3,3930.0,2021-07-27T00:38:23.657Z,351.0,432412,7382,4000.0,1,0.0,25.667,FRESA350,1
372,30.0,98.349,3.9,4001.0,2021-07-27T00:41:04.669Z,351.0,448513,7382,4000.0,1,0.0,7.13,FRESA350,1
373,30.0,98.349,2.3,4000.0,2021-07-27T00:41:35.740Z,351.0,451620,7382,4000.0,1,0.0,6.231,FRESA350,1
374,36.0,118.0,1.0,18027.0,2021-07-27T00:44:58.953Z,8.9,471941,7383,18000.0,1,0.0,37.695,R9MM_25,1
375,32.0,98.349,2.7,3973.0,2021-07-27T00:47:46.316Z,351.0,488677,7384,4000.0,1,0.0,24.552,FRESA350,1
376,32.0,127.8,0.4,5013.0,2021-07-27T00:48:12.966Z,8.0,491342,7385,5000.0,1,0.0,34.379,R0MM_53,1
377,29.0,259.7,0.4,2004.0,2021-07-27T00:50:01.518Z,16.0,502197,7386,2000.0,1,0.0,35.556,TH_16MM_182,1
378,30.0,98.349,3.0,3970.0,2021-07-27T00:58:49.707Z,351.0,555015,7387,4000.0,1,0.0,30.007,FRESA350,1
379,30.0,98.349,4.8,3999.0,2021-07-27T01:01:30.689Z,351.0,571113,7387,4000.0,1,0.0,2.635,FRESA350,1
380,30.0,98.349,2.7,4002.0,2021-07-27T01:02:01.750Z,351.0,574219,7387,4000.0,1,0.0,6.913,FRESA350,1
381,35.0,118.0,1.1,18054.0,2021-07-27T01:05:25.083Z,8.9,594552,7388,18000.0,1,0.0,31.775,R9MM_25,1
382,32.0,98.349,3.2,3988.0,2021-07-27T01:08:01.916Z,351.0,610235,7389,4000.0,1,0.0,22.475,FRESA350,1
383,32.0,127.8,0.4,4999.0,2021-07-27T01:08:28.416Z,8.0,612885,7390,5000.0,1,0.0,28.985,R0MM_53,1
384,30.0,259.7,0.3,2017.0,2021-07-27T01:09:58.248Z,16.0,621868,7391,2000.0,1,0.0,30.752,TH_16MM_182,1
385,30.0,98.349,2.8,3987.0,2021-07-27T01:18:46.457Z,351.0,674688,7392,4000.0,1,0.0,33.79,FRESA350,1
386,30.0,98.349,4.3,3999.0,2021-07-27T01:21:30.129Z,351.0,691055,7392,4000.0,1,0.0,4.65,FRESA350,1
