,ist_acc,@timestamp,numTP,statorCelsius,UTE,idChiave,VibromPeak,DIAM,CurrentPeak,spindleRpm,rpmSetPoint,LUNG,bearingsCelsius,statoRot
183,1340304,2021-11-18T10:38:35.941Z,1,17.0,WIR_22X130,6768,0.5,16.0,13.7,18183.0,18000.0,130.0,18.0,1
184,1348939,2021-11-18T10:40:02.293Z,1,18.0,AGGRE44-1-LAMA215,6769,7.2,215.0,32.7,7994.699,8000.0,2.05,19.0,1
185,1351429,2021-11-18T10:40:27.194Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6770,0.5,4.0,11.7,12158.0,12000.0,0.01,19.0,1
186,1530545,2021-11-18T11:10:18.389Z,1,16.0,WIR_22X130,6771,0.5,16.0,13.3,18188.0,18000.0,130.0,18.0,1
187,1538634,2021-11-18T11:11:39.290Z,1,18.0,AGGRE44-1-LAMA215,6772,5.8,215.0,32.7,8004.5,8000.0,2.05,19.0,1
188,1541227,2021-11-18T11:12:05.221Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6773,0.7,4.0,11.7,12156.0,12000.0,0.01,19.0,1
189,1579029,2021-11-18T11:18:23.248Z,1,17.0,WIR_22X130,6774,0.4,16.0,13.3,18169.0,18000.0,130.0,19.0,1
190,1587112,2021-11-18T11:19:44.080Z,1,19.0,AGGRE44-1-LAMA215,6775,9.1,215.0,32.599,7999.6,8000.0,2.05,19.0,1
191,1589702,2021-11-18T11:20:09.980Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6776,1.0,4.0,11.7,12171.0,12000.0,0.01,19.0,1
192,2220840,2021-11-18T13:05:21.494Z,1,16.0,WIR_22X130,6778,0.5,16.0,13.2,18186.0,18000.0,130.0,18.0,1
193,2229758,2021-11-18T13:06:50.676Z,1,17.0,AGGRE44-1-LAMA215,6779,6.4,215.0,32.599,8014.299,8000.0,2.05,18.0,1
194,2232397,2021-11-18T13:07:17.067Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6780,0.8,4.0,11.8,12166.0,12000.0,0.01,18.0,1
195,55312,2021-11-18T13:45:07.016Z,1,16.0,WIR_22X130,6782,0.4,16.0,13.0,18193.0,18000.0,130.0,18.0,1
196,67104,2021-11-18T13:47:04.938Z,1,17.0,AGGRE44-1-LAMA215,6783,5.3,215.0,32.7,8007.299,8000.0,2.05,18.0,1
197,69831,2021-11-18T13:47:32.209Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6784,0.7,4.0,11.8,12155.0,12000.0,0.01,18.0,1
198,164878,2021-11-18T14:03:22.696Z,1,16.0,WIR_22X130,6786,0.4,16.0,13.2,18168.0,18000.0,130.0,18.0,1
199,174600,2021-11-18T14:04:59.918Z,1,18.0,AGGRE44-1-LAMA215,6787,3.6,215.0,32.599,8007.299,8000.0,2.05,19.0,1
200,179211,2021-11-18T14:05:46.029Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6788,0.7,4.0,11.7,12161.0,12000.0,0.01,19.0,1
201,439711,2021-11-18T14:49:11.075Z,1,16.0,WIR_22X130,6789,0.4,16.0,13.2,18188.0,18000.0,130.0,19.0,1
202,450219,2021-11-18T14:50:56.157Z,1,17.0,AGGRE44-1-LAMA215,6790,5.5,215.0,32.599,7994.0,8000.0,2.05,19.0,1
203,453559,2021-11-18T14:51:29.558Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6791,0.7,4.0,11.7,12164.0,12000.0,0.01,19.0,1
204,458526,2021-11-18T14:52:19.229Z,1,20.0,FRESA_22,6792,0.7,22.0,13.2,18196.0,18000.0,117.62,19.0,1
205,584722,2021-11-18T15:13:21.211Z,1,17.0,WIR_22X130,6794,0.4,16.0,13.3,18178.0,18000.0,130.0,19.0,1
206,594141,2021-11-18T15:14:55.403Z,1,19.0,AGGRE44-1-LAMA215,6795,7.1,215.0,32.7,8001.699,8000.0,2.05,19.0,1
207,596977,2021-11-18T15:15:23.763Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6796,0.7,4.0,11.7,12165.0,12000.0,0.01,19.0,1
208,617397,2021-11-18T15:18:47.967Z,1,19.0,WIR_22X130,6798,0.5,16.0,13.1,18188.0,18000.0,130.0,19.0,1
209,625955,2021-11-18T15:20:13.548Z,1,20.0,AGGRE44-1-LAMA215,6799,10.8,215.0,32.599,8010.799,8000.0,2.05,20.0,1
210,628524,2021-11-18T15:20:39.239Z,1,20.0,AGGRE124-1-ET01_AGGRE124,6800,0.6,4.0,11.7,12168.0,12000.0,0.01,20.0,1
211,439435,2021-11-19T08:10:05.898Z,1,15.0,WIR_22X130,6801,0.5,16.0,13.1,18176.0,18000.0,130.0,17.0,1
212,445624,2021-11-19T08:11:07.790Z,1,16.0,AGGRE44-1-LAMA215,6802,5.2,215.0,32.599,8012.199,8000.0,2.05,17.0,1
213,448150,2021-11-19T08:11:33.050Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6803,0.7,4.0,11.9,12153.0,12000.0,0.01,17.0,1
214,475494,2021-11-19T08:16:06.498Z,1,16.0,WIR_22X130,6804,0.4,16.0,13.1,18191.0,18000.0,130.0,18.0,1
215,481670,2021-11-19T08:17:08.260Z,1,18.0,AGGRE44-1-LAMA215,6805,8.2,215.0,32.9,8006.6,8000.0,2.05,18.0,1
216,484204,2021-11-19T08:17:33.601Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6806,0.7,4.0,11.8,12164.0,12000.0,0.01,18.0,1
217,815286,2021-11-19T09:12:44.518Z,1,16.0,WIR_22X130,6807,0.5,16.0,13.0,18189.0,18000.0,130.0,17.0,1
218,821463,2021-11-19T09:13:46.290Z,1,17.0,AGGRE44-1-LAMA215,6808,6.5,215.0,32.7,8009.399,8000.0,2.05,18.0,1
219,823993,2021-11-19T09:14:11.591Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6809,0.8,4.0,11.8,12161.0,12000.0,0.01,18.0,1
220,833113,2021-11-19T09:15:42.793Z,1,18.0,WIR_22X130,6810,0.4,16.0,13.2,18183.0,18000.0,130.0,18.0,1
221,839285,2021-11-19T09:16:44.515Z,1,19.0,AGGRE44-1-LAMA215,6811,5.9,215.0,32.7,8007.299,8000.0,2.05,18.0,1
222,841811,2021-11-19T09:17:09.776Z,1,20.0,AGGRE124-1-ET01_AGGRE124,6812,0.7,4.0,11.8,12174.0,12000.0,0.01,19.0,1
223,873042,2021-11-19T09:22:22.095Z,1,18.0,WIR_22X130,6813,0.5,16.0,13.0,18178.0,18000.0,130.0,19.0,1
224,879226,2021-11-19T09:23:23.937Z,1,19.0,AGGRE44-1-LAMA215,6814,5.5,215.0,32.7,8004.5,8000.0,2.05,19.0,1
225,881753,2021-11-19T09:23:49.208Z,1,20.0,AGGRE124-1-ET01_AGGRE124,6815,0.7,4.0,11.7,12172.0,12000.0,0.01,19.0,1
226,889836,2021-11-19T09:25:10.040Z,1,20.0,WIR_22X130,6816,0.4,16.0,13.0,18182.0,18000.0,130.0,19.0,1
227,896019,2021-11-19T09:26:11.872Z,1,20.0,AGGRE44-1-LAMA215,6817,8.5,215.0,32.9,8009.399,8000.0,2.05,19.0,1
228,898552,2021-11-19T09:26:37.203Z,1,21.0,AGGRE124-1-ET01_AGGRE124,6818,0.7,4.0,11.7,12174.0,12000.0,0.01,20.0,1
229,909744,2021-11-19T09:28:29.126Z,1,20.0,WIR_22X130,6819,0.5,16.0,13.0,18173.0,18000.0,130.0,20.0,1
230,915929,2021-11-19T09:29:30.978Z,1,21.0,AGGRE44-1-LAMA215,6820,7.1,215.0,32.799,8008.699,8000.0,2.05,20.0,1
231,918458,2021-11-19T09:29:56.269Z,1,22.0,AGGRE124-1-ET01_AGGRE124,6821,0.7,4.0,11.7,12162.0,12000.0,0.01,20.0,1
232,927604,2021-11-19T09:31:27.731Z,1,21.0,WIR_22X130,6822,0.3,16.0,13.1,18179.0,18000.0,130.0,20.0,1
233,933785,2021-11-19T09:32:29.543Z,1,22.0,AGGRE44-1-LAMA215,6823,6.7,215.0,32.5,8011.5,8000.0,2.05,20.0,1
234,936316,2021-11-19T09:32:54.854Z,1,22.0,AGGRE124-1-ET01_AGGRE124,6824,0.7,4.0,11.8,12158.0,12000.0,0.01,20.0,1
235,1030879,2021-11-19T09:48:40.512Z,1,18.0,WIR_22X130,6825,0.2,16.0,9.3,2973.0,18000.0,130.0,19.0,1
236,1090992,2021-11-19T09:58:41.660Z,1,17.0,AGGRE44-1-LAMA215,6826,4.7,215.0,32.7,8005.899,8000.0,2.05,19.0,1
237,1093793,2021-11-19T09:59:09.671Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6827,0.7,4.0,11.8,12170.0,12000.0,0.01,19.0,1
238,1115346,2021-11-19T10:02:45.207Z,1,18.0,WIR_22X130,6828,0.5,16.0,13.3,18202.0,18000.0,130.0,19.0,1
239,1121529,2021-11-19T10:03:47.039Z,1,19.0,AGGRE44-1-LAMA215,6829,5.2,215.0,32.7,7996.799,8000.0,2.05,19.0,1
240,1124058,2021-11-19T10:04:12.330Z,1,20.0,AGGRE124-1-ET01_AGGRE124,6830,0.7,4.0,11.7,12165.0,12000.0,0.01,19.0,1
241,1137216,2021-11-19T10:06:23.914Z,1,19.0,WIR_22X130,6831,0.4,16.0,13.2,18177.0,18000.0,130.0,20.0,1
242,1143400,2021-11-19T10:07:25.756Z,1,20.0,AGGRE44-1-LAMA215,6832,6.0,215.0,32.599,8011.5,8000.0,2.05,20.0,1
243,1145931,2021-11-19T10:07:51.066Z,1,21.0,AGGRE124-1-ET01_AGGRE124,6833,0.7,4.0,11.7,12159.0,12000.0,0.01,20.0,1
244,2204994,2021-11-19T13:04:22.014Z,1,16.0,WIR_22X130,6834,0.4,16.0,12.8,18181.0,18000.0,130.0,18.0,1
245,2213648,2021-11-19T13:05:48.557Z,1,18.0,AGGRE44-1-LAMA215,6835,5.9,215.0,32.599,8018.5,8000.0,2.05,18.0,1
246,2223085,2021-11-19T13:07:22.930Z,1,20.0,AGGRE44-1-LAMA215,6836,4.2,215.0,32.799,8014.299,8000.0,2.05,19.0,1
247,2270808,2021-11-19T13:15:20.174Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6837,0.8,4.0,11.8,12177.0,12000.0,0.01,18.0,1
248,2284354,2021-11-19T13:17:35.638Z,1,20.0,AGGRE124-1-ET01_AGGRE124,6838,0.8,4.0,11.8,12169.0,12000.0,0.01,19.0,1
249,2309212,2021-11-19T13:21:44.225Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6839,0.4,4.0,11.7,10526.0,12000.0,0.01,19.0,1
250,2334707,2021-11-19T13:25:59.183Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6840,0.8,4.0,11.7,12169.0,12000.0,0.01,19.0,1
251,2356992,2021-11-19T13:29:42.040Z,1,19.0,WIR_22X130,6841,0.4,16.0,13.1,18188.0,18000.0,130.0,19.0,1
252,28920,2021-11-19T13:45:08.135Z,1,17.0,WIR_22X130,6842,0.5,16.0,13.1,18188.0,18000.0,130.0,19.0,1
253,81277,2021-11-19T13:53:51.710Z,1,18.0,AGGRE44-1-LAMA215,6843,6.7,215.0,32.599,8012.899,8000.0,2.05,19.0,1
254,96638,2021-11-19T13:56:25.321Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6844,0.8,4.0,11.7,12169.0,12000.0,0.01,19.0,1
255,106218,2021-11-19T13:58:01.122Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6845,1.1,4.0,11.7,12159.0,12000.0,0.01,20.0,1
256,157762,2021-11-19T14:06:36.566Z,1,18.0,WIR_22X130,6846,0.5,16.0,13.2,18157.0,18000.0,130.0,19.0,1
257,163964,2021-11-19T14:07:38.586Z,1,19.0,AGGRE44-1-LAMA215,6847,7.9,215.0,32.599,8009.399,8000.0,2.05,19.0,1
258,166912,2021-11-19T14:08:08.067Z,1,20.0,AGGRE124-1-ET01_AGGRE124,6848,0.5,4.0,11.7,12163.0,12000.0,0.01,19.0,1
259,171343,2021-11-19T14:08:52.377Z,1,20.0,FRESA_22,6849,0.4,22.0,13.1,18171.0,18000.0,117.62,20.0,1
260,185818,2021-11-19T14:11:17.128Z,1,19.0,WIR_22X130,6850,0.4,16.0,13.2,18178.0,18000.0,130.0,20.0,1
261,191123,2021-11-19T14:12:10.179Z,1,20.0,AGGRE44-1-LAMA215,6851,4.0,215.0,32.599,8003.799,8000.0,2.05,20.0,1
262,193635,2021-11-19T14:12:35.299Z,1,21.0,AGGRE124-1-ET01_AGGRE124,6852,0.5,4.0,11.7,12161.0,12000.0,0.01,20.0,1
263,197356,2021-11-19T14:13:12.509Z,1,21.0,FRESA_22,6853,0.6,22.0,13.2,18202.0,18000.0,117.62,20.0,1
264,77436,2021-11-19T14:43:52.891Z,1,17.0,WIR_22X130,6854,0.4,16.0,13.3,18183.0,18000.0,130.0,19.0,1
265,86125,2021-11-19T14:45:19.783Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6855,0.7,4.0,11.7,12169.0,12000.0,0.01,19.0,1
266,98424,2021-11-19T14:47:22.776Z,1,18.0,WIR_22X130,6856,0.5,16.0,13.2,18186.0,18000.0,130.0,19.0,1
267,104548,2021-11-19T14:48:24.018Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6857,0.8,4.0,11.7,12162.0,12000.0,0.01,19.0,1
268,148597,2021-11-22T07:18:09.923Z,1,14.0,FRESA_12,6859,0.1,63.0,10.1,5083.0,5000.0,109.879,15.0,1
269,160556,2021-11-22T07:20:09.515Z,1,17.0,FRESA_12,6859,0.2,63.0,10.4,10110.0,10000.0,109.879,16.0,1
270,172567,2021-11-22T07:22:09.626Z,1,21.0,FRESA_12,6859,0.5,63.0,10.9,15078.0,15000.0,109.879,17.0,1
271,1128062,2021-11-22T10:01:24.736Z,1,14.0,WIR_22X130,6860,0.6,16.0,13.1,18200.0,18000.0,130.0,16.0,1
272,1134869,2021-11-22T10:02:32.807Z,1,16.0,AGGRE44-1-LAMA215,6861,4.1,215.0,32.7,8004.5,8000.0,2.05,17.0,1
273,1137360,2021-11-22T10:02:57.717Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6862,0.6,4.0,11.9,12162.0,12000.0,0.01,17.0,1
274,1203057,2021-11-22T10:13:54.699Z,1,15.0,WIR_22X130,6863,0.4,16.0,13.1,18185.0,18000.0,130.0,17.0,1
275,1209605,2021-11-22T10:15:00.180Z,1,16.0,AGGRE44-1-LAMA215,6864,4.1,215.0,32.599,8002.399,8000.0,2.05,17.0,1
276,1212088,2021-11-22T10:15:25.011Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6865,0.6,4.0,11.8,12169.0,12000.0,0.01,17.0,1
277,1252872,2021-11-22T10:22:12.858Z,1,16.0,WIR_22X130,6866,0.5,16.0,13.1,18186.0,18000.0,130.0,17.0,1
278,1259418,2021-11-22T10:23:18.319Z,1,17.0,AGGRE44-1-LAMA215,6867,5.1,215.0,32.7,8010.799,8000.0,2.05,18.0,1
279,1261905,2021-11-22T10:23:43.189Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6868,0.5,4.0,11.9,12170.0,12000.0,0.01,18.0,1
280,1350987,2021-11-22T10:38:34.025Z,1,16.0,WIR_22X130,6869,0.4,16.0,13.1,18190.0,18000.0,130.0,17.0,1
281,1357527,2021-11-22T10:39:39.426Z,1,17.0,AGGRE44-1-LAMA215,6870,3.6,215.0,32.7,8005.899,8000.0,2.05,18.0,1
282,1360006,2021-11-22T10:40:04.217Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6871,0.5,4.0,11.8,12167.0,12000.0,0.01,18.0,1
283,1438783,2021-11-22T10:53:12.000Z,1,16.0,WIR_22X130,6872,0.4,16.0,13.1,18188.0,18000.0,130.0,18.0,1
284,1447526,2021-11-22T10:54:39.432Z,1,17.0,AGGRE44-1-LAMA215,6873,7.5,215.0,32.599,8014.299,8000.0,2.05,18.0,1
285,1450681,2021-11-22T10:55:10.983Z,1,18.0,SPIGOLATORE,6874,0.3,60.0,11.7,0.0,0.0,214.0,18.0,1
286,1451462,2021-11-22T10:55:18.793Z,1,18.0,SPIGOLATORE,6874,0.4,60.0,12.9,7172.0,7000.0,214.0,18.0,1
287,1453882,2021-11-22T10:55:42.993Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6875,0.7,4.0,11.8,12162.0,12000.0,0.01,18.0,1
288,1477063,2021-11-22T10:59:34.808Z,1,17.0,WIR_22X130,6876,0.4,16.0,13.0,18193.0,18000.0,130.0,18.0,1
289,1483391,2021-11-22T11:00:38.089Z,1,18.0,AGGRE44-1-LAMA215,6877,5.6,215.0,32.7,8008.0,8000.0,2.05,19.0,1
290,1486545,2021-11-22T11:01:09.629Z,1,19.0,SPIGOLATORE,6878,0.3,60.0,11.6,0.0,0.0,214.0,18.0,1
291,1487326,2021-11-22T11:01:17.439Z,1,19.0,SPIGOLATORE,6878,0.4,60.0,13.3,7179.0,7000.0,214.0,19.0,1
292,1489747,2021-11-22T11:01:41.650Z,1,20.0,AGGRE124-1-ET01_AGGRE124,6879,0.7,4.0,11.7,12173.0,12000.0,0.01,19.0,1
293,1834711,2021-11-22T11:59:11.361Z,1,15.0,WIR_22X130,6880,0.4,16.0,13.1,18190.0,18000.0,130.0,17.0,1
294,1840789,2021-11-22T12:00:12.142Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6881,1.1,4.0,11.8,12160.0,12000.0,0.01,17.0,1
295,2388848,2021-11-22T13:31:32.840Z,1,15.0,FRESA_22,6882,0.6,22.0,13.2,18186.0,18000.0,117.62,17.0,1
296,2392642,2021-11-22T13:32:10.781Z,1,16.0,WIR_22X130,6884,0.4,16.0,13.1,18202.0,18000.0,130.0,17.0,1
297,2401578,2021-11-22T13:33:40.143Z,1,17.0,AGGRE44-1-LAMA215,6885,6.3,215.0,32.799,7997.5,8000.0,2.05,17.0,1
298,2402091,2021-11-22T13:33:45.273Z,1,17.0,AGGRE44-1-LAMA215,6886,4.9,215.0,32.5,8008.699,8000.0,2.05,17.0,1
299,2402756,2021-11-22T13:33:51.923Z,1,18.0,AGGRE44-1-LAMA215,6887,2.6,215.0,32.5,8008.0,8000.0,2.05,17.0,1
300,2405987,2021-11-22T13:34:24.233Z,1,20.0,AGGRE124-1-ET01_AGGRE124,6888,0.5,4.0,11.8,12166.0,12000.0,0.01,17.0,1
301,2457243,2021-11-22T13:42:56.802Z,1,16.0,FRESA_22,6889,0.6,22.0,13.1,18174.0,18000.0,117.62,18.0,1
302,2460389,2021-11-22T13:43:28.263Z,1,17.0,WIR_22X130,6891,0.4,16.0,13.2,18164.0,18000.0,130.0,18.0,1
303,2466980,2021-11-22T13:44:34.174Z,1,19.0,AGGRE44-1-LAMA215,6892,7.4,215.0,32.7,8012.199,8000.0,2.05,18.0,1
304,2469885,2021-11-22T13:45:03.225Z,1,20.0,AGGRE124-1-ET01_AGGRE124,6893,0.5,4.0,11.7,12169.0,12000.0,0.01,18.0,1
305,2596644,2021-11-22T14:06:10.837Z,1,16.0,FRESA_22,6894,0.6,22.0,13.3,18164.0,18000.0,117.62,18.0,1
306,2599427,2021-11-22T14:06:38.668Z,1,17.0,WIR_22X130,6896,0.5,16.0,13.2,18188.0,18000.0,130.0,18.0,1
307,2605471,2021-11-22T14:07:39.109Z,1,18.0,AGGRE44-1-LAMA215,6897,9.1,215.0,32.7,8013.6,8000.0,2.05,18.0,1
308,2608106,2021-11-22T14:08:05.460Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6898,0.5,4.0,11.8,12164.0,12000.0,0.01,18.0,1
309,2804213,2021-11-22T14:40:46.565Z,1,16.0,WIR_22X130,6899,0.6,16.0,13.1,18181.0,18000.0,130.0,17.0,1
310,2812571,2021-11-22T14:42:10.146Z,1,18.0,AGGRE44-1-LAMA215,6900,4.9,215.0,32.599,8003.799,8000.0,2.05,18.0,1
311,2816491,2021-11-22T14:42:49.347Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6901,0.7,4.0,11.8,12166.0,12000.0,0.01,18.0,1
312,2820999,2021-11-22T14:43:34.428Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6902,0.6,4.0,11.7,12166.0,12000.0,0.01,18.0,1
313,2863763,2021-11-22T14:50:42.075Z,1,17.0,WIR_22X130,6903,0.4,16.0,13.3,18183.0,18000.0,130.0,18.0,1
314,2869068,2021-11-22T14:51:35.126Z,1,18.0,AGGRE44-1-LAMA215,6904,3.1,215.0,32.7,8010.799,8000.0,2.05,18.0,1
315,2871578,2021-11-22T14:52:00.227Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6905,0.5,4.0,11.7,12163.0,12000.0,0.01,18.0,1
316,2875315,2021-11-22T14:52:37.598Z,1,20.0,FRESA_22,6906,0.5,22.0,13.2,18181.0,18000.0,117.62,18.0,1
317,319450,2021-11-23T07:46:28.557Z,1,14.0,WIR_22X130,6907,0.4,16.0,13.4,18188.0,18000.0,130.0,16.0,1
318,326412,2021-11-23T07:47:38.178Z,1,16.0,AGGRE44-1-LAMA215,6908,4.3,215.0,32.7,8006.6,8000.0,2.05,17.0,1
319,330097,2021-11-23T07:48:15.028Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6909,0.6,4.0,11.9,12157.0,12000.0,0.01,17.0,1
320,394228,2021-11-23T07:58:56.348Z,1,15.0,WIR_22X130,6910,0.4,16.0,13.4,18188.0,18000.0,130.0,17.0,1
321,398420,2021-11-23T07:59:38.269Z,1,16.0,AGGRE44-1-LAMA215,6911,5.5,215.0,32.599,7997.5,8000.0,2.05,17.0,1
322,400885,2021-11-23T08:00:02.919Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6912,0.6,4.0,11.8,12151.0,12000.0,0.01,17.0,1
323,410594,2021-11-23T08:01:40.011Z,1,17.0,WIR_22X130,6913,0.5,16.0,13.4,18191.0,18000.0,130.0,18.0,1
324,414763,2021-11-23T08:02:21.702Z,1,18.0,AGGRE44-1-LAMA215,6914,7.8,215.0,32.7,8003.1,8000.0,2.05,18.0,1
325,417230,2021-11-23T08:02:46.372Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6915,0.7,4.0,11.8,12166.0,12000.0,0.01,18.0,1
326,74310,2021-11-24T07:09:08.939Z,1,13.0,FRESA_12,6917,0.1,63.0,10.1,5085.0,5000.0,109.879,15.0,1
327,86268,2021-11-24T07:11:08.520Z,1,17.0,FRESA_12,6917,0.2,63.0,10.4,10099.0,10000.0,109.879,16.0,1
328,98279,2021-11-24T07:13:08.631Z,1,21.0,FRESA_12,6917,0.3,63.0,10.9,15079.0,15000.0,109.879,17.0,1
329,150523,2021-11-24T07:21:51.078Z,1,17.0,WIR_22X130,6918,0.4,16.0,13.5,18191.0,18000.0,130.0,17.0,1
330,213549,2021-11-24T07:32:21.347Z,1,26.0,AGGRE44-1-LAMA215,6919,9.8,215.0,32.599,8001.0,8000.0,2.05,23.0,1
331,217259,2021-11-24T07:32:58.447Z,1,26.0,AGGRE124-1-ET01_AGGRE124,6920,0.7,4.0,11.8,12161.0,12000.0,0.01,23.0,1
332,262648,2021-11-24T07:40:32.344Z,1,21.0,AGGRE44-1-LAMA215,6921,7.5,215.0,32.7,8002.399,8000.0,2.05,21.0,1
333,265180,2021-11-24T07:40:57.664Z,1,22.0,AGGRE124-1-ET01_AGGRE124,6922,0.7,4.0,11.8,12155.0,12000.0,0.01,21.0,1
334,465597,2021-11-24T08:14:21.867Z,1,16.0,WIR_22X130,6923,0.4,16.0,13.5,18196.0,18000.0,130.0,18.0,1
335,476093,2021-11-24T08:16:06.829Z,1,18.0,AGGRE44-1-LAMA215,6924,7.1,215.0,32.7,8008.699,8000.0,2.05,18.0,1
336,570171,2021-11-24T08:31:47.625Z,1,16.0,WIR_22X130,6925,0.5,16.0,13.5,18171.0,18000.0,130.0,18.0,1
337,580683,2021-11-24T08:33:32.747Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6926,1.0,4.0,11.8,12153.0,12000.0,0.01,18.0,1
338,643339,2021-11-24T08:43:59.317Z,1,16.0,WIR_22X130,6927,0.4,16.0,13.5,18186.0,18000.0,130.0,18.0,1
339,649960,2021-11-24T08:45:05.528Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6928,0.9,4.0,11.7,12157.0,12000.0,0.01,18.0,1
340,728851,2021-11-24T08:58:14.452Z,1,17.0,WIR_22X130,6929,0.4,16.0,13.4,18190.0,18000.0,130.0,18.0,1
341,737993,2021-11-24T08:59:45.874Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6930,0.6,4.0,11.8,12160.0,12000.0,0.01,19.0,1
342,743532,2021-11-24T09:00:41.265Z,1,19.0,FRESA_22,6931,0.6,22.0,13.4,18178.0,18000.0,117.62,19.0,1
343,1026533,2021-11-24T09:47:51.324Z,1,15.0,WIR_22X130,6932,0.5,16.0,13.3,18181.0,18000.0,130.0,17.0,1
344,1035593,2021-11-24T09:49:21.926Z,1,16.0,AGGRE44-1-LAMA215,6933,10.3,215.0,32.599,8001.0,8000.0,2.05,17.0,1
345,1038763,2021-11-24T09:49:53.627Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6934,0.8,4.0,11.8,12160.0,12000.0,0.01,17.0,1
346,1067304,2021-11-24T09:54:39.042Z,1,16.0,WIR_22X130,6935,0.5,16.0,13.3,18176.0,18000.0,130.0,17.0,1
347,1075337,2021-11-24T09:55:59.373Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6936,1.0,4.0,11.8,12158.0,12000.0,0.01,18.0,1
348,1307221,2021-11-24T10:34:38.254Z,1,15.0,FRESA_12,6937,0.4,12.0,13.2,18160.0,18000.0,109.879,17.0,1
349,1310443,2021-11-24T10:35:10.475Z,1,16.0,FRESA_22,6938,0.6,22.0,13.3,18202.0,18000.0,117.62,17.0,1
350,1576392,2021-11-24T11:19:30.013Z,1,15.0,FRESA_12,6939,0.6,12.0,13.1,18193.0,18000.0,109.879,17.0,1
351,1612599,2021-11-24T11:25:32.089Z,1,16.0,FRESA_12,6940,0.6,12.0,13.1,18184.0,18000.0,109.879,17.0,1
352,1703832,2021-11-24T11:40:44.435Z,1,15.0,WIR_22X130,6941,0.4,16.0,13.2,18179.0,18000.0,130.0,17.0,1
353,1712529,2021-11-24T11:42:11.407Z,1,17.0,AGGRE44-1-LAMA215,6942,3.5,215.0,32.599,8008.0,8000.0,2.05,17.0,1
354,1715007,2021-11-24T11:42:36.188Z,1,17.0,AGGRE124-1-ET01_AGGRE124,6943,0.5,4.0,11.7,12164.0,12000.0,0.01,17.0,1
355,1729362,2021-11-24T11:44:59.740Z,1,17.0,WIR_22X130,6944,0.4,16.0,13.1,18195.0,18000.0,130.0,18.0,1
356,1738055,2021-11-24T11:46:26.672Z,1,18.0,AGGRE44-1-LAMA215,6945,6.5,215.0,32.799,8015.0,8000.0,2.05,18.0,1
357,1740547,2021-11-24T11:46:51.592Z,1,19.0,AGGRE124-1-ET01_AGGRE124,6946,0.5,4.0,11.8,12162.0,12000.0,0.01,18.0,1
358,1818602,2021-11-24T11:59:52.156Z,1,16.0,WIR_22X130,6947,0.5,16.0,13.2,18196.0,18000.0,130.0,18.0,1
359,1826696,2021-11-24T12:01:13.097Z,1,18.0,AGGRE44-1-LAMA215,6948,8.0,215.0,32.599,8017.1,8000.0,2.05,18.0,1
360,1829294,2021-11-24T12:01:39.078Z,1,18.0,AGGRE124-1-ET01_AGGRE124,6949,0.9,4.0,11.8,12163.0,12000.0,0.01,18.0,1
361,1846201,2021-11-24T12:04:28.151Z,1,18.0,WIR_22X130,6950,0.4,16.0,13.2,18169.0,18000.0,130.0,18.0,1
362,1854290,2021-11-24T12:05:49.042Z,1,19.0,AGGRE44-1-LAMA215,6951,8.9,215.0,32.7,8011.5,8000.0,2.05,19.0,1
