,idChiave,statorCelsius,LUNG,numTP,spindleRpm,@timestamp,VibromPeak,UTE,statoRot,CurrentPeak,bearingsCelsius,DIAM,rpmSetPoint,ist_acc
4334,8764,26.0,124.678,1,17848.0,2022-06-17T09:52:55.141Z,0.4,SCHROB10MM,1,17.671,27.0,9.74,18000.0,1752685
4335,8765,30.0,124.678,1,17830.0,2022-06-17T10:00:56.476Z,0.4,SCHROB10MM,1,17.841,30.0,9.74,18000.0,1800818
4336,8766,32.0,124.678,1,17812.0,2022-06-17T10:08:27.431Z,0.4,SCHROB10MM,1,18.054,32.0,9.74,18000.0,1845913
4337,8767,26.0,124.678,1,17821.0,2022-06-17T10:49:12.198Z,0.4,SCHROB10MM,1,17.693,26.0,9.74,18000.0,2090387
4338,8768,30.0,124.678,1,17815.0,2022-06-17T10:56:57.153Z,0.4,SCHROB10MM,1,17.643,30.0,9.74,18000.0,2136882
4339,8769,31.0,124.678,1,17818.0,2022-06-17T11:04:25.848Z,0.4,SCHROB10MM,1,17.855,31.0,9.74,18000.0,2181751
4340,8770,27.0,124.678,1,17840.0,2022-06-17T11:17:01.057Z,0.4,SCHROB10MM,1,18.146,30.0,9.74,18000.0,2257271
4341,8771,28.0,124.678,1,17815.0,2022-06-17T11:28:48.704Z,0.4,SCHROB10MM,1,17.891,30.0,9.74,18000.0,2328035
4342,8772,32.0,124.678,1,17826.0,2022-06-17T11:35:53.039Z,0.4,SCHROB10MM,1,17.735,32.0,9.74,18000.0,2370468
4343,8773,30.0,124.678,1,17820.0,2022-06-17T11:44:13.205Z,0.4,SCHROB10MM,1,17.813,31.0,9.74,18000.0,2420484
4344,8774,33.0,124.678,1,17825.0,2022-06-17T11:51:25.979Z,0.4,SCHROB10MM,1,17.962,33.0,9.74,18000.0,2463761
4345,8775,31.0,124.678,1,17825.0,2022-06-17T11:59:51.395Z,0.4,SCHROB10MM,1,18.408,33.0,9.74,18000.0,2514302
4346,8776,30.0,124.678,1,17825.0,2022-06-17T12:09:24.481Z,0.4,SCHROB10MM,1,17.735,32.0,9.74,18000.0,2571610
4347,8777,32.0,124.678,1,17805.0,2022-06-17T12:17:19.327Z,0.4,SCHROB10MM,1,18.117,33.0,9.74,18000.0,2619094
4348,8778,32.0,124.678,1,17813.0,2022-06-17T12:24:55.732Z,0.4,SCHROB10MM,1,18.04,33.0,9.74,18000.0,2664734
4349,8779,26.0,124.678,1,17838.0,2022-06-17T12:47:30.397Z,0.4,SCHROB10MM,1,17.551,29.0,9.74,18000.0,2800199
4350,8780,28.0,124.678,1,17825.0,2022-06-17T12:59:22.825Z,0.4,SCHROB10MM,1,17.629,30.0,9.74,18000.0,2871441
4351,8781,32.0,124.678,1,17828.0,2022-06-17T13:06:39.970Z,0.4,SCHROB10MM,1,17.537,32.0,9.74,18000.0,2915155
4352,8782,29.0,124.678,1,17843.0,2022-06-17T13:17:07.777Z,0.4,SCHROB10MM,1,18.117,31.0,9.74,18000.0,2977935
4353,8783,31.0,124.678,1,17817.0,2022-06-17T13:25:15.092Z,0.4,SCHROB10MM,1,17.509,32.0,9.74,18000.0,3026666
4354,8784,32.0,124.678,1,17810.0,2022-06-17T13:32:42.617Z,0.4,SCHROB10MM,1,17.799,33.0,9.74,18000.0,3071418
4355,8785,24.0,124.678,1,18014.0,2022-06-20T05:05:02.112Z,0.4,SCHROB10MM,1,17.218,25.0,9.74,18000.0,63028
4356,8786,27.0,124.678,1,17992.0,2022-06-20T05:15:32.969Z,0.3,SCHROB10MM,1,17.339,28.0,9.74,18000.0,126113
4357,8787,29.0,124.678,1,17988.0,2022-06-20T05:24:54.095Z,0.3,SCHROB10MM,1,18.025,30.0,9.74,18000.0,182225
4358,8788,29.0,124.678,1,18024.0,2022-06-20T05:34:44.903Z,0.3,SCHROB10MM,1,17.891,30.0,9.74,18000.0,241305
4359,8789,30.0,124.678,1,17997.0,2022-06-20T05:43:59.080Z,0.4,SCHROB10MM,1,17.643,30.0,9.74,18000.0,296722
4360,8790,30.0,124.678,1,18014.0,2022-06-20T05:53:06.097Z,0.4,SCHROB10MM,1,17.813,30.0,9.74,18000.0,351423
4361,8791,28.0,124.678,1,17997.0,2022-06-20T06:03:10.656Z,0.3,SCHROB10MM,1,18.209,30.0,9.74,18000.0,411878
4362,8792,31.0,124.678,1,18024.0,2022-06-20T06:12:02.503Z,0.4,SCHROB10MM,1,17.721,31.0,9.74,18000.0,465062
4363,8793,30.0,124.678,1,17994.0,2022-06-20T06:21:21.141Z,0.4,SCHROB10MM,1,18.054,31.0,9.74,18000.0,520925
4364,8794,30.0,124.678,1,17992.0,2022-06-20T06:30:36.889Z,0.3,SCHROB10MM,1,17.643,31.0,9.74,18000.0,576499
4365,8795,29.0,124.678,1,17982.0,2022-06-20T06:40:32.887Z,0.4,SCHROB10MM,1,18.011,30.0,9.74,18000.0,636098
4366,8796,29.0,124.678,1,18009.0,2022-06-20T06:50:18.145Z,0.3,SCHROB10MM,1,17.261,30.0,9.74,18000.0,694623
4367,8797,29.0,124.678,1,18007.0,2022-06-20T06:59:55.304Z,0.4,SCHROB10MM,1,18.117,30.0,9.74,18000.0,752338
4368,8798,30.0,124.678,1,18002.0,2022-06-20T07:09:12.661Z,0.4,SCHROB10MM,1,16.801,31.0,9.74,18000.0,808073
4369,8799,33.0,124.678,1,18004.0,2022-06-20T07:29:08.009Z,0.4,SCHROB10MM,1,17.855,33.0,9.74,18000.0,927606
4370,8800,30.0,124.678,1,17990.0,2022-06-20T07:50:32.567Z,0.3,SCHROB10MM,1,17.579,31.0,9.74,18000.0,1056060
4371,8801,32.0,124.678,1,18009.0,2022-06-20T08:10:42.974Z,0.3,SCHROB10MM,1,17.275,33.0,9.74,18000.0,1177099
4372,8802,32.0,124.678,1,18007.0,2022-06-20T08:30:57.862Z,0.3,SCHROB10MM,1,17.87,33.0,9.74,18000.0,1298586
4373,8803,28.0,124.678,1,18011.0,2022-06-20T08:53:50.002Z,0.3,SCHROB10MM,1,17.905,31.0,9.74,18000.0,1435798
4374,8804,31.0,124.678,1,17997.0,2022-06-20T09:14:01.969Z,0.3,SCHROB10MM,1,18.025,31.0,9.74,18000.0,1556993
4375,8805,27.0,124.678,1,17997.0,2022-06-20T09:38:36.280Z,0.3,SCHROB10MM,1,18.04,27.0,9.74,18000.0,1704422
4376,8806,32.0,124.678,1,18002.0,2022-06-20T09:58:23.398Z,0.4,SCHROB10MM,1,18.132,29.0,9.74,18000.0,1823132
4377,8807,26.0,124.678,1,18007.0,2022-06-20T10:34:09.839Z,0.3,SCHROB10MM,1,18.344,26.0,9.74,18000.0,2037773
4378,8808,32.0,124.678,1,18012.0,2022-06-20T10:53:53.936Z,0.3,SCHROB10MM,1,17.523,29.0,9.74,18000.0,2156181
4379,8809,32.0,124.678,1,17989.0,2022-06-20T11:13:49.453Z,0.4,SCHROB10MM,1,18.146,29.0,9.74,18000.0,2275731
4380,8810,28.0,124.678,1,18001.0,2022-06-20T11:35:57.343Z,0.3,SCHROB10MM,1,17.615,28.0,9.74,18000.0,2408518
4381,8811,30.0,124.678,1,18006.0,2022-06-20T11:56:50.111Z,0.3,SCHROB10MM,1,17.693,29.0,9.74,18000.0,2533793
4382,8812,32.0,124.678,1,18012.0,2022-06-20T12:16:34.038Z,0.3,SCHROB10MM,1,18.16,29.0,9.74,18000.0,2652184
4383,8813,26.0,124.678,1,17992.0,2022-06-20T12:50:51.978Z,0.4,SCHROB10MM,1,18.471,26.0,9.74,18000.0,2857975
4384,8814,30.0,124.678,1,18001.0,2022-06-20T13:04:01.599Z,0.4,SCHROB10MM,1,17.891,29.0,9.74,18000.0,2936936
4385,8815,30.0,124.678,1,18009.0,2022-06-20T13:18:14.602Z,0.3,SCHROB10MM,1,18.054,29.0,9.74,18000.0,3022235
4386,8816,25.0,124.678,1,17989.0,2022-06-21T05:16:25.986Z,0.3,SCHROB10MM,1,16.97,25.0,9.74,18000.0,121619
4387,8817,34.0,107.294,1,12005.0,2022-06-21T05:23:02.251Z,0.5,LEITZ5MMKORT,1,15.731,27.0,5.0,12000.0,161245
4388,8818,35.0,124.678,1,18001.0,2022-06-21T05:25:05.413Z,0.4,SCHROB10MM,1,17.487,27.0,9.74,18000.0,173561
4389,8819,25.0,124.678,1,17994.0,2022-06-21T05:48:20.022Z,0.4,SCHROB10MM,1,17.473,25.0,9.74,18000.0,313020
4390,8820,35.0,107.294,1,11998.0,2022-06-21T05:54:54.758Z,0.4,LEITZ5MMKORT,1,15.731,28.0,5.0,12000.0,352493
4391,8821,35.0,124.678,1,18019.0,2022-06-21T05:55:53.389Z,0.4,SCHROB10MM,1,18.011,27.0,9.74,18000.0,358356
4392,8822,24.0,124.678,1,17995.0,2022-06-21T06:22:05.513Z,0.3,SCHROB10MM,1,17.891,25.0,9.74,18000.0,515566
4393,8823,26.0,112.229,1,17985.0,2022-06-21T06:39:07.219Z,0.4,GRAVEERFREES,1,17.615,26.0,10.0,18000.0,617735
4394,8824,32.0,124.678,1,17994.0,2022-06-21T06:42:01.651Z,0.4,SCHROB10MM,1,17.87,27.0,9.74,18000.0,635178
4395,8830,0.0,,,0.0,2022-06-21T11:24:02.581Z,,,1,7.383,0.0,,0.0,2327244
4396,8825,24.0,112.229,1,18005.0,2022-06-21T09:06:20.069Z,0.4,GRAVEERFREES,1,18.132,25.0,10.0,18000.0,1501006
4397,8826,29.0,124.678,1,18012.0,2022-06-21T09:08:52.991Z,0.4,SCHROB10MM,1,18.224,26.0,9.74,18000.0,1516298
4398,8827,25.0,112.229,1,18017.0,2022-06-21T10:44:16.813Z,0.4,GRAVEERFREES,1,18.146,25.0,10.0,18000.0,2088671
4399,8828,26.0,124.678,1,18002.0,2022-06-21T10:45:46.554Z,0.4,SCHROB10MM,1,18.238,26.0,9.74,18000.0,2097645
4400,8829,37.0,121.438,1,10005.0,2022-06-21T10:53:21.691Z,0.5,LEITZ6MM,1,16.574,30.0,6.0,10000.0,2143158
4401,8831,25.0,142.789,1,18010.0,2022-06-21T11:28:11.715Z,0.6,SCHROB10MM-45,1,18.054,25.0,10.0,18000.0,2352157
4402,8832,25.0,124.678,1,18004.0,2022-06-21T13:32:44.695Z,0.5,SCHROB10MM,1,18.146,26.0,9.74,18000.0,3099443
4403,8836,0.0,,,0.0,2022-06-22T05:31:44.994Z,,,1,7.446,0.0,,0.0,206582
4404,8836,0.0,,,0.0,2022-06-22T05:32:28.415Z,,,1,1.757,0.0,,0.0,210924
4405,8836,0.0,,,0.0,2022-06-22T05:33:26.325Z,,,1,1.13,0.0,,0.0,216715
4406,8836,0.0,,,0.0,2022-06-22T05:33:36.565Z,,,1,1.663,0.0,,0.0,217739
4407,8836,0.0,,,0.0,2022-06-22T05:34:20.876Z,,,1,0.957,0.0,,0.0,222170
4408,8836,0.0,,,0.0,2022-06-22T05:34:29.256Z,,,1,1.663,0.0,,0.0,223008
4409,8836,0.0,,,0.0,2022-06-22T05:35:27.057Z,,,1,0.863,0.0,,0.0,228788
4410,8833,29.0,124.678,1,18000.0,2022-06-21T13:48:10.969Z,0.6,SCHROB10MM,1,18.45,28.0,9.74,18000.0,3192069
4411,8834,24.0,124.678,1,18004.0,2022-06-22T05:14:47.281Z,0.6,SCHROB10MM,1,17.487,24.0,9.74,18000.0,104812
4412,8835,37.0,121.438,1,10005.0,2022-06-22T05:25:51.879Z,0.5,LEITZ6MM,1,15.951,28.0,6.0,10000.0,171271
4413,8837,26.0,124.678,1,17992.0,2022-06-22T05:35:42.377Z,0.3,SCHROB10MM,1,17.671,26.0,9.74,18000.0,230320
4414,8838,25.0,124.678,1,17994.0,2022-06-22T05:51:15.220Z,0.3,SCHROB10MM,1,17.551,25.0,9.74,18000.0,323603
4415,8839,26.0,112.229,1,17984.0,2022-06-22T06:29:01.952Z,0.4,GRAVEERFREES,1,18.054,26.0,10.0,18000.0,85840
4416,8840,35.0,124.678,1,18016.0,2022-06-22T06:34:12.817Z,0.3,SCHROB10MM,1,17.855,28.0,9.74,18000.0,116926
4417,8841,26.0,112.229,1,18000.0,2022-06-22T06:50:08.671Z,0.3,GRAVEERFREES,1,18.054,26.0,10.0,18000.0,212510
4418,8842,35.0,124.678,1,17994.0,2022-06-22T06:55:19.465Z,0.4,SCHROB10MM,1,17.523,28.0,9.74,18000.0,243589
4419,8843,26.0,124.678,1,17994.0,2022-06-22T07:13:59.212Z,0.8,SCHROB10MM,1,17.841,26.0,9.74,18000.0,355562
4420,8844,26.0,124.678,1,18009.0,2022-06-22T07:49:18.493Z,0.7,SCHROB10MM,1,17.579,26.0,9.74,18000.0,567487
4421,8845,28.0,124.678,1,18034.0,2022-06-22T08:03:36.206Z,0.7,SCHROB10MM,1,17.813,27.0,9.74,18000.0,653257
4422,8846,26.0,124.678,1,17995.0,2022-06-22T08:16:17.957Z,0.7,SCHROB10MM,1,17.778,26.0,9.74,18000.0,729431
4423,8847,28.0,124.678,1,18016.0,2022-06-22T08:28:49.868Z,0.6,SCHROB10MM,1,17.487,27.0,9.74,18000.0,804621
4424,8848,27.0,124.678,1,18011.0,2022-06-22T08:57:35.934Z,0.7,SCHROB10MM,1,17.799,28.0,9.74,18000.0,977225
4425,8849,24.0,124.678,1,18014.0,2022-06-22T09:30:55.694Z,0.7,SCHROB10MM,1,17.827,25.0,9.74,18000.0,1177198
4426,8850,26.0,124.678,1,18021.0,2022-06-22T09:42:35.354Z,0.6,SCHROB10MM,1,17.983,26.0,9.74,18000.0,1247163
4427,8851,26.0,112.229,1,17996.0,2022-06-22T12:51:49.143Z,0.6,GRAVEERFREES,1,17.657,26.0,10.0,18000.0,2382525
4428,8852,27.0,121.438,1,10005.0,2022-06-22T12:53:01.304Z,0.3,LEITZ6MM,1,16.376,26.0,6.0,10000.0,2389741
4429,8853,28.0,124.678,1,18018.0,2022-06-22T12:53:44.524Z,0.3,SCHROB10MM,1,17.933,26.0,9.74,18000.0,2394063
4430,8854,25.0,112.229,1,18009.0,2022-06-23T05:22:08.768Z,0.3,GRAVEERFREES,1,17.247,25.0,10.0,18000.0,156209
4431,8855,26.0,121.438,1,10004.0,2022-06-23T05:23:17.809Z,0.3,LEITZ6MM,1,16.27,25.0,6.0,10000.0,163113
4432,8856,27.0,124.678,1,18009.0,2022-06-23T05:23:59.640Z,0.5,SCHROB10MM,1,18.224,25.0,9.74,18000.0,167296
4433,8857,25.0,124.678,1,18004.0,2022-06-23T05:53:24.303Z,0.6,SCHROB10MM,1,17.367,25.0,9.74,18000.0,343760
4434,8858,31.0,124.678,1,18009.0,2022-06-23T06:26:20.072Z,0.6,SCHROB10MM,1,17.855,29.0,9.74,18000.0,541334
4435,8859,26.0,124.678,1,18007.0,2022-06-23T07:46:50.535Z,0.6,SCHROB10MM,1,18.068,26.0,9.74,18000.0,1024373
4436,8860,34.0,124.678,1,18026.0,2022-06-23T08:30:37.585Z,0.6,SCHROB10MM,1,16.97,31.0,9.74,18000.0,1287074
4437,8861,35.0,124.678,1,17997.0,2022-06-23T08:56:40.809Z,0.6,SCHROB10MM,1,17.919,32.0,9.74,18000.0,1443394
4438,8869,0.0,,,0.0,2022-06-24T06:09:24.136Z,,,1,8.906,0.0,,0.0,429123
4439,8874,0.0,,,0.0,2022-06-24T07:52:17.497Z,,,1,7.4,0.0,,0.0,1046450
4440,8862,34.0,124.678,1,18011.0,2022-06-23T10:35:22.940Z,0.6,SCHROB10MM,1,18.103,32.0,9.74,18000.0,2035598
4441,8863,29.0,124.678,1,18017.0,2022-06-23T12:16:39.644Z,0.6,SCHROB10MM,1,18.025,30.0,9.74,18000.0,2643259
4442,8864,28.0,124.678,1,18009.0,2022-06-23T13:11:25.254Z,0.6,SCHROB10MM,1,18.025,30.0,9.74,18000.0,2971815
4443,8865,34.0,124.678,1,17999.0,2022-06-23T13:25:28.187Z,0.6,SCHROB10MM,1,18.358,33.0,9.74,18000.0,3056107
4444,8866,24.0,124.678,1,18000.0,2022-06-24T05:05:47.175Z,0.5,SCHROB10MM,1,17.381,25.0,9.74,18000.0,47432
4445,8867,26.0,124.678,1,17992.0,2022-06-24T05:30:04.023Z,0.6,SCHROB10MM,1,17.643,26.0,9.74,18000.0,193115
4446,8868,26.0,125.744,1,15004.0,2022-06-24T05:50:49.810Z,0.4,90GRFREES,1,15.731,27.0,54.02,15000.0,317692
4447,8870,38.0,124.678,1,18016.0,2022-06-24T06:09:50.356Z,0.4,SCHROB10MM,1,18.04,30.0,9.74,18000.0,431745
4448,8871,26.0,125.744,1,14998.0,2022-06-24T06:35:06.028Z,0.4,90GRFREES,1,15.767,26.0,54.02,15000.0,583310
4449,8872,38.0,124.678,1,17999.0,2022-06-24T06:45:36.458Z,0.5,SCHROB10MM,1,17.841,29.0,9.74,18000.0,646352
4450,8873,27.0,124.678,1,17997.0,2022-06-24T07:04:21.004Z,0.5,SCHROB10MM,1,17.615,28.0,9.74,18000.0,758805
4451,8875,26.0,124.678,1,17999.0,2022-06-24T07:52:46.897Z,0.4,SCHROB10MM,1,18.089,26.0,9.74,18000.0,1049390
4452,8876,26.0,124.678,1,18009.0,2022-06-24T08:11:48.484Z,0.5,SCHROB10MM,1,18.146,27.0,9.74,18000.0,1163547
4453,8877,26.0,124.678,1,18012.0,2022-06-24T08:24:21.865Z,0.5,SCHROB10MM,1,17.962,27.0,9.74,18000.0,1238884
4454,8878,27.0,124.678,1,18010.0,2022-06-24T08:34:42.524Z,0.5,SCHROB10MM,1,17.799,27.0,9.74,18000.0,1300949
4455,8879,29.0,124.678,1,18000.0,2022-06-24T08:40:18.119Z,0.5,SCHROB10MM,1,17.693,28.0,9.74,18000.0,1334508
4456,8880,26.0,124.678,1,18014.0,2022-06-24T08:55:45.613Z,0.6,SCHROB10MM,1,18.634,27.0,9.74,18000.0,1427256
4457,8881,26.0,125.744,1,14998.0,2022-06-24T09:03:22.559Z,0.8,90GRFREES,1,15.625,27.0,54.02,15000.0,1472950
4458,8882,36.0,124.678,1,18002.0,2022-06-24T09:10:50.786Z,0.5,SCHROB10MM,1,18.224,28.0,9.74,18000.0,1517772
4459,8883,32.0,125.744,1,15004.0,2022-06-24T09:17:02.032Z,0.8,90GRFREES,1,15.611,29.0,54.02,15000.0,1554896
4460,8884,37.0,124.678,1,17999.0,2022-06-24T09:24:14.268Z,0.5,SCHROB10MM,1,17.841,29.0,9.74,18000.0,1598119
4461,8885,25.0,121.438,1,10001.0,2022-06-27T05:41:41.871Z,0.3,LEITZ6MM,1,16.114,25.0,6.0,10000.0,278597
4462,8886,29.0,121.438,1,10006.0,2022-06-27T05:48:55.467Z,0.3,LEITZ6MM,1,16.177,26.0,6.0,10000.0,321956
4463,8887,38.0,124.678,1,18019.0,2022-06-27T06:07:40.005Z,0.4,SCHROB10MM,1,17.841,27.0,9.74,18000.0,434408
4464,8888,27.0,124.678,1,18006.0,2022-06-27T06:34:21.790Z,0.4,SCHROB10MM,1,17.473,27.0,9.74,18000.0,594584
4465,8889,26.0,124.678,1,17997.0,2022-06-27T06:58:42.893Z,0.4,SCHROB10MM,1,17.905,26.0,9.74,18000.0,740692
4466,8890,25.0,124.678,1,17990.0,2022-06-27T07:49:33.702Z,0.4,SCHROB10MM,1,17.693,26.0,9.74,18000.0,1045768
4467,8891,26.0,124.678,1,17994.0,2022-06-27T08:48:15.539Z,0.4,SCHROB10MM,1,17.289,26.0,9.74,18000.0,1397946
4468,8934,0.0,,,0.0,2022-06-28T13:31:52.868Z,,,1,7.446,0.0,,0.0,3103335
4469,8937,0.0,,,0.0,2022-06-29T05:13:10.896Z,,,1,7.43,0.0,,0.0,107130
4470,8892,26.0,124.678,1,17997.0,2022-06-27T09:39:13.899Z,0.4,SCHROB10MM,1,17.126,26.0,9.74,18000.0,1703777
4471,8893,26.0,124.678,1,17999.0,2022-06-27T10:42:07.451Z,0.5,SCHROB10MM,1,17.933,26.0,9.74,18000.0,2081126
4472,8894,35.0,121.438,1,9991.0,2022-06-27T10:46:51.585Z,0.4,LEITZ6MM,1,15.873,28.0,6.0,10000.0,2109539
4473,8895,26.0,124.678,1,18021.0,2022-06-27T10:53:28.572Z,0.4,SCHROB10MM,1,17.855,26.0,9.74,18000.0,2149237
4474,8896,26.0,124.678,1,17999.0,2022-06-27T11:17:01.905Z,0.4,SCHROB10MM,1,17.707,26.0,9.74,18000.0,2290568
4475,8897,26.0,124.678,1,18010.0,2022-06-27T11:38:00.095Z,0.4,SCHROB10MM,1,17.077,26.0,9.74,18000.0,2416385
4476,8898,39.0,121.438,1,10001.0,2022-06-27T11:55:18.952Z,0.4,LEITZ6MM,1,15.823,32.0,6.0,10000.0,2520269
4477,8899,25.0,124.678,1,18002.0,2022-06-28T05:43:41.032Z,0.4,SCHROB10MM,1,17.02,24.0,9.74,18000.0,294189
4478,8900,34.0,125.744,1,15004.0,2022-06-28T05:48:55.195Z,0.5,90GRFREES,1,15.441,26.0,54.02,15000.0,325605
4479,8901,39.0,124.678,1,17985.0,2022-06-28T06:15:07.595Z,0.4,SCHROB10MM,1,18.273,28.0,9.74,18000.0,482843
4480,8902,26.0,124.678,1,18007.0,2022-06-28T06:45:56.179Z,0.4,SCHROB10MM,1,17.905,25.0,9.74,18000.0,667699
4481,8903,29.0,125.744,1,15004.0,2022-06-28T06:47:27.990Z,0.5,90GRFREES,1,15.838,26.0,54.02,15000.0,676880
4482,8904,37.0,124.678,1,18009.0,2022-06-28T06:53:40.575Z,0.5,SCHROB10MM,1,17.445,27.0,9.74,18000.0,714138
4483,8905,27.0,124.678,1,18005.0,2022-06-28T07:03:23.793Z,0.6,SCHROB10MM,1,18.358,26.0,9.74,18000.0,772459
4484,8906,27.0,125.744,1,14998.0,2022-06-28T07:10:18.428Z,0.4,90GRFREES,1,15.399,26.0,54.02,15000.0,813922
4485,8907,34.0,124.678,1,18012.0,2022-06-28T07:14:11.661Z,0.3,SCHROB10MM,1,18.089,27.0,9.74,18000.0,837245
4486,8908,25.0,124.678,1,18007.0,2022-06-28T07:27:33.252Z,0.3,SCHROB10MM,1,17.962,25.0,9.74,18000.0,917403
4487,8909,26.0,124.678,1,17994.0,2022-06-28T08:20:33.455Z,0.3,SCHROB10MM,1,17.735,26.0,9.74,18000.0,1235419
4488,8910,25.0,124.678,1,17989.0,2022-06-28T08:34:29.346Z,0.4,SCHROB10MM,1,17.735,25.0,9.74,18000.0,1319007
4489,8911,28.0,125.744,1,14998.0,2022-06-28T08:38:06.129Z,0.5,90GRFREES,1,15.597,26.0,54.02,15000.0,1340685
4490,8912,36.0,124.678,1,18011.0,2022-06-28T08:45:27.035Z,1.0,SCHROB10MM,1,17.997,27.0,9.74,18000.0,1384775
4491,8913,26.0,121.438,1,18011.0,2022-06-28T09:13:24.188Z,0.4,LEITZ6MM,1,17.841,26.0,6.0,18000.0,1552488
4492,8913,26.0,121.438,1,9996.0,2022-06-28T09:13:36.888Z,0.8,LEITZ6MM,1,12.39,26.0,6.0,10000.0,1553758
4493,8913,28.0,121.438,1,10005.0,2022-06-28T09:14:39.039Z,0.9,LEITZ6MM,1,0.729,25.0,6.0,10000.0,1559973
4494,8913,30.0,121.438,1,10005.0,2022-06-28T09:15:39.370Z,0.8,LEITZ6MM,1,0.594,25.0,6.0,10000.0,1566006
4495,8913,32.0,121.438,1,10004.0,2022-06-28T09:17:43.361Z,0.6,LEITZ6MM,1,0.608,25.0,6.0,10000.0,1578405
4496,8913,31.0,121.438,1,9997.0,2022-06-28T09:16:40.381Z,0.6,LEITZ6MM,1,0.467,25.0,6.0,10000.0,1572107
4497,8913,34.0,121.438,1,9998.0,2022-06-28T09:19:45.123Z,0.8,LEITZ6MM,1,0.531,26.0,6.0,10000.0,1590581
4498,8913,33.0,121.438,1,10010.0,2022-06-28T09:18:43.692Z,0.6,LEITZ6MM,1,0.318,26.0,6.0,10000.0,1584438
4499,8913,35.0,121.438,1,10004.0,2022-06-28T09:20:48.824Z,0.9,LEITZ6MM,1,0.516,26.0,6.0,10000.0,1596951
4500,8914,36.0,124.678,1,17984.0,2022-06-28T09:22:04.855Z,0.5,SCHROB10MM,1,17.778,26.0,9.74,18000.0,1604554
4501,8915,38.0,108.242,1,12009.0,2022-06-28T09:28:39.000Z,1.5,LEITZ4MMKORT,1,15.823,29.0,4.0,12000.0,1643968
4502,8916,40.0,121.438,1,10004.0,2022-06-28T09:34:42.205Z,0.5,LEITZ6MM,1,15.717,28.0,6.0,10000.0,1680288
4503,8917,32.0,124.678,1,17997.0,2022-06-28T09:45:18.864Z,1.5,SCHROB10MM,1,17.735,27.0,9.74,18000.0,1743953
4504,8918,28.0,124.678,1,17995.0,2022-06-28T09:50:10.998Z,0.5,SCHROB10MM,1,17.693,26.0,9.74,18000.0,1773166
4505,8919,24.0,124.678,1,17997.0,2022-06-28T10:34:12.053Z,0.6,SCHROB10MM,1,17.962,25.0,9.74,18000.0,2037268
4506,8920,26.0,121.438,1,17990.0,2022-06-28T10:51:53.798Z,0.4,LEITZ6MM,1,18.025,27.0,6.0,18000.0,2143441
4507,8920,26.0,121.438,1,9992.0,2022-06-28T10:52:01.828Z,0.4,LEITZ6MM,1,12.375,27.0,6.0,10000.0,2144244
4508,8920,29.0,121.438,1,9995.0,2022-06-28T10:53:22.919Z,0.3,LEITZ6MM,1,0.559,26.0,6.0,10000.0,2152353
4509,8921,32.0,124.678,1,18017.0,2022-06-28T10:54:54.860Z,1.5,SCHROB10MM,1,17.629,27.0,9.74,18000.0,2161547
4510,8922,37.0,108.242,1,11997.0,2022-06-28T11:01:45.976Z,1.5,LEITZ4MMKORT,1,15.689,29.0,4.0,12000.0,2202658
4511,8923,26.0,108.242,1,12000.0,2022-06-28T11:14:03.856Z,0.5,LEITZ4MMKORT,1,15.965,26.0,4.0,12000.0,2276445
4512,8924,38.0,121.438,1,9997.0,2022-06-28T11:21:35.872Z,0.5,LEITZ6MM,1,0.637,27.0,6.0,10000.0,2321646
4513,8924,37.0,121.438,1,17999.0,2022-06-28T11:19:26.200Z,0.4,LEITZ6MM,1,17.763,27.0,6.0,18000.0,2308679
4514,8924,37.0,121.438,1,9999.0,2022-06-28T11:19:29.170Z,0.7,LEITZ6MM,1,12.708,27.0,6.0,10000.0,2308976
4515,8924,38.0,121.438,1,9997.0,2022-06-28T11:20:32.061Z,0.5,LEITZ6MM,1,0.269,27.0,6.0,10000.0,2315265
4516,8924,38.0,121.438,1,10000.0,2022-06-28T11:22:39.593Z,0.5,LEITZ6MM,1,0.651,27.0,6.0,10000.0,2328018
4517,8925,37.0,124.678,1,18011.0,2022-06-28T11:23:55.454Z,1.5,SCHROB10MM,1,18.181,27.0,9.74,18000.0,2335604
4518,8926,28.0,124.678,1,17973.0,2022-06-28T11:42:36.399Z,0.7,SCHROB10MM,1,17.126,28.0,9.74,18000.0,2447697
4519,8927,27.0,121.438,1,9999.0,2022-06-28T11:50:54.746Z,0.3,LEITZ6MM,1,16.057,27.0,6.0,10000.0,2497531
4520,8928,36.0,124.678,1,17994.0,2022-06-28T11:55:58.940Z,0.6,SCHROB10MM,1,18.132,27.0,9.74,18000.0,2527950
4521,8929,27.0,121.438,1,9997.0,2022-06-28T12:06:57.529Z,0.4,LEITZ6MM,1,16.008,27.0,6.0,10000.0,2593808
4522,8930,31.0,124.678,1,18007.0,2022-06-28T12:08:56.771Z,0.5,SCHROB10MM,1,17.601,26.0,9.74,18000.0,2605732
4523,8931,26.0,112.229,1,18011.0,2022-06-28T12:21:48.991Z,0.4,GRAVEERFREES,1,17.749,26.0,10.0,18000.0,2682953
4524,8932,27.0,121.438,1,10000.0,2022-06-28T12:22:46.032Z,0.3,LEITZ6MM,1,16.036,26.0,6.0,10000.0,2688657
4525,8933,28.0,124.678,1,18002.0,2022-06-28T12:23:21.412Z,0.5,SCHROB10MM,1,17.735,26.0,9.74,18000.0,2692195
