,UTE,VibromPeak,idChiave,CurrentPeak,ist_acc,rpmSetPoint,statorCelsius,DIAM,@timestamp,bearingsCelsius,LUNG,numTP,spindleRpm,statoRot
198,FRAS8X30,5.1,2283,20.349,115956,20000.0,27.0,8.0,2021-08-31T08:06:02.586Z,23.0,115.44,1,19964.0,1
199,SAG_350X28,2.4,2284,20.552,120625,6000.0,30.0,350.0,2021-08-31T08:06:49.276Z,24.0,59.0,1,5847.0,1
200,DIAMANT25,6.0,2285,20.417,127233,20000.0,28.0,25.0,2021-08-31T08:07:55.357Z,24.0,174.08,1,19979.0,1
201,FRAS8X30,4.2,2286,20.417,131377,20000.0,30.0,8.0,2021-08-31T08:08:36.797Z,24.0,115.44,1,19991.0,1
202,SAG_350X28,2.4,2287,20.518,136054,6000.0,32.0,350.0,2021-08-31T08:09:23.568Z,24.0,59.0,1,5936.0,1
203,DIAMANT25,5.8,2288,20.247,141537,20000.0,30.0,25.0,2021-08-31T08:10:18.398Z,24.0,174.08,1,19939.0,1
204,FRAS8X30,4.9,2289,20.587,145671,20000.0,30.0,8.0,2021-08-31T08:10:59.739Z,25.0,115.44,1,19989.0,1
205,SAG_350X28,2.3,2290,32.98,150329,6000.0,32.0,350.0,2021-08-31T08:11:46.319Z,25.0,59.0,1,5893.0,1
206,DIAMANT25,5.8,2291,20.162,155911,20000.0,30.0,25.0,2021-08-31T08:12:42.140Z,25.0,174.08,1,19979.0,1
207,FRAS8X30,4.9,2292,20.332,160050,20000.0,32.0,8.0,2021-08-31T08:13:23.530Z,25.0,115.44,1,19993.0,1
208,SAG_350X28,2.3,2293,23.426,164720,6000.0,32.0,350.0,2021-08-31T08:14:10.231Z,25.0,59.0,1,5904.0,1
209,DIAMANT25,5.4,2294,20.247,170659,20000.0,30.0,25.0,2021-08-31T08:15:09.621Z,25.0,174.08,1,19933.0,1
210,FRAS8X30,4.6,2295,20.4,174838,20000.0,32.0,8.0,2021-08-31T08:15:51.412Z,25.0,115.44,1,20016.0,1
211,SAG_350X28,2.3,2296,21.981,179606,6000.0,32.0,350.0,2021-08-31T08:16:39.092Z,25.0,59.0,1,5871.0,1
212,DIAMANT25,6.4,2297,20.281,186176,20000.0,30.0,25.0,2021-08-31T08:17:44.793Z,25.0,174.08,1,19974.0,1
213,FRAS8X30,4.9,2298,20.587,190302,20000.0,32.0,8.0,2021-08-31T08:18:26.053Z,25.0,115.44,1,19950.0,1
214,SAG_350X28,1.0,2299,20.315,194648,6000.0,33.0,350.0,2021-08-31T08:19:09.514Z,27.0,59.0,1,32.0,1
215,SAG_350X28,2.2,2300,20.247,211468,6000.0,25.0,350.0,2021-08-31T08:21:57.715Z,25.0,59.0,1,5939.0,1
216,SAG_350X28,2.5,2301,20.162,215198,6000.0,27.0,350.0,2021-08-31T08:22:35.016Z,25.0,59.0,1,5964.0,1
217,SAG_350X28,2.6,2302,20.281,218633,6000.0,29.0,350.0,2021-08-31T08:23:09.366Z,24.0,59.0,1,5871.0,1
218,SAG_350X28,2.6,2303,20.212,222502,6000.0,29.0,350.0,2021-08-31T08:23:48.056Z,24.0,59.0,1,6010.0,1
219,SAG_350X28,2.5,2304,20.212,226569,6000.0,30.0,350.0,2021-08-31T08:24:28.727Z,24.0,59.0,1,5955.0,1
220,SAG_350X28,2.5,2305,20.179,230651,6000.0,29.0,350.0,2021-08-31T08:25:09.547Z,24.0,59.0,1,5903.0,1
221,SAG_350X28,2.6,2306,20.162,235368,6000.0,29.0,350.0,2021-08-31T08:25:56.718Z,24.0,59.0,1,5974.0,1
222,SAG_350X28,2.5,2307,20.179,239244,6000.0,30.0,350.0,2021-08-31T08:26:35.478Z,24.0,59.0,1,5993.0,1
223,SAG_350X28,2.5,2308,20.179,243112,6000.0,30.0,350.0,2021-08-31T08:27:14.158Z,24.0,59.0,1,5970.0,1
224,SAG_350X28,2.6,2309,20.128,246980,6000.0,30.0,350.0,2021-08-31T08:27:52.839Z,24.0,59.0,1,6009.0,1
225,SAG_350X28,2.4,2310,20.332,250798,6000.0,30.0,350.0,2021-08-31T08:28:31.019Z,24.0,59.0,1,5962.0,1
226,SAG_350X28,2.6,2311,20.145,255054,6000.0,30.0,350.0,2021-08-31T08:29:13.580Z,24.0,59.0,1,5825.0,1
227,SAG_350X28,2.4,2312,20.128,258996,6000.0,30.0,350.0,2021-08-31T08:29:53.000Z,24.0,59.0,1,5890.0,1
228,SAG_350X28,2.5,2313,20.162,262646,6000.0,30.0,350.0,2021-08-31T08:30:29.500Z,24.0,59.0,1,5902.0,1
229,SAG_350X28,2.3,2314,20.179,266581,6000.0,30.0,350.0,2021-08-31T08:31:08.851Z,24.0,59.0,1,5857.0,1
230,SAG_350X28,2.6,2315,20.179,275627,6000.0,27.0,350.0,2021-08-31T08:32:39.312Z,25.0,59.0,1,5982.0,1
231,SAG_350X28,2.4,2316,20.179,279431,6000.0,29.0,350.0,2021-08-31T08:33:17.352Z,24.0,59.0,1,5947.0,1
232,SAG_350X28,2.5,2317,20.145,283530,6000.0,30.0,350.0,2021-08-31T08:33:58.343Z,24.0,59.0,1,5973.0,1
233,SAG_350X28,2.7,2318,20.179,287197,6000.0,30.0,350.0,2021-08-31T08:34:35.013Z,24.0,59.0,1,6011.0,1
234,SAG_350X28,2.5,2319,20.145,290829,6000.0,30.0,350.0,2021-08-31T08:35:11.333Z,24.0,59.0,1,5937.0,1
235,DIAMANT25,8.1,2321,20.434,35581,20000.0,24.0,25.0,2021-08-31T08:58:27.110Z,24.0,174.08,1,20034.0,1
236,DIAMANT25,8.0,2323,20.434,41459,20000.0,27.0,25.0,2021-08-31T08:59:25.891Z,24.0,174.08,1,19983.0,1
237,DIAMANT25,4.9,2325,20.332,51837,20000.0,25.0,25.0,2021-08-31T09:01:09.672Z,24.0,174.08,1,19946.0,1
238,DIAMANT25,4.9,2327,20.349,57493,20000.0,27.0,25.0,2021-08-31T09:02:06.232Z,24.0,174.08,1,19940.0,1
239,DIAMANT25,5.0,2328,20.365,1146029,20000.0,22.0,25.0,2021-08-31T12:03:31.706Z,22.0,174.08,1,20013.0,1
240,DIAMANT25,4.9,2329,20.349,1236953,20000.0,22.0,25.0,2021-08-31T12:18:40.956Z,22.0,174.08,1,19890.0,1
241,DIAMANT25,4.8,2330,20.382,1294196,20000.0,24.0,25.0,2021-08-31T12:28:13.392Z,23.0,174.08,1,19965.0,1
242,DIAMANT25,4.9,2331,20.382,1320626,20000.0,25.0,25.0,2021-08-31T12:32:37.695Z,24.0,174.08,1,19939.0,1
243,DIAMANT25,4.4,2332,20.417,1390030,20000.0,25.0,25.0,2021-08-31T12:44:11.743Z,24.0,174.08,1,19911.0,1
244,DIAMANT25,4.4,2333,20.281,1448215,20000.0,25.0,25.0,2021-08-31T12:53:53.599Z,25.0,174.08,1,19880.0,1
245,DIAMANT25,4.3,2334,20.365,1491976,20000.0,25.0,25.0,2021-08-31T13:01:11.214Z,25.0,174.08,1,19960.0,1
246,DIAMANT25,4.1,2335,20.485,1594720,20000.0,27.0,25.0,2021-08-31T13:18:18.665Z,27.0,174.08,1,19950.0,1
247,DIAMANT25,4.1,2336,20.332,1620602,20000.0,30.0,25.0,2021-08-31T13:22:37.488Z,28.0,174.08,1,19968.0,1
248,DIAMANT25,4.1,2337,20.417,1657005,20000.0,29.0,25.0,2021-08-31T13:28:41.522Z,28.0,174.08,1,19957.0,1
249,DIAMANT25,4.1,2338,20.382,1677053,20000.0,30.0,25.0,2021-08-31T13:32:02.005Z,29.0,174.08,1,19942.0,1
250,DIAMANT25,4.1,2339,20.212,1698438,20000.0,30.0,25.0,2021-08-31T13:35:35.857Z,30.0,174.08,1,19926.0,1
251,DIAMANT25,4.1,2340,20.247,1716979,20000.0,30.0,25.0,2021-08-31T13:38:41.269Z,30.0,174.08,1,19939.0,1
252,DIAMANT25,4.1,2341,20.468,1733654,20000.0,32.0,25.0,2021-08-31T13:41:28.021Z,30.0,174.08,1,20001.0,1
253,DIAMANT25,4.2,2342,20.162,1755297,20000.0,32.0,25.0,2021-08-31T13:45:04.453Z,30.0,174.08,1,20019.0,1
254,DIAMANT25,4.4,2343,20.281,1772755,20000.0,32.0,25.0,2021-08-31T13:47:59.035Z,30.0,174.08,1,19965.0,1
255,DIAMANT25,4.3,2344,20.468,1790592,20000.0,32.0,25.0,2021-08-31T13:50:57.407Z,30.0,174.08,1,19955.0,1
256,DIAMANT25,5.2,2345,20.247,79880,20000.0,17.0,25.0,2021-09-01T05:51:38.423Z,17.0,174.08,1,19954.0,1
257,DIAMANT25,5.3,2346,20.23,281636,20000.0,24.0,25.0,2021-09-01T06:25:15.998Z,23.0,174.08,1,19954.0,1
258,DIAMANT25,5.3,2347,20.315,303877,20000.0,24.0,25.0,2021-09-01T06:28:58.410Z,23.0,174.08,1,19959.0,1
259,FRAS_12X22,1.0,2348,20.298,309046,20000.0,28.0,12.0,2021-09-01T06:29:50.100Z,23.0,114.57,1,19916.0,1
260,FRAS6X25,1.1,2349,20.212,312606,20000.0,30.0,6.0,2021-09-01T06:30:25.701Z,24.0,110.879,1,19939.0,1
261,DIAMANT25,5.6,2350,20.23,542214,20000.0,23.0,25.0,2021-09-01T07:08:41.802Z,22.0,178.989,1,19991.0,1
262,FRAS_12X22,1.1,2351,20.315,547292,20000.0,27.0,12.0,2021-09-01T07:09:32.582Z,23.0,114.57,1,20023.0,1
263,FRAS6X25,0.7,2352,20.247,550850,20000.0,29.0,6.0,2021-09-01T07:10:08.163Z,23.0,110.879,1,19991.0,1
264,DIAMANT25,4.0,2353,20.332,861888,20000.0,22.0,25.0,2021-09-01T08:01:58.574Z,22.0,178.989,1,20009.0,1
265,FRAS_12X22,0.8,2354,20.434,866539,20000.0,27.0,12.0,2021-09-01T08:02:45.084Z,22.0,114.57,1,19988.0,1
266,FRAS6X25,0.9,2355,20.298,870407,20000.0,28.0,6.0,2021-09-01T08:03:23.765Z,23.0,110.879,1,19960.0,1
267,DIAMANT25,4.5,2356,20.417,888582,20000.0,25.0,25.0,2021-09-01T08:06:25.517Z,24.0,178.989,1,19944.0,1
268,FRAS_12X22,0.8,2357,20.417,894363,20000.0,30.0,12.0,2021-09-01T08:07:23.327Z,24.0,114.57,1,20015.0,1
269,FRAS6X25,1.0,2358,33.217,898259,20000.0,30.0,6.0,2021-09-01T08:08:02.288Z,25.0,110.879,1,20051.0,1
270,FRAS6X25,0.9,2359,20.451,901471,20000.0,30.0,6.0,2021-09-01T08:08:34.408Z,24.0,110.879,1,19984.0,1
271,FRAS6X25,0.9,2360,20.382,3700031,20000.0,20.0,6.0,2021-09-01T15:55:00.315Z,20.0,110.879,1,20015.0,1
272,FORSANKARE,2.7,2361,20.451,3706090,20000.0,25.0,10.0,2021-09-01T15:56:00.906Z,22.0,118.709,1,19929.0,1
273,DIAMANT25,3.4,2362,20.417,3760764,20000.0,22.0,25.0,2021-09-01T16:05:07.652Z,22.0,178.989,1,19993.0,1
274,FRAS6X25,1.6,2363,20.535,3765886,20000.0,27.0,6.0,2021-09-01T16:05:58.873Z,22.0,110.879,1,19927.0,1
275,DIAMANT25,5.4,2364,20.298,3780822,20000.0,24.0,25.0,2021-09-01T16:08:28.235Z,22.0,178.989,1,19983.0,1
276,FRAS6X25,1.5,2365,23.239,3785381,20000.0,27.0,6.0,2021-09-01T16:09:13.825Z,23.0,110.879,1,20038.0,1
277,FORSANKARE,1.6,2366,20.4,3798335,20000.0,32.0,10.0,2021-09-01T16:11:23.366Z,25.0,118.709,1,19948.0,1
278,FRAS8X30,5.9,2367,20.247,3803709,20000.0,32.0,8.0,2021-09-01T16:12:17.107Z,25.0,115.44,1,19997.0,1
279,FORSANKARE,3.0,2369,20.212,3844951,20000.0,24.0,10.0,2021-09-01T16:19:09.532Z,24.0,118.709,1,20028.0,1
280,FORSANKARE,3.2,2370,20.315,3881258,20000.0,24.0,10.0,2021-09-01T16:25:12.606Z,24.0,118.709,1,19974.0,1
281,DIAMANT25,4.8,2371,20.485,3937294,20000.0,24.0,25.0,2021-09-01T16:34:32.972Z,24.0,178.989,1,19989.0,1
282,FRAS6X25,2.1,2372,20.349,3942343,20000.0,30.0,6.0,2021-09-01T16:35:23.463Z,24.0,110.879,1,19963.0,1
283,FORSANKARE,1.6,2373,20.535,3955313,20000.0,33.0,10.0,2021-09-01T16:37:33.164Z,27.0,118.709,1,20017.0,1
284,FRAS8X30,6.1,2374,20.621,3959967,20000.0,33.0,8.0,2021-09-01T16:38:19.705Z,27.0,115.44,1,20002.0,1
285,DIAMANT25,4.0,2376,20.332,4232266,20000.0,24.0,25.0,2021-09-01T17:23:42.726Z,24.0,178.989,1,19906.0,1
286,FRAS6X25,1.1,2377,20.468,4238248,20000.0,32.0,6.0,2021-09-01T17:24:42.547Z,24.0,110.879,1,20029.0,1
287,FORSANKARE,3.4,2378,20.332,4249905,20000.0,33.0,10.0,2021-09-01T17:26:39.118Z,25.0,118.709,1,19939.0,1
288,FRAS8X30,5.5,2379,28.492,4254559,20000.0,33.0,8.0,2021-09-01T17:27:25.658Z,25.0,115.44,1,19998.0,1
289,DIAMANT25,1.6,2381,20.162,4401432,20000.0,25.0,25.0,2021-09-01T17:51:54.405Z,24.0,178.989,1,19987.0,1
290,FRAS6X25,1.1,2382,20.264,4407368,20000.0,30.0,6.0,2021-09-01T17:52:53.766Z,25.0,110.879,1,20014.0,1
291,FORSANKARE,3.3,2383,20.382,4419324,20000.0,33.0,10.0,2021-09-01T17:54:53.327Z,27.0,118.709,1,19972.0,1
292,FRAS8X30,5.5,2384,20.315,4424071,20000.0,33.0,8.0,2021-09-01T17:55:40.798Z,27.0,115.44,1,19959.0,1
293,PLAN80,1.6,2386,20.247,2326417,20000.0,19.0,80.0,2021-09-02T11:25:47.360Z,19.0,123.57,1,19933.0,1
294,PLAN80,1.0,2387,20.365,2531641,20000.0,25.0,80.0,2021-09-02T11:59:59.623Z,25.0,123.57,1,19926.0,1
295,PLAN80,0.9,2388,20.281,2998399,20000.0,24.0,80.0,2021-09-02T13:17:47.257Z,24.0,123.57,1,19945.0,1
296,DIAMANT25,2.9,2389,20.587,3128813,20000.0,25.0,25.0,2021-09-02T13:39:31.412Z,25.0,178.989,1,20040.0,1
297,FRAS6X25,1.3,2390,20.638,3134957,20000.0,35.0,6.0,2021-09-02T13:40:32.853Z,25.0,110.879,1,20039.0,1
298,DIAMANT25,2.0,2391,20.332,3151830,20000.0,27.0,25.0,2021-09-02T13:43:21.584Z,25.0,178.989,1,19930.0,1
299,FRAS6X25,1.8,2392,20.468,3157125,20000.0,30.0,6.0,2021-09-02T13:44:14.535Z,25.0,110.879,1,19936.0,1
300,FORSANKARE,2.9,2393,20.332,3173037,20000.0,35.0,10.0,2021-09-02T13:46:53.657Z,27.0,118.709,1,19964.0,1
301,FRAS8X30,5.4,2394,20.332,3178931,20000.0,35.0,8.0,2021-09-02T13:47:52.598Z,27.0,115.44,1,19994.0,1
302,DIAMANT25,2.4,2396,20.247,280009,20000.0,17.0,25.0,2021-09-03T05:41:22.152Z,17.0,178.989,1,20013.0,1
303,FRAS6X25,1.0,2397,20.212,284546,20000.0,22.0,6.0,2021-09-03T05:42:07.523Z,18.0,110.879,1,20031.0,1
304,FORSANKARE,3.4,2398,20.332,296400,20000.0,27.0,10.0,2021-09-03T05:44:06.064Z,20.0,118.709,1,20038.0,1
305,FRAS8X30,5.1,2399,21.726,301047,20000.0,28.0,8.0,2021-09-03T05:44:52.534Z,22.0,115.44,1,19983.0,1
306,DIAMANT25,2.7,2401,20.382,349336,20000.0,22.0,25.0,2021-09-03T05:52:55.428Z,22.0,178.989,1,19908.0,1
307,FRAS6X25,1.0,2402,20.315,353918,20000.0,28.0,6.0,2021-09-03T05:53:41.249Z,22.0,110.879,1,19972.0,1
308,FORSANKARE,1.6,2403,25.398,365756,20000.0,32.0,10.0,2021-09-03T05:55:39.630Z,24.0,118.709,1,19985.0,1
309,FRAS8X30,4.6,2404,20.382,370403,20000.0,32.0,8.0,2021-09-03T05:56:26.100Z,25.0,115.44,1,19961.0,1
310,FRAS6X25,1.6,2406,20.502,530823,20000.0,23.0,6.0,2021-09-03T06:23:10.315Z,23.0,110.879,1,19983.0,1
311,DIAMANT25,1.9,2407,20.587,549468,20000.0,33.0,25.0,2021-09-03T06:26:16.767Z,25.0,178.989,1,19952.0,1
312,DIAMANT25,1.7,2408,20.247,999524,20000.0,23.0,25.0,2021-09-03T07:41:17.374Z,22.0,178.989,1,19993.0,1
313,DIAMANT25,1.8,2409,20.332,1230948,20000.0,22.0,25.0,2021-09-03T08:19:51.638Z,22.0,178.989,1,20029.0,1
314,DIAMANT25,1.7,2410,20.382,1335739,20000.0,23.0,25.0,2021-09-03T08:37:19.559Z,23.0,178.989,1,19936.0,1
315,DIAMANT25,1.7,2411,20.535,1394744,20000.0,25.0,25.0,2021-09-03T08:47:09.616Z,24.0,178.989,1,19958.0,1
316,DIAMANT25,1.7,2412,20.434,1543852,20000.0,25.0,25.0,2021-09-03T09:12:00.712Z,25.0,178.989,1,19931.0,1
317,DIAMANT25,1.7,2413,20.332,1594174,20000.0,25.0,25.0,2021-09-03T09:20:23.938Z,25.0,178.989,1,19988.0,1
318,DIAMANT25,1.7,2414,20.212,1671412,20000.0,27.0,25.0,2021-09-03T09:33:16.326Z,25.0,178.989,1,19946.0,1
319,DIAMANT25,1.7,2415,20.518,1708069,20000.0,27.0,25.0,2021-09-03T09:39:22.900Z,27.0,178.989,1,19964.0,1
320,DIAMANT25,1.7,2416,20.332,1793530,20000.0,27.0,25.0,2021-09-03T09:53:37.520Z,25.0,178.989,1,19932.0,1
321,DIAMANT25,1.7,2417,20.298,1826101,20000.0,27.0,25.0,2021-09-03T09:59:03.234Z,27.0,178.989,1,19941.0,1
322,FRAS6X25,1.5,2418,20.247,500860,20000.0,15.0,6.0,2021-09-06T06:23:54.106Z,15.0,110.879,1,20003.0,1
323,DIAMANT25,2.5,2419,20.451,524122,20000.0,28.0,25.0,2021-09-06T06:27:46.728Z,22.0,178.989,1,20014.0,1
324,DIAMANT25,2.2,2420,20.382,1081478,20000.0,20.0,25.0,2021-09-06T08:00:40.346Z,20.0,178.989,1,19960.0,1
325,DIAMANT25,2.2,2421,20.485,1159053,20000.0,22.0,25.0,2021-09-06T08:13:36.105Z,22.0,178.989,1,19896.0,1
326,DIAMANT25,2.0,2422,20.552,2226215,20000.0,20.0,25.0,2021-09-06T11:11:27.843Z,20.0,178.989,1,19940.0,1
327,FRAS6X25,0.7,2424,24.225,2936052,20000.0,22.0,6.0,2021-09-06T13:09:46.293Z,22.0,110.879,1,20010.0,1
328,DIAMANT25,1.6,2425,20.212,2956377,20000.0,33.0,25.0,2021-09-06T13:13:09.545Z,25.0,178.989,1,19944.0,1
329,DIAMANT25,1.5,2426,20.298,3099331,20000.0,25.0,25.0,2021-09-06T13:36:59.102Z,25.0,178.989,1,19956.0,1
330,FRAS6X25,0.8,2427,20.332,3107679,20000.0,30.0,6.0,2021-09-06T13:38:22.583Z,25.0,110.879,1,20026.0,1
331,FRAS6X25,0.8,2428,20.365,3238740,20000.0,24.0,6.0,2021-09-06T14:00:13.208Z,24.0,110.879,1,19968.0,1
332,DIAMANT25,2.3,2430,20.162,3269810,20000.0,30.0,25.0,2021-09-06T14:05:23.912Z,27.0,178.989,1,19980.0,1
333,DIAMANT25,2.8,2429,20.247,3258115,20000.0,33.0,25.0,2021-09-06T14:03:26.961Z,27.0,178.989,1,19999.0,1
334,DIAMANT25,2.6,2431,20.281,372194,20000.0,17.0,25.0,2021-09-07T05:50:11.506Z,17.0,178.989,1,19929.0,1
335,FRAS6X25,1.5,2433,25.16,382288,20000.0,22.0,6.0,2021-09-07T05:51:52.447Z,18.0,110.879,1,19987.0,1
336,,,2435,12.239,512908,0.0,0.0,,2021-09-07T06:13:38.657Z,0.0,,,0.0,1
337,,,2437,12.224,639039,0.0,0.0,,2021-09-07T06:34:39.978Z,0.0,,,0.0,1
338,,,2438,5.527,661243,0.0,0.0,,2021-09-07T06:38:22.020Z,0.0,,,0.0,1
339,,,2448,12.187,2059657,0.0,0.0,,2021-09-07T10:31:26.291Z,0.0,,,0.0,1
340,,,2456,5.409,2810413,0.0,0.0,,2021-09-07T12:36:33.926Z,0.0,,,0.0,1
341,,,2469,12.113,2109688,0.0,0.0,,2021-09-08T10:50:10.346Z,0.0,,,0.0,1
342,,,2474,5.335,2531470,0.0,0.0,,2021-09-08T12:00:28.216Z,0.0,,,0.0,1
343,,,2482,5.698,3117604,0.0,0.0,,2021-09-08T13:38:09.625Z,0.0,,,0.0,1
344,,,2501,8.769,1211412,0.0,0.0,,2021-09-09T08:24:34.433Z,0.0,,,0.0,1
345,,,2506,12.261,1393621,0.0,0.0,,2021-09-09T08:54:56.542Z,0.0,,,0.0,1
346,,,2511,12.165,1476693,0.0,0.0,,2021-09-09T09:08:47.271Z,0.0,,,0.0,1
347,,,2516,12.187,1544154,0.0,0.0,,2021-09-09T09:20:01.888Z,0.0,,,0.0,1
348,,,2521,5.379,1619487,0.0,0.0,,2021-09-09T09:32:35.226Z,0.0,,,0.0,1
349,,,2527,5.416,1810288,0.0,0.0,,2021-09-09T10:04:23.256Z,0.0,,,0.0,1
350,,,2533,12.202,2121877,0.0,0.0,,2021-09-09T10:56:19.179Z,0.0,,,0.0,1
351,,,2538,5.49,2210210,0.0,0.0,,2021-09-09T11:11:02.519Z,0.0,,,0.0,1
352,,,2544,5.661,2627318,0.0,0.0,,2021-09-09T12:20:33.642Z,0.0,,,0.0,1
353,,,2551,8.843,3043702,0.0,0.0,,2021-09-09T13:29:57.525Z,0.0,,,0.0,1
354,,,2556,5.55,3161316,0.0,0.0,,2021-09-09T13:49:33.677Z,0.0,,,0.0,1
355,,,2561,5.542,96089,0.0,0.0,,2021-09-10T05:12:44.617Z,0.0,,,0.0,1
356,,,2566,11.995,196629,0.0,0.0,,2021-09-10T05:29:30.026Z,0.0,,,0.0,1
357,,,2572,8.865,335404,0.0,0.0,,2021-09-10T05:52:37.791Z,0.0,,,0.0,1
358,,,2578,5.505,417270,0.0,0.0,,2021-09-10T06:06:16.460Z,0.0,,,0.0,1
359,,,2583,5.749,520040,0.0,0.0,,2021-09-10T06:23:24.172Z,0.0,,,0.0,1
360,,,2589,12.128,648501,0.0,0.0,,2021-09-10T06:44:48.797Z,0.0,,,0.0,1
361,,,2594,12.076,1246857,0.0,0.0,,2021-09-10T08:24:32.431Z,0.0,,,0.0,1
362,,,2599,5.209,1555960,0.0,0.0,,2021-09-10T09:16:03.501Z,0.0,,,0.0,1
363,,,2604,5.394,1653986,0.0,0.0,,2021-09-10T09:32:23.773Z,0.0,,,0.0,1
364,,,2609,12.261,1850413,0.0,0.0,,2021-09-10T10:05:08.069Z,0.0,,,0.0,1
365,,,2614,5.646,1934253,0.0,0.0,,2021-09-10T10:19:06.480Z,0.0,,,0.0,1
366,,,2619,12.202,2004852,0.0,0.0,,2021-09-10T10:30:52.479Z,0.0,,,0.0,1
367,,,2624,5.379,2063005,0.0,0.0,,2021-09-10T10:40:34.017Z,0.0,,,0.0,1
368,,,2629,5.298,2136960,0.0,0.0,,2021-09-10T10:52:53.576Z,0.0,,,0.0,1
369,,,2634,5.342,2192661,0.0,0.0,,2021-09-10T11:02:10.594Z,0.0,,,0.0,1
370,,,2640,12.106,1345931,0.0,0.0,,2021-09-13T08:42:02.425Z,0.0,,,0.0,1
371,,,2645,12.187,1492854,0.0,0.0,,2021-09-13T09:06:31.670Z,0.0,,,0.0,1
372,,,2658,5.883,1643309,0.0,0.0,,2021-09-13T09:31:36.236Z,0.0,,,0.0,1
373,,,2663,12.076,1681998,0.0,0.0,,2021-09-13T09:38:03.130Z,0.0,,,0.0,1
374,,,2669,5.624,1782850,0.0,0.0,,2021-09-13T09:54:51.661Z,0.0,,,0.0,1
375,,,2681,12.136,2268223,0.0,0.0,,2021-09-13T11:15:45.443Z,0.0,,,0.0,1
376,,,2686,5.313,2303859,0.0,0.0,,2021-09-13T11:21:41.807Z,0.0,,,0.0,1
377,,,2692,5.453,2360931,0.0,0.0,,2021-09-13T11:31:12.533Z,0.0,,,0.0,1
378,,,2697,12.173,2399379,0.0,0.0,,2021-09-13T11:37:37.017Z,0.0,,,0.0,1
379,,,2702,12.21,2434645,0.0,0.0,,2021-09-13T11:43:29.681Z,0.0,,,0.0,1
380,,,2740,12.173,160926,0.0,0.0,,2021-09-14T05:36:23.018Z,0.0,,,0.0,1
381,,,2746,12.091,3143135,0.0,0.0,,2021-09-15T13:51:50.281Z,0.0,,,0.0,1
382,,,2749,8.983,3233080,0.0,0.0,,2021-09-15T14:06:49.751Z,0.0,,,0.0,1
383,,,2753,5.276,3432039,0.0,0.0,,2021-09-15T14:39:59.364Z,0.0,,,0.0,1
384,,,2755,12.187,3574451,0.0,0.0,,2021-09-15T15:03:43.500Z,0.0,,,0.0,1
385,,,2840,5.55,777813,0.0,0.0,,2021-09-21T11:27:34.049Z,0.0,,,0.0,1
386,,,2847,5.72,961596,0.0,0.0,,2021-09-21T11:58:11.897Z,0.0,,,0.0,1
387,,,2854,12.21,1637783,0.0,0.0,,2021-09-21T13:50:53.833Z,0.0,,,0.0,1
388,,,2857,12.261,1659564,0.0,0.0,,2021-09-21T13:54:31.645Z,0.0,,,0.0,1
389,,,2860,12.247,1754303,0.0,0.0,,2021-09-21T14:10:19.044Z,0.0,,,0.0,1
390,,,2863,5.246,1776802,0.0,0.0,,2021-09-21T14:14:04.037Z,0.0,,,0.0,1
391,,,2868,12.039,2156880,0.0,0.0,,2021-09-21T15:17:24.854Z,0.0,,,0.0,1
392,,,2872,12.113,2183554,0.0,0.0,,2021-09-21T15:21:51.597Z,0.0,,,0.0,1
393,,,2877,12.187,2533567,0.0,0.0,,2021-09-21T16:20:11.762Z,0.0,,,0.0,1
394,,,2880,5.505,2565770,0.0,0.0,,2021-09-21T16:25:33.795Z,0.0,,,0.0,1
395,,,2907,5.49,2223326,0.0,0.0,,2021-09-22T11:10:16.259Z,0.0,,,0.0,1
396,,,2908,5.246,2244510,0.0,0.0,,2021-09-22T11:13:48.099Z,0.0,,,0.0,1
397,,,2911,12.128,2303562,0.0,0.0,,2021-09-22T11:23:38.621Z,0.0,,,0.0,1
398,,,2914,12.173,2397801,0.0,0.0,,2021-09-22T11:39:21.013Z,0.0,,,0.0,1
399,,,2917,5.313,2443305,0.0,0.0,,2021-09-22T11:46:56.054Z,0.0,,,0.0,1
400,,,2920,12.432,2493930,0.0,0.0,,2021-09-22T11:55:22.306Z,0.0,,,0.0,1
401,,,2923,5.683,2535453,0.0,0.0,,2021-09-22T12:02:17.537Z,0.0,,,0.0,1
402,,,2926,5.527,2614985,0.0,0.0,,2021-09-22T12:15:32.859Z,0.0,,,0.0,1
403,,,2929,12.224,2669786,0.0,0.0,,2021-09-22T12:24:40.871Z,0.0,,,0.0,1
404,,,2932,12.15,2716892,0.0,0.0,,2021-09-22T12:32:31.932Z,0.0,,,0.0,1
405,,,2935,5.683,2875278,0.0,0.0,,2021-09-22T12:58:55.796Z,0.0,,,0.0,1
406,,,2940,12.224,3059404,0.0,0.0,,2021-09-22T13:29:37.062Z,0.0,,,0.0,1
407,,,2943,12.38,3108004,0.0,0.0,,2021-09-22T13:37:43.063Z,0.0,,,0.0,1
408,,,2946,12.106,3152402,0.0,0.0,,2021-09-22T13:45:07.044Z,0.0,,,0.0,1
409,,,2951,5.527,97528,0.0,0.0,,2021-09-23T05:20:39.998Z,0.0,,,0.0,1
410,,,2954,5.453,140919,0.0,0.0,,2021-09-23T05:27:53.920Z,0.0,,,0.0,1
411,DIAMANT25,1.5,2434,20.332,505777,20000.0,22.0,25.0,2021-09-07T06:12:27.346Z,20.0,178.989,1,19929.0,1
