,spindleRpm,statorCelsius,VibromPeak,ist_acc,LUNG,@timestamp,DIAM,numTP,CurrentPeak,rpmSetPoint,bearingsCelsius,statoRot,UTE,idChiave
17499,13957.0,30.0,0.6,1961117,100.0,2022-01-31T11:32:50.786Z,3.0,1,20.212,14000.0,23.0,1,FRESA3MM,20470
17500,18016.0,29.0,1.5,1973668,105.0,2022-01-31T11:34:56.298Z,42.0,1,20.298,18000.0,23.0,1,FRESACIPOLLA,20471
17501,14000.0,30.0,0.4,1979163,100.0,2022-01-31T11:35:51.248Z,3.0,1,20.212,14000.0,23.0,1,FRESA3MM,20472
17502,18002.0,27.0,1.5,1999241,105.0,2022-01-31T11:39:12.030Z,42.0,1,20.23,18000.0,23.0,1,FRESACIPOLLA,20473
17503,13938.0,28.0,0.4,2001781,100.0,2022-01-31T11:39:37.430Z,3.0,1,20.315,14000.0,23.0,1,FRESA3MM,20474
17504,17982.0,29.0,1.1,2007504,105.0,2022-01-31T11:40:34.661Z,42.0,1,20.264,18000.0,23.0,1,FRESACIPOLLA,20475
17505,13979.0,30.0,0.3,2010047,100.0,2022-01-31T11:41:00.091Z,3.0,1,20.247,14000.0,23.0,1,FRESA3MM,20476
17506,18011.0,28.0,1.0,2020216,105.0,2022-01-31T11:42:41.782Z,42.0,1,20.382,18000.0,23.0,1,FRESACIPOLLA,20477
17507,14008.0,29.0,0.4,2022764,100.0,2022-01-31T11:43:07.262Z,3.0,1,20.162,14000.0,23.0,1,FRESA3MM,20478
17508,17992.0,29.0,1.7,2028604,105.0,2022-01-31T11:44:05.663Z,42.0,1,20.264,18000.0,23.0,1,FRESACIPOLLA,20479
17509,13980.0,30.0,0.4,2031147,100.0,2022-01-31T11:44:31.093Z,3.0,1,20.179,14000.0,23.0,1,FRESA3MM,20480
17510,18014.0,28.0,1.7,2039953,105.0,2022-01-31T11:45:59.154Z,42.0,1,20.382,18000.0,23.0,1,FRESACIPOLLA,20481
17511,13969.0,29.0,0.4,2042506,100.0,2022-01-31T11:46:24.684Z,3.0,1,20.552,14000.0,23.0,1,FRESA3MM,20482
17512,17996.0,30.0,0.9,2047860,105.0,2022-01-31T11:47:18.225Z,42.0,1,20.298,18000.0,23.0,1,FRESACIPOLLA,20483
17513,13938.0,30.0,0.4,2050404,100.0,2022-01-31T11:47:43.665Z,3.0,1,20.179,14000.0,23.0,1,FRESA3MM,20484
17514,17973.0,30.0,1.7,2056830,105.0,2022-01-31T11:48:47.926Z,42.0,1,20.417,18000.0,23.0,1,FRESACIPOLLA,20485
17515,13993.0,30.0,0.4,2059383,100.0,2022-01-31T11:49:13.456Z,3.0,1,20.382,14000.0,23.0,1,FRESA3MM,20486
17516,17982.0,29.0,0.9,2067901,105.0,2022-01-31T11:50:38.637Z,42.0,1,20.298,18000.0,23.0,1,FRESACIPOLLA,20487
17517,14022.0,30.0,0.4,2070462,100.0,2022-01-31T11:51:04.247Z,3.0,1,20.212,14000.0,23.0,1,FRESA3MM,20488
17518,18012.0,27.0,1.7,2082821,105.0,2022-01-31T11:53:07.838Z,42.0,1,20.382,18000.0,23.0,1,FRESACIPOLLA,20489
17519,13931.0,30.0,0.6,2088313,100.0,2022-01-31T11:54:02.759Z,3.0,1,20.315,14000.0,23.0,1,FRESA3MM,20490
17520,17959.0,30.0,1.6,2099263,105.0,2022-01-31T11:55:52.260Z,42.0,1,20.162,18000.0,23.0,1,FRESACIPOLLA,20491
17521,14008.0,30.0,0.4,2104761,100.0,2022-01-31T11:56:47.240Z,3.0,1,20.298,14000.0,24.0,1,FRESA3MM,20492
17522,18010.0,29.0,0.7,2122323,130.5,2022-01-31T11:59:42.862Z,8.0,1,20.145,18000.0,24.0,1,FRESA8X35,20493
17523,17937.0,24.0,1.9,2717250,182.1,2022-01-31T13:38:52.189Z,14.0,1,20.332,18000.0,22.0,1,FRESA_14X100,20494
17524,13998.0,28.0,2.2,2724575,102.5,2022-01-31T13:40:05.440Z,5.0,1,20.145,14000.0,23.0,1,FRESA5MM,20495
17525,17976.0,28.0,1.8,2745978,182.1,2022-01-31T13:43:39.472Z,14.0,1,20.417,18000.0,23.0,1,FRESA_14X100,20496
17526,13950.0,30.0,2.1,2753298,102.5,2022-01-31T13:44:52.673Z,5.0,1,20.281,14000.0,23.0,1,FRESA5MM,20497
17527,17999.0,29.0,2.0,2774828,182.1,2022-01-31T13:48:27.975Z,14.0,1,20.247,18000.0,24.0,1,FRESA_14X100,20498
17528,14000.0,32.0,2.2,2782141,102.5,2022-01-31T13:49:41.105Z,5.0,1,20.212,14000.0,24.0,1,FRESA5MM,20499
17529,17997.0,27.0,1.9,2809862,182.1,2022-01-31T13:54:18.318Z,14.0,1,20.298,18000.0,24.0,1,FRESA_14X100,20500
17530,14007.0,30.0,2.2,2817191,102.5,2022-01-31T13:55:31.609Z,5.0,1,20.281,14000.0,24.0,1,FRESA5MM,20501
17531,14930.0,27.0,2.6,2848914,154.75,2022-01-31T14:00:48.842Z,15.7,1,20.315,15000.0,23.0,1,FRESA_16X52,20502
17532,18000.0,30.0,1.8,2859104,182.1,2022-01-31T14:02:30.743Z,14.0,1,20.315,18000.0,23.0,1,FRESA_14X100,20503
17533,13933.0,25.0,0.5,2976467,100.0,2022-01-31T14:22:04.384Z,3.0,1,20.264,14000.0,23.0,1,FRESA3MM,20504
17534,13963.0,25.0,1.3,3022484,100.0,2022-01-31T14:29:44.559Z,3.0,1,20.179,14000.0,23.0,1,FRESA3MM,20505
17535,13943.0,27.0,1.2,3053467,100.0,2022-01-31T14:34:54.392Z,3.0,1,20.298,14000.0,23.0,1,FRESA3MM,20506
17536,14019.0,30.0,1.2,3079155,100.0,2022-01-31T14:39:11.274Z,3.0,1,20.179,14000.0,24.0,1,FRESA3MM,20507
17537,17988.0,27.0,1.3,3115638,183.1,2022-01-31T14:45:16.108Z,15.7,1,20.264,18000.0,23.0,1,FRESA_16X100,20508
17538,18030.0,25.0,1.3,3144706,183.1,2022-01-31T14:50:06.790Z,15.7,1,20.57,18000.0,22.0,1,FRESA_16X100,20509
17539,13977.0,24.0,0.5,3195725,100.0,2022-01-31T14:58:36.985Z,3.0,1,20.212,14000.0,22.0,1,FRESA3MM,20510
17540,14000.0,27.0,1.4,3225319,100.0,2022-01-31T15:03:32.928Z,3.0,1,20.349,14000.0,23.0,1,FRESA3MM,20511
17541,14010.0,28.0,1.2,3256004,100.0,2022-01-31T15:08:39.781Z,3.0,1,20.298,14000.0,23.0,1,FRESA3MM,20512
17542,14005.0,29.0,1.3,3284860,100.0,2022-01-31T15:13:28.344Z,3.0,1,20.212,14000.0,24.0,1,FRESA3MM,20513
17543,13977.0,30.0,1.2,3313591,100.0,2022-01-31T15:18:15.657Z,3.0,1,20.264,14000.0,24.0,1,FRESA3MM,20514
17544,13997.0,28.0,1.1,3345186,100.0,2022-01-31T15:23:31.610Z,3.0,1,20.212,14000.0,24.0,1,FRESA3MM,20515
17545,5902.0,25.0,1.3,3425352,97.8,2022-01-31T15:36:53.278Z,301.1,1,20.587,6000.0,23.0,1,FRESA300,20516
17546,18005.0,27.0,1.0,3429198,130.5,2022-01-31T15:37:31.738Z,8.0,1,20.485,18000.0,22.0,1,FRESA8X35,20517
17547,14885.0,27.0,1.0,3431452,154.75,2022-01-31T15:37:54.278Z,15.7,1,20.281,15000.0,22.0,1,FRESA_16X52,20518
17548,5861.0,27.0,2.0,3450888,97.8,2022-01-31T15:41:08.640Z,301.1,1,20.672,6000.0,22.0,1,FRESA300,20519
17549,17984.0,28.0,1.0,3454723,130.5,2022-01-31T15:41:46.991Z,8.0,1,20.298,18000.0,22.0,1,FRESA8X35,20520
17550,15079.0,29.0,1.2,3456998,154.75,2022-01-31T15:42:09.741Z,15.7,1,20.247,15000.0,22.0,1,FRESA_16X52,20521
17551,5912.0,25.0,1.3,3483821,97.8,2022-01-31T15:46:37.974Z,301.1,1,20.621,6000.0,22.0,1,FRESA300,20522
17552,18003.0,27.0,1.2,3486855,130.5,2022-01-31T15:47:08.314Z,8.0,1,20.298,18000.0,22.0,1,FRESA8X35,20523
17553,17983.0,25.0,0.6,3514496,130.5,2022-01-31T15:51:44.727Z,8.0,1,20.264,18000.0,22.0,1,FRESA8X35,20524
17554,15027.0,25.0,2.5,3710493,154.75,2022-01-31T16:24:24.716Z,15.7,1,20.145,15000.0,23.0,1,FRESA_16X52,20525
17555,14948.0,27.0,0.9,3719321,154.75,2022-01-31T16:25:52.997Z,15.7,1,20.247,15000.0,23.0,1,FRESA_16X52,20526
17556,15012.0,18.0,2.4,509957,154.75,2022-02-01T07:39:05.590Z,15.7,1,20.264,15000.0,17.0,1,FRESA_16X52,20527
17557,17919.0,22.0,2.1,520156,182.1,2022-02-01T07:40:47.581Z,14.0,1,20.365,18000.0,17.0,1,FRESA_14X100,20528
17558,15011.0,20.0,2.3,617494,154.75,2022-02-01T07:57:00.972Z,15.7,1,20.264,15000.0,18.0,1,FRESA_16X52,20529
17559,17990.0,23.0,2.1,627693,182.1,2022-02-01T07:58:42.963Z,14.0,1,20.212,18000.0,18.0,1,FRESA_14X100,20530
17560,15063.0,22.0,1.8,650060,154.75,2022-02-01T08:02:26.635Z,15.7,1,20.332,15000.0,19.0,1,FRESA_16X52,20531
17561,18013.0,25.0,2.1,660290,182.1,2022-02-01T08:04:08.936Z,14.0,1,20.247,18000.0,20.0,1,FRESA_14X100,20532
17562,5890.0,22.0,1.4,727328,97.8,2022-02-01T08:15:19.324Z,301.1,1,20.621,6000.0,20.0,1,FRESA300,20533
17563,18032.0,23.0,0.6,731149,130.5,2022-02-01T08:15:57.534Z,8.0,1,20.332,18000.0,20.0,1,FRESA8X35,20534
17564,14942.0,24.0,0.7,733402,154.75,2022-02-01T08:16:20.064Z,15.7,1,20.162,15000.0,20.0,1,FRESA_16X52,20535
17565,5924.0,24.0,1.4,752708,97.8,2022-02-01T08:19:33.126Z,301.1,1,20.672,6000.0,20.0,1,FRESA300,20536
17566,18025.0,25.0,0.8,756513,130.5,2022-02-01T08:20:11.177Z,8.0,1,20.281,18000.0,20.0,1,FRESA8X35,20537
17567,15011.0,25.0,0.9,758788,154.75,2022-02-01T08:20:33.927Z,15.7,1,20.212,15000.0,20.0,1,FRESA_16X52,20538
17568,5928.0,25.0,1.3,776315,97.8,2022-02-01T08:23:29.199Z,301.1,1,20.212,6000.0,20.0,1,FRESA300,20539
17569,17968.0,25.0,0.7,780130,130.5,2022-02-01T08:24:07.349Z,8.0,1,20.298,18000.0,20.0,1,FRESA8X35,20540
17570,14864.0,27.0,0.9,782392,154.75,2022-02-01T08:24:29.970Z,15.7,1,20.298,15000.0,20.0,1,FRESA_16X52,20541
17571,5926.0,27.0,1.7,788817,97.8,2022-02-01T08:25:34.220Z,301.1,1,20.382,6000.0,20.0,1,FRESA300,20542
17572,18006.0,27.0,0.9,792619,130.5,2022-02-01T08:26:12.241Z,8.0,1,20.212,18000.0,20.0,1,FRESA8X35,20543
17573,14914.0,27.0,0.9,794886,154.75,2022-02-01T08:26:34.911Z,15.7,1,20.434,15000.0,20.0,1,FRESA_16X52,20544
17574,5928.0,22.0,1.6,820334,97.8,2022-02-01T08:30:49.394Z,301.1,1,20.723,6000.0,20.0,1,FRESA300,20545
17575,18017.0,24.0,0.9,824154,130.5,2022-02-01T08:31:27.594Z,8.0,1,20.417,18000.0,20.0,1,FRESA8X35,20546
17576,14973.0,25.0,0.8,826405,154.75,2022-02-01T08:31:50.104Z,15.7,1,20.212,15000.0,20.0,1,FRESA_16X52,20547
17577,15012.0,22.0,1.0,905595,154.75,2022-02-01T08:45:02.013Z,15.7,1,20.179,15000.0,20.0,1,FRESA_16X52,20548
17578,5955.0,22.0,1.5,937562,97.8,2022-02-01T08:50:21.687Z,301.1,1,20.502,6000.0,20.0,1,FRESA300,20549
17579,18011.0,24.0,1.1,941383,130.5,2022-02-01T08:50:59.897Z,8.0,1,20.247,18000.0,20.0,1,FRESA8X35,20550
17580,14956.0,25.0,0.8,943647,154.75,2022-02-01T08:51:22.538Z,15.7,1,20.162,15000.0,20.0,1,FRESA_16X52,20551
17581,5855.0,23.0,1.1,967984,97.8,2022-02-01T08:55:25.910Z,301.1,1,20.468,6000.0,20.0,1,FRESA300,20552
17582,17957.0,24.0,0.9,970945,130.5,2022-02-01T08:55:55.521Z,8.0,1,20.382,18000.0,20.0,1,FRESA8X35,20553
17583,5898.0,22.0,1.2,1006285,97.8,2022-02-01T09:01:48.925Z,301.1,1,20.264,6000.0,20.0,1,FRESA300,20554
17584,18017.0,24.0,1.1,1009255,130.5,2022-02-01T09:02:18.625Z,8.0,1,20.332,18000.0,20.0,1,FRESA8X35,20555
17585,5942.0,24.0,1.3,1026663,97.8,2022-02-01T09:05:12.707Z,301.1,1,20.332,6000.0,20.0,1,FRESA300,20556
17586,18023.0,25.0,0.9,1029625,130.5,2022-02-01T09:05:42.327Z,8.0,1,20.332,18000.0,20.0,1,FRESA8X35,20557
17587,18021.0,23.0,2.1,1081096,182.1,2022-02-01T09:14:17.043Z,14.0,1,20.332,18000.0,20.0,1,FRESA_14X100,20558
17588,13990.0,27.0,2.4,1088426,102.5,2022-02-01T09:15:30.344Z,5.0,1,20.298,14000.0,22.0,1,FRESA5MM,20559
17589,18004.0,27.0,1.8,1107176,182.1,2022-02-01T09:18:37.846Z,14.0,1,20.382,18000.0,22.0,1,FRESA_14X100,20560
17590,14024.0,28.0,2.3,1114506,102.5,2022-02-01T09:19:51.147Z,5.0,1,20.247,14000.0,22.0,1,FRESA5MM,20561
17591,14012.0,24.0,0.3,1234621,100.0,2022-02-01T09:39:52.310Z,3.0,1,20.212,14000.0,22.0,1,FRESA3MM,20562
17592,13997.0,27.0,1.2,1258602,100.0,2022-02-01T09:43:52.123Z,3.0,1,20.298,14000.0,22.0,1,FRESA3MM,20563
17593,14942.0,24.0,1.1,1537181,154.75,2022-02-01T10:30:17.945Z,15.7,1,20.212,15000.0,22.0,1,FRESA_16X52,20564
17594,17993.0,28.0,1.4,1552389,105.0,2022-02-01T10:32:50.027Z,42.0,1,20.247,18000.0,22.0,1,FRESACIPOLLA,20565
17595,13982.0,30.0,0.4,1557697,100.0,2022-02-01T10:33:43.107Z,3.0,1,20.315,14000.0,22.0,1,FRESA3MM,20566
17596,18015.0,30.0,2.2,1568588,182.1,2022-02-01T10:35:32.019Z,14.0,1,20.212,18000.0,22.0,1,FRESA_14X100,20567
17597,14023.0,30.0,1.7,1574793,102.5,2022-02-01T10:36:34.070Z,5.0,1,20.247,14000.0,22.0,1,FRESA5MM,20568
17598,15021.0,25.0,1.1,1659833,154.75,2022-02-01T10:50:44.479Z,15.7,1,20.162,15000.0,23.0,1,FRESA_16X52,20569
17599,17986.0,30.0,1.1,1675060,105.0,2022-02-01T10:53:16.751Z,42.0,1,20.212,18000.0,23.0,1,FRESACIPOLLA,20570
17600,14005.0,32.0,0.5,1680399,100.0,2022-02-01T10:54:10.142Z,3.0,1,20.247,14000.0,23.0,1,FRESA3MM,20571
17601,15079.0,24.0,1.4,2690270,154.75,2022-02-01T13:42:28.969Z,15.7,1,20.179,15000.0,22.0,1,FRESA_16X52,20572
17602,18006.0,24.0,0.8,2754944,130.5,2022-02-01T13:53:15.717Z,8.0,1,20.247,18000.0,22.0,1,FRESA8X35,20573
17603,18015.0,25.0,0.8,2787161,130.5,2022-02-01T13:58:37.891Z,8.0,1,20.298,18000.0,22.0,1,FRESA8X35,20574
17604,18005.0,24.0,1.0,2852042,130.5,2022-02-01T14:09:26.708Z,8.0,1,20.332,18000.0,22.0,1,FRESA8X35,20575
17605,17999.0,25.0,0.9,2911265,130.5,2022-02-01T14:19:18.945Z,8.0,1,20.247,18000.0,23.0,1,FRESA8X35,20576
17606,15007.0,25.0,1.5,3000147,154.75,2022-02-01T14:34:07.776Z,15.7,1,20.4,15000.0,23.0,1,FRESA_16X52,20577
17607,15009.0,27.0,1.4,3013117,154.75,2022-02-01T14:36:17.477Z,15.7,1,20.281,15000.0,23.0,1,FRESA_16X52,20578
17608,14996.0,27.0,1.7,3026234,154.75,2022-02-01T14:38:28.649Z,15.7,1,20.417,15000.0,23.0,1,FRESA_16X52,20579
17609,14994.0,25.0,0.7,3056039,154.75,2022-02-01T14:43:26.702Z,15.7,1,20.247,15000.0,23.0,1,FRESA_16X52,20580
17610,14930.0,27.0,0.7,3068449,154.75,2022-02-01T14:45:30.804Z,15.7,1,20.111,15000.0,23.0,1,FRESA_16X52,20581
17611,14985.0,27.0,0.7,3080561,154.75,2022-02-01T14:47:31.925Z,15.7,1,20.382,15000.0,23.0,1,FRESA_16X52,20582
17612,14942.0,17.0,1.7,392508,154.75,2022-02-02T07:09:24.776Z,15.7,1,20.315,15000.0,15.0,1,FRESA_16X52,20583
17613,18002.0,20.0,2.3,402719,182.1,2022-02-02T07:11:06.887Z,14.0,1,20.332,18000.0,15.0,1,FRESA_14X100,20584
17614,15037.0,19.0,1.8,430483,154.75,2022-02-02T07:15:44.530Z,15.7,1,20.145,15000.0,15.0,1,FRESA_16X52,20585
17615,18022.0,22.0,2.4,440709,182.1,2022-02-02T07:17:26.791Z,14.0,1,20.382,18000.0,17.0,1,FRESA_14X100,20586
17616,14973.0,20.0,1.8,462256,154.75,2022-02-02T07:21:02.263Z,15.7,1,20.212,15000.0,17.0,1,FRESA_16X52,20587
17617,17982.0,23.0,2.3,472469,182.1,2022-02-02T07:22:44.394Z,14.0,1,20.212,18000.0,17.0,1,FRESA_14X100,20588
17618,14007.0,20.0,2.6,509227,102.5,2022-02-02T07:28:51.977Z,5.0,1,20.298,14000.0,17.0,1,FRESA5MM,20589
17619,18009.0,24.0,1.9,520197,182.1,2022-02-02T07:30:41.678Z,14.0,1,20.247,18000.0,18.0,1,FRESA_14X100,20590
17620,13956.0,20.0,2.5,567728,102.5,2022-02-02T07:38:36.992Z,5.0,1,20.162,14000.0,18.0,1,FRESA5MM,20591
17621,17927.0,25.0,2.3,581094,182.1,2022-02-02T07:40:50.654Z,14.0,1,20.212,18000.0,19.0,1,FRESA_14X100,20592
17622,5907.0,20.0,1.3,646608,97.8,2022-02-02T07:51:45.800Z,301.1,1,20.587,6000.0,19.0,1,FRESA300,20593
17623,18017.0,22.0,0.8,650429,130.5,2022-02-02T07:52:24.010Z,8.0,1,20.212,18000.0,19.0,1,FRESA8X35,20594
17624,14941.0,24.0,1.0,652688,154.75,2022-02-02T07:52:46.600Z,15.7,1,20.212,15000.0,19.0,1,FRESA_16X52,20595
17625,5952.0,22.0,1.6,677011,97.8,2022-02-02T07:56:49.833Z,301.1,1,20.332,6000.0,19.0,1,FRESA300,20596
17626,18000.0,23.0,0.7,680830,130.5,2022-02-02T07:57:28.023Z,8.0,1,20.212,18000.0,19.0,1,FRESA8X35,20597
17627,14987.0,24.0,0.9,683084,154.75,2022-02-02T07:57:50.563Z,15.7,1,20.179,15000.0,19.0,1,FRESA_16X52,20598
17628,5991.0,24.0,1.0,701583,97.8,2022-02-02T08:00:55.555Z,301.1,1,20.621,6000.0,19.0,1,FRESA300,20599
17629,18016.0,25.0,0.9,705398,130.5,2022-02-02T08:01:33.705Z,8.0,1,20.315,18000.0,19.0,1,FRESA8X35,20600
17630,14998.0,25.0,0.9,707675,154.75,2022-02-02T08:01:56.476Z,15.7,1,20.298,15000.0,19.0,1,FRESA_16X52,20601
17631,5864.0,25.0,1.3,714894,97.8,2022-02-02T08:03:08.666Z,301.1,1,20.417,6000.0,19.0,1,FRESA300,20602
17632,18015.0,25.0,1.0,718713,130.5,2022-02-02T08:03:46.857Z,8.0,1,20.417,18000.0,19.0,1,FRESA8X35,20603
17633,14967.0,25.0,0.9,720980,154.75,2022-02-02T08:04:09.527Z,15.7,1,20.298,15000.0,19.0,1,FRESA_16X52,20604
17634,5820.0,24.0,1.4,732552,97.8,2022-02-02T08:06:05.248Z,301.1,1,20.468,6000.0,19.0,1,FRESA300,20605
17635,17947.0,25.0,0.9,736358,130.5,2022-02-02T08:06:43.308Z,8.0,1,20.298,18000.0,19.0,1,FRESA8X35,20606
17636,14992.0,25.0,1.0,738619,154.75,2022-02-02T08:07:05.919Z,15.7,1,20.247,15000.0,19.0,1,FRESA_16X52,20607
17637,5946.0,22.0,1.2,768149,97.8,2022-02-02T08:12:01.222Z,301.1,1,20.485,6000.0,20.0,1,FRESA300,20608
17638,17957.0,24.0,0.8,771941,130.5,2022-02-02T08:12:39.142Z,8.0,1,20.382,18000.0,20.0,1,FRESA8X35,20609
17639,14941.0,25.0,0.8,774219,154.75,2022-02-02T08:13:01.922Z,15.7,1,20.535,15000.0,20.0,1,FRESA_16X52,20610
17640,5897.0,22.0,1.2,1042508,97.8,2022-02-02T08:57:44.839Z,301.1,1,20.552,6000.0,20.0,1,FRESA300,20611
17641,17975.0,23.0,0.8,1045472,130.5,2022-02-02T08:58:14.479Z,8.0,1,20.332,18000.0,20.0,1,FRESA8X35,20612
17642,5911.0,24.0,1.5,1053382,97.8,2022-02-02T08:59:33.580Z,301.1,1,20.535,6000.0,20.0,1,FRESA300,20613
17643,18013.0,25.0,0.8,1056345,130.5,2022-02-02T09:00:03.210Z,8.0,1,20.247,18000.0,20.0,1,FRESA8X35,20614
17644,5868.0,25.0,1.5,1064605,97.8,2022-02-02T09:01:25.811Z,301.1,1,20.451,6000.0,20.0,1,FRESA300,20615
17645,17968.0,25.0,0.9,1067572,130.5,2022-02-02T09:01:55.481Z,8.0,1,20.298,18000.0,20.0,1,FRESA8X35,20616
17646,13999.0,22.0,0.4,1296488,100.0,2022-02-02T09:40:04.664Z,3.0,1,20.212,14000.0,20.0,1,FRESA3MM,20617
17647,14000.0,24.0,1.2,1327188,100.0,2022-02-02T09:45:11.667Z,3.0,1,20.264,14000.0,20.0,1,FRESA3MM,20618
17648,14931.0,23.0,1.9,1454154,154.75,2022-02-02T10:06:21.340Z,15.7,1,20.23,15000.0,22.0,1,FRESA_16X52,20619
17649,17991.0,27.0,2.1,1464341,182.1,2022-02-02T10:08:03.211Z,14.0,1,20.264,18000.0,22.0,1,FRESA_14X100,20620
17650,14976.0,24.0,0.9,1550603,154.75,2022-02-02T10:22:25.840Z,15.7,1,20.298,15000.0,22.0,1,FRESA_16X52,20621
17651,14935.0,25.0,1.0,1581422,154.75,2022-02-02T10:27:34.033Z,15.7,1,20.264,15000.0,22.0,1,FRESA_16X52,20622
17652,15015.0,24.0,1.0,1621325,154.75,2022-02-02T10:34:13.068Z,15.7,1,20.281,15000.0,22.0,1,FRESA_16X52,20623
17653,14926.0,25.0,1.0,1642927,154.75,2022-02-02T10:37:49.090Z,15.7,1,20.349,15000.0,22.0,1,FRESA_16X52,20624
17654,18022.0,28.0,2.0,1653146,182.1,2022-02-02T10:39:31.281Z,14.0,1,20.332,18000.0,23.0,1,FRESA_14X100,20625
17655,14898.0,25.0,0.9,1683422,154.75,2022-02-02T10:44:34.044Z,15.7,1,20.179,15000.0,23.0,1,FRESA_16X52,20626
17656,14923.0,27.0,1.0,1706714,154.75,2022-02-02T10:48:26.966Z,15.7,1,20.247,15000.0,23.0,1,FRESA_16X52,20627
17657,14943.0,25.0,1.6,1793644,154.75,2022-02-02T11:02:56.275Z,15.7,1,20.247,15000.0,23.0,1,FRESA_16X52,20628
17658,15011.0,25.0,1.8,1803023,154.75,2022-02-02T11:04:30.066Z,15.7,1,20.365,15000.0,23.0,1,FRESA_16X52,20629
17659,14903.0,27.0,1.8,1817301,154.75,2022-02-02T11:06:52.848Z,15.7,1,20.332,15000.0,23.0,1,FRESA_16X52,20631
17660,15072.0,27.0,1.7,1810130,154.75,2022-02-02T11:05:41.137Z,15.7,1,20.247,15000.0,23.0,1,FRESA_16X52,20630
17661,14997.0,27.0,1.7,1823954,154.75,2022-02-02T11:07:59.379Z,15.7,1,20.212,15000.0,23.0,1,FRESA_16X52,20632
17662,14976.0,25.0,0.8,1856002,154.75,2022-02-02T11:13:19.862Z,15.7,1,20.264,15000.0,23.0,1,FRESA_16X52,20633
17663,14924.0,27.0,0.7,1864887,154.75,2022-02-02T11:14:48.713Z,15.7,1,20.179,15000.0,23.0,1,FRESA_16X52,20634
17664,14951.0,25.0,0.8,1888347,154.75,2022-02-02T11:18:43.315Z,15.7,1,20.195,15000.0,23.0,1,FRESA_16X52,20635
17665,14996.0,27.0,0.7,1895924,154.75,2022-02-02T11:19:59.086Z,15.7,1,20.264,15000.0,23.0,1,FRESA_16X52,20636
17666,14972.0,27.0,0.7,1901741,154.75,2022-02-02T11:20:57.257Z,15.7,1,20.247,15000.0,23.0,1,FRESA_16X52,20637
17667,16022.0,25.0,0.7,2814906,105.5,2022-02-02T13:53:09.003Z,26.0,1,20.298,16000.0,23.0,1,FRESAV45,20638
17668,15966.0,27.0,1.2,2905453,105.5,2022-02-02T14:08:14.483Z,26.0,1,20.162,16000.0,23.0,1,FRESAV45,20639
17669,15960.0,30.0,1.2,2987182,105.5,2022-02-02T14:21:51.781Z,26.0,1,20.212,16000.0,24.0,1,FRESAV45,20640
17670,15996.0,25.0,1.2,3108473,105.5,2022-02-02T14:42:04.704Z,26.0,1,20.128,16000.0,23.0,1,FRESAV45,20641
17671,15986.0,29.0,1.3,3194594,105.5,2022-02-02T14:56:25.923Z,26.0,1,20.162,16000.0,24.0,1,FRESAV45,20642
17672,16003.0,30.0,1.3,3278639,105.5,2022-02-02T15:10:26.382Z,26.0,1,20.212,16000.0,24.0,1,FRESAV45,20643
17673,16017.0,27.0,1.2,3371831,105.5,2022-02-02T15:25:58.312Z,26.0,1,20.298,16000.0,23.0,1,FRESAV45,20644
17674,15973.0,30.0,1.3,3450506,105.5,2022-02-02T15:39:05.071Z,26.0,1,20.281,16000.0,24.0,1,FRESAV45,20645
17675,16004.0,29.0,1.2,3529703,105.5,2022-02-02T15:52:17.049Z,26.0,1,20.195,16000.0,24.0,1,FRESAV45,20646
17676,15939.0,32.0,1.2,3616728,105.5,2022-02-02T16:06:47.309Z,26.0,1,20.212,16000.0,24.0,1,FRESAV45,20647
17677,13992.0,27.0,0.5,3736782,100.0,2022-02-02T16:26:47.862Z,3.0,1,20.264,14000.0,24.0,1,FRESA3MM,20648
17678,14009.0,17.0,2.5,374611,102.5,2022-02-03T07:28:44.839Z,5.0,1,20.162,14000.0,15.0,1,FRESA5MM,20649
17679,17989.0,22.0,2.2,392438,182.1,2022-02-03T07:31:43.111Z,14.0,1,20.417,18000.0,17.0,1,FRESA_14X100,20650
17680,13986.0,19.0,2.4,471663,102.5,2022-02-03T07:44:55.370Z,5.0,1,20.162,14000.0,17.0,1,FRESA5MM,20651
17681,17992.0,23.0,2.3,483837,182.1,2022-02-03T07:46:57.111Z,14.0,1,20.247,18000.0,17.0,1,FRESA_14X100,20652
17682,14011.0,20.0,2.5,530114,102.5,2022-02-03T07:54:39.887Z,5.0,1,20.417,14000.0,18.0,1,FRESA5MM,20653
17683,17970.0,24.0,2.3,542281,182.1,2022-02-03T07:56:41.558Z,14.0,1,20.281,18000.0,19.0,1,FRESA_14X100,20654
17684,14010.0,24.0,2.5,558163,102.5,2022-02-03T07:59:20.380Z,5.0,1,20.247,14000.0,19.0,1,FRESA5MM,20655
17685,17961.0,27.0,2.3,570325,182.1,2022-02-03T08:01:22.001Z,14.0,1,20.212,18000.0,20.0,1,FRESA_14X100,20656
17686,14012.0,25.0,2.4,588059,102.5,2022-02-03T08:04:19.343Z,5.0,1,20.23,14000.0,20.0,1,FRESA5MM,20657
17687,17975.0,27.0,2.0,600219,182.1,2022-02-03T08:06:20.945Z,14.0,1,20.247,18000.0,20.0,1,FRESA_14X100,20658
17688,13962.0,27.0,2.3,615994,102.5,2022-02-03T08:08:58.697Z,5.0,1,20.212,14000.0,20.0,1,FRESA5MM,20659
